date,backward,backwardness,broke,cheap,colony,isPartial
2014-11-21,1,0,5,71,6,False
2014-11-22,0,0,6,79,5,False
2014-11-23,0,0,7,82,5,False
2014-11-24,0,0,6,75,5,False
2014-11-25,0,0,6,69,6,False
2014-11-26,1,0,6,71,5,False
2014-11-27,1,0,6,68,4,False
2014-11-28,0,0,5,82,5,False
2014-11-29,0,0,6,89,5,False
2014-11-30,0,0,6,86,5,False
2014-12-01,0,0,5,85,7,False
2014-12-02,0,0,5,83,6,False
2014-12-03,0,0,5,79,7,False
2014-12-04,1,0,6,78,6,False
2014-12-05,0,0,5,74,7,False
2014-12-06,0,0,6,83,5,False
2014-12-07,0,0,6,84,5,False
2014-12-08,1,0,5,80,6,False
2014-12-09,0,0,6,79,6,False
2014-12-10,1,0,6,76,7,False
2014-12-11,1,0,6,73,7,False
2014-12-12,0,0,5,76,8,False
2014-12-13,1,0,6,85,5,False
2014-12-14,0,0,6,83,6,False
2014-12-15,0,0,5,76,7,False
2014-12-16,1,0,6,80,8,False
2014-12-17,0,0,6,78,7,False
2014-12-18,0,0,6,74,6,False
2014-12-19,0,0,6,72,5,False
2014-12-20,0,0,6,81,5,False
2014-12-21,0,0,6,79,4,False
2014-12-22,0,0,5,78,5,False
2014-12-23,0,0,5,72,4,False
2014-12-24,0,0,6,65,4,False
2014-12-25,0,0,5,65,4,False
2014-12-26,0,0,5,87,4,False
2014-12-27,0,0,6,89,5,False
2014-12-28,0,0,6,89,4,False
2014-12-29,0,0,6,87,5,False
2014-12-30,0,0,6,89,5,False
2014-12-31,0,0,6,78,4,False
2015-01-01,0,0,5,74,4,False
2015-01-02,0,0,6,88,5,False
2015-01-03,0,0,5,89,5,False
2015-01-04,0,0,7,90,5,False
2015-01-05,0,0,5,84,6,False
2015-01-06,0,0,7,81,6,False
2015-01-07,0,0,5,79,6,False
2015-01-08,0,0,5,80,6,False
2015-01-09,0,0,6,80,5,False
2015-01-10,0,0,6,87,5,False
2015-01-11,0,0,5,85,4,False
2015-01-12,0,0,5,79,6,False
2015-01-13,0,0,5,82,6,False
2015-01-14,0,0,5,81,5,False
2015-01-15,1,0,5,82,6,False
2015-01-16,0,0,5,82,6,False
2015-01-17,0,0,5,88,4,False
2015-01-18,0,0,6,91,5,False
2015-01-19,0,0,6,87,4,False
2015-01-20,0,0,6,82,6,False
2015-01-21,0,0,5,81,6,False
2015-01-22,1,0,5,80,6,False
2015-01-23,0,0,6,79,6,False
2015-01-24,0,0,6,89,4,False
2015-01-25,0,0,7,88,4,False
2015-01-26,0,0,5,79,6,False
2015-01-27,1,0,5,80,6,False
2015-01-28,1,0,5,81,6,False
2015-01-29,1,0,6,78,6,False
2015-01-30,0,0,5,79,5,False
2015-01-31,0,0,5,86,6,False
2015-02-01,0,0,6,83,4,False
2015-02-02,0,0,6,77,6,False
2015-02-03,0,0,7,82,6,False
2015-02-04,1,0,5,83,6,False
2015-02-05,1,0,5,82,6,False
2015-02-06,1,0,5,79,5,False
2015-02-07,0,0,6,90,5,False
2015-02-08,0,0,7,95,4,False
2015-02-09,1,0,6,82,5,False
2015-02-10,1,0,7,86,6,False
2015-02-11,0,0,5,85,6,False
2015-02-12,0,0,5,83,6,False
2015-02-13,1,0,5,80,5,False
2015-02-14,1,0,6,86,5,False
2015-02-15,0,0,6,89,5,False
2015-02-16,1,0,5,84,5,False
2015-02-17,1,0,6,83,5,False
2015-02-18,0,0,5,81,5,False
2015-02-19,1,0,5,84,5,False
2015-02-20,0,0,5,81,5,False
2015-02-21,0,0,6,91,5,False
2015-02-22,0,0,6,94,4,False
2015-02-23,1,0,5,82,5,False
2015-02-24,1,0,7,86,5,False
2015-02-25,0,0,5,82,5,False
2015-02-26,1,0,5,82,6,False
2015-02-27,1,0,8,80,6,False
2015-02-28,0,0,9,89,5,False
2015-03-01,0,0,6,88,4,False
2015-03-02,0,0,5,82,6,False
2015-03-03,0,0,5,84,5,False
