date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2014-11-21,0,1,73,51,9,False
2014-11-22,0,0,42,42,8,False
2014-11-23,1,2,41,65,13,False
2014-11-24,1,2,77,53,11,False
2014-11-25,0,2,77,43,10,False
2014-11-26,1,1,63,52,12,False
2014-11-27,0,1,29,30,13,False
2014-11-28,0,1,42,32,13,False
2014-11-29,1,1,34,36,12,False
2014-11-30,1,2,44,69,11,False
2014-12-01,0,3,79,48,12,False
2014-12-02,1,4,94,54,14,False
2014-12-03,1,2,86,65,14,False
2014-12-04,1,2,82,58,12,False
2014-12-05,0,1,75,58,10,False
2014-12-06,0,1,45,48,9,False
2014-12-07,1,1,46,68,12,False
2014-12-08,1,2,83,56,10,False
2014-12-09,1,3,83,52,12,False
2014-12-10,1,1,83,51,11,False
2014-12-11,0,3,83,45,11,False
2014-12-12,1,2,75,54,11,False
2014-12-13,1,3,45,42,10,False
2014-12-14,1,2,40,57,11,False
2014-12-15,0,2,75,60,12,False
2014-12-16,1,3,79,58,10,False
2014-12-17,1,1,77,52,9,False
2014-12-18,1,2,67,61,11,False
2014-12-19,1,1,61,48,11,False
2014-12-20,0,1,35,48,11,False
2014-12-21,1,2,23,78,11,False
2014-12-22,0,2,64,57,8,False
2014-12-23,1,1,53,49,10,False
2014-12-24,0,0,39,73,10,False
2014-12-25,0,0,25,42,6,False
2014-12-26,1,1,38,44,9,False
2014-12-27,0,1,32,40,11,False
2014-12-28,1,1,31,64,11,False
2014-12-29,1,1,63,66,11,False
2014-12-30,0,1,61,53,13,False
2014-12-31,0,1,53,55,9,False
2015-01-01,1,0,29,41,11,False
2015-01-02,0,1,58,58,11,False
2015-01-03,0,1,37,53,9,False
2015-01-04,1,1,42,84,11,False
2015-01-05,0,2,74,71,11,False
2015-01-06,1,1,81,63,12,False
2015-01-07,0,2,80,60,10,False
2015-01-08,1,2,71,60,10,False
2015-01-09,1,2,73,64,13,False
2015-01-10,1,1,41,56,10,False
2015-01-11,0,1,45,80,10,False
2015-01-12,1,2,77,58,12,False
2015-01-13,1,3,76,60,13,False
2015-01-14,1,2,76,65,7,False
2015-01-15,1,2,80,57,10,False
2015-01-16,0,1,80,54,14,False
2015-01-17,1,1,50,44,14,False
2015-01-18,1,0,42,65,12,False
2015-01-19,1,3,61,58,12,False
2015-01-20,1,4,91,66,13,False
2015-01-21,2,3,77,63,13,False
2015-01-22,0,3,94,61,10,False
2015-01-23,1,2,88,50,11,False
2015-01-24,0,2,52,52,10,False
2015-01-25,1,1,50,71,9,False
2015-01-26,2,4,80,57,9,False
2015-01-27,0,3,87,61,9,False
2015-01-28,1,5,89,53,14,False
2015-01-29,1,3,94,54,12,False
2015-01-30,0,3,85,49,11,False
2015-01-31,0,1,59,46,9,False
2015-02-01,1,3,53,69,10,False
2015-02-02,1,4,77,53,7,False
2015-02-03,1,4,100,58,9,False
2015-02-04,0,4,87,53,10,False
2015-02-05,0,2,88,58,8,False
2015-02-06,2,2,81,57,14,False
2015-02-07,0,1,60,46,9,False
2015-02-08,1,2,59,74,8,False
2015-02-09,1,4,88,56,9,False
2015-02-10,1,4,87,54,14,False
2015-02-11,1,3,85,60,12,False
2015-02-12,1,4,84,47,10,False
2015-02-13,1,1,76,52,10,False
2015-02-14,0,1,47,47,10,False
2015-02-15,0,1,44,64,11,False
2015-02-16,1,2,68,49,12,False
2015-02-17,0,3,88,52,10,False
2015-02-18,1,3,94,45,11,False
2015-02-19,1,2,85,47,8,False
2015-02-20,0,4,76,56,9,False
2015-02-21,0,3,53,51,9,False
2015-02-22,1,2,49,76,8,False
2015-02-23,1,2,87,54,9,False
2015-02-24,1,2,90,55,10,False
2015-02-25,1,2,96,56,11,False
2015-02-26,1,3,90,56,13,False
2015-02-27,0,4,79,51,9,False
2015-02-28,1,2,54,54,9,False
2015-03-01,0,1,57,72,9,False
2015-03-02,1,2,93,62,6,False
2015-03-03,1,4,89,60,10,False
