date,lay,liquidate,miser,owe,recession
2007-07-26,70.227183959,0.0,0.83407053452,14.0625,6.57819611416
2007-07-27,61.7147980246,0.0,0.83407053452,11.25,4.38546407611
2007-07-28,70.227183959,0.0,2.50221160356,8.4375,2.19273203805
2007-07-29,76.6114734098,0.0,0.0,8.4375,4.38546407611
2007-07-30,63.8428945082,0.0,1.66814106904,8.4375,4.38546407611
2007-07-31,68.0990874754,1.59451659452,0.83407053452,8.4375,2.19273203805
2007-08-01,100.02053473,0.0,0.83407053452,11.25,6.57819611416
2007-08-02,74.4833769262,0.0,0.83407053452,5.625,4.38546407611
2007-08-03,61.7147980246,0.0,0.83407053452,14.0625,6.57819611416
2007-08-04,74.4833769262,0.0,0.83407053452,2.8125,6.57819611416
2007-08-05,89.3800523115,0.0,1.66814106904,8.4375,4.38546407611
2007-08-06,59.586701541,0.0,0.83407053452,5.625,4.38546407611
2007-08-07,65.9709909918,0.0,0.83407053452,11.25,4.38546407611
2007-08-08,59.586701541,1.59451659452,1.66814106904,5.625,4.38546407611
2007-08-09,76.6114734098,0.0,0.83407053452,14.0625,6.57819611416
2007-08-10,104.276727697,0.0,0.83407053452,2.8125,6.57819611416
2007-08-11,85.1238593443,0.0,2.50221160356,8.4375,6.57819611416
2007-08-12,89.3800523115,0.0,0.0,8.4375,6.57819611416
2007-08-13,78.7395698935,0.0,0.0,8.4375,6.57819611416
2007-08-14,70.227183959,0.0,0.0,5.625,4.38546407611
2007-08-15,61.7147980246,1.59451659452,2.50221160356,5.625,10.9636601903
2007-08-16,85.1238593443,0.0,0.0,5.625,10.9636601903
2007-08-17,57.4586050574,0.0,0.83407053452,14.0625,13.1563922283
2007-08-18,72.3552804426,1.59451659452,1.66814106904,2.8125,2.19273203805
2007-08-19,108.532920664,0.0,2.50221160356,8.4375,6.57819611416
2007-08-20,68.0990874754,0.0,0.83407053452,5.625,8.77092815221
2007-08-21,59.586701541,0.0,0.83407053452,11.25,4.38546407611
2007-08-22,80.8676663771,0.0,0.83407053452,8.4375,8.77092815221
2007-08-23,68.0990874754,1.59451659452,0.83407053452,2.8125,19.7345883425
2007-08-24,63.8428945082,0.0,1.66814106904,8.4375,15.3491242664
2007-08-25,91.5081487951,0.0,1.66814106904,5.625,4.38546407611
2007-08-26,95.7643417623,0.0,0.83407053452,5.625,6.57819611416
2007-08-27,70.227183959,0.0,0.0,11.25,10.9636601903
2007-08-28,78.7395698935,0.0,0.83407053452,14.0625,10.9636601903
2007-08-29,85.1238593443,0.0,0.83407053452,5.625,10.9636601903
2007-08-30,70.227183959,0.0,1.66814106904,5.625,8.77092815221
2007-08-31,78.7395698935,0.0,1.66814106904,8.4375,8.77092815221
2007-09-01,78.7395698935,0.0,1.66814106904,11.25,4.38546407611
2007-09-02,91.5081487951,0.0,1.66814106904,5.625,6.57819611416
2007-09-03,68.0990874754,0.0,0.83407053452,14.0625,6.57819611416
2007-09-04,70.227183959,1.59451659452,1.66814106904,5.625,8.77092815221
2007-09-05,65.9709909918,0.0,1.66814106904,11.25,6.57819611416
2007-09-06,63.8428945082,0.0,0.83407053452,2.8125,4.38546407611
2007-09-07,63.8428945082,0.0,0.0,5.625,17.5418563044
2007-09-08,76.6114734098,0.0,0.83407053452,2.8125,13.1563922283
2007-09-09,87.2519558279,0.0,1.66814106904,5.625,10.9636601903
2007-09-10,70.227183959,0.0,0.83407053452,2.8125,26.3127844566
2007-09-11,59.586701541,0.0,0.83407053452,5.625,13.1563922283
2007-09-12,82.9957628607,0.0,1.66814106904,5.625,15.3491242664
2007-09-13,89.3800523115,0.0,0.83407053452,2.8125,17.5418563044
2007-09-14,68.0990874754,0.0,0.83407053452,8.4375,13.1563922283
2007-09-15,82.9957628607,0.0,0.83407053452,5.625,8.77092815221
2007-09-16,51.0743156066,1.59451659452,0.83407053452,11.25,6.57819611416
2007-09-17,76.6114734098,0.0,2.50221160356,8.4375,19.7345883425
2007-09-18,70.227183959,0.0,0.0,5.625,28.5055164947
2007-09-19,63.8428945082,0.0,0.83407053452,11.25,17.5418563044
2007-09-20,59.586701541,0.0,0.0,5.625,8.77092815221
2007-09-21,63.8428945082,0.0,1.66814106904,5.625,10.9636601903
2007-09-22,70.227183959,0.0,0.83407053452,14.0625,10.9636601903
2007-09-23,95.7643417623,0.0,0.0,8.4375,8.77092815221
2007-09-24,65.9709909918,1.59451659452,0.83407053452,5.625,10.9636601903
2007-09-25,68.0990874754,0.0,0.83407053452,8.4375,13.1563922283
2007-09-26,61.7147980246,0.0,3.33628213808,5.625,8.77092815221
2007-09-27,63.8428945082,0.0,0.0,8.4375,8.77092815221
2007-09-28,65.9709909918,0.0,0.83407053452,5.625,15.3491242664
2007-09-29,82.9957628607,0.0,0.83407053452,8.4375,6.57819611416
2007-09-30,76.6114734098,1.59451659452,0.0,5.625,2.19273203805
2007-10-01,72.3552804426,0.0,0.0,0.0,10.9636601903
2007-10-02,70.227183959,0.0,0.83407053452,8.4375,8.77092815221
2007-10-03,78.7395698935,0.0,1.66814106904,8.4375,8.77092815221
2007-10-04,76.6114734098,0.0,1.66814106904,8.4375,10.9636601903
2007-10-05,51.0743156066,0.0,0.83407053452,2.8125,10.9636601903
2007-10-06,76.6114734098,0.0,0.83407053452,5.625,4.38546407611
2007-10-07,82.9957628607,0.0,1.66814106904,8.4375,4.38546407611
2007-10-08,68.0990874754,0.0,2.50221160356,5.625,10.9636601903
2007-10-09,57.4586050574,0.0,0.83407053452,8.4375,8.77092815221
2007-10-10,57.4586050574,0.0,0.83407053452,2.8125,6.57819611416
2007-10-11,80.8676663771,0.0,0.0,11.25,4.38546407611
2007-10-12,55.3305085738,0.0,0.83407053452,11.25,4.38546407611
2007-10-13,78.7395698935,0.0,0.83407053452,5.625,4.38546407611
2007-10-14,63.8428945082,1.59451659452,0.83407053452,8.4375,2.19273203805
2007-10-15,61.7147980246,0.0,0.83407053452,11.25,8.77092815221
2007-10-16,59.586701541,0.0,0.83407053452,11.25,6.57819611416
2007-10-17,59.586701541,0.0,0.83407053452,8.4375,6.57819611416
2007-10-18,63.8428945082,0.0,0.83407053452,5.625,17.5418563044
2007-10-19,70.227183959,0.0,0.83407053452,5.625,21.9273203805
2007-10-20,78.7395698935,0.0,1.66814106904,11.25,13.1563922283
2007-10-21,74.4833769262,0.0,2.50221160356,8.4375,6.57819611416
2007-10-22,53.2024120902,0.0,0.83407053452,5.625,8.77092815221
2007-10-23,51.0743156066,1.59451659452,1.66814106904,14.0625,8.77092815221
2007-10-24,74.4833769262,0.0,0.0,8.4375,17.5418563044
2007-10-25,55.3305085738,0.0,0.83407053452,8.4375,30.6982485327
2007-10-26,68.0990874754,0.0,1.66814106904,2.8125,8.77092815221
2007-10-27,82.9957628607,0.0,0.83407053452,8.4375,2.19273203805
2007-10-28,70.227183959,0.0,1.66814106904,5.625,10.9636601903
2007-10-29,68.0990874754,0.0,0.83407053452,8.4375,8.77092815221
2007-10-30,72.3552804426,0.0,0.0,8.4375,2.19273203805
2007-10-31,72.3552804426,0.0,1.66814106904,5.625,15.3491242664
2007-11-01,74.4833769262,0.0,0.83407053452,2.8125,15.3491242664
2007-11-02,63.8428945082,0.0,1.66814106904,11.25,10.9636601903
2007-11-03,74.4833769262,0.0,0.83407053452,11.25,6.57819611416
2007-11-04,76.6114734098,1.59451659452,1.66814106904,2.8125,15.3491242664
2007-11-05,85.1238593443,0.0,0.83407053452,5.625,8.77092815221
2007-11-06,65.9709909918,0.0,1.66814106904,5.625,13.1563922283
2007-11-07,76.6114734098,0.0,0.83407053452,8.4375,19.7345883425
2007-11-08,82.9957628607,0.0,1.66814106904,8.4375,24.1200524186
2007-11-09,61.7147980246,0.0,0.83407053452,5.625,15.3491242664
2007-11-10,59.586701541,0.0,0.83407053452,11.25,17.5418563044
2007-11-11,87.2519558279,1.59451659452,1.66814106904,2.8125,15.3491242664
2007-11-12,70.227183959,1.59451659452,3.33628213808,5.625,21.9273203805
2007-11-13,55.3305085738,0.0,2.50221160356,5.625,19.7345883425
2007-11-14,70.227183959,0.0,0.83407053452,11.25,13.1563922283
2007-11-15,68.0990874754,0.0,1.66814106904,11.25,17.5418563044
2007-11-16,55.3305085738,0.0,0.0,8.4375,13.1563922283
2007-11-17,78.7395698935,0.0,1.66814106904,0.0,17.5418563044
2007-11-18,70.227183959,0.0,2.50221160356,2.8125,8.77092815221
2007-11-19,72.3552804426,0.0,1.66814106904,8.4375,10.9636601903
2007-11-20,59.586701541,0.0,1.66814106904,8.4375,21.9273203805
2007-11-21,55.3305085738,0.0,1.66814106904,8.4375,13.1563922283
2007-11-22,61.7147980246,0.0,0.83407053452,8.4375,8.77092815221
2007-11-23,65.9709909918,0.0,1.66814106904,2.8125,15.3491242664
2007-11-24,61.7147980246,0.0,3.33628213808,5.625,4.38546407611
2007-11-25,78.7395698935,0.0,2.50221160356,11.25,10.9636601903
2007-11-26,70.227183959,0.0,2.50221160356,2.8125,21.9273203805
2007-11-27,65.9709909918,0.0,2.50221160356,5.625,37.2764446469
2007-11-28,59.586701541,0.0,3.33628213808,8.4375,21.9273203805
2007-11-29,72.3552804426,0.0,2.50221160356,2.8125,15.3491242664
2007-11-30,72.3552804426,0.0,3.33628213808,14.0625,13.1563922283
2007-12-01,65.9709909918,0.0,2.50221160356,8.4375,10.9636601903
2007-12-02,68.0990874754,1.59451659452,5.00442320712,8.4375,10.9636601903
2007-12-03,53.2024120902,0.0,3.33628213808,5.625,15.3491242664
2007-12-04,59.586701541,1.59451659452,5.00442320712,5.625,17.5418563044
2007-12-05,65.9709909918,0.0,2.50221160356,8.4375,8.77092815221
2007-12-06,57.4586050574,0.0,3.33628213808,8.4375,10.9636601903
2007-12-07,72.3552804426,0.0,5.00442320712,8.4375,15.3491242664
2007-12-08,76.6114734098,0.0,8.3407053452,8.4375,8.77092815221
2007-12-09,65.9709909918,1.59451659452,2.50221160356,5.625,8.77092815221
2007-12-10,65.9709909918,0.0,2.50221160356,14.0625,15.3491242664
2007-12-11,63.8428945082,0.0,3.33628213808,8.4375,24.1200524186
2007-12-12,72.3552804426,1.59451659452,1.66814106904,2.8125,19.7345883425
2007-12-13,59.586701541,0.0,3.33628213808,14.0625,15.3491242664
2007-12-14,59.586701541,0.0,2.50221160356,5.625,24.1200524186
2007-12-15,80.8676663771,1.59451659452,3.33628213808,5.625,17.5418563044
2007-12-16,72.3552804426,0.0,2.50221160356,8.4375,17.5418563044
2007-12-17,59.586701541,0.0,4.1703526726,11.25,17.5418563044
2007-12-18,59.586701541,0.0,1.66814106904,5.625,10.9636601903
2007-12-19,59.586701541,0.0,5.00442320712,5.625,17.5418563044
2007-12-20,57.4586050574,0.0,5.00442320712,5.625,13.1563922283
2007-12-21,65.9709909918,0.0,6.67256427616,8.4375,15.3491242664
2007-12-22,72.3552804426,1.59451659452,3.33628213808,5.625,4.38546407611
2007-12-23,68.0990874754,0.0,2.50221160356,5.625,6.57819611416
2007-12-24,72.3552804426,1.59451659452,5.00442320712,11.25,10.9636601903
2007-12-25,68.0990874754,0.0,0.83407053452,11.25,8.77092815221
2007-12-26,61.7147980246,0.0,0.83407053452,5.625,13.1563922283
2007-12-27,59.586701541,0.0,2.50221160356,8.4375,8.77092815221
2007-12-28,59.586701541,0.0,1.66814106904,8.4375,10.9636601903
2007-12-29,95.7643417623,0.0,1.66814106904,5.625,13.1563922283
2007-12-30,91.5081487951,0.0,0.83407053452,5.625,19.7345883425
2007-12-31,76.6114734098,0.0,0.83407053452,11.25,21.9273203805
2008-01-01,74.4833769262,0.0,0.0,8.4375,15.3491242664
2008-01-02,74.4833769262,0.0,0.83407053452,5.625,19.7345883425
2008-01-03,61.7147980246,0.0,0.83407053452,8.4375,24.1200524186
2008-01-04,55.3305085738,0.0,0.83407053452,14.0625,32.8909805708
2008-01-05,53.2024120902,1.59451659452,1.66814106904,11.25,39.469176685
2008-01-06,70.227183959,1.59451659452,1.66814106904,5.625,26.3127844566
2008-01-07,68.0990874754,0.0,0.83407053452,5.625,43.8546407611
2008-01-08,63.8428945082,0.0,0.83407053452,8.4375,48.2401048372
2008-01-09,63.8428945082,0.0,0.83407053452,5.625,61.3964970655
2008-01-10,87.2519558279,0.0,1.66814106904,5.625,70.1674252177
2008-01-11,65.9709909918,0.0,0.0,11.25,67.9746931797
2008-01-12,65.9709909918,0.0,0.83407053452,5.625,46.0473727991
2008-01-13,93.6362452787,1.59451659452,1.66814106904,5.625,63.5892291035
2008-01-14,68.0990874754,0.0,0.83407053452,2.8125,50.4328368752
2008-01-15,68.0990874754,0.0,1.66814106904,5.625,74.5528892938
2008-01-16,65.9709909918,0.0,1.66814106904,8.4375,85.5165494841
2008-01-17,76.6114734098,0.0,0.83407053452,11.25,100.86567375
2008-01-18,55.3305085738,1.59451659452,1.66814106904,11.25,120.600262093
2008-01-19,76.6114734098,0.0,0.0,5.625,65.7819611416
2008-01-20,76.6114734098,1.59451659452,0.83407053452,14.0625,54.8183009513
2008-01-21,61.7147980246,0.0,2.50221160356,11.25,87.7092815221
2008-01-22,68.0990874754,0.0,1.66814106904,19.6875,219.273203805
2008-01-23,65.9709909918,0.0,1.66814106904,16.875,151.298510626
2008-01-24,70.227183959,0.0,0.0,19.6875,83.323817446
2008-01-25,70.227183959,0.0,0.83407053452,19.6875,72.3601572558
2008-01-26,72.3552804426,0.0,0.83407053452,11.25,48.2401048372
2008-01-27,70.227183959,0.0,0.83407053452,14.0625,37.2764446469
2008-01-28,76.6114734098,1.59451659452,0.83407053452,16.875,61.3964970655
2008-01-29,59.586701541,0.0,0.83407053452,14.0625,50.4328368752
2008-01-30,65.9709909918,0.0,0.83407053452,19.6875,63.5892291035
2008-01-31,63.8428945082,0.0,1.66814106904,16.875,37.2764446469
2008-02-01,74.4833769262,0.0,0.0,14.0625,35.0837126089
2008-02-02,61.7147980246,0.0,0.83407053452,11.25,30.6982485327
2008-02-03,87.2519558279,0.0,1.66814106904,11.25,35.0837126089
2008-02-04,63.8428945082,0.0,1.66814106904,14.0625,35.0837126089
2008-02-05,63.8428945082,0.0,0.83407053452,11.25,48.2401048372
2008-02-06,63.8428945082,0.0,0.0,14.0625,48.2401048372
2008-02-07,80.8676663771,0.0,1.66814106904,8.4375,32.8909805708
2008-02-08,63.8428945082,0.0,0.83407053452,14.0625,28.5055164947
2008-02-09,68.0990874754,0.0,1.66814106904,14.0625,21.9273203805
2008-02-10,78.7395698935,0.0,1.66814106904,11.25,39.469176685
2008-02-11,74.4833769262,0.0,0.83407053452,16.875,32.8909805708
2008-02-12,57.4586050574,0.0,0.83407053452,11.25,30.6982485327
2008-02-13,63.8428945082,0.0,0.83407053452,8.4375,21.9273203805
2008-02-14,68.0990874754,0.0,1.66814106904,16.875,28.5055164947
2008-02-15,59.586701541,0.0,0.83407053452,14.0625,30.6982485327
2008-02-16,85.1238593443,0.0,0.0,16.875,21.9273203805
2008-02-17,70.227183959,0.0,1.66814106904,8.4375,8.77092815221
2008-02-18,78.7395698935,0.0,0.83407053452,14.0625,19.7345883425
2008-02-19,82.9957628607,0.0,0.83407053452,14.0625,21.9273203805
2008-02-20,68.0990874754,1.59451659452,0.0,22.5,19.7345883425
2008-02-21,65.9709909918,1.59451659452,0.0,8.4375,17.5418563044
2008-02-22,70.227183959,0.0,0.83407053452,14.0625,21.9273203805
2008-02-23,59.586701541,0.0,1.66814106904,8.4375,15.3491242664
2008-02-24,61.7147980246,0.0,1.66814106904,8.4375,24.1200524186
2008-02-25,76.6114734098,0.0,1.66814106904,16.875,39.469176685
2008-02-26,61.7147980246,0.0,0.83407053452,11.25,32.8909805708
2008-02-27,68.0990874754,0.0,1.66814106904,11.25,41.661908723
2008-02-28,65.9709909918,0.0,0.0,14.0625,52.6255689133
2008-02-29,68.0990874754,0.0,1.66814106904,8.4375,21.9273203805
2008-03-01,76.6114734098,0.0,0.0,14.0625,19.7345883425
2008-03-02,82.9957628607,0.0,0.83407053452,5.625,26.3127844566
2008-03-03,78.7395698935,0.0,0.0,8.4375,35.0837126089
2008-03-04,76.6114734098,0.95670995671,1.66814106904,16.875,37.4165020944
2008-03-05,80.8676663771,0.95670995671,1.66814106904,8.4375,28.6126192487
2008-03-06,78.7395698935,0.0,0.0,19.6875,22.0097071144
2008-03-07,65.9709909918,0.0,0.0,8.4375,56.1247531416
2008-03-08,63.8428945082,0.95670995671,0.83407053452,8.4375,48.4213556516
2008-03-09,87.2519558279,0.0,0.83407053452,11.25,25.3111631815
2008-03-10,63.8428945082,0.0,0.0,11.25,37.4165020944
2008-03-11,68.0990874754,0.0,1.66814106904,19.6875,35.215531383
2008-03-12,63.8428945082,0.0,0.83407053452,8.4375,24.2106778258
2008-03-13,68.0990874754,0.0,1.66814106904,8.4375,46.2203849402
2008-03-14,72.3552804426,0.0,0.83407053452,14.0625,47.3208702959
2008-03-15,63.8428945082,2.87012987013,0.83407053452,14.0625,39.6174728059
2008-03-16,63.8428945082,0.95670995671,0.83407053452,14.0625,20.9092217586
2008-03-17,72.3552804426,0.95670995671,0.83407053452,8.4375,62.7276652759
2008-03-18,87.2519558279,0.0,0.0,14.0625,66.0291213431
2008-03-19,70.227183959,0.0,0.0,14.0625,40.7179581616
2008-03-20,67.0998520495,0.95670995671,2.53759641412,19.6774553571,38.5169874501
2008-03-21,57.0348742421,0.0,0.634399103529,18.0376674107,27.512133893
2008-03-22,59.2715359771,0.95670995671,0.0,13.1183035714,33.0145606716
2008-03-23,84.9931459294,0.0,1.26879820706,19.6774553571,25.3111631815
2008-03-24,65.981521182,0.95670995671,1.90319731059,16.3978794643,29.7131046044
2008-03-25,78.2831607245,0.95670995671,1.90319731059,19.6774553571,27.512133893
2008-03-26,65.981521182,0.0,1.90319731059,8.19893973214,25.3111631815
2008-03-27,65.981521182,0.95670995671,0.634399103529,13.1183035714,28.6126192487
2008-03-28,72.691506387,0.95670995671,1.90319731059,11.478515625,27.512133893
2008-03-29,74.928168122,0.0,1.90319731059,9.83872767857,22.0097071144
2008-03-30,69.3365137845,0.0,3.17199551765,8.19893973214,22.0097071144
2008-03-31,70.454844652,0.95670995671,0.634399103529,18.0376674107,25.3111631815
2008-04-01,83.8748150619,0.95670995671,0.634399103529,8.19893973214,24.2106778258
2008-04-02,71.5731755195,0.95670995671,1.26879820706,13.1183035714,62.7276652759
2008-04-03,81.6381533269,0.95670995671,2.53759641412,11.478515625,50.622326363
2008-04-04,74.928168122,0.95670995671,1.26879820706,14.7580915179,40.7179581616
2008-04-05,90.5848002669,0.0,1.90319731059,24.5968191964,37.4165020944
2008-04-06,91.7031311344,0.0,1.26879820706,19.6774553571,29.7131046044
2008-04-07,77.164829857,0.95670995671,1.26879820706,11.478515625,26.4116485372
2008-04-08,63.7448594471,1.91341991342,1.90319731059,18.0376674107,35.215531383
2008-04-09,70.454844652,0.95670995671,0.634399103529,21.3172433036,42.918928873
2008-04-10,64.8631903146,1.91341991342,1.90319731059,19.6774553571,39.6174728059
2008-04-11,74.928168122,0.95670995671,1.26879820706,14.7580915179,26.4116485372
2008-04-12,84.9931459294,0.0,3.80639462117,19.6774553571,20.9092217586
2008-04-13,78.2831607245,0.0,2.53759641412,24.5968191964,28.6126192487
2008-04-14,69.3365137845,0.0,2.53759641412,32.7957589286,30.8135899601
2008-04-15,63.7448594471,0.0,1.26879820706,40.9946986607,34.1150460273
2008-04-16,73.8098372545,0.95670995671,0.634399103529,27.8763950893,36.3160167387
2008-04-17,67.0998520495,0.95670995671,1.90319731059,18.0376674107,26.4116485372
2008-04-18,76.0464989895,0.95670995671,1.90319731059,13.1183035714,15.4067949801
2008-04-19,83.8748150619,0.0,2.53759641412,4.91936383929,16.5072803358
2008-04-20,95.0581237368,0.0,0.634399103529,14.7580915179,13.2058242686
2008-04-21,84.9931459294,0.0,0.634399103529,16.3978794643,26.4116485372
2008-04-22,76.0464989895,1.91341991342,2.53759641412,11.478515625,29.7131046044
2008-04-23,55.9165433746,0.95670995671,2.53759641412,13.1183035714,29.7131046044
2008-04-24,72.691506387,0.0,1.90319731059,11.478515625,25.3111631815
2008-04-25,89.4664693994,0.0,1.90319731059,29.5161830357,33.0145606716
2008-04-26,73.8098372545,0.0,1.90319731059,13.1183035714,16.5072803358
2008-04-27,92.8214620019,0.0,3.17199551765,9.83872767857,24.2106778258
2008-04-28,68.218182917,0.0,0.634399103529,34.435546875,33.0145606716
2008-04-29,80.5198224594,0.0,0.634399103529,26.2366071429,38.5169874501
2008-04-30,73.8098372545,0.95670995671,2.53759641412,19.6774553571,40.7179581616
2008-05-01,69.3365137845,0.0,1.90319731059,16.3978794643,29.7131046044
2008-05-02,69.3365137845,0.95670995671,1.90319731059,22.95703125,30.8135899601
2008-05-03,82.7564841944,0.0,1.26879820706,13.1183035714,11.0048535572
2008-05-04,77.164829857,0.0,1.90319731059,11.478515625,17.6077656915
2008-05-05,77.164829857,0.95670995671,0.634399103529,24.5968191964,33.0145606716
2008-05-06,57.0348742421,0.95670995671,1.90319731059,21.3172433036,26.4116485372
2008-05-07,77.164829857,0.95670995671,1.26879820706,14.7580915179,25.3111631815
2008-05-08,87.2298076644,0.95670995671,0.634399103529,13.1183035714,26.4116485372
2008-05-09,72.691506387,0.0,1.26879820706,13.1183035714,14.3063096243
2008-05-10,78.2831607245,0.0,1.26879820706,22.95703125,16.5072803358
2008-05-11,102.886439809,0.0,0.634399103529,9.83872767857,22.0097071144
2008-05-12,71.5731755195,0.95670995671,1.26879820706,9.83872767857,24.2106778258
2008-05-13,86.1114767969,0.95670995671,0.634399103529,22.95703125,19.8087364029
2008-05-14,63.7448594471,0.0,3.17199551765,6.55915178571,25.3111631815
2008-05-15,64.8631903146,0.0,0.634399103529,19.6774553571,23.1101924701
2008-05-16,77.164829857,0.95670995671,3.17199551765,16.3978794643,14.3063096243
2008-05-17,97.2947854718,0.0,1.26879820706,8.19893973214,9.90436820147
2008-05-18,96.1764546043,0.0,0.634399103529,13.1183035714,14.3063096243
2008-05-19,81.6381533269,0.95670995671,2.53759641412,13.1183035714,17.6077656915
2008-05-20,74.928168122,0.95670995671,0.634399103529,13.1183035714,20.9092217586
2008-05-21,74.928168122,0.0,1.90319731059,13.1183035714,19.8087364029
2008-05-22,74.928168122,0.95670995671,0.634399103529,9.83872767857,17.6077656915
2008-05-23,79.401491592,0.95670995671,0.634399103529,14.7580915179,14.3063096243
2008-05-24,86.1114767969,0.0,1.26879820706,11.478515625,13.2058242686
2008-05-25,80.5198224594,0.0,1.90319731059,11.478515625,15.4067949801
2008-05-26,105.123101544,0.0,0.0,19.6774553571,20.9092217586
2008-05-27,70.454844652,0.0,0.634399103529,13.1183035714,22.0097071144
2008-05-28,74.928168122,0.95670995671,1.90319731059,18.0376674107,11.0048535572
2008-05-29,62.6265285796,0.0,0.634399103529,11.478515625,14.3063096243
2008-05-30,60.3898668446,0.0,0.0,19.6774553571,16.5072803358
2008-05-31,102.886439809,0.0,1.90319731059,11.478515625,7.70339749003
2008-06-01,83.8748150619,0.0,0.0,9.83872767857,14.3063096243
2008-06-02,63.7448594471,0.0,1.90319731059,18.0376674107,25.3111631815
2008-06-03,76.0464989895,0.0,0.634399103529,9.83872767857,13.2058242686
2008-06-04,77.164829857,0.0,1.26879820706,11.478515625,15.4067949801
2008-06-05,65.981521182,0.95670995671,8.88158744941,9.83872767857,17.6077656915
2008-06-06,67.0998520495,0.95670995671,5.07519282823,9.83872767857,23.1101924701
2008-06-07,91.7031311344,2.87012987013,2.53759641412,19.6774553571,17.6077656915
2008-06-08,72.691506387,0.0,2.53759641412,19.6774553571,19.8087364029
2008-06-09,67.0998520495,0.95670995671,0.634399103529,14.7580915179,22.0097071144
2008-06-10,65.981521182,0.95670995671,3.17199551765,19.6774553571,14.3063096243
2008-06-11,80.5198224594,0.0,1.90319731059,11.478515625,29.7131046044
2008-06-12,55.9165433746,0.95670995671,2.53759641412,19.6774553571,9.90436820147
2008-06-13,60.3898668446,0.0,2.53759641412,13.1183035714,13.2058242686
2008-06-14,70.454844652,0.95670995671,0.0,4.91936383929,12.1053389129
2008-06-15,89.4664693994,0.0,0.0,4.91936383929,9.90436820147
2008-06-16,58.1532051096,0.95670995671,2.53759641412,11.478515625,14.3063096243
2008-06-17,77.164829857,0.95670995671,1.26879820706,8.19893973214,13.2058242686
2008-06-18,64.8631903146,0.95670995671,0.634399103529,11.478515625,15.4067949801
2008-06-19,74.928168122,0.95670995671,2.53759641412,11.478515625,12.1053389129
2008-06-20,87.2298076644,0.95670995671,1.26879820706,9.83872767857,12.1053389129
2008-06-21,71.5731755195,0.0,1.26879820706,4.91936383929,12.1053389129
2008-06-22,65.981521182,0.95670995671,0.634399103529,16.3978794643,7.70339749003
2008-06-23,62.6265285796,0.95670995671,1.90319731059,13.1183035714,14.3063096243
2008-06-24,70.454844652,0.95670995671,1.26879820706,11.478515625,17.6077656915
2008-06-25,65.981521182,0.95670995671,1.26879820706,8.19893973214,16.5072803358
2008-06-26,62.6265285796,0.95670995671,0.634399103529,18.0376674107,12.1053389129
2008-06-27,62.6265285796,0.95670995671,0.634399103529,6.55915178571,19.8087364029
2008-06-28,76.0464989895,0.0,1.90319731059,8.19893973214,14.3063096243
2008-06-29,89.4664693994,0.0,0.634399103529,9.83872767857,24.2106778258
2008-06-30,69.3365137845,1.91341991342,0.634399103529,8.19893973214,18.7082510472
2008-07-01,64.8631903146,0.0,1.26879820706,11.478515625,18.7082510472
2008-07-02,59.2715359771,0.0,1.26879820706,11.478515625,20.9092217586
2008-07-03,60.3898668446,0.0,1.90319731059,18.0376674107,22.0097071144
2008-07-04,65.981521182,0.0,1.26879820706,4.91936383929,16.5072803358
2008-07-05,70.454844652,0.0,0.634399103529,11.478515625,8.80388284575
2008-07-06,77.164829857,0.0,1.90319731059,11.478515625,22.0097071144
2008-07-07,73.8098372545,0.95670995671,1.90319731059,11.478515625,13.2058242686
2008-07-08,88.3481385319,0.95670995671,1.90319731059,9.83872767857,19.8087364029
2008-07-09,69.3365137845,0.95670995671,3.17199551765,14.7580915179,17.6077656915
2008-07-10,65.981521182,0.0,0.634399103529,8.19893973214,16.5072803358
2008-07-11,67.0998520495,0.0,0.634399103529,16.3978794643,20.9092217586
2008-07-12,65.981521182,0.95670995671,2.53759641412,14.7580915179,16.5072803358
2008-07-13,80.5198224594,0.95670995671,1.26879820706,4.91936383929,17.6077656915
2008-07-14,62.6265285796,0.0,1.90319731059,16.3978794643,23.1101924701
2008-07-15,69.3365137845,0.95670995671,1.26879820706,11.478515625,24.2106778258
2008-07-16,58.1532051096,0.95670995671,1.90319731059,8.19893973214,24.2106778258
2008-07-17,69.3365137845,0.95670995671,1.90319731059,13.1183035714,23.1101924701
2008-07-18,58.1532051096,0.95670995671,1.90319731059,14.7580915179,16.5072803358
2008-07-19,52.5615507721,0.0,3.80639462117,9.83872767857,7.70339749003
2008-07-20,97.2947854718,0.0,1.26879820706,14.7580915179,14.3063096243
2008-07-21,67.0998520495,0.95670995671,1.26879820706,13.1183035714,18.7082510472
2008-07-22,77.164829857,0.0,1.90319731059,6.55915178571,22.0097071144
2008-07-23,80.5198224594,0.0,1.90319731059,16.3978794643,16.5072803358
2008-07-24,64.8631903146,0.95670995671,0.0,11.478515625,22.0097071144
2008-07-25,67.0998520495,0.95670995671,1.90319731059,11.478515625,18.7082510472
2008-07-26,77.164829857,0.0,0.634399103529,13.1183035714,9.90436820147
2008-07-27,63.7448594471,0.0,1.90319731059,8.19893973214,11.0048535572
2008-07-28,76.0464989895,0.0,0.634399103529,6.55915178571,14.3063096243
2008-07-29,82.7564841944,0.95670995671,1.26879820706,11.478515625,18.7082510472
2008-07-30,77.164829857,0.95670995671,2.53759641412,11.478515625,19.8087364029
2008-07-31,81.6381533269,0.95670995671,1.90319731059,14.7580915179,18.7082510472
