date,hustle,hustler,inflation,jobless,laid
2006-12-28,17.1687851483,100.375735118,37.5317176552,0.0,31.3239690619
2006-12-29,41.9681414735,55.7642972875,51.6061117759,1.15093732357,47.8102685682
2006-12-30,20.9840707368,87.6296100232,46.914647069,0.0,34.6212289632
2006-12-31,32.4299275023,106.748797665,62.5528627586,0.0,59.3506782226
2007-01-01,19.0764279425,116.308391485,59.4252196207,0.0,41.2157487657
2007-01-02,32.4299275023,52.5777660139,59.4252196207,0.0,24.7294492594
2007-01-03,30.522284708,63.7306254714,87.5740078621,0.0,62.6479381239
2007-01-04,19.0764279425,74.8834849289,64.1166843276,0.575468661784,32.9725990126
2007-01-05,11.4458567655,57.3575629243,65.6805058966,0.0,21.4321893582
2007-01-06,40.0604986793,108.342063301,42.2231823621,1.15093732357,31.3239690619
2007-01-07,40.0604986793,92.4094069336,67.2443274655,0.0,39.5671188151
2007-01-08,11.4458567655,63.7306254714,79.7549000172,0.575468661784,23.0808193088
2007-01-09,40.0604986793,62.1373598347,68.8081490345,0.575468661784,19.7835594075
2007-01-10,36.2452130908,79.6632818393,62.5528627586,0.0,23.0808193088
2007-01-11,30.522284708,47.7979691036,51.6061117759,0.0,28.0267091607
2007-01-12,28.6146419138,70.1036880186,79.7549000172,0.0,32.9725990126
2007-01-13,55.3216410333,119.494922759,45.3508255,0.0,37.9184888645
2007-01-14,43.8757842678,81.2565474761,35.9678960862,0.0,37.9184888645
2007-01-15,28.6146419138,79.6632818393,40.6593607931,0.0,42.8643787163
2007-01-16,26.7069991195,58.9508285611,93.8292941379,0.0,24.7294492594
2007-01-17,51.5063554448,82.8498131129,81.3187215862,0.575468661784,34.6212289632
2007-01-18,15.261142354,82.8498131129,89.137829431,0.0,24.7294492594
2007-01-19,32.4299275023,44.61143783,86.0101862931,0.575468661784,32.9725990126
2007-01-20,22.891713531,95.5959382072,50.0422902069,0.0,26.3780792101
2007-01-21,49.5987126505,98.7824694807,59.4252196207,0.0,32.9725990126
2007-01-22,41.9681414735,62.1373598347,75.0634353103,0.0,34.6212289632
2007-01-23,32.4299275023,62.1373598347,62.5528627586,0.575468661784,34.6212289632
2007-01-24,28.6146419138,78.0700162025,59.4252196207,1.72640598535,37.9184888645
2007-01-25,28.6146419138,60.5440941979,70.3719706034,0.575468661784,19.7835594075
2007-01-26,53.413998239,65.3238911082,59.4252196207,0.575468661784,46.1616386176
2007-01-27,74.3980689758,68.5104223818,48.4784686379,0.0,44.513008667
2007-01-28,22.891713531,87.6296100232,43.787003931,1.15093732357,36.2698589138
2007-01-29,32.4299275023,71.6969536554,73.4996137414,0.575468661784,28.0267091607
2007-01-30,32.4299275023,74.8834849289,64.1166843276,0.575468661784,32.9725990126
2007-01-31,30.522284708,43.0181721932,64.1166843276,0.0,28.0267091607
2007-02-01,38.152855885,65.3238911082,79.7549000172,1.72640598535,19.7835594075
2007-02-02,28.6146419138,62.1373598347,73.4996137414,0.0,34.6212289632
2007-02-03,40.0604986793,94.0026725704,48.4784686379,0.0,16.4862995063
2007-02-04,38.152855885,60.5440941979,28.1487882414,0.0,49.4588985188
2007-02-05,26.7069991195,68.5104223818,71.9357921724,0.0,19.7835594075
2007-02-06,26.7069991195,54.1710316507,67.2443274655,0.0,32.9725990126
2007-02-07,38.152855885,58.9508285611,62.5528627586,0.0,46.1616386176
2007-02-08,41.9681414735,47.7979691036,59.4252196207,0.575468661784,32.9725990126
2007-02-09,74.3980689758,94.0026725704,64.1166843276,0.0,41.2157487657
2007-02-10,57.2292838275,82.8498131129,46.914647069,0.0,72.5397178276
2007-02-11,87.7515685355,73.2902192922,50.0422902069,0.0,46.1616386176
2007-02-12,40.0604986793,66.917156745,68.8081490345,0.0,34.6212289632
2007-02-13,19.0764279425,54.1710316507,64.1166843276,0.0,16.4862995063
2007-02-14,24.7993563253,58.9508285611,86.0101862931,0.575468661784,36.2698589138
2007-02-15,26.7069991195,62.1373598347,92.265472569,1.72640598535,39.5671188151
2007-02-16,66.7674977988,60.5440941979,76.6272568793,0.0,28.0267091607
2007-02-17,41.9681414735,100.375735118,53.1699333448,0.0,49.4588985188
2007-02-18,47.6910698563,89.22287566,64.1166843276,0.0,47.8102685682
2007-02-19,59.1369266218,60.5440941979,67.2443274655,0.575468661784,24.7294492594
2007-02-20,59.1369266218,62.1373598347,59.4252196207,0.575468661784,32.9725990126
2007-02-21,40.0604986793,57.3575629243,90.701651,0.0,28.0267091607
2007-02-22,30.522284708,71.6969536554,64.1166843276,0.0,44.513008667
2007-02-23,40.0604986793,54.1710316507,76.6272568793,0.0,36.2698589138
2007-02-24,59.1369266218,95.5959382072,51.6061117759,0.0,24.7294492594
2007-02-25,80.1209973585,86.0363443865,65.6805058966,0.0,41.2157487657
2007-02-26,43.8757842678,76.4767505657,76.6272568793,0.0,37.9184888645
2007-02-27,36.2452130908,57.3575629243,79.7549000172,0.0,31.3239690619
2007-02-28,41.9681414735,41.4249065564,76.6272568793,0.575468661784,34.6212289632
2007-03-01,40.0604986793,57.3575629243,81.3187215862,0.575468661784,44.513008667
2007-03-02,41.9681414735,63.7306254714,67.2443274655,0.0,47.8102685682
2007-03-03,26.7069991195,78.0700162025,39.0955392241,0.0,16.4862995063
2007-03-04,49.5987126505,65.3238911082,50.0422902069,1.15093732357,36.2698589138
2007-03-05,19.0764279425,49.3912347404,73.4996137414,0.0,29.6753391113
2007-03-06,24.7993563253,50.9845003772,70.3719706034,0.0,32.9725990126
2007-03-07,20.9840707368,47.7979691036,78.1910784483,0.0,31.3239690619
2007-03-08,24.7993563253,73.2902192922,87.5740078621,2.30187464714,41.2157487657
2007-03-09,41.9681414735,57.3575629243,56.2975764828,0.575468661784,24.7294492594
2007-03-10,41.9681414735,111.528594575,50.0422902069,0.0,59.3506782226
2007-03-11,38.152855885,95.5959382072,50.0422902069,0.0,46.1616386176
2007-03-12,30.522284708,73.2902192922,59.4252196207,0.0,29.6753391113
2007-03-13,24.7993563253,58.9508285611,70.3719706034,0.575468661784,18.1349294569
2007-03-14,51.5063554448,54.1710316507,59.4252196207,0.575468661784,42.8643787163
2007-03-15,17.1687851483,66.917156745,68.8081490345,0.0,39.5671188151
2007-03-16,34.3375702965,101.969000754,75.0634353103,0.575468661784,36.2698589138
2007-03-17,38.152855885,98.7824694807,37.5317176552,0.0,29.6753391113
2007-03-18,38.152855885,97.189203844,50.0422902069,0.0,39.5671188151
2007-03-19,40.0604986793,52.5777660139,56.2975764828,1.72640598535,28.0267091607
2007-03-20,34.3375702965,49.3912347404,64.1166843276,0.0,29.6753391113
2007-03-21,24.7993563253,62.1373598347,86.0101862931,0.575468661784,34.6212289632
2007-03-22,22.891713531,74.8834849289,51.6061117759,0.575468661784,28.0267091607
2007-03-23,40.0604986793,71.6969536554,57.8613980517,0.0,21.4321893582
2007-03-24,15.261142354,109.935328938,40.6593607931,0.0,23.0808193088
2007-03-25,30.522284708,90.8161412968,60.9890411897,0.0,60.9993081732
2007-03-26,24.7993563253,63.7306254714,68.8081490345,0.0,51.1075284695
2007-03-27,45.783427062,76.4767505657,68.8081490345,0.0,29.6753391113
2007-03-28,24.7993563253,52.5777660139,73.4996137414,0.0,28.0267091607
2007-03-29,22.891713531,55.7642972875,51.6061117759,0.0,32.9725990126
2007-03-30,32.4299275023,63.7306254714,76.6272568793,0.0,44.513008667
2007-03-31,19.0764279425,109.935328938,62.5528627586,0.0,49.4588985188
2007-04-01,68.675140593,111.528594575,50.0422902069,0.0,29.6753391113
2007-04-02,19.0764279425,55.7642972875,40.6593607931,0.0,26.3780792101
2007-04-03,17.1687851483,76.4767505657,68.8081490345,0.0,34.6212289632
2007-04-04,55.3216410333,46.2047034668,73.4996137414,0.0,34.6212289632
2007-04-05,15.261142354,74.8834849289,46.914647069,2.30187464714,51.1075284695
2007-04-06,32.4299275023,66.917156745,78.1910784483,0.0,54.4047883707
2007-04-07,34.3375702965,111.528594575,31.2764313793,0.0,36.2698589138
2007-04-08,32.4299275023,100.375735118,64.1166843276,0.0,60.9993081732
2007-04-09,32.4299275023,65.3238911082,84.4463647241,0.0,26.3780792101
2007-04-10,34.3375702965,84.4430787497,68.8081490345,0.0,31.3239690619
2007-04-11,51.5063554448,57.3575629243,73.4996137414,0.575468661784,32.9725990126
2007-04-12,30.522284708,70.1036880186,92.265472569,0.0,26.3780792101
2007-04-13,38.152855885,63.7306254714,65.6805058966,0.0,37.9184888645
2007-04-14,28.6146419138,79.6632818393,45.3508255,1.15093732357,19.7835594075
2007-04-15,30.522284708,84.4430787497,68.8081490345,1.15093732357,36.2698589138
2007-04-16,49.5987126505,50.9845003772,67.2443274655,0.0,28.0267091607
2007-04-17,32.4299275023,68.5104223818,73.4996137414,1.15093732357,24.7294492594
2007-04-18,36.2452130908,47.7979691036,67.2443274655,0.0,41.2157487657
2007-04-19,51.5063554448,50.9845003772,53.1699333448,1.72640598535,19.7835594075
2007-04-20,28.6146419138,63.7306254714,75.0634353103,2.87734330892,26.3780792101
2007-04-21,24.7993563253,79.6632818393,68.8081490345,0.0,21.4321893582
2007-04-22,38.152855885,89.22287566,68.8081490345,0.0,46.1616386176
2007-04-23,36.2452130908,92.4094069336,75.0634353103,0.0,34.6212289632
2007-04-24,38.152855885,63.7306254714,73.4996137414,0.0,39.5671188151
2007-04-25,34.3375702965,47.7979691036,112.595152966,1.15093732357,34.6212289632
2007-04-26,41.9681414735,62.1373598347,68.8081490345,2.30187464714,39.5671188151
2007-04-27,32.4299275023,54.1710316507,90.701651,0.0,36.2698589138
2007-04-28,34.3375702965,125.867985306,62.5528627586,0.0,23.0808193088
2007-04-29,38.152855885,82.8498131129,65.6805058966,0.0,62.6479381239
2007-04-30,20.9840707368,47.7979691036,73.4996137414,0.575468661784,37.9184888645
2007-05-01,22.891713531,57.3575629243,75.0634353103,0.0,37.9184888645
2007-05-02,38.152855885,63.7306254714,81.3187215862,0.0,32.9725990126
2007-05-03,51.5063554448,73.2902192922,65.6805058966,0.575468661784,18.1349294569
2007-05-04,24.7993563253,49.3912347404,56.2975764828,0.575468661784,44.513008667
2007-05-05,64.8598550045,103.562266391,59.4252196207,1.15093732357,44.513008667
2007-05-06,49.5987126505,98.7824694807,65.6805058966,0.0,28.0267091607
2007-05-07,24.7993563253,68.5104223818,96.9569372759,0.0,29.6753391113
2007-05-08,24.7993563253,66.917156745,90.701651,0.0,42.8643787163
2007-05-09,38.152855885,65.3238911082,75.0634353103,0.0,36.2698589138
2007-05-10,24.7993563253,47.7979691036,65.6805058966,0.575468661784,37.9184888645
2007-05-11,30.522284708,54.1710316507,57.8613980517,0.0,32.9725990126
2007-05-12,55.3216410333,138.6141104,54.7337549138,0.0,39.5671188151
2007-05-13,41.9681414735,84.4430787497,48.4784686379,0.0,60.9993081732
2007-05-14,36.2452130908,54.1710316507,75.0634353103,0.0,26.3780792101
2007-05-15,28.6146419138,90.8161412968,70.3719706034,1.15093732357,32.9725990126
2007-05-16,38.152855885,65.3238911082,82.8825431552,0.0,31.3239690619
2007-05-17,32.4299275023,55.7642972875,65.6805058966,0.0,34.6212289632
2007-05-18,51.5063554448,73.2902192922,62.5528627586,0.0,23.0808193088
2007-05-19,47.6910698563,98.7824694807,51.6061117759,0.0,37.9184888645
2007-05-20,47.6910698563,73.2902192922,39.0955392241,0.0,31.3239690619
2007-05-21,47.6910698563,50.9845003772,95.3931157069,0.0,34.6212289632
2007-05-22,32.4299275023,65.3238911082,70.3719706034,0.575468661784,19.7835594075
2007-05-23,32.4299275023,71.6969536554,51.6061117759,0.0,28.0267091607
2007-05-24,61.044569416,66.917156745,68.8081490345,0.0,46.1616386176
2007-05-25,15.261142354,78.0700162025,59.4252196207,0.0,46.1616386176
2007-05-26,26.7069991195,114.715125849,53.1699333448,0.0,49.4588985188
2007-05-27,28.6146419138,92.4094069336,35.9678960862,1.15093732357,34.6212289632
2007-05-28,57.2292838275,87.6296100232,42.2231823621,0.0,29.6753391113
2007-05-29,38.152855885,81.2565474761,68.8081490345,0.0,39.5671188151
2007-05-30,34.3375702965,62.1373598347,67.2443274655,0.0,19.7835594075
2007-05-31,34.3375702965,68.5104223818,37.5317176552,0.575468661784,32.9725990126
2007-06-01,41.9681414735,55.7642972875,56.2975764828,0.0,46.1616386176
2007-06-02,68.675140593,70.1036880186,75.0634353103,0.0,59.3506782226
2007-06-03,41.9681414735,58.9508285611,40.6593607931,0.0,56.0534183214
2007-06-04,24.7993563253,68.5104223818,64.1166843276,0.0,46.1616386176
2007-06-05,32.4299275023,68.5104223818,51.6061117759,0.0,39.5671188151
2007-06-06,30.522284708,60.5440941979,59.4252196207,0.575468661784,34.6212289632
2007-06-07,28.6146419138,46.2047034668,56.2975764828,0.0,24.7294492594
2007-06-08,22.891713531,49.3912347404,64.1166843276,0.0,28.0267091607
2007-06-09,40.0604986793,101.969000754,51.6061117759,0.0,41.2157487657
2007-06-10,64.8598550045,86.0363443865,50.0422902069,0.0,42.8643787163
2007-06-11,36.2452130908,71.6969536554,73.4996137414,0.0,26.3780792101
2007-06-12,38.152855885,47.7979691036,60.9890411897,0.575468661784,59.3506782226
2007-06-13,38.152855885,68.5104223818,86.0101862931,0.0,29.6753391113
2007-06-14,43.8757842678,57.3575629243,76.6272568793,0.0,41.2157487657
2007-06-15,28.6146419138,73.2902192922,81.3187215862,0.0,41.2157487657
2007-06-16,53.413998239,98.7824694807,43.787003931,1.15093732357,39.5671188151
2007-06-17,51.5063554448,86.0363443865,31.2764313793,1.15093732357,32.9725990126
2007-06-18,38.152855885,74.8834849289,45.3508255,0.575468661784,32.9725990126
2007-06-19,32.4299275023,70.1036880186,54.7337549138,0.0,26.3780792101
2007-06-20,30.522284708,50.9845003772,64.1166843276,0.575468661784,29.6753391113
2007-06-21,41.9681414735,68.5104223818,53.1699333448,0.575468661784,23.0808193088
2007-06-22,40.0604986793,62.1373598347,67.2443274655,0.0,16.4862995063
2007-06-23,40.0604986793,159.326563679,59.4252196207,1.15093732357,34.6212289632
2007-06-24,33.7307399542,106.748797665,61.0734466375,0.0,39.5671188151
2007-06-25,16.1320930216,70.1036880186,63.6723167072,0.328839235305,28.0267091607
2007-06-26,20.5317547547,81.2565474761,54.5762714633,0.0,29.6753391113
2007-06-27,33.7307399542,47.7979691036,57.175141533,0.0,28.0267091607
2007-06-28,33.7307399542,44.61143783,70.1694918814,0.328839235305,32.9725990126
2007-06-29,11.7324312884,63.7306254714,55.8757064981,0.986517705916,32.9725990126
2007-06-30,23.4648625768,105.155532028,50.6779663588,0.0,60.9993081732
2007-07-01,41.0635095094,86.0363443865,36.3841809755,0.0,42.8643787163
2007-07-02,55.72904862,66.917156745,57.175141533,0.0,32.9725990126
2007-07-03,27.86452431,71.6969536554,38.9830510452,0.0,41.2157487657
2007-07-04,43.9966173316,44.61143783,41.5819211149,0.0,46.1616386176
2007-07-05,19.0652008437,82.8498131129,38.9830510452,0.657678470611,52.7561584201
2007-07-06,36.6638477763,62.1373598347,48.0790962891,0.986517705916,37.9184888645
2007-07-07,38.1304016873,100.375735118,45.4802262194,0.0,32.9725990126
2007-07-08,39.5969555984,78.0700162025,54.5762714633,0.0,39.5671188151
2007-07-09,49.8628329758,62.1373598347,50.6779663588,0.986517705916,42.8643787163
2007-07-10,46.9297251537,69.4798394924,72.7683619511,0.328839235305,38.3897710721
2007-07-11,33.7307399542,81.9862106011,57.175141533,0.0,36.8541802292
2007-07-12,33.7307399542,81.9862106011,74.0677969859,0.0,38.3897710721
2007-07-13,21.9983086658,68.0902427026,44.1807911846,0.0,30.7118168577
2007-07-14,29.331078221,97.2717752894,51.9774013936,0.0,66.030406244
2007-07-15,33.7307399542,81.9862106011,55.8757064981,0.0,52.2100886581
2007-07-16,33.7307399542,51.4150812244,70.1694918814,0.0,49.1389069723
2007-07-17,36.6638477763,76.4278234417,50.6779663588,0.0,42.9965436008
2007-07-18,24.9314164879,66.7006459127,54.5762714633,0.328839235305,26.105044329
2007-07-19,29.331078221,43.0775004853,42.8813561497,0.0,35.3185893863
2007-07-20,29.331078221,51.4150812244,67.5706218117,0.657678470611,30.7118168577
2007-07-21,16.1320930216,56.9734683838,49.3785313239,0.0,49.1389069723
2007-07-22,33.7307399542,138.959678985,45.4802262194,0.657678470611,46.0677252865
2007-07-23,32.2641860431,72.2590330721,59.7740116027,0.0,21.4982718004
2007-07-24,24.9314164879,66.7006459127,49.3785313239,0.0,49.1389069723
2007-07-25,39.5969555984,59.7526619635,59.7740116027,0.328839235305,32.2474077006
2007-07-26,27.86452431,81.9862106011,51.9774013936,0.0,21.4982718004
2007-07-27,30.7976321321,80.5966138112,50.6779663588,0.0,44.5321344436
2007-07-28,26.3979703989,97.2717752894,37.6836160104,0.0,33.7829985435
2007-07-29,26.3979703989,91.71338813,63.6723167072,0.0,19.9626809575
2007-07-30,32.2641860431,84.7654041808,61.0734466375,0.0,36.8541802292
2007-07-31,35.1972938652,68.0902427026,54.5762714633,0.0,26.105044329
2007-08-01,20.5317547547,52.8046780143,53.2768364285,1.31535694122,41.4609527579
2007-08-02,23.4648625768,41.6879036955,50.6779663588,0.0,41.4609527579
2007-08-03,27.86452431,75.0382266518,55.8757064981,0.657678470611,30.7118168577
2007-08-04,32.2641860431,66.7006459127,37.6836160104,0.0,50.6744978152
2007-08-05,36.6638477763,102.830162449,44.1807911846,0.0,33.7829985435
2007-08-06,32.2641860431,72.2590330721,36.3841809755,0.328839235305,23.0338626433
2007-08-07,26.3979703989,79.2070170214,58.4745765678,0.328839235305,29.1762260148
2007-08-08,21.9983086658,54.1942748041,46.7796612543,0.0,32.2474077006
2007-08-09,16.1320930216,69.4798394924,51.9774013936,0.986517705916,44.5321344436
2007-08-10,19.0652008437,75.0382266518,70.1694918814,0.0,23.0338626433
2007-08-11,61.5952642642,88.9341945503,28.5875707665,0.0,36.8541802292
2007-08-12,32.2641860431,76.4278234417,51.9774013936,0.0,36.8541802292
2007-08-13,32.2641860431,63.9214523331,50.6779663588,0.0,47.6033161294
2007-08-14,33.7307399542,62.5318555432,67.5706218117,0.0,38.3897710721
2007-08-15,30.7976321321,83.3758073909,64.971751742,0.0,53.7456795009
2007-08-16,24.9314164879,61.1422587534,40.2824860801,0.986517705916,38.3897710721
2007-08-17,39.5969555984,58.3630651737,59.7740116027,0.0,42.9965436008
2007-08-18,36.6638477763,94.4925817097,29.8870058013,0.0,29.1762260148
2007-08-19,46.9297251537,88.9341945503,38.9830510452,0.657678470611,55.2812703438
2007-08-20,36.6638477763,66.7006459127,48.0790962891,0.0,29.1762260148
2007-08-21,17.5986469326,61.1422587534,53.2768364285,0.0,36.8541802292
2007-08-22,27.86452431,70.8694362823,35.0847459407,0.0,29.1762260148
2007-08-23,27.86452431,70.8694362823,57.175141533,0.0,16.8914992717
2007-08-24,35.1972938652,63.9214523331,55.8757064981,0.0,41.4609527579
2007-08-25,27.86452431,109.778146398,35.0847459407,0.657678470611,38.3897710721
2007-08-26,48.3962790647,106.998952818,29.8870058013,0.0,38.3897710721
2007-08-27,29.331078221,41.6879036955,63.6723167072,0.328839235305,21.4982718004
2007-08-28,24.9314164879,55.583871594,46.7796612543,0.0,55.2812703438
2007-08-29,20.5317547547,80.5966138112,54.5762714633,0.0,39.925361915
2007-08-30,32.2641860431,72.2590330721,64.971751742,0.328839235305,42.9965436008
2007-08-31,35.1972938652,69.4798394924,53.2768364285,0.0,36.8541802292
2007-09-01,30.7976321321,86.1550009706,38.9830510452,1.31535694122,39.925361915
2007-09-02,20.5317547547,81.9862106011,32.485875871,0.0,35.3185893863
2007-09-03,24.9314164879,73.648629862,64.971751742,0.0,55.2812703438
2007-09-04,24.9314164879,76.4278234417,36.3841809755,0.0,29.1762260148
2007-09-05,17.5986469326,58.3630651737,64.971751742,0.0,30.7118168577
2007-09-06,23.4648625768,66.7006459127,42.8813561497,0.0,32.2474077006
2007-09-07,20.5317547547,59.7526619635,48.0790962891,0.328839235305,29.1762260148
2007-09-08,24.9314164879,88.9341945503,58.4745765678,0.0,59.8880428725
2007-09-09,19.0652008437,86.1550009706,55.8757064981,0.0,32.2474077006
2007-09-10,24.9314164879,73.648629862,77.9661020904,0.328839235305,32.2474077006
2007-09-11,20.5317547547,47.2462908549,55.8757064981,0.0,27.6406351719
2007-09-12,16.1320930216,66.7006459127,59.7740116027,0.0,49.1389069723
2007-09-13,23.4648625768,70.8694362823,58.4745765678,0.328839235305,41.4609527579
2007-09-14,24.9314164879,63.9214523331,59.7740116027,0.0,44.5321344436
2007-09-15,11.7324312884,86.1550009706,62.3728816723,0.657678470611,55.2812703438
2007-09-16,20.5317547547,112.557339978,55.8757064981,0.0,30.7118168577
2007-09-17,24.9314164879,80.5966138112,89.661017404,0.0,44.5321344436
2007-09-18,27.86452431,68.0902427026,101.355932718,0.328839235305,36.8541802292
2007-09-19,41.0635095094,44.4670972752,92.2598874737,0.0,23.0338626433
2007-09-20,33.7307399542,65.3110491229,79.2655371253,0.0,33.7829985435
2007-09-21,14.6655391105,59.7526619635,74.0677969859,1.31535694122,35.3185893863
2007-09-22,29.331078221,68.0902427026,76.6666670556,0.0,41.4609527579
2007-09-23,39.5969555984,86.1550009706,67.5706218117,0.0,35.3185893863
2007-09-24,20.5317547547,66.7006459127,88.3615823692,0.328839235305,44.5321344436
2007-09-25,21.9983086658,69.4798394924,80.5649721601,0.0,27.6406351719
2007-09-26,23.4648625768,45.856694065,92.2598874737,0.0,46.0677252865
2007-09-27,32.2641860431,75.0382266518,62.3728816723,1.64419617653,53.7456795009
2007-09-28,32.2641860431,61.1422587534,75.3672320208,0.0,32.2474077006
2007-09-29,29.331078221,81.9862106011,44.1807911846,0.657678470611,36.8541802292
2007-09-30,33.7307399542,73.648629862,68.8700568465,0.0,53.7456795009
2007-10-01,32.2641860431,66.7006459127,76.6666670556,0.328839235305,29.1762260148
2007-10-02,20.5317547547,62.5318555432,68.8700568465,0.0,41.4609527579
2007-10-03,29.331078221,80.5966138112,85.7627122995,0.328839235305,47.6033161294
2007-10-04,26.3979703989,54.1942748041,62.3728816723,0.986517705916,33.7829985435
2007-10-05,17.5986469326,86.1550009706,62.3728816723,0.986517705916,27.6406351719
2007-10-06,29.331078221,100.050968869,44.1807911846,0.0,36.8541802292
2007-10-07,48.3962790647,100.050968869,42.8813561497,0.657678470611,47.6033161294
2007-10-08,29.331078221,56.9734683838,83.1638422298,0.986517705916,36.8541802292
2007-10-09,16.1320930216,68.0902427026,57.175141533,0.328839235305,41.4609527579
2007-10-10,33.7307399542,62.5318555432,72.7683619511,0.328839235305,32.2474077006
2007-10-11,27.86452431,75.0382266518,77.9661020904,1.64419617653,53.7456795009
2007-10-12,33.7307399542,61.1422587534,61.0734466375,0.986517705916,35.3185893863
2007-10-13,49.8628329758,83.3758073909,57.175141533,0.0,46.0677252865
2007-10-14,19.0652008437,66.7006459127,67.5706218117,0.657678470611,47.6033161294
2007-10-15,30.7976321321,58.3630651737,96.1581925782,0.328839235305,33.7829985435
2007-10-16,20.5317547547,54.1942748041,63.6723167072,0.0,38.3897710721
2007-10-17,29.331078221,61.1422587534,84.4632772646,0.0,39.925361915
2007-10-18,30.7976321321,73.648629862,74.0677969859,0.0,23.0338626433
2007-10-19,29.331078221,54.1942748041,93.5593225085,0.0,26.105044329
2007-10-20,51.3293868868,91.71338813,48.0790962891,0.657678470611,59.8880428725
2007-10-21,27.86452431,77.8174202315,54.5762714633,0.0,26.105044329
2007-10-22,20.5317547547,66.7006459127,70.1694918814,0.328839235305,44.5321344436
2007-10-23,23.4648625768,50.0254844346,77.9661020904,0.328839235305,44.5321344436
2007-10-24,26.3979703989,69.4798394924,61.0734466375,0.657678470611,41.4609527579
2007-10-25,24.9314164879,58.3630651737,88.3615823692,0.328839235305,39.925361915
2007-10-26,21.9983086658,87.5445977605,100.056497683,0.328839235305,35.3185893863
2007-10-27,13.1989851995,106.998952818,49.3785313239,0.0,35.3185893863
2007-10-28,30.7976321321,87.5445977605,59.7740116027,0.657678470611,42.9965436008
2007-10-29,32.2641860431,69.4798394924,71.4689269162,0.0,44.5321344436
2007-10-30,30.7976321321,50.0254844346,55.8757064981,0.657678470611,24.5694534861
2007-10-31,19.0652008437,56.9734683838,101.355932718,0.0,36.8541802292
2007-11-01,35.1972938652,51.4150812244,90.9604524388,0.0,26.105044329
2007-11-02,35.1972938652,62.5318555432,62.3728816723,0.328839235305,29.1762260148
2007-11-03,33.7307399542,88.9341945503,49.3785313239,0.0,39.925361915
2007-11-04,46.9297251537,87.5445977605,81.864407195,0.0,46.0677252865
2007-11-05,17.5986469326,41.6879036955,53.2768364285,0.328839235305,24.5694534861
2007-11-06,21.9983086658,65.3110491229,79.2655371253,0.0,35.3185893863
2007-11-07,21.9983086658,58.3630651737,89.661017404,0.0,32.2474077006
2007-11-08,45.4631712426,41.6879036955,89.661017404,0.328839235305,27.6406351719
2007-11-09,30.7976321321,68.0902427026,72.7683619511,0.328839235305,41.4609527579
2007-11-10,71.8611416415,83.3758073909,77.9661020904,0.657678470611,39.925361915
2007-11-11,27.86452431,100.050968869,58.4745765678,0.657678470611,50.6744978152
2007-11-12,36.6638477763,66.7006459127,62.3728816723,0.0,27.6406351719
2007-11-13,30.7976321321,45.856694065,94.8587575434,0.328839235305,30.7118168577
2007-11-14,27.86452431,48.6358876447,98.7570626479,0.0,41.4609527579
2007-11-15,24.9314164879,48.6358876447,90.9604524388,0.657678470611,41.4609527579
2007-11-16,36.6638477763,77.8174202315,63.6723167072,0.0,27.6406351719
2007-11-17,64.5283720863,69.4798394924,42.8813561497,0.0,39.925361915
2007-11-18,26.3979703989,61.1422587534,57.175141533,0.0,26.105044329
2007-11-19,29.331078221,33.3503229564,103.954802787,0.0,32.2474077006
2007-11-20,33.7307399542,44.4670972752,68.8700568465,0.0,23.0338626433
2007-11-21,33.7307399542,61.1422587534,63.6723167072,0.0,29.1762260148
2007-11-22,42.5300634205,63.9214523331,40.2824860801,0.0,35.3185893863
2007-11-23,39.5969555984,51.4150812244,23.3898306271,0.0,21.4982718004
2007-11-24,46.9297251537,80.5966138112,42.8813561497,0.657678470611,56.8168611867
2007-11-25,38.1304016873,73.648629862,63.6723167072,0.657678470611,32.2474077006
2007-11-26,32.2641860431,61.1422587534,71.4689269162,0.0,42.9965436008
2007-11-27,23.4648625768,63.9214523331,74.0677969859,0.328839235305,26.105044329
2007-11-28,23.4648625768,97.2717752894,72.7683619511,0.328839235305,49.1389069723
2007-11-29,33.7307399542,66.7006459127,100.056497683,0.657678470611,35.3185893863
2007-11-30,26.3979703989,65.3110491229,68.8700568465,0.328839235305,27.6406351719
2007-12-01,45.4631712426,104.219759239,71.4689269162,0.657678470611,70.6371787727
2007-12-02,35.1972938652,86.1550009706,59.7740116027,0.0,44.5321344436
2007-12-03,16.1320930216,56.9734683838,75.3672320208,0.0,29.1762260148
2007-12-04,20.5317547547,48.6358876447,80.5649721601,0.0,36.8541802292
2007-12-05,14.6655391105,66.7006459127,83.1638422298,0.328839235305,27.6406351719
2007-12-06,26.3979703989,59.7526619635,80.5649721601,0.657678470611,46.0677252865
2007-12-07,24.9314164879,50.0254844346,97.457627613,0.0,29.1762260148
2007-12-08,41.0635095094,81.9862106011,71.4689269162,0.0,50.6744978152
2007-12-09,32.2641860431,73.648629862,50.6779663588,0.0,52.2100886581
2007-12-10,39.5969555984,48.6358876447,74.0677969859,0.328839235305,36.8541802292
2007-12-11,29.331078221,52.8046780143,85.7627122995,0.657678470611,39.925361915
2007-12-12,23.4648625768,66.7006459127,75.3672320208,0.328839235305,27.6406351719
2007-12-13,38.1304016873,70.8694362823,88.3615823692,0.0,36.8541802292
2007-12-14,26.3979703989,56.9734683838,100.056497683,0.0,24.5694534861
2007-12-15,27.86452431,65.3110491229,83.1638422298,0.657678470611,32.2474077006
