date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2008-01-13,27,0,1,56,0,False
2008-01-14,28,1,6,73,1,False
2008-01-15,34,1,1,86,1,False
2008-01-16,23,2,7,75,1,False
2008-01-17,21,0,5,74,1,False
2008-01-18,25,2,4,64,2,False
2008-01-19,27,0,4,34,0,False
2008-01-20,36,0,3,61,0,False
2008-01-21,27,0,4,70,1,False
2008-01-22,33,0,5,81,0,False
2008-01-23,27,1,7,86,3,False
2008-01-24,40,1,6,81,0,False
2008-01-25,25,0,4,64,1,False
2008-01-26,25,1,4,46,1,False
2008-01-27,31,2,10,59,0,False
2008-01-28,38,1,9,88,1,False
2008-01-29,19,1,7,77,1,False
2008-01-30,29,1,8,76,1,False
2008-01-31,20,0,7,72,0,False
2008-02-01,24,0,6,74,1,False
2008-02-02,38,0,3,50,0,False
2008-02-03,33,2,2,38,2,False
2008-02-04,26,0,5,80,1,False
2008-02-05,36,1,6,82,2,False
2008-02-06,34,1,4,76,1,False
2008-02-07,26,1,4,79,0,False
2008-02-08,27,0,6,80,1,False
2008-02-09,29,1,2,57,2,False
2008-02-10,30,2,4,59,2,False
2008-02-11,27,0,8,72,1,False
2008-02-12,28,1,8,85,1,False
2008-02-13,26,0,6,69,0,False
2008-02-14,19,0,4,73,0,False
2008-02-15,26,0,2,74,0,False
2008-02-16,39,1,3,45,1,False
2008-02-17,28,1,3,36,0,False
2008-02-18,29,1,1,68,2,False
2008-02-19,21,1,7,88,1,False
2008-02-20,36,1,6,62,1,False
2008-02-21,31,1,6,83,1,False
2008-02-22,28,0,10,68,2,False
2008-02-23,25,0,3,51,1,False
2008-02-24,35,0,3,59,1,False
2008-02-25,34,1,6,81,0,False
2008-02-26,30,0,2,87,2,False
2008-02-27,21,1,6,77,2,False
2008-02-28,31,1,7,76,3,False
2008-02-29,32,1,8,78,1,False
2008-03-01,38,1,6,73,0,False
2008-03-02,41,1,4,46,2,False
2008-03-03,34,1,9,84,1,False
2008-03-04,29,1,5,69,1,False
2008-03-05,29,1,5,79,1,False
2008-03-06,29,1,4,81,1,False
2008-03-07,39,1,2,65,1,False
2008-03-08,36,0,7,56,0,False
2008-03-09,36,0,5,50,0,False
2008-03-10,39,1,9,79,1,False
2008-03-11,27,0,8,83,2,False
2008-03-12,21,1,8,100,0,False
2008-03-13,32,1,5,79,1,False
2008-03-14,30,1,6,70,2,False
2008-03-15,26,0,2,37,0,False
2008-03-16,33,0,3,61,1,False
2008-03-17,31,2,7,76,0,False
2008-03-18,27,0,7,69,0,False
2008-03-19,23,0,5,77,2,False
