date,costliness,costly,debtor,default,depression,isPartial
2016-09-10,0,1,1,24,45,False
2016-09-11,0,1,0,22,47,False
2016-09-12,0,1,1,36,58,False
2016-09-13,0,1,1,39,53,False
2016-09-14,0,1,1,43,53,False
2016-09-15,0,1,0,41,53,False
2016-09-16,0,1,1,36,48,False
2016-09-17,0,0,0,23,39,False
2016-09-18,0,1,0,22,48,False
2016-09-19,0,1,1,39,61,False
2016-09-20,0,1,0,38,58,False
2016-09-21,0,1,1,43,57,False
2016-09-22,0,0,0,40,55,False
2016-09-23,0,0,1,36,53,False
2016-09-24,0,0,0,23,43,False
2016-09-25,0,0,1,24,53,False
2016-09-26,0,1,1,38,58,False
2016-09-27,0,1,1,41,60,False
2016-09-28,0,0,1,40,57,False
2016-09-29,0,1,1,42,60,False
2016-09-30,0,1,1,34,49,False
2016-10-01,0,0,1,23,43,False
2016-10-02,0,0,0,22,51,False
2016-10-03,0,0,1,37,57,False
2016-10-04,0,1,1,39,59,False
2016-10-05,0,1,1,41,63,False
2016-10-06,0,1,1,38,61,False
2016-10-07,0,1,1,35,53,False
2016-10-08,0,0,0,24,42,False
2016-10-09,0,1,0,20,45,False
2016-10-10,0,0,1,35,56,False
2016-10-11,0,0,0,43,58,False
2016-10-12,0,1,1,42,62,False
2016-10-13,0,1,1,37,60,False
2016-10-14,0,1,1,34,50,False
2016-10-15,0,0,0,22,46,False
2016-10-16,0,1,0,25,51,False
2016-10-17,0,1,1,34,66,False
2016-10-18,0,1,1,42,62,False
2016-10-19,0,1,1,40,61,False
2016-10-20,0,1,0,40,59,False
2016-10-21,0,0,0,36,52,False
2016-10-22,0,0,0,24,41,False
2016-10-23,0,1,1,22,53,False
2016-10-24,0,0,1,36,66,False
2016-10-25,0,1,1,40,63,False
2016-10-26,0,0,1,39,62,False
2016-10-27,0,0,1,39,62,False
2016-10-28,0,0,1,38,56,False
2016-10-29,0,1,0,23,44,False
2016-10-30,0,0,1,24,55,False
2016-10-31,0,1,1,36,60,False
2016-11-01,0,1,1,41,67,False
2016-11-02,0,1,1,40,66,False
2016-11-03,0,1,1,39,62,False
2016-11-04,0,0,1,38,59,False
2016-11-05,0,0,0,26,49,False
2016-11-06,0,1,0,24,55,False
2016-11-07,0,1,1,36,66,False
2016-11-08,0,1,1,36,55,False
2016-11-09,0,0,1,28,58,False
2016-11-10,0,1,1,38,65,False
2016-11-11,0,1,1,34,57,False
2016-11-12,0,0,0,22,45,False
2016-11-13,0,0,0,21,52,False
2016-11-14,0,1,1,35,65,False
2016-11-15,0,1,1,43,68,False
2016-11-16,0,0,1,43,65,False
2016-11-17,0,1,0,38,65,False
2016-11-18,0,1,1,35,59,False
2016-11-19,0,0,0,24,45,False
2016-11-20,0,1,0,23,46,False
2016-11-21,0,1,0,36,56,False
2016-11-22,0,0,0,38,57,False
2016-11-23,0,1,0,32,46,False
2016-11-24,0,0,0,22,34,False
2016-11-25,0,0,0,23,37,False
2016-11-26,0,0,0,20,44,False
2016-11-27,0,0,0,23,55,False
2016-11-28,0,1,0,37,63,False
2016-11-29,0,1,1,40,72,False
2016-11-30,0,1,1,44,73,False
2016-12-01,0,1,1,42,69,False
2016-12-02,0,1,1,39,58,False
2016-12-03,0,0,0,26,51,False
2016-12-04,0,1,0,23,61,False
2016-12-05,0,0,0,38,73,False
2016-12-06,0,1,1,41,73,False
2016-12-07,0,1,1,42,71,False
2016-12-08,0,1,1,39,70,False
2016-12-09,0,1,1,37,61,False
2016-12-10,0,1,1,23,50,False
2016-12-11,0,0,0,24,51,False
2016-12-12,0,0,1,34,66,False
2016-12-13,0,0,1,39,65,False
2016-12-14,0,1,1,40,61,False
2016-12-15,0,1,1,37,63,False
2016-12-16,0,0,1,33,52,False
2016-12-17,0,0,0,25,42,False
2016-12-18,0,0,0,20,44,False
2016-12-19,0,1,0,35,52,False
2016-12-20,0,0,1,38,49,False
2016-12-21,0,1,1,38,47,False
2016-12-22,0,0,1,33,44,False
2016-12-23,0,0,0,29,41,False
2016-12-24,0,0,0,22,36,False
2016-12-25,0,0,0,24,35,False
2016-12-26,0,0,0,26,37,False
2016-12-27,0,0,0,34,45,False
2016-12-28,0,0,0,34,51,False
2016-12-29,0,0,0,34,45,False
2016-12-30,0,0,0,33,46,False
2016-12-31,0,0,0,22,43,False
2017-01-01,0,0,0,17,42,False
2017-01-02,0,0,0,25,48,False
2017-01-03,0,0,1,38,57,False
2017-01-04,0,0,0,42,56,False
2017-01-05,0,0,0,40,58,False
2017-01-06,0,0,1,34,55,False
2017-01-07,0,0,0,24,45,False
2017-01-08,0,0,0,23,50,False
2017-01-09,0,0,0,38,59,False
2017-01-10,0,1,1,40,60,False
2017-01-11,0,0,1,40,64,False
2017-01-12,0,1,1,40,64,False
2017-01-13,0,0,0,38,56,False
2017-01-14,0,0,0,22,43,False
2017-01-15,0,0,0,22,48,False
2017-01-16,0,0,0,31,53,False
2017-01-17,0,0,1,40,63,False
2017-01-18,0,1,1,45,67,False
2017-01-19,0,1,1,44,70,False
2017-01-20,0,1,1,40,61,False
2017-01-21,0,0,0,26,47,False
2017-01-22,0,0,0,23,51,False
2017-01-23,0,1,0,39,73,False
2017-01-24,0,1,0,43,71,False
2017-01-25,0,1,0,44,71,False
2017-01-26,0,0,1,43,70,False
2017-01-27,0,0,0,37,64,False
2017-01-28,0,0,0,26,44,False
2017-01-29,0,1,0,25,50,False
2017-01-30,0,1,1,38,64,False
2017-01-31,0,1,1,42,68,False
2017-02-01,0,1,1,42,71,False
2017-02-02,0,1,0,44,63,False
2017-02-03,0,1,1,41,59,False
2017-02-04,0,1,0,24,43,False
2017-02-05,0,1,1,24,49,False
2017-02-06,0,1,1,33,63,False
2017-02-07,0,1,1,43,72,False
2017-02-08,0,1,1,40,67,False
2017-02-09,0,1,1,42,67,False
2017-02-10,0,1,1,41,60,False
2017-02-11,0,0,0,26,46,False
2017-02-12,0,1,0,25,50,False
2017-02-13,0,1,1,37,65,False
2017-02-14,0,1,1,39,59,False
2017-02-15,0,1,1,41,71,False
2017-02-16,0,1,1,41,70,False
2017-02-17,0,1,0,44,60,False
2017-02-18,0,1,1,25,43,False
2017-02-19,0,1,1,24,50,False
2017-02-20,0,1,1,39,56,False
2017-02-21,0,1,1,42,70,False
2017-02-22,0,1,0,40,69,False
2017-02-23,0,1,1,42,67,False
2017-02-24,0,0,1,39,61,False
2017-02-25,0,0,0,26,50,False
2017-02-26,0,0,0,26,51,False
2017-02-27,0,0,1,41,66,False
2017-02-28,0,1,1,39,72,False
2017-03-01,0,1,1,43,68,False
2017-03-02,0,0,1,42,74,False
2017-03-03,0,1,1,37,62,False
2017-03-04,0,0,0,24,45,False
2017-03-05,0,0,0,26,50,False
2017-03-06,0,1,1,39,79,False
2017-03-07,0,1,1,42,74,False
2017-03-08,0,1,1,40,71,False
2017-03-09,0,1,1,41,69,False
2017-03-10,0,1,0,40,61,False
2017-03-11,0,0,1,26,45,False
2017-03-12,0,1,0,24,51,False
2017-03-13,0,1,1,41,66,False
2017-03-14,0,1,1,37,66,False
2017-03-15,0,1,0,40,67,False
2017-03-16,0,1,1,41,67,False
2017-03-17,0,0,1,38,54,False
2017-03-18,0,1,0,23,46,False
2017-03-19,0,1,0,23,55,False
2017-03-20,0,0,1,38,69,False
2017-03-21,0,0,1,41,75,False
2017-03-22,0,0,1,41,75,False
2017-03-23,0,1,1,44,72,False
2017-03-24,0,1,1,38,58,False
2017-03-25,0,0,0,26,46,False
2017-03-26,0,0,1,26,53,False
2017-03-27,0,1,1,39,70,False
2017-03-28,0,1,1,43,72,False
2017-03-29,0,1,1,42,69,False
2017-03-30,0,1,1,41,64,False
2017-03-31,0,1,1,39,57,False
2017-04-01,0,0,1,26,45,False
2017-04-02,0,1,1,23,52,False
2017-04-03,0,1,1,36,71,False
