date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2007-04-11,11,53,2,46,0,False
2007-04-12,10,50,3,33,1,False
2007-04-13,9,51,1,31,1,False
2007-04-14,7,48,2,22,0,False
2007-04-15,8,45,2,25,0,False
2007-04-16,11,62,3,42,0,False
2007-04-17,13,62,3,36,0,False
2007-04-18,9,63,4,38,1,False
2007-04-19,15,57,4,36,2,False
2007-04-20,7,53,2,43,0,False
2007-04-21,9,49,1,18,0,False
2007-04-22,5,51,1,24,1,False
2007-04-23,10,67,5,44,0,False
2007-04-24,9,54,4,42,0,False
2007-04-25,11,70,3,45,0,False
2007-04-26,15,62,2,37,1,False
2007-04-27,14,57,4,38,1,False
2007-04-28,10,51,1,22,1,False
2007-04-29,13,54,4,21,1,False
2007-04-30,12,77,1,43,1,False
2007-05-01,16,71,4,50,0,False
2007-05-02,13,60,3,44,0,False
2007-05-03,10,67,0,42,0,False
2007-05-04,10,57,2,34,1,False
2007-05-05,9,53,2,26,0,False
2007-05-06,9,53,1,21,0,False
2007-05-07,11,74,4,39,0,False
2007-05-08,12,77,3,47,0,False
2007-05-09,12,71,6,32,0,False
2007-05-10,13,69,5,37,1,False
2007-05-11,9,63,3,35,0,False
2007-05-12,7,51,1,20,0,False
2007-05-13,7,39,3,22,1,False
2007-05-14,10,65,3,35,0,False
2007-05-15,11,73,3,30,0,False
2007-05-16,12,63,3,35,0,False
2007-05-17,14,60,1,33,1,False
2007-05-18,9,56,2,30,2,False
2007-05-19,4,55,3,28,0,False
2007-05-20,10,52,1,19,1,False
2007-05-21,12,64,3,35,0,False
2007-05-22,14,69,5,44,1,False
2007-05-23,11,59,2,34,0,False
2007-05-24,8,61,1,32,0,False
2007-05-25,9,53,3,29,0,False
2007-05-26,4,46,3,18,0,False
2007-05-27,6,34,1,15,1,False
2007-05-28,13,68,1,15,0,False
2007-05-29,11,85,2,41,1,False
2007-05-30,8,77,1,43,0,False
2007-05-31,11,62,4,38,0,False
2007-06-01,14,63,3,34,1,False
2007-06-02,9,40,3,23,0,False
2007-06-03,10,48,2,18,1,False
2007-06-04,12,67,2,43,0,False
2007-06-05,8,64,2,33,0,False
2007-06-06,11,60,1,48,0,False
2007-06-07,10,54,2,37,0,False
2007-06-08,8,57,2,46,0,False
2007-06-09,8,52,1,31,0,False
2007-06-10,3,40,3,16,0,False
2007-06-11,8,72,4,38,0,False
2007-06-12,11,66,1,51,0,False
2007-06-13,8,51,3,46,0,False
2007-06-14,4,56,3,40,0,False
2007-06-15,7,65,4,42,0,False
2007-06-16,8,58,1,16,0,False
2007-06-17,8,36,5,24,1,False
2007-06-18,8,65,2,39,0,False
2007-06-19,4,66,3,43,0,False
2007-06-20,5,61,1,43,0,False
2007-06-21,11,55,4,45,0,False
2007-06-22,6,51,4,36,0,False
2007-06-23,6,40,4,29,0,False
2007-06-24,3,37,3,24,0,False
2007-06-25,7,65,5,43,0,False
2007-06-26,3,69,2,42,0,False
2007-06-27,8,66,2,38,1,False
2007-06-28,9,61,2,41,0,False
2007-06-29,8,53,0,38,1,False
2007-06-30,9,44,2,17,1,False
2007-07-01,8,35,3,25,0,False
2007-07-02,6,73,4,42,0,False
2007-07-03,11,86,3,40,0,False
2007-07-04,9,57,3,23,0,False
2007-07-05,6,82,4,39,0,False
2007-07-06,9,68,4,40,0,False
2007-07-07,7,62,1,29,0,False
2007-07-08,7,49,1,23,1,False
2007-07-09,8,58,2,40,0,False
