date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2010-04-09,2,23,12,10,10,False
2010-04-10,3,22,5,16,3,False
2010-04-11,0,25,11,8,3,False
2010-04-12,0,14,14,18,2,False
2010-04-13,0,28,7,16,3,False
2010-04-14,0,23,7,16,5,False
2010-04-15,2,18,9,23,12,False
2010-04-16,0,9,9,17,4,False
2010-04-17,3,38,8,11,0,False
2010-04-18,0,24,0,13,3,False
2010-04-19,0,18,3,23,2,False
2010-04-20,0,16,9,23,9,False
