date,destitute,extravagant,fire,gamble,hole
2011-07-20,0,0.0,75.4312094813,2.5673828125,16.1929996415
2011-07-21,0,0.0,73.9521661582,2.5673828125,14.8435830047
2011-07-22,0,0.0,73.9521661582,2.5673828125,16.1929996415
2011-07-23,0,0.0,81.347382774,2.5673828125,17.5424162782
2011-07-24,0,0.0,78.3892961277,2.5673828125,16.1929996415
2011-07-25,0,0.0,73.9521661582,2.5673828125,14.8435830047
2011-07-26,0,0.0,76.9102528045,2.5673828125,14.8435830047
2011-07-27,0,0.0,70.9940795119,2.5673828125,17.5424162782
2011-07-28,0,0.0,72.473122835,5.134765625,14.8435830047
2011-07-29,0,0.0,76.9102528045,2.5673828125,14.8435830047
2011-07-30,0,0.0,70.9940795119,2.5673828125,16.1929996415
2011-07-31,0,0.0,70.9940795119,2.5673828125,17.5424162782
2011-08-01,0,0.0,73.9521661582,5.134765625,16.1929996415
2011-08-02,0,0.0,73.9521661582,2.5673828125,14.8435830047
2011-08-03,0,0.0,75.4312094813,2.5673828125,14.8435830047
2011-08-04,0,0.0,72.473122835,5.134765625,14.8435830047
2011-08-05,0,0.0,75.4312094813,2.5673828125,16.1929996415
2011-08-06,0,0.0,72.473122835,2.5673828125,16.1929996415
2011-08-07,0,0.0,76.9102528045,5.134765625,16.1929996415
2011-08-08,0,0.0,73.9521661582,5.134765625,14.8435830047
2011-08-09,0,0.0,76.9102528045,5.134765625,13.4941663679
2011-08-10,0,0.0,70.9940795119,5.134765625,14.8435830047
2011-08-11,0,0.0,70.9940795119,2.5673828125,13.4941663679
2011-08-12,0,0.0,70.9940795119,5.134765625,13.4941663679
2011-08-13,0,0.0,79.8683394508,5.134765625,16.1929996415
2011-08-14,0,0.0,78.3892961277,2.5673828125,16.1929996415
2011-08-15,0,0.0,75.4312094813,2.5673828125,14.8435830047
2011-08-16,0,0.0,75.4312094813,2.5673828125,14.8435830047
2011-08-17,0,0.0,75.4312094813,2.5673828125,14.8435830047
2011-08-18,0,0.0,75.4312094813,2.5673828125,14.8435830047
2011-08-19,0,0.0,75.4312094813,2.5673828125,14.8435830047
2011-08-20,0,0.0,76.9102528045,2.5673828125,16.1929996415
2011-08-21,0,0.0,72.473122835,2.5673828125,14.8435830047
2011-08-22,0,0.0,78.3892961277,2.5673828125,16.1929996415
2011-08-23,0,0.0,78.3892961277,2.5673828125,13.4941663679
2011-08-24,0,0.0,84.3054694203,5.134765625,14.8435830047
2011-08-25,0,0.0,76.9102528045,2.5673828125,16.1929996415
2011-08-26,0,0.0,81.347382774,2.5673828125,17.5424162782
2011-08-27,0,0.0,75.4312094813,2.5673828125,16.1929996415
2011-08-28,0,0.0,84.3054694203,2.5673828125,16.1929996415
2011-08-29,0,0.0,81.347382774,2.5673828125,13.4941663679
2011-08-30,0,0.0,76.9102528045,2.5673828125,13.4941663679
2011-08-31,0,0.0,78.3892961277,5.134765625,13.4941663679
2011-09-01,0,0.0,75.4312094813,2.5673828125,13.4941663679
2011-09-02,0,0.0,76.9102528045,2.5673828125,13.4941663679
2011-09-03,0,0.0,88.7425993898,5.134765625,13.4941663679
2011-09-04,0,0.0,87.2635560667,5.134765625,16.1929996415
2011-09-05,0,0.0,147.904332316,2.5673828125,16.1929996415
2011-09-06,0,0.0,139.030072377,2.5673828125,13.4941663679
2011-09-07,0,0.0,107.970162591,2.5673828125,13.4941663679
2011-09-08,0,0.0,102.053989298,2.5673828125,13.4941663679
2011-09-09,0,0.0,93.1797293593,2.5673828125,13.4941663679
2011-09-10,0,0.0,96.1378160056,2.5673828125,14.8435830047
2011-09-11,0,0.0,93.6998443955,3.04876708984,14.8824055071
2011-09-12,0,0.0,83.7317758428,3.04876708984,13.0221048187
2011-09-13,0,0.0,99.6806855271,3.04876708984,13.0221048187
2011-09-14,0,0.0,95.693458106,3.04876708984,13.0221048187
2011-09-15,0,0.0,81.7381621322,3.04876708984,14.8824055071
2011-09-16,0,0.0,77.7509347112,3.04876708984,14.8824055071
2011-09-17,0,0.0,79.7445484217,3.04876708984,14.8824055071
2011-09-18,0,0.0,75.7573210006,3.04876708984,14.8824055071
2011-09-19,0,0.0,73.7637072901,3.04876708984,11.1618041303
2011-09-20,0,0.0,71.7700935795,3.04876708984,13.0221048187
2011-09-21,0,0.0,73.7637072901,3.04876708984,11.1618041303
2011-09-22,0,0.0,71.7700935795,3.04876708984,13.0221048187
2011-09-23,0,0.0,73.7637072901,3.04876708984,14.8824055071
2011-09-24,0,0.0,73.7637072901,3.04876708984,14.8824055071
2011-09-25,0,0.0,75.7573210006,3.04876708984,13.0221048187
2011-09-26,0,0.0,71.7700935795,3.04876708984,13.0221048187
2011-09-27,0,0.0,75.7573210006,3.04876708984,13.0221048187
2011-09-28,0,0.0,141.546573449,3.04876708984,13.0221048187
2011-09-29,0,0.0,129.584891185,3.04876708984,13.0221048187
2011-09-30,0,0.0,107.655140369,3.04876708984,13.0221048187
2011-10-01,0,0.0,101.674299238,3.04876708984,14.8824055071
2011-10-02,0,0.0,93.6998443955,3.04876708984,14.8824055071
2011-10-03,0,0.0,103.667912948,3.04876708984,13.0221048187
2011-10-04,0,0.0,89.7126169744,3.04876708984,13.0221048187
2011-10-05,0,0.0,85.7253895533,3.04876708984,13.0221048187
2011-10-06,0,0.0,83.7317758428,3.04876708984,13.0221048187
2011-10-07,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-08,0,0.0,85.7253895533,3.04876708984,14.8824055071
2011-10-09,0,0.0,83.7317758428,3.04876708984,14.8824055071
2011-10-10,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-11,0,0.0,83.7317758428,3.04876708984,13.0221048187
2011-10-12,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-13,0,0.0,79.7445484217,3.04876708984,13.0221048187
2011-10-14,0,0.0,77.7509347112,3.04876708984,11.1618041303
2011-10-15,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-16,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-17,0,0.0,75.7573210006,3.04876708984,13.0221048187
2011-10-18,0,0.0,79.7445484217,3.04876708984,13.0221048187
2011-10-19,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-20,0,0.0,77.7509347112,3.04876708984,13.0221048187
2011-10-21,0,0.0,77.7509347112,3.04876708984,11.1618041303
2011-10-22,0,0.0,83.7317758428,3.04876708984,14.8824055071
2011-10-23,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-24,0,0.0,83.7317758428,3.04876708984,13.0221048187
2011-10-25,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-26,0,0.0,85.7253895533,3.04876708984,13.0221048187
2011-10-27,0,0.0,75.7573210006,3.04876708984,13.0221048187
2011-10-28,0,0.0,83.7317758428,3.04876708984,13.0221048187
2011-10-29,0,0.0,77.7509347112,3.04876708984,13.0221048187
2011-10-30,0,0.0,81.7381621322,3.04876708984,13.0221048187
2011-10-31,0,0.0,83.7317758428,3.04876708984,13.0221048187
2011-11-01,0,0.0,81.7381621322,3.04876708984,11.1618041303
2011-11-02,0,0.0,87.7190032639,3.04876708984,13.0221048187
2011-11-03,0,0.0,83.7317758428,3.04876708984,11.1618041303
2011-11-04,0,0.0,79.7445484217,3.04876708984,13.0221048187
2011-11-05,0,0.0,85.7253895533,3.04876708984,13.0221048187
2011-11-06,0,0.0,79.7445484217,3.04876708984,13.0221048187
2011-11-07,0,0.0,85.7253895533,3.04876708984,13.0221048187
2011-11-08,0,0.0,89.7126169744,3.04876708984,13.0221048187
2011-11-09,0,0.0,87.7190032639,3.04876708984,13.0221048187
2011-11-10,0,0.0,91.706230685,3.04876708984,11.1618041303
2011-11-11,0,0.0,85.7253895533,3.04876708984,13.0221048187
2011-11-12,0,0.0,87.7190032639,3.04876708984,14.8824055071
2011-11-13,0,0.0,89.7126169744,3.04876708984,13.0221048187
2011-11-14,0,0.0,99.6806855271,3.04876708984,11.1618041303
2011-11-15,0,0.0,115.629595211,3.04876708984,13.0221048187
2011-11-16,0,0.0,113.635981501,3.04876708984,11.1618041303
2011-11-17,0,0.0,111.64236779,3.04876708984,13.0221048187
2011-11-18,0,0.0,121.610436343,3.04876708984,11.1618041303
2011-11-19,0,0.0,127.591277475,3.04876708984,13.0221048187
2011-11-20,0,0.0,107.655140369,3.04876708984,14.8824055071
2011-11-21,0,0.0,103.667912948,3.04876708984,13.0221048187
2011-11-22,0,0.0,101.674299238,3.04876708984,13.0221048187
2011-11-23,0,0.0,105.661526659,3.04876708984,13.0221048187
2011-11-24,0,0.0,113.635981501,3.04876708984,13.0221048187
2011-11-25,0,0.0,121.610436343,3.04876708984,11.1618041303
2011-11-26,0,0.0,113.635981501,3.04876708984,14.8824055071
2011-11-27,0,0.0,111.64236779,3.04876708984,13.0221048187
2011-11-28,0,0.0,113.635981501,3.04876708984,13.0221048187
2011-11-29,0,0.0,103.667912948,3.04876708984,13.0221048187
2011-11-30,0,0.0,103.667912948,3.04876708984,13.0221048187
2011-12-01,0,0.0,101.674299238,3.04876708984,13.0221048187
2011-12-02,0,0.0,101.674299238,3.04876708984,13.0221048187
2011-12-03,0,0.0,107.655140369,3.04876708984,14.8824055071
2011-12-04,0,0.0,107.655140369,3.04876708984,14.8824055071
2011-12-05,0,0.0,99.6806855271,3.04876708984,14.8824055071
2011-12-06,0,0.0,101.674299238,3.04876708984,16.7427061955
2011-12-07,0,0.0,107.655140369,3.04876708984,13.0221048187
2011-12-08,0,0.0,109.64875408,3.04876708984,13.0221048187
2011-12-09,0,0.0,103.667912948,3.04876708984,13.0221048187
2011-12-10,0,0.0,107.655140369,3.04876708984,13.0221048187
2011-12-11,0,0.0,109.64875408,3.04876708984,13.0221048187
2011-12-12,0,0.0,105.661526659,3.04876708984,13.0221048187
2011-12-13,0,0.0,105.661526659,3.04876708984,13.0221048187
2011-12-14,0,0.0,103.667912948,3.04876708984,13.0221048187
2011-12-15,0,0.0,105.661526659,3.04876708984,14.8824055071
2011-12-16,0,0.0,107.655140369,3.04876708984,13.0221048187
2011-12-17,0,0.0,115.629595211,3.04876708984,13.0221048187
2011-12-18,0,0.0,115.629595211,3.04876708984,14.8824055071
2011-12-19,0,0.0,109.64875408,3.04876708984,13.0221048187
2011-12-20,0,0.0,115.629595211,3.04876708984,13.0221048187
2011-12-21,0,0.0,115.629595211,3.04876708984,14.8824055071
2011-12-22,0,0.0,125.597663764,3.04876708984,14.8824055071
2011-12-23,0,0.0,121.610436343,3.04876708984,13.0221048187
2011-12-24,0,0.0,125.597663764,3.04876708984,13.0221048187
2011-12-25,0,0.0,199.361371054,3.04876708984,13.0221048187
2011-12-26,0,0.0,193.380529923,3.04876708984,13.0221048187
2011-12-27,0,0.0,151.514642001,3.04876708984,13.0221048187
2011-12-28,0,0.0,135.565732317,3.04876708984,14.8824055071
2011-12-29,0,0.0,131.578504896,3.04876708984,14.8824055071
2011-12-30,0,0.0,121.610436343,3.04876708984,14.8824055071
2011-12-31,0,0.0,123.604050054,3.04876708984,14.8824055071
2012-01-01,0,0.0,123.604050054,3.04876708984,13.0221048187
2012-01-02,0,0.0,111.64236779,3.04876708984,13.0221048187
2012-01-03,0,0.0,109.64875408,3.04876708984,13.0221048187
2012-01-04,0,0.0,103.667912948,3.04876708984,14.8824055071
2012-01-05,0,0.0,103.667912948,3.04876708984,13.0221048187
2012-01-06,0,0.0,101.674299238,3.04876708984,13.0221048187
2012-01-07,0,0.0,107.655140369,3.04876708984,16.7427061955
2012-01-08,0,0.0,111.64236779,3.04876708984,14.8824055071
2012-01-09,0,0.0,101.674299238,3.04876708984,13.0221048187
2012-01-10,0,0.0,97.6870718166,3.04876708984,13.0221048187
2012-01-11,0,0.0,101.674299238,3.04876708984,13.0221048187
2012-01-12,0,0.0,95.693458106,3.04876708984,13.0221048187
2012-01-13,0,0.0,95.693458106,3.04876708984,13.0221048187
2012-01-14,0,0.0,99.6806855271,3.04876708984,13.0221048187
2012-01-15,0,0.0,99.6806855271,3.04876708984,14.8824055071
2012-01-16,0,0.0,99.6806855271,3.04876708984,13.0221048187
2012-01-17,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-01-18,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-01-19,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-01-20,0,0.0,103.667912948,3.04876708984,13.0221048187
2012-01-21,0,0.0,97.6870718166,3.04876708984,14.8824055071
2012-01-22,0,0.0,103.667912948,3.04876708984,14.8824055071
2012-01-23,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-01-24,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-01-25,0,0.0,85.7253895533,3.04876708984,13.0221048187
2012-01-26,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-01-27,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-01-28,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-01-29,0,0.0,93.6998443955,3.04876708984,14.8824055071
2012-01-30,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-01-31,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-02-01,0,0.0,83.7317758428,3.04876708984,13.0221048187
2012-02-02,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-02-03,0,0.0,89.7126169744,3.04876708984,11.1618041303
2012-02-04,0,0.0,95.693458106,3.04876708984,13.0221048187
2012-02-05,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-02-06,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-02-07,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-02-08,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-02-09,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-02-10,0,0.0,93.6998443955,3.04876708984,14.8824055071
2012-02-11,0,0.0,99.6806855271,3.04876708984,13.0221048187
2012-02-12,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-02-13,0,0.0,99.6806855271,3.04876708984,13.0221048187
2012-02-14,0,0.0,93.6998443955,3.04876708984,14.8824055071
2012-02-15,0,0.0,95.693458106,3.04876708984,11.1618041303
2012-02-16,0,0.0,97.6870718166,3.04876708984,13.0221048187
2012-02-17,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-02-18,0,0.0,99.6806855271,3.04876708984,14.8824055071
2012-02-19,0,0.0,103.667912948,3.04876708984,16.7427061955
2012-02-20,0,0.0,101.674299238,3.04876708984,14.8824055071
2012-02-21,0,0.0,97.6870718166,3.04876708984,13.0221048187
2012-02-22,0,0.0,87.7190032639,3.04876708984,14.8824055071
2012-02-23,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-02-24,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-02-25,0,0.0,101.674299238,3.04876708984,16.7427061955
2012-02-26,0,0.0,95.693458106,3.04876708984,16.7427061955
2012-02-27,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-02-28,0,0.0,97.6870718166,3.04876708984,13.0221048187
2012-02-29,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-03-01,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-03-02,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-03-03,0,0.0,99.6806855271,3.04876708984,14.8824055071
2012-03-04,0,0.0,101.674299238,3.04876708984,14.8824055071
2012-03-05,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-03-06,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-03-07,0,0.0,95.693458106,3.04876708984,13.0221048187
2012-03-08,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-03-09,0,0.0,91.706230685,3.04876708984,14.8824055071
2012-03-10,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-03-11,0,0.0,99.6806855271,3.04876708984,14.8824055071
2012-03-12,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-03-13,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-03-14,0,0.0,99.6806855271,3.04876708984,14.8824055071
2012-03-15,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-03-16,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-03-17,0,0.0,91.706230685,3.04876708984,14.8824055071
2012-03-18,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-03-19,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-03-20,0,0.0,89.7126169744,3.04876708984,13.0221048187
2012-03-21,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-03-22,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-03-23,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-03-24,0,0.0,103.667912948,3.04876708984,14.8824055071
2012-03-25,0,0.0,111.64236779,3.04876708984,16.7427061955
2012-03-26,0,0.0,103.667912948,3.04876708984,14.8824055071
2012-03-27,0,0.0,109.64875408,3.04876708984,13.0221048187
2012-03-28,0,0.0,99.6806855271,3.04876708984,13.0221048187
2012-03-29,0,0.0,97.6870718166,3.04876708984,13.0221048187
2012-03-30,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-03-31,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-04-01,0,0.0,103.667912948,3.04876708984,14.8824055071
2012-04-02,0,0.0,97.6870718166,3.04876708984,13.0221048187
2012-04-03,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-04-04,0,0.0,87.7190032639,3.04876708984,14.8824055071
2012-04-05,0,0.0,85.7253895533,3.04876708984,14.8824055071
2012-04-06,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-04-07,0,0.0,95.693458106,3.04876708984,16.7427061955
2012-04-08,0,0.0,103.667912948,3.04876708984,20.4633075723
2012-04-09,0,0.0,109.64875408,3.04876708984,14.8824055071
2012-04-10,0,0.0,105.661526659,3.04876708984,14.8824055071
2012-04-11,0,0.0,99.6806855271,3.04876708984,13.0221048187
2012-04-12,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-04-13,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-04-14,0,0.0,93.6998443955,3.04876708984,14.8824055071
2012-04-15,0,0.0,97.6870718166,3.04876708984,14.8824055071
2012-04-16,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-04-17,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-04-18,0,0.0,83.7317758428,3.04876708984,14.8824055071
2012-04-19,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-04-20,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-04-21,0,0.0,91.706230685,3.04876708984,14.8824055071
2012-04-22,0,0.0,91.706230685,3.04876708984,14.8824055071
2012-04-23,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-04-24,0,0.0,87.7190032639,3.04876708984,13.0221048187
2012-04-25,0,0.0,85.7253895533,3.04876708984,13.0221048187
2012-04-26,0,0.0,81.7381621322,3.04876708984,14.8824055071
2012-04-27,0,0.0,79.7445484217,3.04876708984,13.0221048187
2012-04-28,0,0.0,85.7253895533,3.04876708984,14.8824055071
2012-04-29,0,0.0,91.706230685,3.04876708984,14.8824055071
2012-04-30,0,0.0,85.7253895533,3.04876708984,13.0221048187
2012-05-01,0,0.0,83.7317758428,3.04876708984,14.8824055071
2012-05-02,0,0.0,91.706230685,3.04876708984,13.0221048187
2012-05-03,0,0.0,85.7253895533,3.04876708984,14.8824055071
2012-05-04,0,0.0,83.7317758428,3.04876708984,14.8824055071
2012-05-05,0,0.0,87.7190032639,3.04876708984,16.7427061955
2012-05-06,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-05-07,0,0.0,85.7253895533,3.04876708984,16.7427061955
2012-05-08,0,0.0,83.7317758428,3.04876708984,14.8824055071
2012-05-09,0,0.0,85.7253895533,3.04876708984,14.8824055071
2012-05-10,0,0.0,87.7190032639,3.04876708984,14.8824055071
2012-05-11,0,0.0,83.7317758428,6.09753417969,13.0221048187
2012-05-12,0,0.0,89.7126169744,3.04876708984,14.8824055071
2012-05-13,0,0.0,93.6998443955,3.04876708984,14.8824055071
2012-05-14,0,0.0,91.706230685,3.04876708984,14.8824055071
2012-05-15,0,0.0,87.7190032639,3.04876708984,14.8824055071
2012-05-16,0,0.0,87.7190032639,3.04876708984,14.8824055071
2012-05-17,0,0.0,93.6998443955,3.04876708984,13.0221048187
2012-05-18,0,0.0,93.6998443955,3.04876708984,14.8824055071
2012-05-19,0,0.0,95.693458106,3.04876708984,14.8824055071
2012-05-20,0,0.0,107.655140369,3.04876708984,16.7427061955
2012-05-21,0,0.0,101.674299238,3.04876708984,14.8824055071
2012-05-22,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-05-23,0,0.0,87.4817186985,3.23931503296,12.9307507671
2012-05-24,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-05-25,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-05-26,0,0.0,101.294621651,3.23931503296,15.0858758949
2012-05-27,0,0.0,101.294621651,3.23931503296,17.2410010227
2012-05-28,0,0.0,98.9924711588,3.23931503296,17.2410010227
2012-05-29,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-05-30,0,0.0,92.0860196826,3.23931503296,12.9307507671
2012-05-31,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-06-01,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-06-02,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-06-03,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-06-04,0,0.0,96.6903206667,3.23931503296,17.2410010227
2012-06-05,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-06-06,0,0.0,82.8774177143,3.23931503296,15.0858758949
2012-06-07,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-06-08,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-06-09,0,0.0,103.596772143,3.23931503296,17.2410010227
2012-06-10,0,0.0,124.316126571,3.23931503296,17.2410010227
2012-06-11,0,0.0,128.920427556,3.23931503296,15.0858758949
2012-06-12,0,0.0,119.711825587,3.23931503296,15.0858758949
2012-06-13,0,0.0,103.596772143,3.23931503296,15.0858758949
2012-06-14,0,0.0,105.898922635,3.23931503296,15.0858758949
2012-06-15,0,0.0,101.294621651,3.23931503296,17.2410010227
2012-06-16,0,0.0,101.294621651,3.23931503296,17.2410010227
2012-06-17,0,0.0,112.805374111,3.23931503296,21.5512512784
2012-06-18,0,0.0,110.503223619,3.23931503296,15.0858758949
2012-06-19,0,0.0,103.596772143,3.23931503296,15.0858758949
2012-06-20,0,0.0,98.9924711588,3.23931503296,15.0858758949
2012-06-21,0,0.0,98.9924711588,3.23931503296,15.0858758949
2012-06-22,0,0.0,96.6903206667,3.23931503296,15.0858758949
2012-06-23,0,0.0,117.409675095,3.23931503296,19.3961261506
2012-06-24,0,0.0,149.639781984,3.23931503296,17.2410010227
2012-06-25,0,0.0,124.316126571,3.23931503296,15.0858758949
2012-06-26,0,0.0,124.316126571,3.23931503296,15.0858758949
2012-06-27,0,0.0,230.215049206,3.23931503296,15.0858758949
2012-06-28,0,0.0,174.963437397,3.23931503296,15.0858758949
2012-06-29,0,0.0,145.035481,3.23931503296,15.0858758949
2012-06-30,0,0.0,133.52472854,3.23931503296,17.2410010227
2012-07-01,0,0.0,124.316126571,3.23931503296,17.2410010227
2012-07-02,0,0.0,122.013976079,3.23931503296,15.0858758949
2012-07-03,0,0.0,122.013976079,3.23931503296,15.0858758949
2012-07-04,0,0.0,168.056985921,3.23931503296,17.2410010227
2012-07-05,0,0.0,138.129029524,3.23931503296,15.0858758949
2012-07-06,0,0.0,101.294621651,3.23931503296,15.0858758949
2012-07-07,0,0.0,98.9924711588,3.23931503296,17.2410010227
2012-07-08,0,0.0,96.6903206667,3.23931503296,17.2410010227
2012-07-09,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-07-10,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-07-11,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-07-12,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-07-13,0,0.0,96.6903206667,3.23931503296,15.0858758949
2012-07-14,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-07-15,0,0.0,94.3881701747,3.23931503296,17.2410010227
2012-07-16,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-07-17,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-07-18,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-07-19,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-07-20,0,0.0,87.4817186985,3.23931503296,12.9307507671
2012-07-21,0,0.0,87.4817186985,3.23931503296,19.3961261506
2012-07-22,0,0.0,87.4817186985,3.23931503296,17.2410010227
2012-07-23,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-07-24,0,0.0,87.4817186985,3.23931503296,12.9307507671
2012-07-25,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-07-26,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-07-27,0,0.0,82.8774177143,3.23931503296,15.0858758949
2012-07-28,0,0.0,101.294621651,3.23931503296,17.2410010227
2012-07-29,0,0.0,87.4817186985,3.23931503296,17.2410010227
2012-07-30,0,0.0,82.8774177143,3.23931503296,15.0858758949
2012-07-31,0,0.0,80.5752672223,3.23931503296,15.0858758949
2012-08-01,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-08-02,0,0.0,96.6903206667,3.23931503296,15.0858758949
2012-08-03,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-08-04,0,0.0,94.3881701747,3.23931503296,17.2410010227
2012-08-05,0,0.0,89.7838691905,3.23931503296,17.2410010227
2012-08-06,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-08-07,0,0.0,108.201073127,3.23931503296,15.0858758949
2012-08-08,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-08-09,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-08-10,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-08-11,0,0.0,89.7838691905,3.23931503296,17.2410010227
2012-08-12,0,0.0,87.4817186985,3.23931503296,17.2410010227
2012-08-13,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-08-14,0,0.0,105.898922635,3.23931503296,15.0858758949
2012-08-15,0,0.0,105.898922635,3.23931503296,15.0858758949
2012-08-16,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-08-17,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-08-18,0,0.0,94.3881701747,3.23931503296,17.2410010227
2012-08-19,0,0.0,103.596772143,3.23931503296,17.2410010227
2012-08-20,0,0.0,94.3881701747,3.23931503296,15.0858758949
2012-08-21,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-08-22,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-08-23,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-08-24,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-08-25,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-08-26,0,0.0,87.4817186985,3.23931503296,17.2410010227
2012-08-27,0,0.0,78.2731167302,3.23931503296,15.0858758949
2012-08-28,0,0.0,80.5752672223,3.23931503296,12.9307507671
2012-08-29,0,0.0,82.8774177143,3.23931503296,15.0858758949
2012-08-30,0,0.0,87.4817186985,3.23931503296,15.0858758949
2012-08-31,0,0.0,87.4817186985,3.23931503296,17.2410010227
2012-09-01,0,0.0,92.0860196826,3.23931503296,15.0858758949
2012-09-02,0,0.0,94.3881701747,3.23931503296,17.2410010227
2012-09-03,0,0.0,98.9924711588,3.23931503296,15.0858758949
2012-09-04,0,0.0,89.7838691905,3.23931503296,15.0858758949
2012-09-05,0,0.0,85.1795682064,3.23931503296,15.0858758949
2012-09-06,0,0.0,96.6903206667,3.23931503296,12.9307507671
2012-09-07,0,0.0,101.294621651,3.23931503296,12.9307507671
