date,unprofitable,vagabond,vagrant,abundance,accrue
2011-01-11,5.39201725998,173.785675704,31.3727460154,24.3742215939,13.1649422864
2011-01-12,0.0,131.948383405,36.601537018,53.2621879273,13.1649422864
2011-01-13,2.69600862999,115.857117136,28.2354714139,46.040196344,4.38831409547
2011-01-14,0.0,186.658688719,31.3727460154,46.9429452919,0.0
2011-01-15,3.59467817332,61.1468118219,35.5557788175,24.3742215939,2.92554273032
2011-01-16,3.59467817332,225.277727765,28.2354714139,31.5962131772,2.92554273032
2011-01-17,2.69600862999,160.912662689,19.8694058098,33.4017110731,2.19415704774
2011-01-18,0.0,157.694409435,17.7778894087,39.7209537085,2.19415704774
2011-01-19,0.0,122.293623644,18.8236476093,47.8456942398,4.38831409547
2011-01-20,0.0,154.476156182,25.0981968123,37.9154558127,15.3590993342
2011-01-21,5.39201725998,170.56742245,18.8236476093,46.040196344,0.0
2011-01-22,0.0,83.6745845983,42.8760862211,30.6934642293,0.0
2011-01-23,0.0,180.222182212,24.0524386118,27.0824684376,5.11969977805
2011-01-24,0.0,189.876941973,18.8236476093,47.8456942398,6.58247114321
2011-01-25,2.69600862999,83.6745845983,58.5624592288,47.8456942398,4.38831409547
2011-01-26,0.0,148.039649674,30.3269878149,49.6511921356,4.38831409547
2011-01-27,0.0,131.948383405,24.0524386118,37.0127068647,10.9707852387
2011-01-28,2.69600862999,157.694409435,34.510020617,52.3594389794,6.58247114321
2011-01-29,0.0,93.3293443597,34.510020617,16.2494810626,0.0
2011-01-30,0.0,244.587247287,7.3203074036,42.4292005523,8.04524250837
2011-01-31,5.39201725998,167.349169197,31.3727460154,45.137447396,13.896327969
2011-02-01,0.0,138.384889913,31.3727460154,37.0127068647,16.0904850167
2011-02-02,0.0,212.40471475,29.2812296144,37.0127068647,4.38831409547
2011-02-03,0.0,144.82139642,43.9218444216,45.137447396,12.4335566038
2011-02-04,0.0,93.3293443597,27.1897132134,75.8309116253,16.8218706993
2011-02-05,0.0,102.984104121,36.601537018,37.9154558127,5.11969977805
2011-02-06,0.0,151.257902928,7.3203074036,29.7907152814,2.92554273032
2011-02-07,0.0,70.8015715832,14.6406148072,46.040196344,5.85108546063
2011-02-08,0.0,164.130915943,29.2812296144,46.040196344,4.38831409547
2011-02-09,0.0,183.440435466,14.6406148072,56.873183719,2.19415704774
2011-02-10,0.0,186.658688719,27.1897132134,52.3594389794,2.19415704774
2011-02-11,2.69600862999,154.476156182,28.2354714139,43.3319495002,6.58247114321
2011-02-12,0.0,215.622968003,31.3727460154,23.4714726459,0.0
2011-02-13,0.0,148.039649674,15.6863730077,37.9154558127,10.9707852387
2011-02-14,0.0,193.095195227,41.8303280206,31.5962131772,2.19415704774
2011-02-15,0.0,177.003928958,14.6406148072,36.1099579168,8.77662819095
2011-02-16,0.0,257.460260303,32.4185042159,38.8182047606,10.2393995561
2011-02-17,2.69600862999,54.7103053143,17.7778894087,47.8456942398,10.9707852387
2011-02-18,0.0,154.476156182,25.0981968123,43.3319495002,8.77662819095
2011-02-19,0.0,119.07537039,23.0066804113,30.6934642293,10.9707852387
2011-02-20,7.18935634664,205.968208242,11.5033402057,37.0127068647,2.92554273032
2011-02-21,0.0,115.857117136,31.3727460154,24.3742215939,6.58247114321
2011-02-22,5.39201725998,99.7658508672,14.6406148072,40.6237026564,8.04524250837
2011-02-23,0.0,93.3293443597,6.27454920308,62.2896774065,6.58247114321
2011-02-24,5.39201725998,148.039649674,11.5033402057,64.9979242503,8.04524250837
2011-02-25,0.0,199.531701734,21.9609222108,47.8456942398,6.58247114321
2011-02-26,0.0,131.948383405,38.693053419,19.8604768543,2.92554273032
2011-02-27,0.0,167.349169197,27.1897132134,23.4714726459,5.11969977805
2011-02-28,0.0,125.511876897,47.0591190231,27.9852173855,8.04524250837
2011-03-01,0.0,109.420610629,67.9742830334,22.568723698,8.04524250837
2011-03-02,0.0,199.531701734,62.7454920308,18.0549789584,19.0160277471
2011-03-03,0.0,119.07537039,30.3269878149,38.8182047606,16.8218706993
2011-03-04,0.0,164.130915943,47.0591190231,32.4989621251,13.1649422864
2011-03-05,0.0,154.476156182,42.8760862211,19.8604768543,8.04524250837
2011-03-06,0.0,212.40471475,30.3269878149,13.5412342188,8.04524250837
2011-03-07,0.0,148.039649674,33.4642624164,51.4566900315,10.2393995561
2011-03-08,7.18935634664,128.730130151,41.8303280206,25.2769705418,2.19415704774
2011-03-09,0.0,54.7103053143,35.5557788175,43.3319495002,5.85108546063
2011-03-10,0.0,276.769779825,11.5033402057,38.8182047606,6.58247114321
2011-03-11,0.0,173.785675704,27.1897132134,15.3467321147,6.58247114321
2011-03-12,0.0,228.495981019,32.4185042159,27.9852173855,8.77662819095
2011-03-13,0.0,244.587247287,54.3794264267,21.6659747501,8.77662819095
2011-03-14,0.0,164.130915943,39.7388116195,51.4566900315,9.50801387353
2011-03-15,0.0,86.8928378521,21.9609222108,48.7484431877,10.9707852387
2011-03-16,0.0,202.749954988,41.8303280206,38.8182047606,8.77662819095
2011-03-17,0.0,164.130915943,37.6472952185,37.9154558127,8.77662819095
2011-03-18,2.69600862999,119.07537039,41.8303280206,36.1099579168,10.9707852387
2011-03-19,0.0,209.186461496,31.3727460154,13.5412342188,10.9707852387
2011-03-20,0.0,193.095195227,31.3727460154,37.0127068647,0.0
2011-03-21,2.69600862999,128.730130151,27.1897132134,33.4017110731,6.58247114321
2011-03-22,2.69600862999,128.730130151,29.2812296144,54.1649368752,8.04524250837
2011-03-23,2.69600862999,119.07537039,35.5557788175,37.9154558127,12.4335566038
2011-03-24,2.69600862999,238.15074078,11.5033402057,33.4017110731,10.2393995561
2011-03-25,0.0,173.785675704,34.510020617,24.3742215939,8.77662819095
2011-03-26,0.0,115.857117136,37.6472952185,32.4989621251,8.04524250837
2011-03-27,3.59467817332,141.603143166,38.693053419,56.873183719,2.92554273032
2011-03-28,2.69600862999,135.166636659,38.693053419,18.0549789584,16.0904850167
2011-03-29,0.0,125.511876897,24.0524386118,33.4017110731,12.4335566038
2011-03-30,2.69600862999,90.1110911059,17.7778894087,47.8456942398,5.85108546063
2011-03-31,0.0,173.785675704,35.5557788175,30.6934642293,10.2393995561
2011-04-01,0.0,189.876941973,21.9609222108,35.2072089689,8.77662819095
2011-04-02,3.59467817332,183.440435466,31.3727460154,9.93023842713,2.92554273032
2011-04-03,0.0,131.948383405,27.1897132134,30.6934642293,8.04524250837
2011-04-04,0.0,199.531701734,20.9151640103,22.568723698,18.2846420645
2011-04-05,0.0,115.857117136,34.510020617,45.137447396,12.4335566038
2011-04-06,0.0,144.82139642,56.4709428278,66.8034221461,16.8218706993
2011-04-07,5.39201725998,167.349169197,30.3269878149,30.6934642293,10.2393995561
2011-04-08,0.0,122.293623644,27.1897132134,34.304460021,13.1649422864
2011-04-09,0.0,180.222182212,35.5557788175,13.5412342188,5.11969977805
2011-04-10,0.0,283.206286333,31.3727460154,9.93023842713,8.04524250837
2011-04-11,0.0,279.988033079,26.1439550128,40.6237026564,2.19415704774
2011-04-12,0.0,135.166636659,29.2812296144,50.5539410836,8.04524250837
2011-04-13,0.0,144.82139642,32.4185042159,50.5539410836,16.0904850167
2011-04-14,0.0,202.749954988,14.6406148072,44.2346984481,12.4335566038
2011-04-15,2.69600862999,154.476156182,31.3727460154,32.4989621251,17.5532563819
2011-04-16,3.59467817332,154.476156182,46.0133608226,19.8604768543,2.92554273032
2011-04-17,0.0,160.912662689,32.4185042159,20.7632258022,8.77662819095
2011-04-18,0.0,209.186461496,41.8303280206,37.9154558127,8.04524250837
2011-04-19,0.0,144.82139642,43.9218444216,45.137447396,2.19415704774
2011-04-20,2.69600862999,119.07537039,8.36606560411,55.9704347711,5.85108546063
2011-04-21,0.0,205.968208242,51.2421518252,39.7209537085,4.38831409547
2011-04-22,0.0,202.749954988,16.7321312082,30.6934642293,6.58247114321
2011-04-23,0.0,144.82139642,19.8694058098,17.1522300105,2.92554273032
2011-04-24,0.0,115.857117136,16.7321312082,43.3319495002,2.92554273032
2011-04-25,2.69600862999,93.3293443597,27.1897132134,44.2346984481,8.04524250837
2011-04-26,0.0,106.202357375,26.1439550128,32.4989621251,8.04524250837
2011-04-27,0.0,196.313448481,23.0066804113,27.9852173855,12.4335566038
2011-04-28,2.69600862999,154.476156182,14.6406148072,35.2072089689,5.85108546063
2011-04-29,0.0,193.095195227,31.3727460154,24.3742215939,10.9707852387
2011-04-30,0.0,157.694409435,11.5033402057,20.7632258022,8.04524250837
2011-05-01,3.59467817332,119.07537039,35.5557788175,40.6237026564,2.92554273032
2011-05-02,0.0,106.202357375,16.7321312082,51.4566900315,10.2393995561
2011-05-03,2.69600862999,151.257902928,37.6472952185,42.4292005523,8.04524250837
2011-05-04,0.0,109.420610629,47.0591190231,53.2621879273,5.85108546063
2011-05-05,2.69600862999,128.730130151,17.7778894087,33.4017110731,8.04524250837
