date,legal,lucrative,luxury,meritorious,nobility
2011-03-31,92.8835772538,0.0,21.5402979449,0.0,0.0
2011-04-01,78.2726774611,0.0,22.5660264185,0.0,0.0
2011-04-02,63.6617776684,0.0,23.5917548921,0.0,0.0
2011-04-03,75.1417703627,0.0,27.6946687863,0.0,0.0
2011-04-04,87.6653987564,0.0,22.5660264185,0.0,0.0
2011-04-05,89.7526701554,0.0,23.5917548921,0.0,0.0
2011-04-06,89.7526701554,0.0,23.5917548921,0.0,0.0
2011-04-07,86.621763057,0.0,22.5660264185,0.0,0.0
2011-04-08,84.534491658,0.0,22.5660264185,0.0,0.0
2011-04-09,70.9672275647,0.0,24.6174833656,0.0,0.0
2011-04-10,66.7926847668,0.0,24.6174833656,0.0,0.0
2011-04-11,93.9272129533,0.0,23.5917548921,0.0,0.0
2011-04-12,92.8835772538,0.0,24.6174833656,0.0,0.0
2011-04-13,87.6653987564,0.0,24.6174833656,0.0,0.0
2011-04-14,88.7090344559,0.0,22.5660264185,0.0,0.0
2011-04-15,77.2290417616,0.0,20.5145694714,0.0,0.0
2011-04-16,67.8363204663,0.0,22.5660264185,0.0,0.0
2011-04-17,72.0108632642,0.0,25.6432118392,0.0,0.0
2011-04-18,90.7963058549,0.0,22.5660264185,0.0,0.0
2011-04-19,90.7963058549,0.0,22.5660264185,0.0,0.0
2011-04-20,96.0144843523,0.0,23.5917548921,0.0,0.0
2011-04-21,85.5781273575,0.0,19.4888409978,0.0,0.0
2011-04-22,75.1417703627,0.0,22.5660264185,0.0,0.0
2011-04-23,69.9235918653,0.0,23.5917548921,0.0,0.0
2011-04-24,69.9235918653,0.0,26.6689403128,0.0,0.0
2011-04-25,90.7963058549,0.0,23.5917548921,0.0,0.0
2011-04-26,89.7526701554,0.0,23.5917548921,0.0,0.0
2011-04-27,88.7090344559,0.0,21.5402979449,0.0,0.0
2011-04-28,88.7090344559,0.0,22.5660264185,0.0,0.0
2011-04-29,75.1417703627,0.0,20.5145694714,0.0,0.0
2011-04-30,61.5745062694,0.0,22.5660264185,0.0,0.0
2011-05-01,69.9235918653,0.0,26.6689403128,0.0,0.0
2011-05-02,76.1854060621,0.0,22.5660264185,0.0,0.0
2011-05-03,85.5781273575,0.0,20.5145694714,0.0,0.0
2011-05-04,81.4035845595,0.0,23.5917548921,0.0,0.0
2011-05-05,82.447220259,0.0,22.5660264185,0.0,0.0
2011-05-06,80.3599488601,0.0,22.5660264185,0.0,0.0
2011-05-07,65.7490490673,0.0,25.6432118392,0.0,0.0
2011-05-08,60.5308705699,0.0,24.6174833656,0.0,0.0
2011-05-09,93.9272129533,0.0,24.6174833656,0.0,0.0
2011-05-10,93.9272129533,0.0,25.6432118392,0.0,0.0
2011-05-11,91.8399415544,0.0,26.6689403128,0.0,0.0
2011-05-12,81.4035845595,0.0,23.5917548921,0.0,0.0
2011-05-13,78.2726774611,0.0,22.5660264185,0.0,0.0
2011-05-14,62.6181419689,0.0,24.6174833656,0.0,0.0
2011-05-15,74.0981346632,0.0,25.6432118392,0.0,0.0
2011-05-16,86.621763057,0.0,25.6432118392,0.0,0.0
2011-05-17,87.6653987564,0.0,21.5402979449,0.0,0.0
2011-05-18,86.621763057,0.0,23.5917548921,0.0,0.0
2011-05-19,85.5781273575,0.0,22.5660264185,0.0,0.0
2011-05-20,79.3163131606,0.0,23.5917548921,0.0,0.0
2011-05-21,60.5308705699,0.0,24.6174833656,0.0,0.0
2011-05-22,67.8363204663,0.0,26.6689403128,0.0,0.0
2011-05-23,82.447220259,0.0,23.5917548921,0.0,0.0
2011-05-24,86.621763057,0.0,22.5660264185,0.0,0.0
2011-05-25,81.4035845595,0.0,26.6689403128,0.0,0.0
2011-05-26,84.534491658,0.0,23.5917548921,0.0,0.0
2011-05-27,80.3599488601,0.0,24.6174833656,0.0,0.0
2011-05-28,60.5308705699,0.0,22.5660264185,0.0,0.0
2011-05-29,62.6181419689,0.0,21.5402979449,0.0,0.0
2011-05-30,64.7054133678,0.0,27.6946687863,0.0,0.0
2011-05-31,80.3599488601,0.0,26.6689403128,0.0,0.0
2011-06-01,85.5781273575,0.0,26.6689403128,0.0,0.0
2011-06-02,87.6653987564,0.0,24.6174833656,0.0,0.0
2011-06-03,85.5781273575,0.0,24.6174833656,0.0,0.0
2011-06-04,73.0544989637,0.0,24.6174833656,0.0,0.0
2011-06-05,66.7926847668,0.0,22.5660264185,0.0,0.0
2011-06-06,89.7526701554,0.0,24.6174833656,0.0,0.0
2011-06-07,83.4908559585,0.0,22.5660264185,0.0,0.0
2011-06-08,87.6653987564,0.0,23.5917548921,0.0,0.0
2011-06-09,86.621763057,0.0,23.5917548921,0.0,0.0
2011-06-10,81.4035845595,0.0,23.5917548921,0.0,0.0
2011-06-11,66.7926847668,0.0,26.6689403128,0.0,0.0
