date,donation,economize,endow,entrepreneurial,equity
2011-03-25,62.8983773298,0.0,0.0,6.39123112254,87.7227765223
2011-03-26,68.5143038771,0.0,0.0,2.13041037418,54.4103297417
2011-03-27,76.3766010433,0.0,1.16666666667,8.52164149672,49.968670171
2011-03-28,68.5143038771,0.0,0.0,4.26082074836,98.8269254492
2011-03-29,77.4997863528,0.0,0.0,6.39123112254,95.4956807712
2011-03-30,76.3766010433,0.0,1.16666666667,12.7824622451,94.3852658785
2011-03-31,71.8838598055,0.0,0.0,6.39123112254,93.2748509858
2011-04-01,59.5288214014,0.0,0.0,2.13041037418,95.4956807712
2011-04-02,61.7751920203,0.0,0.0,0.0,47.7478403856
2011-04-03,55.0360801636,0.0,0.0,4.26082074836,46.6374254929
2011-04-04,75.2534157338,0.0,1.16666666667,2.13041037418,102.158170127
2011-04-05,66.2679332582,0.0,0.0,10.6520518709,101.047755235
2011-04-06,73.0070451149,0.0,0.0,6.39123112254,86.6123616297
2011-04-07,71.8838598055,0.0,0.0,8.52164149672,95.4956807712
2011-04-08,66.2679332582,0.0,1.16666666667,6.39123112254,92.1644360931
2011-04-09,59.5288214014,0.0,0.0,0.0,58.8519893125
2011-04-10,80.8693422812,0.0,1.16666666667,4.26082074836,58.8519893125
2011-04-11,87.6084541379,0.0,0.0,8.52164149672,98.8269254492
2011-04-12,66.2679332582,0.0,0.0,8.52164149672,94.3852658785
2011-04-13,68.5143038771,0.0,0.0,8.52164149672,97.7165105565
2011-04-14,70.760674496,0.0,1.16666666667,8.52164149672,94.3852658785
2011-04-15,61.7751920203,0.0,1.16666666667,4.26082074836,86.6123616297
2011-04-16,60.6520067109,0.0,0.0,6.39123112254,54.4103297417
2011-04-17,65.1447479487,0.0,1.16666666667,6.39123112254,48.8582552783
2011-04-18,76.3766010433,0.0,0.0,8.52164149672,92.1644360931
2011-04-19,57.2824507825,0.0,1.16666666667,8.52164149672,105.489414805
2011-04-20,59.5288214014,0.0,1.16666666667,6.39123112254,96.6060956638
2011-04-21,50.5433389257,0.0,0.0,8.52164149672,79.9498722735
2011-04-22,50.5433389257,0.0,1.16666666667,2.13041037418,74.3977978101
2011-04-23,50.5433389257,0.0,0.0,4.26082074836,48.8582552783
2011-04-24,42.6810417595,0.0,0.0,0.0,48.8582552783
2011-04-25,62.8983773298,0.0,1.16666666667,2.13041037418,92.1644360931
2011-04-26,60.6520067109,0.0,1.16666666667,6.39123112254,98.8269254492
2011-04-27,70.760674496,0.0,0.0,8.52164149672,88.833191415
2011-04-28,58.4056360919,0.0,0.0,8.52164149672,96.6060956638
2011-04-29,49.4201536163,0.0,0.0,4.26082074836,76.6186275955
2011-04-30,55.0360801636,0.0,0.0,2.13041037418,52.1894999563
2011-05-01,42.6810417595,0.0,0.0,4.26082074836,64.4040637759
2011-05-02,52.7897095446,0.0,0.0,10.6520518709,94.3852658785
2011-05-03,61.7751920203,0.0,2.33333333333,6.39123112254,98.8269254492
2011-05-04,66.2679332582,0.0,2.33333333333,4.26082074836,99.9373403419
2011-05-05,52.7897095446,0.0,0.0,8.52164149672,91.0540212004
2011-05-06,53.9128948541,0.0,0.0,6.39123112254,79.9498722735
2011-05-07,48.2969683068,0.0,1.16666666667,4.26082074836,55.5207446344
2011-05-08,42.6810417595,0.0,1.16666666667,0.0,46.6374254929
2011-05-09,60.6520067109,0.0,0.0,6.39123112254,89.9436063077
2011-05-10,61.7751920203,0.0,1.16666666667,8.52164149672,94.3852658785
2011-05-11,66.2679332582,0.0,1.16666666667,10.6520518709,78.8394573808
2011-05-12,60.6520067109,0.0,1.16666666667,6.39123112254,86.6123616297
2011-05-13,51.6665242352,0.0,0.0,2.13041037418,86.6123616297
2011-05-14,53.9128948541,0.0,0.0,0.0,41.0853510295
2011-05-15,50.5433389257,0.0,0.0,4.26082074836,43.3061808148
2011-05-16,55.0360801636,0.0,0.0,2.13041037418,91.0540212004
2011-05-17,50.5433389257,0.0,1.16666666667,10.6520518709,84.3915318443
2011-05-18,68.5143038771,0.0,1.16666666667,6.39123112254,76.6186275955
2011-05-19,53.9128948541,0.0,0.0,6.39123112254,98.8269254492
2011-05-20,55.0360801636,0.0,0.0,4.26082074836,74.3977978101
2011-05-21,47.1737829973,0.0,0.0,6.39123112254,44.4165957075
2011-05-22,41.55785645,0.0,1.16666666667,8.52164149672,48.8582552783
2011-05-23,73.0070451149,0.0,1.16666666667,6.39123112254,89.9436063077
2011-05-24,71.8838598055,0.0,1.16666666667,2.13041037418,88.833191415
2011-05-25,73.0070451149,0.0,2.33333333333,4.26082074836,83.2811169516
2011-05-26,66.2679332582,0.0,0.0,4.26082074836,76.6186275955
2011-05-27,59.5288214014,0.0,0.0,2.13041037418,73.2873829174
2011-05-28,49.4201536163,0.0,0.0,2.13041037418,42.1957659221
2011-05-29,44.9274123784,0.0,0.0,2.13041037418,38.8645212441
2011-05-30,55.0360801636,0.0,1.16666666667,0.0,47.7478403856
2011-05-31,59.5288214014,0.0,0.0,8.52164149672,104.378999913
2011-06-01,52.7897095446,0.0,1.16666666667,6.39123112254,104.378999913
2011-06-02,58.4056360919,0.0,0.0,4.26082074836,87.7227765223
2011-06-03,55.0360801636,0.0,1.16666666667,6.39123112254,87.7227765223
2011-06-04,46.0505976879,0.0,0.0,4.26082074836,49.968670171
2011-06-05,39.3114858311,0.0,1.16666666667,2.13041037418,52.1894999563
2011-06-06,69.6374891865,0.0,1.16666666667,6.39123112254,88.833191415
2011-06-07,61.7751920203,0.0,0.0,6.39123112254,85.501946737
2011-06-08,64.0215626392,0.0,0.0,6.39123112254,95.4956807712
2011-06-09,58.4056360919,0.0,0.0,6.39123112254,85.501946737
2011-06-10,61.7751920203,0.0,0.0,6.39123112254,77.7290424882
2011-06-11,50.5433389257,0.0,0.0,6.39123112254,45.5270106002
2011-06-12,53.9128948541,0.0,0.0,4.26082074836,55.5207446344
2011-06-13,60.6520067109,0.0,0.0,6.39123112254,77.7290424882
2011-06-14,68.5143038771,0.0,1.16666666667,10.6520518709,92.1644360931
2011-06-15,60.6520067109,0.0,1.16666666667,4.26082074836,91.0540212004
2011-06-16,53.9128948541,0.0,0.0,6.39123112254,82.1707020589
2011-06-17,55.0360801636,0.0,1.16666666667,6.39123112254,77.7290424882
2011-06-18,48.2969683068,0.0,0.0,0.0,33.3124467806
2011-06-19,40.4346711406,0.0,0.0,2.13041037418,37.7541063514
2011-06-20,53.9128948541,0.0,0.0,4.26082074836,85.501946737
2011-06-21,55.0360801636,0.0,0.0,4.26082074836,79.9498722735
2011-06-22,65.1447479487,0.0,0.0,4.26082074836,79.9498722735
2011-06-23,56.159265473,0.0,1.16666666667,4.26082074836,85.501946737
2011-06-24,57.2824507825,0.0,1.16666666667,4.26082074836,84.3915318443
2011-06-25,39.3114858311,0.0,0.0,2.13041037418,48.8582552783
2011-06-26,49.4201536163,0.0,1.16666666667,4.26082074836,44.4165957075
2011-06-27,60.6520067109,0.0,0.0,6.39123112254,87.7227765223
2011-06-28,59.5288214014,0.0,0.0,6.39123112254,98.8269254492
2011-06-29,59.5288214014,0.0,1.16666666667,4.26082074836,83.2811169516
2011-06-30,66.2679332582,0.0,0.0,0.0,86.6123616297
2011-07-01,44.9274123784,0.0,1.16666666667,6.39123112254,68.8457233466
2011-07-02,44.9274123784,0.0,1.16666666667,4.26082074836,38.8645212441
2011-07-03,41.55785645,0.0,1.16666666667,4.26082074836,41.0853510295
2011-07-04,38.1883005217,0.0,0.0,0.0,46.6374254929
2011-07-05,58.4056360919,0.0,0.0,4.26082074836,94.3852658785
2011-07-06,57.2824507825,0.0,1.16666666667,2.13041037418,103.26858502
2011-07-07,46.0505976879,0.0,0.0,2.13041037418,85.501946737
2011-07-08,59.5288214014,0.0,0.0,6.39123112254,74.3977978101
2011-07-09,51.6665242352,0.0,0.0,2.13041037418,42.1957659221
2011-07-10,48.2969683068,0.0,0.0,4.26082074836,43.3061808148
2011-07-11,55.0360801636,0.0,0.0,6.39123112254,75.5082127028
2011-07-12,62.8983773298,0.0,0.0,8.52164149672,84.3915318443
2011-07-13,56.159265473,0.0,0.0,2.13041037418,92.1644360931
2011-07-14,53.9128948541,0.0,1.16666666667,4.26082074836,82.1707020589
2011-07-15,51.6665242352,0.0,0.0,4.26082074836,71.066553132
2011-07-16,44.9274123784,0.0,0.0,4.26082074836,49.968670171
2011-07-17,38.1883005217,0.0,0.0,0.0,45.5270106002
2011-07-18,60.6520067109,0.0,2.33333333333,8.52164149672,86.6123616297
2011-07-19,66.2679332582,0.0,0.0,6.39123112254,81.0602871662
2011-07-20,64.0215626392,0.0,0.0,6.39123112254,81.0602871662
2011-07-21,64.0215626392,0.0,1.16666666667,0.0,87.7227765223
2011-07-22,50.5433389257,0.0,0.0,2.13041037418,65.5144786686
2011-07-23,53.9128948541,0.0,0.0,2.13041037418,53.299914849
2011-07-24,40.4346711406,0.0,1.16666666667,2.13041037418,51.0790850636
2011-07-25,60.6520067109,0.0,1.16666666667,2.13041037418,79.9498722735
2011-07-26,62.8983773298,0.0,0.0,2.13041037418,97.7165105565
2011-07-27,67.3911185676,0.0,0.0,6.39123112254,91.0540212004
2011-07-28,57.2824507825,0.0,0.0,6.39123112254,88.833191415
2011-07-29,56.159265473,0.0,1.16666666667,6.39123112254,76.6186275955
2011-07-30,60.6520067109,0.0,0.0,2.13041037418,49.968670171
2011-07-31,49.4201536163,0.0,0.0,2.13041037418,44.4165957075
2011-08-01,55.0360801636,0.0,0.0,6.39123112254,84.3915318443
2011-08-02,56.159265473,0.0,0.0,6.39123112254,84.3915318443
2011-08-03,55.0360801636,0.0,0.0,2.13041037418,89.9436063077
2011-08-04,51.6665242352,0.0,1.16666666667,6.39123112254,89.9436063077
2011-08-05,40.4346711406,0.0,0.0,8.52164149672,74.3977978101
2011-08-06,49.4201536163,0.0,1.16666666667,2.13041037418,42.1957659221
2011-08-07,42.6810417595,0.0,0.0,2.13041037418,45.5270106002
2011-08-08,60.6520067109,0.0,1.16666666667,4.26082074836,88.833191415
2011-08-09,57.2824507825,0.0,0.0,4.26082074836,94.3852658785
2011-08-10,56.159265473,0.0,1.16666666667,4.26082074836,87.7227765223
2011-08-11,62.8983773298,0.0,0.0,2.13041037418,79.9498722735
2011-08-12,56.159265473,0.0,0.0,2.13041037418,65.5144786686
2011-08-13,49.4201536163,0.0,0.0,4.26082074836,42.1957659221
2011-08-14,51.6665242352,0.0,0.0,2.13041037418,47.7478403856
2011-08-15,60.6520067109,0.0,1.16666666667,2.13041037418,84.3915318443
2011-08-16,57.2824507825,0.0,0.0,8.52164149672,82.1707020589
2011-08-17,59.5288214014,0.0,1.16666666667,4.26082074836,78.8394573808
2011-08-18,52.7897095446,0.0,0.0,4.26082074836,79.9498722735
2011-08-19,48.2969683068,0.0,1.16666666667,4.26082074836,76.6186275955
2011-08-20,48.2969683068,0.0,0.0,2.13041037418,44.4165957075
2011-08-21,42.6810417595,0.0,0.0,6.39123112254,45.5270106002
2011-08-22,58.4056360919,0.0,2.33333333333,4.26082074836,85.501946737
2011-08-23,55.0360801636,0.0,0.0,6.39123112254,78.8394573808
2011-08-24,58.4056360919,0.0,1.16666666667,6.39123112254,82.1707020589
2011-08-25,47.1737829973,0.0,1.16666666667,6.39123112254,79.9498722735
2011-08-26,41.0336974734,0.0,1.16666666667,6.86018938101,73.2873829174
2011-08-27,46.4328681936,0.0,0.0,5.14514203576,46.6374254929
2011-08-28,43.1933657615,0.0,1.16666666667,3.4300946905,39.9749361368
2011-08-29,48.5925364816,0.0,0.0,6.86018938101,87.7227765223
2011-08-30,58.311043778,0.0,1.16666666667,3.4300946905,87.7227765223
2011-08-31,58.311043778,0.0,0.0,5.14514203576,94.3852658785
2011-09-01,55.0715413459,0.0,1.16666666667,8.57523672626,75.5082127028
2011-09-02,51.8320389137,0.0,0.0,3.4300946905,76.6186275955
2011-09-03,45.3530340495,0.0,0.0,3.4300946905,49.968670171
2011-09-04,44.2731999055,0.0,0.0,5.14514203576,37.7541063514
2011-09-05,45.3530340495,0.0,0.0,3.4300946905,47.7478403856
2011-09-06,70.1892193624,0.0,0.0,15.4354261073,86.6123616297
2011-09-07,64.7900486422,0.0,1.16666666667,5.14514203576,98.8269254492
2011-09-08,74.5085559385,0.0,0.0,6.86018938101,87.7227765223
2011-09-09,52.9118730578,0.0,1.16666666667,3.4300946905,78.8394573808
2011-09-10,56.1513754899,0.0,1.16666666667,5.14514203576,55.5207446344
2011-09-11,48.5925364816,0.0,0.0,0.0,49.2343078382
2011-09-12,55.0715413459,0.0,1.16666666667,6.86018938101,88.8358163167
2011-09-13,62.6303803541,0.0,0.0,5.14514203576,96.3279935964
2011-09-14,55.0715413459,0.0,0.0,8.57523672626,89.9061273567
2011-09-15,53.9917072018,0.0,1.16666666667,6.86018938101,88.8358163167
2011-09-16,58.311043778,0.0,1.16666666667,6.86018938101,80.273327997
2011-09-17,53.9917072018,0.0,0.0,5.14514203576,51.3749299181
2011-09-18,43.1933657615,0.0,0.0,6.86018938101,48.1639967982
2011-09-19,68.0295510743,0.0,1.16666666667,1.71504734525,86.6951942368
2011-09-20,66.9497169303,0.0,1.16666666667,6.86018938101,99.5389267163
2011-09-21,65.8698827862,0.0,0.0,6.86018938101,87.7655052768
2011-09-22,51.8320389137,0.0,0.0,5.14514203576,87.7655052768
2011-09-23,56.1513754899,0.0,0.0,3.4300946905,92.0467494366
2011-09-24,53.9917072018,0.0,0.0,3.4300946905,44.9530636783
2011-09-25,42.1135316174,0.0,0.0,3.4300946905,47.0936857583
2011-09-26,63.7102144981,0.0,1.16666666667,5.14514203576,84.5545721569
2011-09-27,61.5505462101,0.0,1.16666666667,6.86018938101,104.890481916
2011-09-28,65.8698827862,0.0,1.16666666667,3.4300946905,98.4686156764
2011-09-29,58.311043778,0.0,0.0,5.14514203576,89.9061273567
2011-09-30,50.7522047697,0.0,0.0,6.86018938101,85.6248831968
2011-10-01,45.3530340495,0.0,1.16666666667,3.4300946905,52.4452409581
2011-10-02,52.9118730578,0.0,0.0,1.71504734525,51.3749299181
2011-10-03,61.5505462101,0.0,0.0,8.57523672626,82.413950077
2011-10-04,59.390877922,0.0,0.0,3.4300946905,87.7655052768
2011-10-05,52.9118730578,0.0,1.16666666667,5.14514203576,84.5545721569
2011-10-06,66.9497169303,0.0,1.16666666667,6.86018938101,97.3983046364
2011-10-07,58.311043778,0.0,1.16666666667,6.86018938101,86.6951942368
2011-10-08,50.7522047697,0.0,1.16666666667,5.14514203576,49.2343078382
2011-10-09,43.1933657615,0.0,1.16666666667,5.14514203576,49.2343078382
2011-10-10,55.0715413459,0.0,0.0,6.86018938101,87.7655052768
2011-10-11,68.0295510743,0.0,0.0,6.86018938101,97.3983046364
2011-10-12,57.2312096339,0.0,0.0,5.14514203576,96.3279935964
2011-10-13,56.1513754899,0.0,1.16666666667,5.14514203576,99.5389267163
2011-10-14,48.5925364816,0.0,1.16666666667,5.14514203576,95.2576825565
2011-10-15,48.5925364816,0.0,0.0,1.71504734525,46.0233747183
2011-10-16,36.7143608972,0.0,0.0,5.14514203576,51.3749299181
2011-10-17,61.5505462101,0.0,0.0,6.86018938101,92.0467494366
2011-10-18,73.4287217945,0.0,1.16666666667,6.86018938101,94.1873715165
2011-10-19,60.470712066,0.0,1.16666666667,5.14514203576,97.3983046364
2011-10-20,60.470712066,0.0,0.0,8.57523672626,95.2576825565
2011-10-21,55.0715413459,0.0,0.0,5.14514203576,72.7811507173
2011-10-22,42.1135316174,0.0,0.0,1.71504734525,51.3749299181
2011-10-23,48.5925364816,0.0,1.16666666667,3.4300946905,48.1639967982
2011-10-24,55.0715413459,0.0,0.0,5.14514203576,89.9061273567
2011-10-25,56.1513754899,0.0,1.16666666667,6.86018938101,100.609237756
2011-10-26,56.1513754899,0.0,1.16666666667,5.14514203576,84.5545721569
2011-10-27,64.7900486422,0.0,1.16666666667,8.57523672626,84.5545721569
2011-10-28,39.9538633293,0.0,0.0,1.71504734525,73.8514617573
2011-10-29,46.4328681936,0.0,0.0,3.4300946905,44.9530636783
2011-10-30,43.1933657615,0.0,0.0,0.0,44.9530636783
2011-10-31,51.8320389137,0.0,0.0,1.71504734525,96.3279935964
2011-11-01,66.9497169303,0.0,0.0,5.14514203576,90.9764383966
2011-11-02,64.7900486422,0.0,1.16666666667,5.14514203576,100.609237756
2011-11-03,57.2312096339,0.0,1.16666666667,3.4300946905,92.0467494366
2011-11-04,56.1513754899,0.0,0.0,1.71504734525,80.273327997
2011-11-05,52.9118730578,0.0,0.0,1.71504734525,41.7421305585
2011-11-06,48.5925364816,0.0,0.0,0.0,43.8827526384
2011-11-07,69.1093852183,0.0,1.16666666667,5.14514203576,77.0623948772
2011-11-08,62.6303803541,0.0,0.0,5.14514203576,99.5389267163
2011-11-09,70.1892193624,0.0,1.16666666667,6.86018938101,84.5545721569
2011-11-10,55.0715413459,0.0,0.0,6.86018938101,79.2030169571
2011-11-11,50.7522047697,0.0,1.16666666667,5.14514203576,65.2889734376
2011-11-12,53.9917072018,0.0,0.0,3.4300946905,44.9530636783
2011-11-13,51.8320389137,0.0,0.0,1.71504734525,47.0936857583
2011-11-14,66.9497169303,0.0,0.0,6.86018938101,84.5545721569
2011-11-15,68.0295510743,0.0,1.16666666667,5.14514203576,89.9061273567
2011-11-16,73.4287217945,0.0,0.0,5.14514203576,98.4686156764
2011-11-17,66.9497169303,0.0,1.16666666667,5.14514203576,80.273327997
2011-11-18,64.7900486422,0.0,1.16666666667,0.0,70.6405286374
2011-11-19,51.8320389137,0.0,0.0,1.71504734525,39.6015084785
2011-11-20,49.6723706257,0.0,1.16666666667,3.4300946905,47.0936857583
2011-11-21,53.9917072018,0.0,0.0,3.4300946905,81.343639037
2011-11-22,63.7102144981,0.0,0.0,3.4300946905,84.5545721569
2011-11-23,55.0715413459,0.0,0.0,1.71504734525,66.3592844775
2011-11-24,26.9958536009,0.0,0.0,1.71504734525,37.4608863986
2011-11-25,37.7941950413,0.0,0.0,1.71504734525,42.8124415984
2011-11-26,45.3530340495,0.0,0.0,5.14514203576,41.7421305585
2011-11-27,53.9917072018,0.0,0.0,1.71504734525,43.8827526384
2011-11-28,63.7102144981,0.0,0.0,5.14514203576,85.6248831968
2011-11-29,63.7102144981,0.0,0.0,6.86018938101,88.8358163167
2011-11-30,64.7900486422,0.0,1.16666666667,3.4300946905,87.7655052768
2011-12-01,61.5505462101,0.0,0.0,3.4300946905,86.6951942368
2011-12-02,60.470712066,0.0,0.0,6.86018938101,86.6951942368
2011-12-03,55.0715413459,0.0,0.0,1.71504734525,50.3046188781
2011-12-04,57.2312096339,0.0,0.0,5.14514203576,56.7264851179
2011-12-05,66.9497169303,0.0,0.0,6.86018938101,101.679548796
2011-12-06,65.8698827862,0.0,1.16666666667,3.4300946905,99.5389267163
2011-12-07,60.470712066,0.0,1.16666666667,5.14514203576,86.6951942368
2011-12-08,64.7900486422,0.0,0.0,1.71504734525,88.8358163167
2011-12-09,60.470712066,0.0,1.16666666667,5.14514203576,86.6951942368
2011-12-10,53.9917072018,0.0,0.0,0.0,52.4452409581
2011-12-11,51.8320389137,0.0,1.16666666667,5.14514203576,44.9530636783
2011-12-12,61.5505462101,0.0,1.16666666667,5.14514203576,79.2030169571
2011-12-13,64.7900486422,0.0,1.16666666667,5.14514203576,84.5545721569
2011-12-14,63.7102144981,0.0,0.0,5.14514203576,78.1327059171
2011-12-15,56.1513754899,0.0,1.16666666667,3.4300946905,75.9920838372
2011-12-16,59.390877922,0.0,0.0,3.4300946905,61.0077292777
2011-12-17,50.7522047697,0.0,0.0,3.4300946905,43.8827526384
2011-12-18,47.5127023376,0.0,1.16666666667,3.4300946905,38.5311974386
2011-12-19,63.7102144981,0.0,1.16666666667,1.71504734525,63.1483513577
2011-12-20,61.5505462101,0.0,0.0,3.4300946905,64.2186623976
2011-12-21,68.0295510743,0.0,0.0,5.14514203576,61.0077292777
2011-12-22,64.7900486422,0.0,1.16666666667,1.71504734525,55.6561740779
2011-12-23,60.470712066,0.0,0.0,0.0,40.6718195185
2011-12-24,37.7941950413,0.0,0.0,1.71504734525,25.6874649591
2011-12-25,30.235356033,0.0,0.0,0.0,17.1249766394
2011-12-26,45.3530340495,0.0,0.0,1.71504734525,35.3202643187
2011-12-27,65.8698827862,0.0,1.16666666667,3.4300946905,51.3749299181
2011-12-28,68.0295510743,0.0,0.0,3.4300946905,61.0077292777
2011-12-29,61.5505462101,0.0,0.0,3.4300946905,57.7967961579
2011-12-30,80.9875608027,0.0,0.0,3.4300946905,56.7264851179
2011-12-31,71.2690535064,0.0,0.0,1.71504734525,31.0390201589
2012-01-01,38.8740291853,0.0,0.0,1.71504734525,34.2499532787
2012-01-02,52.9118730578,0.0,1.16666666667,3.4300946905,39.6015084785
2012-01-03,59.390877922,0.0,0.0,1.71504734525,79.2030169571
2012-01-04,55.0715413459,0.0,1.16666666667,3.4300946905,80.273327997
2012-01-05,51.8320389137,0.0,0.0,6.86018938101,73.8514617573
2012-01-06,53.9917072018,0.0,1.16666666667,5.14514203576,64.2186623976
2012-01-07,49.6723706257,0.0,0.0,3.4300946905,36.3905753587
2012-01-08,51.8320389137,0.0,0.0,1.71504734525,34.2499532787
2012-01-09,63.7102144981,0.0,0.0,5.14514203576,75.9920838372
2012-01-10,57.2312096339,0.0,0.0,6.86018938101,83.4842611169
2012-01-11,53.9917072018,0.0,1.16666666667,5.14514203576,83.4842611169
2012-01-12,52.9118730578,0.0,1.16666666667,3.4300946905,83.4842611169
2012-01-13,50.7522047697,0.0,1.16666666667,3.4300946905,89.9061273567
2012-01-14,47.5127023376,0.0,0.0,1.71504734525,48.1639967982
2012-01-15,39.9538633293,0.0,0.0,5.14514203576,50.3046188781
2012-01-16,51.8320389137,0.0,1.16666666667,6.86018938101,72.7811507173
2012-01-17,59.390877922,0.0,1.16666666667,6.86018938101,97.3983046364
2012-01-18,66.9497169303,0.0,0.0,8.57523672626,85.6248831968
2012-01-19,60.470712066,0.0,2.33333333333,5.14514203576,84.5545721569
2012-01-20,65.8698827862,0.0,0.0,1.71504734525,79.2030169571
2012-01-21,50.7522047697,0.0,0.0,3.4300946905,56.7264851179
2012-01-22,46.4328681936,0.0,0.0,3.4300946905,55.6561740779
2012-01-23,58.311043778,0.0,1.16666666667,5.14514203576,82.413950077
2012-01-24,62.6303803541,0.0,1.16666666667,8.57523672626,98.4686156764
2012-01-25,68.0295510743,0.0,1.16666666667,5.14514203576,102.749859836
2012-01-26,60.470712066,0.0,1.16666666667,3.4300946905,95.2576825565
2012-01-27,57.2312096339,0.0,0.0,3.4300946905,77.0623948772
2012-01-28,60.470712066,0.0,0.0,1.71504734525,52.4452409581
2012-01-29,58.311043778,0.0,1.16666666667,3.4300946905,54.585863038
2012-01-30,65.8698827862,0.0,1.16666666667,8.57523672626,96.3279935964
2012-01-31,71.2690535064,0.0,1.16666666667,5.14514203576,103.820170876
2012-02-01,56.1513754899,0.0,0.0,6.86018938101,107.031103996
2012-02-02,65.8698827862,0.0,1.16666666667,6.86018938101,95.2576825565
2012-02-03,60.470712066,0.0,1.16666666667,3.4300946905,79.2030169571
2012-02-04,50.7522047697,0.0,0.0,5.14514203576,61.0077292777
2012-02-05,42.1135316174,0.0,1.16666666667,3.4300946905,52.4452409581
2012-02-06,62.6303803541,0.0,0.0,3.4300946905,80.273327997
2012-02-07,60.470712066,0.0,1.16666666667,5.14514203576,97.3983046364
2012-02-08,55.0715413459,0.0,0.0,8.57523672626,94.1873715165
2012-02-09,58.311043778,0.0,0.0,3.4300946905,98.4686156764
2012-02-10,55.0715413459,0.0,0.0,5.14514203576,87.7655052768
2012-02-11,59.390877922,0.0,0.0,3.4300946905,59.9374182378
2012-02-12,51.8320389137,0.0,0.0,1.71504734525,56.7264851179
2012-02-13,56.1513754899,0.0,1.16666666667,5.14514203576,86.6951942368
2012-02-14,51.8320389137,0.0,0.0,8.57523672626,84.5545721569
2012-02-15,55.0715413459,0.0,1.16666666667,5.14514203576,96.3279935964
2012-02-16,59.390877922,0.0,0.0,3.4300946905,84.5545721569
2012-02-17,50.7522047697,0.0,1.16666666667,6.86018938101,90.9764383966
2012-02-18,53.9917072018,0.0,1.16666666667,3.4300946905,52.4452409581
2012-02-19,53.9917072018,0.0,0.0,1.71504734525,57.7967961579
2012-02-20,64.7900486422,0.0,1.16666666667,1.71504734525,75.9920838372
2012-02-21,64.7900486422,0.0,1.16666666667,5.14514203576,95.2576825565
2012-02-22,61.5505462101,0.0,2.33333333333,5.14514203576,89.9061273567
2012-02-23,59.390877922,0.0,1.16666666667,6.86018938101,87.7655052768
2012-02-24,56.1513754899,0.0,1.16666666667,5.14514203576,81.343639037
2012-02-25,47.5127023376,0.0,0.0,5.14514203576,58.8671071978
2012-02-26,65.8698827862,0.0,1.16666666667,1.71504734525,54.585863038
2012-02-27,60.470712066,0.0,1.16666666667,5.14514203576,81.343639037
2012-02-28,62.6303803541,0.0,0.0,5.14514203576,97.3983046364
2012-02-29,61.5505462101,0.0,1.16666666667,3.4300946905,93.1170604766
2012-03-01,66.9497169303,0.0,0.0,3.4300946905,92.0467494366
2012-03-02,49.6723706257,0.0,1.16666666667,3.4300946905,88.8358163167
2012-03-03,59.390877922,0.0,1.16666666667,3.4300946905,54.585863038
2012-03-04,60.470712066,0.0,0.0,10.2902840715,64.2186623976
2012-03-05,65.8698827862,0.0,0.0,5.14514203576,98.4686156764
2012-03-06,73.4287217945,0.0,0.0,5.14514203576,89.9061273567
2012-03-07,61.5505462101,0.0,1.16666666667,6.86018938101,86.6951942368
2012-03-08,68.0295510743,0.0,1.16666666667,3.4300946905,92.0467494366
2012-03-09,60.470712066,0.0,0.0,5.14514203576,77.0623948772
2012-03-10,58.311043778,0.0,1.16666666667,1.71504734525,58.8671071978
2012-03-11,47.5127023376,0.0,1.16666666667,6.86018938101,52.4452409581
2012-03-12,61.5505462101,0.0,0.0,6.86018938101,85.6248831968
2012-03-13,59.390877922,0.0,0.0,5.14514203576,82.413950077
2012-03-14,48.5925364816,0.0,0.0,3.4300946905,78.1327059171
2012-03-15,52.9118730578,0.0,0.0,5.14514203576,88.8358163167
2012-03-16,49.6723706257,0.0,0.0,3.4300946905,73.8514617573
2012-03-17,46.4328681936,0.0,0.0,3.4300946905,46.0233747183
2012-03-18,55.0715413459,0.0,0.0,1.71504734525,56.7264851179
2012-03-19,64.7900486422,0.0,1.16666666667,3.4300946905,87.7655052768
2012-03-20,61.5505462101,0.0,1.16666666667,3.4300946905,82.413950077
2012-03-21,58.311043778,0.0,1.16666666667,6.86018938101,97.3983046364
2012-03-22,58.311043778,0.0,0.0,5.14514203576,75.9920838372
2012-03-23,55.0715413459,0.0,1.16666666667,1.71504734525,79.2030169571
2012-03-24,53.9917072018,0.0,0.0,5.14514203576,50.3046188781
2012-03-25,57.2312096339,0.0,0.0,5.14514203576,49.2343078382
2012-03-26,56.1513754899,0.0,1.16666666667,5.14514203576,86.6951942368
2012-03-27,69.1093852183,0.0,1.16666666667,5.14514203576,92.0467494366
2012-03-28,69.1093852183,0.0,1.16666666667,6.86018938101,88.8358163167
2012-03-29,57.2312096339,0.0,1.16666666667,6.86018938101,83.4842611169
2012-03-30,52.9118730578,0.0,1.16666666667,5.14514203576,77.0623948772
2012-03-31,45.3530340495,0.0,0.0,3.4300946905,51.3749299181
2012-04-01,46.4328681936,0.0,1.16666666667,1.71504734525,50.3046188781
2012-04-02,70.1892193624,0.0,1.16666666667,3.4300946905,93.1170604766
2012-04-03,59.390877922,0.0,0.0,5.14514203576,89.9061273567
2012-04-04,58.311043778,0.0,0.0,5.14514203576,90.9764383966
2012-04-05,55.0715413459,0.0,1.16666666667,1.71504734525,81.343639037
2012-04-06,64.7900486422,0.0,0.0,5.14514203576,69.5702175974
