date,blackmail,bribe,bum,commoner,corrupt,isPartial
2011-03-19,13,1,53,0,37,False
2011-03-20,14,6,50,2,34,False
2011-03-21,11,3,36,1,41,False
2011-03-22,12,5,48,1,49,False
2011-03-23,13,3,41,2,44,False
2011-03-24,8,3,39,0,43,False
2011-03-25,5,4,51,1,45,False
2011-03-26,7,2,59,0,22,False
2011-03-27,14,8,43,2,39,False
2011-03-28,8,8,33,3,52,False
2011-03-29,8,3,48,3,52,False
2011-03-30,9,6,43,3,39,False
2011-03-31,10,4,42,0,43,False
2011-04-01,6,5,53,1,40,False
2011-04-02,4,2,46,1,28,False
2011-04-03,7,3,58,1,44,False
2011-04-04,6,6,51,3,40,False
2011-04-05,12,3,47,2,39,False
2011-04-06,13,5,43,2,37,False
2011-04-07,8,6,34,0,51,False
2011-04-08,7,4,39,1,53,False
2011-04-09,9,6,56,3,34,False
2011-04-10,11,7,51,2,36,False
2011-04-11,13,7,52,1,58,False
2011-04-12,11,7,38,2,36,False
2011-04-13,11,8,52,2,46,False
2011-04-14,9,3,49,1,49,False
2011-04-15,4,4,32,0,34,False
2011-04-16,10,10,44,2,49,False
2011-04-17,8,6,48,3,47,False
2011-04-18,10,5,51,0,52,False
2011-04-19,9,4,39,10,49,False
2011-04-20,8,3,36,3,36,False
2011-04-21,5,7,45,3,57,False
2011-04-22,8,5,49,2,51,False
2011-04-23,10,2,45,8,36,False
2011-04-24,10,5,58,7,44,False
2011-04-25,14,5,39,5,41,False
2011-04-26,3,3,45,8,40,False
2011-04-27,11,5,45,9,47,False
2011-04-28,9,5,52,16,47,False
2011-04-29,10,3,33,100,42,False
2011-04-30,7,6,42,81,35,False
2011-05-01,12,6,67,36,44,False
2011-05-02,6,7,38,12,46,False
2011-05-03,7,1,53,10,50,False
2011-05-04,11,8,57,8,40,False
2011-05-05,14,3,54,4,59,False
2011-05-06,10,4,41,2,42,False
2011-05-07,10,2,47,3,26,False
2011-05-08,12,4,34,1,41,False
2011-05-09,11,3,46,4,44,False
2011-05-10,8,7,41,2,48,False
2011-05-11,5,6,45,2,47,False
2011-05-12,5,8,49,3,43,False
2011-05-13,14,4,45,2,46,False
2011-05-14,13,7,45,1,28,False
2011-05-15,11,2,48,1,30,False
2011-05-16,7,7,40,5,54,False
2011-05-17,0,3,45,2,53,False
2011-05-18,8,6,53,2,42,False
2011-05-19,8,3,48,1,39,False
2011-05-20,7,2,48,1,41,False
2011-05-21,6,1,46,0,42,False
2011-05-22,16,5,35,1,40,False
2011-05-23,9,2,52,1,43,False
2011-05-24,7,6,45,3,46,False
2011-05-25,8,5,44,1,42,False
2011-05-26,12,6,44,3,48,False
2011-05-27,6,2,60,0,35,False
2011-05-28,17,2,70,0,55,False
2011-05-29,11,2,51,1,44,False
2011-05-30,18,4,62,1,50,False
2011-05-31,10,4,50,2,58,False
2011-06-01,11,3,51,0,47,False
2011-06-02,9,4,43,1,48,False
2011-06-03,11,3,44,1,49,False
2011-06-04,9,7,58,2,49,False
2011-06-05,6,2,55,0,39,False
2011-06-06,8,6,39,1,44,False
2011-06-07,9,4,43,1,60,False
2011-06-08,16,3,58,0,49,False
2011-06-09,9,3,37,0,38,False
2011-06-10,8,5,48,0,44,False
2011-06-11,8,6,61,1,37,False
2011-06-12,6,0,46,3,37,False
2011-06-13,8,4,47,1,48,False
2011-06-14,6,7,47,0,51,False
2011-06-15,7,1,36,2,53,False
2011-06-16,6,4,41,0,45,False
2011-06-17,5,5,50,0,38,False
2011-06-18,5,5,48,0,27,False
2011-06-19,11,4,58,1,33,False
2011-06-20,8,6,35,3,47,False
2011-06-21,13,3,37,1,40,False
2011-06-22,15,7,46,2,49,False
2011-06-23,9,4,52,1,45,False
2011-06-24,9,4,44,2,42,False
2011-06-25,11,3,54,0,30,False
2011-06-26,9,0,65,0,46,False
2011-06-27,11,3,60,0,46,False
2011-06-28,10,3,46,2,45,False
2011-06-29,8,4,43,1,44,False
2011-06-30,8,7,56,2,37,False
2011-07-01,7,4,37,2,36,False
2011-07-02,7,4,44,0,45,False
2011-07-03,7,2,53,1,38,False
2011-07-04,7,3,61,0,30,False
2011-07-05,8,5,45,0,42,False
2011-07-06,7,3,48,2,35,False
2011-07-07,3,7,42,2,42,False
2011-07-08,14,3,53,1,35,False
2011-07-09,12,8,49,4,35,False
2011-07-10,11,3,60,5,25,False
2011-07-11,6,7,43,2,33,False
2011-07-12,10,5,50,2,37,False
2011-07-13,8,1,41,2,46,False
2011-07-14,13,3,49,0,46,False
2011-07-15,14,5,47,1,34,False
2011-07-16,9,6,39,2,31,False
2011-07-17,7,2,50,0,43,False
2011-07-18,8,3,46,1,46,False
2011-07-19,8,5,43,1,35,False
2011-07-20,9,4,38,1,60,False
2011-07-21,10,7,36,3,37,False
2011-07-22,11,4,52,3,37,False
2011-07-23,14,4,37,1,34,False
2011-07-24,5,3,43,0,44,False
2011-07-25,13,7,37,1,35,False
2011-07-26,7,6,43,1,37,False
2011-07-27,6,2,45,1,41,False
2011-07-28,10,4,59,0,45,False
2011-07-29,7,2,47,2,42,False
2011-07-30,4,5,37,2,21,False
2011-07-31,8,3,49,1,26,False
2011-08-01,8,3,45,1,32,False
2011-08-02,8,5,46,1,36,False
2011-08-03,4,4,56,1,39,False
2011-08-04,11,2,40,1,46,False
2011-08-05,10,3,44,1,43,False
2011-08-06,12,1,46,0,19,False
2011-08-07,11,17,48,0,31,False
2011-08-08,11,3,42,0,32,False
2011-08-09,16,3,44,2,44,False
2011-08-10,11,4,53,1,40,False
2011-08-11,12,5,37,0,40,False
2011-08-12,8,6,39,0,34,False
2011-08-13,8,5,46,1,26,False
2011-08-14,13,2,50,0,37,False
2011-08-15,16,2,46,0,40,False
2011-08-16,12,4,58,1,38,False
2011-08-17,6,3,46,3,38,False
2011-08-18,8,4,49,0,53,False
2011-08-19,3,8,52,0,43,False
2011-08-20,10,3,49,1,44,False
2011-08-21,7,6,58,0,36,False
2011-08-22,5,1,37,2,46,False
2011-08-23,13,3,37,0,50,False
2011-08-24,8,12,41,1,30,False
2011-08-25,7,4,36,2,48,False
2011-08-26,8,6,46,0,38,False
2011-08-27,13,3,45,0,34,False
2011-08-28,13,7,39,3,44,False
2011-08-29,9,6,42,2,42,False
2011-08-30,11,7,48,2,34,False
2011-08-31,8,7,30,1,37,False
2011-09-01,7,7,42,2,42,False
2011-09-02,8,3,49,2,44,False
2011-09-03,4,10,36,3,27,False
2011-09-04,13,2,38,1,29,False
2011-09-05,6,3,49,3,33,False
2011-09-06,13,5,39,2,34,False
2011-09-07,5,7,28,1,37,False
2011-09-08,9,4,25,2,40,False
2011-09-09,10,8,34,4,39,False
2011-09-10,11,4,46,3,36,False
