date,boom,breadwinner,buy,capitalize,charitable,isPartial
2016-09-12,1,0,26,0,0,False
2016-09-13,1,0,26,0,0,False
2016-09-14,1,0,25,0,0,False
2016-09-15,1,0,25,0,0,False
2016-09-16,1,0,28,0,0,False
2016-09-17,1,0,32,0,0,False
2016-09-18,1,0,31,0,0,False
2016-09-19,1,0,26,0,0,False
2016-09-20,1,0,25,0,0,False
2016-09-21,1,0,25,0,0,False
2016-09-22,1,0,25,0,0,False
2016-09-23,1,0,27,0,0,False
2016-09-24,1,0,31,0,0,False
2016-09-25,1,0,31,0,0,False
2016-09-26,1,0,26,0,0,False
2016-09-27,1,0,24,0,0,False
2016-09-28,1,0,25,0,0,False
2016-09-29,1,0,25,0,0,False
2016-09-30,1,0,25,0,0,False
2016-10-01,1,0,30,0,0,False
2016-10-02,1,0,30,0,0,False
2016-10-03,1,0,25,0,0,False
2016-10-04,1,0,26,0,0,False
2016-10-05,1,0,24,0,0,False
2016-10-06,1,0,23,0,0,False
2016-10-07,1,0,25,0,0,False
2016-10-08,1,0,30,0,0,False
2016-10-09,1,0,30,0,0,False
2016-10-10,1,0,26,0,0,False
2016-10-11,1,0,25,0,0,False
2016-10-12,1,0,25,0,0,False
2016-10-13,1,0,25,0,0,False
2016-10-14,1,0,26,0,0,False
2016-10-15,1,0,30,0,0,False
2016-10-16,1,0,29,0,0,False
2016-10-17,1,0,26,0,0,False
2016-10-18,1,0,25,0,0,False
2016-10-19,1,0,25,0,0,False
2016-10-20,1,0,24,0,0,False
2016-10-21,1,0,26,0,0,False
2016-10-22,1,0,31,0,0,False
2016-10-23,1,0,30,0,0,False
2016-10-24,1,0,27,0,0,False
2016-10-25,1,0,24,0,0,False
2016-10-26,1,0,25,0,0,False
2016-10-27,1,0,25,0,0,False
2016-10-28,1,0,27,0,0,False
2016-10-29,1,0,30,0,0,False
2016-10-30,1,0,30,0,0,False
2016-10-31,1,0,25,0,0,False
2016-11-01,1,0,25,0,0,False
2016-11-02,1,0,26,0,0,False
2016-11-03,1,0,26,0,0,False
2016-11-04,1,0,27,0,0,False
2016-11-05,1,0,32,0,0,False
2016-11-06,1,0,32,0,0,False
2016-11-07,1,0,28,0,0,False
2016-11-08,1,0,24,0,0,False
2016-11-09,1,0,19,0,0,False
2016-11-10,1,0,29,0,0,False
2016-11-11,1,0,37,0,0,False
2016-11-12,1,0,37,0,0,False
2016-11-13,1,0,36,0,0,False
2016-11-14,1,0,30,0,0,False
2016-11-15,1,0,30,0,0,False
2016-11-16,1,0,31,0,0,False
2016-11-17,1,0,31,0,0,False
2016-11-18,1,0,33,0,0,False
2016-11-19,1,0,40,0,0,False
2016-11-20,1,0,44,0,0,False
2016-11-21,1,0,39,0,0,False
2016-11-22,1,0,39,0,0,False
2016-11-23,1,0,45,0,0,False
2016-11-24,1,0,80,0,0,False
2016-11-25,1,0,100,0,0,False
2016-11-26,1,0,57,0,0,False
2016-11-27,1,0,50,0,0,False
2016-11-28,1,0,51,0,0,False
2016-11-29,1,0,38,0,0,False
2016-11-30,1,0,31,0,0,False
2016-12-01,1,0,31,0,0,False
2016-12-02,1,0,31,0,0,False
2016-12-03,1,0,37,0,0,False
2016-12-04,1,0,38,0,0,False
2016-12-05,1,0,33,0,0,False
2016-12-06,1,0,31,0,0,False
2016-12-07,1,0,30,0,0,False
2016-12-08,1,0,32,0,0,False
2016-12-09,1,0,31,0,0,False
2016-12-10,1,0,39,0,0,False
2016-12-11,1,0,40,0,0,False
2016-12-12,1,0,35,0,0,False
2016-12-13,1,0,34,0,0,False
2016-12-14,1,0,35,0,0,False
2016-12-15,1,0,35,0,0,False
2016-12-16,1,0,37,0,0,False
2016-12-17,1,0,45,0,0,False
2016-12-18,1,0,45,0,0,False
2016-12-19,1,0,43,0,0,False
2016-12-20,1,0,48,0,0,False
2016-12-21,1,0,45,0,0,False
2016-12-22,1,0,44,0,0,False
2016-12-23,1,0,51,0,0,False
2016-12-24,1,0,49,0,0,False
2016-12-25,1,0,36,0,0,False
2016-12-26,1,0,47,0,0,False
2016-12-27,1,0,37,0,0,False
2016-12-28,1,0,36,0,0,False
2016-12-29,1,0,35,0,0,False
2016-12-30,1,0,35,0,0,False
2016-12-31,1,0,35,0,0,False
2017-01-01,1,0,34,0,0,False
2017-01-02,1,0,35,0,0,False
2017-01-03,1,0,30,0,0,False
2017-01-04,1,0,29,0,0,False
2017-01-05,1,0,29,0,0,False
2017-01-06,1,0,27,0,0,False
2017-01-07,1,0,33,0,0,False
2017-01-08,1,0,33,0,0,False
2017-01-09,1,0,26,0,0,False
2017-01-10,1,0,25,0,0,False
2017-01-11,1,0,25,0,0,False
2017-01-12,1,0,26,0,0,False
2017-01-13,1,0,28,0,0,False
2017-01-14,1,0,33,0,0,False
2017-01-15,1,0,33,0,0,False
2017-01-16,1,0,30,0,0,False
2017-01-17,1,0,26,0,0,False
2017-01-18,1,0,26,0,0,False
2017-01-19,1,0,26,0,0,False
2017-01-20,1,0,25,0,0,False
2017-01-21,1,0,30,0,0,False
2017-01-22,1,0,32,0,0,False
2017-01-23,1,0,25,0,0,False
2017-01-24,1,0,25,0,0,False
2017-01-25,1,0,25,0,0,False
2017-01-26,1,0,25,0,0,False
2017-01-27,1,0,26,0,0,False
2017-01-28,1,0,32,0,0,False
2017-01-29,1,0,32,0,0,False
2017-01-30,1,0,25,0,0,False
2017-01-31,1,0,25,0,0,False
2017-02-01,1,0,26,0,0,False
2017-02-02,1,0,24,0,0,False
2017-02-03,1,0,27,0,0,False
2017-02-04,1,0,34,0,0,False
2017-02-05,1,0,31,0,0,False
2017-02-06,1,0,24,0,0,False
2017-02-07,1,0,25,0,0,False
2017-02-08,1,0,25,0,0,False
2017-02-09,1,0,25,0,0,False
2017-02-10,1,0,26,0,0,False
2017-02-11,1,0,32,0,0,False
2017-02-12,1,0,32,0,0,False
2017-02-13,1,0,25,0,0,False
2017-02-14,1,0,26,0,0,False
2017-02-15,1,0,26,0,0,False
2017-02-16,1,0,26,0,0,False
2017-02-17,1,0,26,0,0,False
2017-02-18,2,0,33,0,0,False
2017-02-19,1,0,33,0,0,False
2017-02-20,1,0,30,0,0,False
2017-02-21,1,0,26,0,0,False
2017-02-22,1,0,26,0,0,False
2017-02-23,1,0,27,0,0,False
2017-02-24,1,0,26,0,0,False
2017-02-25,1,0,33,0,0,False
2017-02-26,1,0,33,0,0,False
2017-02-27,1,0,26,0,0,False
2017-02-28,1,0,26,0,0,False
2017-03-01,1,0,26,0,0,False
2017-03-02,1,0,28,0,0,False
2017-03-03,1,0,31,0,0,False
2017-03-04,1,0,35,0,0,False
2017-03-05,1,0,36,0,0,False
2017-03-06,1,0,28,0,0,False
2017-03-07,1,0,27,0,0,False
2017-03-08,1,0,25,0,0,False
2017-03-09,1,0,26,0,0,False
2017-03-10,1,0,27,0,0,False
2017-03-11,1,0,33,0,0,False
2017-03-12,1,0,33,0,0,False
2017-03-13,1,0,27,0,0,False
2017-03-14,1,0,25,0,0,False
2017-03-15,1,0,26,0,0,False
2017-03-16,1,0,24,0,0,False
2017-03-17,1,0,26,0,0,False
2017-03-18,1,0,32,0,0,False
2017-03-19,1,0,31,0,0,False
2017-03-20,1,0,26,0,0,False
2017-03-21,1,0,26,0,0,False
2017-03-22,1,0,25,0,0,False
2017-03-23,1,0,24,0,0,False
2017-03-24,1,0,26,0,0,False
2017-03-25,1,0,31,0,0,False
2017-03-26,1,0,33,0,0,False
2017-03-27,1,0,26,0,0,False
2017-03-28,1,0,26,0,0,False
2017-03-29,1,0,26,0,0,False
2017-03-30,1,0,25,0,0,False
2017-03-31,1,0,27,0,0,False
2017-04-01,1,0,32,0,0,False
2017-04-02,1,0,32,0,0,False
2017-04-03,1,0,25,0,0,False
