date,luxury,meritorious,nobility,nobleman,partner,isPartial
2006-03-31,59,0,1,1,31,False
2006-04-01,71,0,3,0,26,False
2006-04-02,64,1,3,0,24,False
2006-04-03,79,2,2,0,40,False
2006-04-04,83,1,3,0,35,False
2006-04-05,64,1,4,0,36,False
2006-04-06,67,3,0,1,30,False
2006-04-07,60,1,0,0,32,False
2006-04-08,63,3,3,0,27,False
2006-04-09,79,0,3,0,36,False
2006-04-10,80,0,1,0,31,False
2006-04-11,69,1,0,0,27,False
2006-04-12,74,0,2,0,34,False
2006-04-13,69,0,0,0,37,False
2006-04-14,71,0,0,1,41,False
2006-04-15,72,0,1,0,19,False
2006-04-16,79,0,0,0,24,False
2006-04-17,72,0,3,0,30,False
2006-04-18,70,0,3,0,29,False
2006-04-19,58,0,0,0,29,False
2006-04-20,71,1,0,0,33,False
2006-04-21,58,0,0,0,35,False
2006-04-22,76,3,1,0,21,False
2006-04-23,74,0,3,1,24,False
2006-04-24,74,2,3,1,35,False
2006-04-25,73,0,3,0,31,False
2006-04-26,75,1,2,0,27,False
2006-04-27,65,0,3,0,29,False
2006-04-28,66,0,3,0,42,False
2006-04-29,65,0,0,1,29,False
2006-04-30,74,0,3,0,32,False
2006-05-01,71,0,3,0,27,False
2006-05-02,57,2,0,2,31,False
2006-05-03,70,1,0,0,40,False
2006-05-04,75,1,1,0,34,False
2006-05-05,69,0,0,0,30,False
2006-05-06,57,1,1,0,17,False
2006-05-07,81,1,0,0,30,False
2006-05-08,72,2,3,1,33,False
2006-05-09,67,0,2,0,33,False
2006-05-10,65,0,0,0,35,False
2006-05-11,64,0,1,0,28,False
2006-05-12,61,1,0,0,30,False
2006-05-13,58,1,3,0,20,False
2006-05-14,73,0,3,0,30,False
2006-05-15,57,1,2,1,33,False
2006-05-16,67,0,3,1,21,False
2006-05-17,84,0,1,0,29,False
2006-05-18,54,1,2,1,29,False
2006-05-19,59,0,2,0,39,False
2006-05-20,56,0,0,0,21,False
2006-05-21,87,0,0,0,28,False
2006-05-22,67,1,1,0,36,False
2006-05-23,74,2,3,0,29,False
2006-05-24,63,1,4,0,33,False
2006-05-25,51,2,1,0,27,False
2006-05-26,73,0,2,0,30,False
2006-05-27,75,0,0,0,17,False
2006-05-28,86,0,2,0,17,False
2006-05-29,79,0,3,0,27,False
2006-05-30,84,1,0,0,37,False
2006-05-31,70,2,1,1,28,False
2006-06-01,70,0,4,0,33,False
2006-06-02,66,2,4,2,58,False
2006-06-03,79,1,6,0,26,False
2006-06-04,98,0,3,0,28,False
2006-06-05,71,0,4,0,29,False
2006-06-06,69,0,2,0,32,False
2006-06-07,68,1,0,1,27,False
2006-06-08,68,1,0,0,27,False
2006-06-09,73,3,3,0,30,False
2006-06-10,70,0,4,0,22,False
2006-06-11,67,1,0,0,31,False
2006-06-12,71,1,0,1,44,False
2006-06-13,70,2,1,0,40,False
2006-06-14,67,0,3,0,36,False
2006-06-15,58,0,1,0,33,False
2006-06-16,68,0,1,1,39,False
2006-06-17,66,0,8,0,18,False
2006-06-18,78,2,5,0,22,False
2006-06-19,64,0,1,0,42,False
2006-06-20,52,1,4,0,23,False
2006-06-21,58,1,0,0,32,False
2006-06-22,69,1,1,0,31,False
2006-06-23,63,0,2,0,30,False
2006-06-24,69,0,0,0,14,False
2006-06-25,70,0,1,1,26,False
2006-06-26,76,0,1,0,28,False
2006-06-27,67,2,0,0,31,False
2006-06-28,84,2,1,0,30,False
2006-06-29,68,0,2,0,29,False
2006-06-30,67,1,1,0,19,False
2006-07-01,41,0,0,0,20,False
2006-07-02,56,0,2,0,24,False
2006-07-03,86,1,0,0,37,False
2006-07-04,84,0,4,0,17,False
2006-07-05,79,0,1,0,43,False
2006-07-06,75,1,1,0,33,False
2006-07-07,81,1,0,0,29,False
2006-07-08,86,0,0,0,22,False
2006-07-09,69,1,3,0,17,False
2006-07-10,66,1,2,0,34,False
2006-07-11,74,0,1,0,35,False
2006-07-12,83,1,0,0,29,False
2006-07-13,63,2,2,0,33,False
2006-07-14,71,0,1,0,35,False
2006-07-15,82,1,0,0,28,False
2006-07-16,80,0,0,0,16,False
2006-07-17,82,1,0,0,32,False
2006-07-18,78,1,1,0,34,False
2006-07-19,70,0,2,0,33,False
2006-07-20,75,0,1,0,35,False
2006-07-21,55,0,2,0,33,False
2006-07-22,66,1,4,0,23,False
2006-07-23,88,0,1,0,24,False
2006-07-24,66,1,1,1,30,False
2006-07-25,80,1,3,0,27,False
2006-07-26,78,0,2,0,34,False
2006-07-27,66,1,2,0,36,False
2006-07-28,77,1,0,0,35,False
2006-07-29,70,0,0,0,33,False
2006-07-30,66,1,0,0,27,False
2006-07-31,80,1,1,0,42,False
2006-08-01,68,0,0,0,31,False
2006-08-02,85,1,0,0,32,False
2006-08-03,63,2,2,1,33,False
2006-08-04,79,1,0,0,28,False
2006-08-05,86,0,0,0,25,False
2006-08-06,60,0,0,0,20,False
2006-08-07,71,1,2,0,29,False
2006-08-08,55,0,0,1,30,False
2006-08-09,67,2,2,0,40,False
2006-08-10,83,1,1,0,40,False
2006-08-11,77,0,1,0,30,False
2006-08-12,70,1,0,0,23,False
2006-08-13,60,3,1,0,18,False
2006-08-14,65,1,0,0,32,False
2006-08-15,71,1,0,0,30,False
2006-08-16,74,2,0,1,28,False
2006-08-17,63,1,0,0,30,False
2006-08-18,61,1,2,0,23,False
2006-08-19,70,1,3,0,26,False
2006-08-20,84,0,0,0,25,False
2006-08-21,64,1,0,0,23,False
2006-08-22,64,2,1,0,35,False
2006-08-23,69,0,0,0,27,False
2006-08-24,63,2,1,0,25,False
2006-08-25,53,0,2,0,30,False
2006-08-26,74,1,3,0,27,False
2006-08-27,70,0,1,0,23,False
2006-08-28,71,0,1,1,31,False
2006-08-29,64,1,1,0,41,False
2006-08-30,46,0,2,0,27,False
2006-08-31,67,1,1,0,32,False
2006-09-01,70,0,1,0,22,False
2006-09-02,62,0,1,1,17,False
2006-09-03,81,1,0,0,23,False
2006-09-04,100,1,0,0,35,False
2006-09-05,60,0,2,0,27,False
2006-09-06,70,0,2,0,20,False
2006-09-07,86,0,1,0,38,False
2006-09-08,65,1,3,0,26,False
2006-09-09,64,0,2,1,21,False
2006-09-10,57,0,1,0,25,False
2006-09-11,62,0,1,0,34,False
2006-09-12,60,0,1,0,28,False
2006-09-13,61,0,1,0,32,False
2006-09-14,65,0,2,0,41,False
2006-09-15,52,1,1,1,22,False
2006-09-16,73,2,1,1,29,False
2006-09-17,47,0,0,0,26,False
2006-09-18,69,0,1,0,37,False
2006-09-19,55,2,1,0,33,False
2006-09-20,64,0,3,0,37,False
2006-09-21,64,2,2,0,39,False
2006-09-22,59,1,0,0,26,False
2006-09-23,58,1,1,0,15,False
2006-09-24,82,0,1,2,27,False
2006-09-25,71,0,2,1,30,False
2006-09-26,58,2,1,0,28,False
2006-09-27,68,1,1,0,28,False
2006-09-28,65,1,2,2,27,False
2006-09-29,57,0,2,0,30,False
2006-09-30,71,0,4,0,24,False
2006-10-01,77,1,1,0,16,False
2006-10-02,74,2,5,0,23,False
2006-10-03,76,1,2,1,40,False
2006-10-04,63,0,0,0,36,False
2006-10-05,53,2,2,0,32,False
2006-10-06,51,1,3,0,32,False
2006-10-07,75,0,0,8,11,False
2006-10-08,72,0,0,1,25,False
2006-10-09,60,0,0,2,35,False
2006-10-10,69,0,2,0,33,False
2006-10-11,55,0,2,0,35,False
2006-10-12,49,1,2,0,40,False
2006-10-13,57,2,1,0,27,False
2006-10-14,64,1,2,2,17,False
2006-10-15,52,1,1,1,18,False
2006-10-16,57,0,2,0,37,False
2006-10-17,56,1,3,1,48,False
2006-10-18,50,0,1,1,35,False
2006-10-19,62,1,1,1,39,False
2006-10-20,67,1,2,0,32,False
2006-10-21,48,0,0,0,18,False
2006-10-22,53,1,2,0,20,False
2006-10-23,58,1,1,0,31,False
2006-10-24,63,1,0,1,30,False
2006-10-25,53,1,1,0,26,False
2006-10-26,57,1,2,1,33,False
2006-10-27,67,0,1,1,33,False
2006-10-28,61,0,0,0,21,False
