date,boom,breadwinner,buy,capitalize,charitable,isPartial
2013-07-21,5,0,92,0,0,False
2013-07-22,3,0,77,0,1,False
2013-07-23,3,0,78,0,0,False
2013-07-24,3,0,79,1,0,False
2013-07-25,3,0,81,1,1,False
2013-07-26,3,0,86,0,0,False
2013-07-27,3,0,94,0,0,False
2013-07-28,3,0,96,0,0,False
2013-07-29,3,0,80,0,0,False
2013-07-30,3,0,81,1,1,False
2013-07-31,2,0,77,0,1,False
2013-08-01,3,0,80,0,1,False
2013-08-02,3,0,82,0,0,False
2013-08-03,3,0,94,0,0,False
2013-08-04,2,0,94,0,0,False
2013-08-05,2,0,78,0,1,False
2013-08-06,3,0,78,1,1,False
2013-08-07,3,0,80,0,0,False
2013-08-08,3,0,78,1,0,False
2013-08-09,3,0,80,0,1,False
2013-08-10,3,0,92,0,0,False
2013-08-11,3,0,92,0,0,False
2013-08-12,3,0,81,0,0,False
2013-08-13,3,0,77,1,0,False
2013-08-14,3,0,76,0,0,False
2013-08-15,3,0,75,0,0,False
2013-08-16,3,0,78,0,0,False
2013-08-17,2,0,90,0,0,False
2013-08-18,3,0,91,0,0,False
2013-08-19,3,0,76,0,0,False
2013-08-20,3,0,77,1,0,False
2013-08-21,2,0,76,1,1,False
2013-08-22,3,0,74,1,0,False
2013-08-23,3,0,78,1,0,False
2013-08-24,3,0,90,0,0,False
2013-08-25,3,0,92,0,0,False
2013-08-26,2,0,72,1,0,False
2013-08-27,3,0,76,1,0,False
2013-08-28,3,0,74,1,1,False
2013-08-29,3,0,74,1,1,False
2013-08-30,3,0,80,0,0,False
2013-08-31,3,0,93,0,0,False
2013-09-01,3,0,94,0,0,False
2013-09-02,3,0,95,0,0,False
2013-09-03,2,0,74,1,1,False
2013-09-04,2,0,71,1,1,False
2013-09-05,2,0,74,1,1,False
2013-09-06,3,0,74,1,0,False
2013-09-07,3,0,86,0,0,False
2013-09-08,2,0,86,0,0,False
2013-09-09,2,0,73,1,1,False
2013-09-10,2,0,73,1,1,False
2013-09-11,3,0,72,1,1,False
2013-09-12,2,0,69,1,0,False
2013-09-13,3,0,74,1,0,False
2013-09-14,3,0,88,0,0,False
2013-09-15,3,0,85,0,0,False
2013-09-16,2,0,74,1,1,False
2013-09-17,2,0,76,1,1,False
2013-09-18,3,0,73,1,1,False
2013-09-19,3,0,71,1,1,False
2013-09-20,3,0,85,1,1,False
2013-09-21,2,0,93,0,0,False
2013-09-22,2,0,89,0,0,False
2013-09-23,3,0,78,1,1,False
2013-09-24,2,0,75,1,1,False
2013-09-25,2,0,72,1,1,False
2013-09-26,3,0,78,1,0,False
2013-09-27,3,0,74,1,1,False
2013-09-28,3,0,89,0,0,False
2013-09-29,3,0,87,0,0,False
2013-09-30,2,0,75,1,1,False
2013-10-01,3,0,72,1,1,False
2013-10-02,3,0,74,1,1,False
2013-10-03,3,0,71,1,1,False
2013-10-04,3,0,76,1,0,False
2013-10-05,2,0,90,0,0,False
2013-10-06,3,0,90,0,0,False
2013-10-07,2,0,72,1,1,False
2013-10-08,2,0,75,1,1,False
2013-10-09,2,0,71,1,1,False
2013-10-10,3,0,70,1,1,False
2013-10-11,2,0,75,1,1,False
