date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2016-08-28,1,4,3,52,7,False
2016-08-29,4,3,2,80,5,False
2016-08-30,5,4,1,85,5,False
2016-08-31,5,6,1,78,5,False
2016-09-01,6,4,2,78,5,False
2016-09-02,4,3,1,79,5,False
2016-09-03,1,2,0,55,4,False
2016-09-04,2,1,1,56,7,False
2016-09-05,5,4,1,56,5,False
2016-09-06,5,4,1,84,7,False
2016-09-07,6,4,1,98,5,False
2016-09-08,7,4,1,89,5,False
2016-09-09,6,3,1,80,6,False
2016-09-10,2,2,1,59,7,False
2016-09-11,5,3,1,49,7,False
2016-09-12,5,3,1,90,6,False
2016-09-13,6,5,2,88,5,False
2016-09-14,7,3,1,90,4,False
2016-09-15,5,5,2,95,6,False
2016-09-16,5,5,1,90,5,False
2016-09-17,2,4,0,53,5,False
2016-09-18,2,4,2,58,5,False
2016-09-19,6,5,1,84,5,False
2016-09-20,6,4,2,86,5,False
2016-09-21,5,4,1,96,5,False
2016-09-22,4,7,2,86,6,False
2016-09-23,5,3,1,77,5,False
2016-09-24,2,4,1,60,3,False
2016-09-25,2,4,1,59,7,False
2016-09-26,5,3,1,86,7,False
2016-09-27,6,5,2,86,4,False
2016-09-28,4,7,1,91,6,False
2016-09-29,5,5,0,93,5,False
2016-09-30,5,5,2,92,6,False
2016-10-01,2,3,1,53,5,False
2016-10-02,3,2,1,53,8,False
2016-10-03,6,5,3,79,7,False
2016-10-04,7,5,1,89,6,False
2016-10-05,5,4,2,88,7,False
2016-10-06,5,4,1,87,4,False
2016-10-07,3,3,2,76,5,False
2016-10-08,2,6,0,58,5,False
2016-10-09,1,4,2,64,7,False
2016-10-10,3,3,1,74,6,False
2016-10-11,5,3,1,92,6,False
2016-10-12,6,5,1,82,5,False
2016-10-13,5,4,3,84,3,False
2016-10-14,5,5,1,82,7,False
2016-10-15,1,3,0,56,7,False
2016-10-16,2,5,1,61,4,False
2016-10-17,4,4,1,89,5,False
2016-10-18,4,3,2,93,4,False
2016-10-19,6,5,2,84,7,False
2016-10-20,6,5,1,86,4,False
2016-10-21,4,5,1,80,6,False
2016-10-22,1,5,1,58,8,False
2016-10-23,2,3,1,63,6,False
2016-10-24,5,4,1,86,6,False
2016-10-25,5,5,1,90,7,False
2016-10-26,2,4,2,91,6,False
2016-10-27,4,5,2,85,5,False
2016-10-28,5,4,2,81,4,False
2016-10-29,2,2,0,59,4,False
2016-10-30,2,3,1,57,6,False
2016-10-31,3,4,1,74,6,False
2016-11-01,4,4,1,87,8,False
2016-11-02,6,5,0,88,5,False
2016-11-03,6,4,2,84,5,False
2016-11-04,4,3,1,94,4,False
2016-11-05,3,5,1,60,5,False
2016-11-06,3,2,1,60,6,False
2016-11-07,5,5,1,97,6,False
2016-11-08,4,4,1,77,5,False
2016-11-09,5,1,1,64,3,False
2016-11-10,5,3,1,77,5,False
2016-11-11,3,5,0,73,5,False
2016-11-12,2,3,1,63,7,False
2016-11-13,2,3,1,63,4,False
2016-11-14,4,4,1,80,6,False
2016-11-15,5,2,1,92,6,False
2016-11-16,5,5,2,96,5,False
2016-11-17,4,5,2,87,7,False
2016-11-18,4,4,1,76,4,False
2016-11-19,1,3,1,58,7,False
2016-11-20,1,0,1,58,5,False
2016-11-21,3,5,2,80,6,False
2016-11-22,3,3,3,81,6,False
2016-11-23,2,3,1,68,6,False
2016-11-24,1,2,0,47,6,False
2016-11-25,1,3,0,54,5,False
2016-11-26,2,4,1,59,4,False
2016-11-27,4,2,1,57,4,False
2016-11-28,6,4,1,76,7,False
2016-11-29,6,4,1,89,6,False
2016-11-30,4,3,1,87,6,False
2016-12-01,4,4,1,91,5,False
2016-12-02,5,5,2,84,5,False
2016-12-03,2,4,1,58,7,False
2016-12-04,3,2,1,58,5,False
2016-12-05,5,2,1,78,7,False
2016-12-06,5,6,2,77,7,False
2016-12-07,4,6,1,85,6,False
2016-12-08,6,6,2,77,6,False
2016-12-09,4,4,1,80,5,False
2016-12-10,2,4,1,52,5,False
2016-12-11,3,4,1,55,4,False
2016-12-12,4,5,1,77,8,False
2016-12-13,6,6,1,81,5,False
2016-12-14,5,4,1,82,4,False
2016-12-15,5,5,2,78,7,False
2016-12-16,4,2,1,78,6,False
2016-12-17,3,4,1,55,5,False
2016-12-18,2,2,0,51,4,False
2016-12-19,4,3,1,64,5,False
2016-12-20,4,3,1,74,5,False
2016-12-21,2,4,1,79,5,False
2016-12-22,1,3,1,73,6,False
2016-12-23,1,4,1,62,3,False
2016-12-24,0,5,0,44,4,False
2016-12-25,1,2,0,37,3,False
2016-12-26,2,3,0,56,3,False
2016-12-27,0,2,1,69,7,False
2016-12-28,1,3,0,73,4,False
2016-12-29,2,3,0,71,5,False
2016-12-30,1,4,1,65,7,False
2016-12-31,0,2,1,47,7,False
2017-01-01,2,4,1,43,4,False
2017-01-02,0,2,0,61,7,False
2017-01-03,2,3,1,83,4,False
2017-01-04,3,4,1,96,6,False
2017-01-05,4,3,1,89,4,False
2017-01-06,2,2,1,85,6,False
2017-01-07,3,5,0,58,6,False
2017-01-08,1,4,1,61,5,False
2017-01-09,3,4,1,81,5,False
2017-01-10,4,3,1,90,5,False
2017-01-11,6,5,1,96,6,False
2017-01-12,5,5,2,93,5,False
2017-01-13,4,5,2,79,5,False
2017-01-14,2,5,0,59,8,False
2017-01-15,1,6,1,61,7,False
2017-01-16,2,3,0,77,6,False
2017-01-17,4,6,1,85,7,False
2017-01-18,4,5,2,99,4,False
2017-01-19,5,4,1,88,7,False
2017-01-20,5,6,1,86,3,False
2017-01-21,3,3,1,68,6,False
2017-01-22,3,3,1,60,6,False
2017-01-23,5,3,2,91,5,False
2017-01-24,5,5,1,93,4,False
2017-01-25,4,6,1,80,6,False
2017-01-26,4,4,3,94,8,False
2017-01-27,7,5,2,87,6,False
2017-01-28,3,2,0,57,4,False
2017-01-29,1,5,1,58,6,False
2017-01-30,5,5,1,90,7,False
2017-01-31,5,6,2,88,8,False
2017-02-01,5,4,1,94,7,False
2017-02-02,4,4,1,91,6,False
2017-02-03,4,4,1,91,8,False
2017-02-04,3,3,1,67,6,False
2017-02-05,1,5,1,55,5,False
2017-02-06,5,3,1,72,5,False
2017-02-07,3,5,1,85,4,False
2017-02-08,4,6,1,87,4,False
2017-02-09,4,7,2,91,4,False
2017-02-10,5,4,3,75,4,False
2017-02-11,3,3,0,57,7,False
2017-02-12,3,4,2,55,6,False
2017-02-13,5,5,2,75,4,False
2017-02-14,5,5,2,83,6,False
2017-02-15,5,4,2,86,5,False
2017-02-16,5,5,1,84,5,False
2017-02-17,2,4,0,79,5,False
2017-02-18,2,4,1,59,5,False
2017-02-19,2,3,1,56,5,False
2017-02-20,5,3,1,84,6,False
2017-02-21,4,4,1,79,6,False
2017-02-22,2,5,1,92,7,False
2017-02-23,3,5,2,100,5,False
2017-02-24,3,5,1,82,6,False
2017-02-25,2,3,1,62,7,False
2017-02-26,3,3,1,57,4,False
2017-02-27,5,2,2,85,7,False
2017-02-28,5,5,1,87,7,False
2017-03-01,3,3,1,80,5,False
2017-03-02,4,5,2,81,5,False
2017-03-03,3,4,1,86,6,False
2017-03-04,1,3,1,62,7,False
2017-03-05,4,2,1,48,8,False
2017-03-06,3,3,2,81,4,False
2017-03-07,5,5,1,86,4,False
2017-03-08,5,5,1,92,6,False
2017-03-09,3,4,2,88,4,False
2017-03-10,2,5,1,79,5,False
2017-03-11,1,6,1,56,7,False
2017-03-12,2,3,0,60,6,False
2017-03-13,3,4,1,83,7,False
2017-03-14,3,3,1,81,6,False
2017-03-15,2,4,1,84,6,False
2017-03-16,5,5,1,78,7,False
2017-03-17,3,4,1,74,3,False
2017-03-18,2,2,0,59,6,False
2017-03-19,2,4,1,56,6,False
2017-03-20,3,5,1,77,4,False
2017-03-21,3,5,1,82,8,False
2017-03-22,3,4,1,91,6,False
2017-03-23,4,5,2,87,5,False
2017-03-24,2,4,1,68,5,False
2017-03-25,2,5,1,55,6,False
2017-03-26,2,2,0,55,7,False
2017-03-27,4,5,1,87,9,False
2017-03-28,3,6,1,92,7,False
2017-03-29,2,5,1,95,4,False
2017-03-30,2,5,0,83,6,False
2017-03-31,3,3,1,79,6,False
2017-04-01,1,5,1,56,4,False
2017-04-02,2,3,1,58,5,False
2017-04-03,4,5,1,73,5,False
