date,boom,breadwinner,buy,capitalize,charitable,isPartial
2006-09-12,3,0,74,0,1,False
2006-09-13,3,0,69,0,2,False
2006-09-14,2,0,67,0,1,False
2006-09-15,3,0,69,0,1,False
2006-09-16,3,0,80,0,0,False
2006-09-17,4,0,91,0,0,False
2006-09-18,2,0,70,0,1,False
2006-09-19,3,0,69,0,1,False
2006-09-20,2,0,62,0,1,False
2006-09-21,3,0,68,0,1,False
2006-09-22,4,0,68,0,2,False
2006-09-23,4,0,84,0,1,False
2006-09-24,4,0,87,0,1,False
2006-09-25,3,0,69,0,2,False
2006-09-26,3,0,71,0,1,False
2006-09-27,3,0,71,0,1,False
2006-09-28,4,0,68,1,1,False
2006-09-29,3,0,70,1,1,False
2006-09-30,4,0,84,0,0,False
2006-10-01,3,0,94,0,1,False
2006-10-02,3,0,75,1,1,False
2006-10-03,2,0,74,0,1,False
2006-10-04,3,0,69,1,1,False
2006-10-05,3,0,67,0,1,False
2006-10-06,4,0,70,0,1,False
2006-10-07,3,0,83,0,1,False
2006-10-08,3,0,87,0,0,False
2006-10-09,3,0,75,0,1,False
2006-10-10,3,0,68,0,2,False
2006-10-11,3,0,68,0,1,False
2006-10-12,4,0,67,1,1,False
2006-10-13,2,0,75,0,2,False
2006-10-14,3,0,85,0,0,False
2006-10-15,4,0,86,0,1,False
2006-10-16,4,0,66,0,1,False
2006-10-17,2,0,75,0,1,False
2006-10-18,3,0,72,0,1,False
2006-10-19,3,0,71,0,1,False
2006-10-20,3,0,71,0,2,False
2006-10-21,3,0,87,0,1,False
2006-10-22,2,0,93,0,1,False
2006-10-23,3,0,70,0,1,False
2006-10-24,2,0,67,1,1,False
2006-10-25,3,0,70,0,1,False
2006-10-26,2,0,68,0,2,False
2006-10-27,3,0,71,0,1,False
2006-10-28,4,0,87,0,1,False
