date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2006-05-21,61,0,2,38,2,False
2006-05-22,32,1,1,77,0,False
2006-05-23,24,0,11,79,0,False
2006-05-24,33,1,7,70,1,False
2006-05-25,38,1,4,51,0,False
2006-05-26,20,0,9,54,0,False
2006-05-27,32,0,2,39,0,False
2006-05-28,34,0,0,32,0,False
2006-05-29,31,0,2,27,0,False
2006-05-30,30,0,10,67,1,False
2006-05-31,45,0,8,65,0,False
2006-06-01,29,1,4,71,0,False
2006-06-02,37,0,6,66,3,False
2006-06-03,33,0,2,51,0,False
2006-06-04,36,0,2,34,2,False
2006-06-05,29,0,4,73,0,False
2006-06-06,39,1,6,71,1,False
2006-06-07,41,1,5,79,0,False
2006-06-08,38,0,6,77,1,False
2006-06-09,31,1,9,67,0,False
2006-06-10,29,2,0,50,2,False
2006-06-11,39,0,0,53,2,False
2006-06-12,29,4,6,49,0,False
2006-06-13,29,0,10,73,0,False
2006-06-14,24,3,8,71,0,False
2006-06-15,25,1,1,61,0,False
2006-06-16,27,0,5,80,0,False
2006-06-17,26,0,0,45,0,False
2006-06-18,51,0,2,46,0,False
2006-06-19,37,0,6,68,0,False
2006-06-20,34,0,7,72,0,False
2006-06-21,33,0,1,71,0,False
2006-06-22,29,0,7,63,1,False
2006-06-23,29,2,9,62,0,False
2006-06-24,29,0,2,34,4,False
2006-06-25,38,0,0,40,2,False
2006-06-26,25,1,4,48,0,False
2006-06-27,33,1,4,56,1,False
2006-06-28,34,0,1,58,0,False
2006-06-29,23,1,6,53,1,False
2006-06-30,31,0,6,58,2,False
2006-07-01,16,0,0,35,0,False
2006-07-02,49,0,5,29,2,False
2006-07-03,24,3,2,55,0,False
2006-07-04,34,0,0,40,2,False
2006-07-05,27,0,7,48,0,False
2006-07-06,33,0,3,87,1,False
2006-07-07,26,1,1,62,0,False
2006-07-08,11,0,4,24,0,False
2006-07-09,29,0,7,40,0,False
2006-07-10,34,0,3,59,0,False
2006-07-11,33,0,1,74,1,False
2006-07-12,39,0,4,62,1,False
2006-07-13,29,0,6,80,0,False
2006-07-14,41,0,4,70,0,False
2006-07-15,36,0,4,51,0,False
2006-07-16,22,0,7,58,2,False
2006-07-17,30,0,11,58,0,False
2006-07-18,29,0,5,89,0,False
2006-07-19,31,0,15,68,0,False
2006-07-20,23,0,3,58,1,False
2006-07-21,36,1,7,75,0,False
2006-07-22,36,0,4,40,0,False
2006-07-23,39,2,2,43,0,False
2006-07-24,32,0,5,55,0,False
2006-07-25,33,1,5,71,0,False
2006-07-26,37,1,5,51,0,False
2006-07-27,37,0,12,73,0,False
2006-07-28,35,3,0,67,0,False
2006-07-29,43,0,2,41,0,False
2006-07-30,56,0,11,61,2,False
2006-07-31,35,0,11,87,0,False
2006-08-01,34,3,8,74,3,False
2006-08-02,34,0,10,81,1,False
2006-08-03,42,0,4,71,0,False
2006-08-04,29,0,7,58,0,False
2006-08-05,25,2,6,47,2,False
2006-08-06,44,0,4,59,0,False
2006-08-07,35,0,3,52,1,False
2006-08-08,36,0,4,52,0,False
2006-08-09,38,0,5,67,0,False
2006-08-10,37,1,4,55,0,False
2006-08-11,33,0,4,73,1,False
2006-08-12,38,2,6,32,0,False
2006-08-13,37,0,4,50,0,False
2006-08-14,32,0,12,62,3,False
2006-08-15,41,1,6,67,0,False
2006-08-16,33,0,9,83,0,False
2006-08-17,20,0,4,73,0,False
2006-08-18,28,1,13,55,0,False
2006-08-19,22,0,6,39,0,False
2006-08-20,40,0,2,58,0,False
2006-08-21,24,0,7,69,0,False
2006-08-22,33,0,1,66,1,False
2006-08-23,48,3,4,79,0,False
2006-08-24,29,0,4,75,0,False
2006-08-25,48,0,7,50,0,False
2006-08-26,29,0,2,43,2,False
2006-08-27,31,2,12,62,2,False
2006-08-28,34,0,9,85,0,False
2006-08-29,28,1,9,62,0,False
2006-08-30,31,0,4,65,2,False
2006-08-31,32,0,4,76,3,False
2006-09-01,30,0,3,50,1,False
2006-09-02,34,0,0,44,0,False
2006-09-03,38,0,4,36,0,False
2006-09-04,26,0,5,59,2,False
2006-09-05,38,0,2,58,2,False
2006-09-06,22,0,7,65,1,False
2006-09-07,30,1,7,64,0,False
2006-09-08,30,3,7,70,1,False
2006-09-09,23,2,2,44,0,False
2006-09-10,26,2,2,47,2,False
2006-09-11,25,5,6,96,1,False
2006-09-12,44,0,5,83,0,False
2006-09-13,36,0,2,81,0,False
2006-09-14,22,1,5,93,0,False
2006-09-15,25,0,1,79,0,False
2006-09-16,42,0,6,58,0,False
2006-09-17,34,0,4,63,2,False
2006-09-18,30,0,6,75,1,False
2006-09-19,32,0,8,78,4,False
2006-09-20,19,1,5,65,1,False
2006-09-21,31,0,6,83,2,False
2006-09-22,29,0,8,77,0,False
2006-09-23,45,0,6,66,0,False
2006-09-24,37,4,5,51,0,False
2006-09-25,26,0,4,79,0,False
2006-09-26,28,0,5,66,0,False
2006-09-27,17,1,8,93,0,False
2006-09-28,32,0,11,82,0,False
2006-09-29,26,0,9,87,0,False
2006-09-30,27,0,0,43,0,False
2006-10-01,30,0,2,62,0,False
2006-10-02,25,0,4,69,0,False
2006-10-03,24,0,4,80,1,False
2006-10-04,40,0,6,71,2,False
2006-10-05,27,0,6,71,0,False
2006-10-06,25,0,4,84,4,False
2006-10-07,35,0,6,60,0,False
2006-10-08,27,0,2,37,0,False
2006-10-09,41,0,6,81,2,False
2006-10-10,31,1,9,68,0,False
2006-10-11,29,0,8,88,0,False
2006-10-12,29,0,5,88,1,False
2006-10-13,32,1,5,56,0,False
2006-10-14,42,0,2,54,0,False
2006-10-15,30,2,4,76,4,False
2006-10-16,39,0,6,75,3,False
2006-10-17,28,1,0,79,2,False
2006-10-18,29,0,6,89,0,False
2006-10-19,34,1,4,79,1,False
2006-10-20,30,0,4,100,1,False
2006-10-21,38,0,0,68,2,False
2006-10-22,27,0,4,67,0,False
2006-10-23,30,0,6,99,0,False
2006-10-24,31,0,8,97,0,False
2006-10-25,25,0,3,83,2,False
2006-10-26,33,1,8,74,1,False
2006-10-27,35,0,1,76,0,False
2006-10-28,38,2,2,51,2,False
