date,bankrupt,bankruptcy,costliness,costly,default
2007-10-17,7.79680175528,59.3035218532,0,0.882142857143,141.410141498
2007-10-18,7.79680175528,65.7147134049,0,0.0,121.208692713
2007-10-19,9.74600219409,56.0979260773,0,0.882142857143,116.158330517
2007-10-20,1.94920043882,44.8783408619,0,0.0,131.309417106
2007-10-21,3.89840087764,36.8643514223,0,1.76428571429,136.359779302
2007-10-22,5.84760131646,60.9063197411,0,0.0,107.741060189
2007-10-23,11.6952026329,65.7147134049,0,0.882142857143,116.158330517
2007-10-24,5.84760131646,65.7147134049,0,0.0,116.158330517
2007-10-25,5.84760131646,52.8923303015,0,0.0,134.676325237
2007-10-26,3.89840087764,56.0979260773,0,0.882142857143,143.093595564
2007-10-27,5.84760131646,32.0559577585,0,0.0,132.992871171
2007-10-28,3.89840087764,38.4671493102,0,0.0,144.777049629
2007-10-29,3.89840087764,80.1398943962,0,0.882142857143,122.892146778
2007-10-30,5.84760131646,62.509117629,0,0.882142857143,136.359779302
2007-10-31,7.79680175528,65.7147134049,0,0.0,129.62596304
2007-11-01,5.84760131646,57.7007239653,0,0.0,143.093595564
2007-11-02,9.74600219409,49.6867345256,0,0.0,151.510865891
2007-11-03,3.89840087764,33.6587556464,0,0.882142857143,119.525238647
2007-11-04,5.84760131646,32.0559577585,0,0.0,129.62596304
2007-11-05,5.84760131646,59.3035218532,0,0.882142857143,122.892146778
2007-11-06,9.74600219409,64.111915517,0,0.882142857143,121.208692713
2007-11-07,7.79680175528,57.7007239653,0,0.0,138.043233368
2007-11-08,7.79680175528,56.0979260773,0,0.0,126.259054909
2007-11-09,7.79680175528,49.6867345256,0,0.0,119.525238647
2007-11-10,5.84760131646,49.6867345256,0,0.882142857143,156.561228088
2007-11-11,5.84760131646,32.0559577585,0,0.0,131.309417106
2007-11-12,11.6952026329,57.7007239653,0,0.0,148.14395776
2007-11-13,13.6444030717,65.7147134049,0,0.0,141.410141498
2007-11-14,7.79680175528,67.3175112928,0,0.0,141.410141498
2007-11-15,7.79680175528,70.5231070687,0,0.0,146.460503695
2007-11-16,5.84760131646,59.3035218532,0,0.882142857143,132.992871171
2007-11-17,29.2380065823,64.111915517,0,0.0,138.043233368
2007-11-18,7.79680175528,43.2755429739,0,0.0,134.676325237
2007-11-19,5.84760131646,65.7147134049,0,0.882142857143,132.992871171
2007-11-20,9.74600219409,68.9203091807,0,0.882142857143,134.676325237
2007-11-21,7.79680175528,49.6867345256,0,0.882142857143,163.295044349
2007-11-22,7.79680175528,27.2475640947,0,0.0,154.877774022
2007-11-23,1.94920043882,40.0699471981,0,0.0,151.510865891
2007-11-24,3.89840087764,43.2755429739,0,0.882142857143,136.359779302
2007-11-25,3.89840087764,28.8503619826,0,0.882142857143,124.575600844
2007-11-26,9.74600219409,54.4951281894,0,0.882142857143,121.208692713
2007-11-27,9.74600219409,67.3175112928,0,1.76428571429,141.410141498
2007-11-28,5.84760131646,65.7147134049,0,0.882142857143,138.043233368
2007-11-29,5.84760131646,67.3175112928,0,0.882142857143,131.309417106
2007-11-30,5.84760131646,49.6867345256,0,0.0,141.410141498
2007-12-01,5.84760131646,30.4531598706,0,0.0,149.827411826
2007-12-02,9.74600219409,30.4531598706,0,0.0,153.194319957
2007-12-03,5.84760131646,46.4811387498,0,0.882142857143,129.62596304
2007-12-04,7.79680175528,52.8923303015,0,0.882142857143,146.460503695
2007-12-05,7.79680175528,60.9063197411,0,0.882142857143,122.892146778
2007-12-06,5.84760131646,57.7007239653,0,0.0,127.942508975
2007-12-07,7.79680175528,49.6867345256,0,0.882142857143,119.525238647
2007-12-08,5.84760131646,33.6587556464,0,0.882142857143,127.942508975
2007-12-09,3.89840087764,33.6587556464,0,0.882142857143,143.093595564
2007-12-10,7.79680175528,51.2895324136,0,0.882142857143,138.043233368
2007-12-11,7.79680175528,60.9063197411,0,0.0,127.942508975
2007-12-12,5.84760131646,48.0839366377,0,0.0,132.992871171
2007-12-13,3.89840087764,57.7007239653,0,0.0,122.892146778
2007-12-14,7.79680175528,41.672745086,0,0.882142857143,126.259054909
2007-12-15,3.89840087764,33.6587556464,0,0.0,132.992871171
2007-12-16,5.84760131646,38.4671493102,0,0.882142857143,138.043233368
2007-12-17,5.84760131646,59.3035218532,0,0.0,122.892146778
2007-12-18,5.84760131646,57.7007239653,0,0.0,141.410141498
2007-12-19,5.84760131646,52.8923303015,0,0.882142857143,126.259054909
2007-12-20,7.79680175528,49.6867345256,0,0.0,122.892146778
2007-12-21,3.89840087764,41.672745086,0,0.0,121.208692713
2007-12-22,5.84760131646,17.6307767672,0,0.0,134.676325237
2007-12-23,5.84760131646,17.6307767672,0,0.0,122.892146778
2007-12-24,11.6952026329,30.4531598706,0,0.882142857143,143.093595564
2007-12-25,1.94920043882,22.4391704309,0,0.0,134.676325237
2007-12-26,7.79680175528,56.0979260773,0,0.0,158.244682153
2007-12-27,7.79680175528,57.7007239653,0,0.882142857143,151.510865891
2007-12-28,3.89840087764,70.5231070687,0,0.882142857143,146.460503695
2007-12-29,5.84760131646,41.672745086,0,0.0,168.345406546
2007-12-30,5.84760131646,33.6587556464,0,0.0,146.460503695
2007-12-31,3.89840087764,56.0979260773,0,0.0,132.992871171
2008-01-01,1.94920043882,40.0699471981,0,0.0,102.690697993
2008-01-02,5.84760131646,60.9063197411,0,0.0,136.359779302
2008-01-03,1.94920043882,64.111915517,0,0.0,144.777049629
2008-01-04,5.84760131646,65.7147134049,0,0.0,144.777049629
2008-01-05,9.74600219409,40.0699471981,0,0.0,144.777049629
2008-01-06,5.84760131646,33.6587556464,0,0.882142857143,151.510865891
2008-01-07,3.89840087764,73.7287028445,0,0.882142857143,134.676325237
2008-01-08,5.84760131646,75.3315007324,0,0.0,146.460503695
2008-01-09,15.5936035106,92.9622774996,0,0.0,144.777049629
2008-01-10,3.89840087764,65.7147134049,0,0.0,144.777049629
2008-01-11,5.84760131646,64.111915517,0,0.882142857143,153.194319957
2008-01-12,5.84760131646,52.8923303015,0,0.882142857143,146.460503695
2008-01-13,9.74600219409,56.0979260773,0,0.0,131.309417106
2008-01-14,7.79680175528,76.9342986203,0,0.882142857143,139.726687433
2008-01-15,7.79680175528,78.5370965083,0,0.0,132.992871171
2008-01-16,3.89840087764,64.111915517,0,0.0,146.460503695
2008-01-17,13.6444030717,65.7147134049,0,0.0,149.827411826
2008-01-18,11.6952026329,73.7287028445,0,0.0,146.460503695
2008-01-19,11.6952026329,44.8783408619,0,0.0,148.14395776
2008-01-20,7.79680175528,38.4671493102,0,0.0,164.978498415
2008-01-21,13.6444030717,57.7007239653,0,0.0,148.14395776
2008-01-22,9.74600219409,62.509117629,0,0.0,122.892146778
2008-01-23,15.5936035106,70.5231070687,0,0.0,131.309417106
2008-01-24,7.79680175528,67.3175112928,0,0.882142857143,121.208692713
2008-01-25,9.74600219409,51.2895324136,0,0.0,132.992871171
2008-01-26,9.74600219409,44.8783408619,0,0.0,132.992871171
2008-01-27,7.79680175528,52.8923303015,0,0.0,139.726687433
2008-01-28,9.74600219409,70.5231070687,0,0.0,129.62596304
2008-01-29,7.79680175528,81.7426922841,0,1.76428571429,164.978498415
2008-01-30,3.89840087764,67.3175112928,0,0.882142857143,131.309417106
2008-01-31,7.79680175528,67.3175112928,0,0.0,132.992871171
2008-02-01,7.79680175528,51.2895324136,0,0.0,126.259054909
2008-02-02,7.79680175528,46.4811387498,0,0.0,144.777049629
2008-02-03,1.94920043882,30.4531598706,0,0.882142857143,117.841784582
2008-02-04,11.6952026329,70.5231070687,0,0.882142857143,131.309417106
2008-02-05,11.6952026329,68.9203091807,0,0.0,134.676325237
2008-02-06,5.84760131646,60.9063197411,0,0.0,136.359779302
2008-02-07,9.74600219409,73.7287028445,0,0.882142857143,127.942508975
2008-02-08,7.79680175528,64.111915517,0,0.0,129.62596304
2008-02-09,7.79680175528,44.8783408619,0,0.0,158.244682153
2008-02-10,3.89840087764,33.6587556464,0,0.882142857143,138.043233368
2008-02-11,5.84760131646,67.3175112928,0,0.882142857143,129.62596304
2008-02-12,5.84760131646,67.3175112928,0,0.882142857143,138.043233368
2008-02-13,5.84760131646,51.2895324136,0,0.882142857143,144.777049629
2008-02-14,5.84760131646,46.4811387498,0,0.882142857143,122.892146778
2008-02-15,1.94920043882,59.3035218532,0,0.0,126.259054909
2008-02-16,3.89840087764,44.8783408619,0,0.0,138.043233368
2008-02-17,7.79680175528,36.8643514223,0,0.882142857143,132.992871171
2008-02-18,5.84760131646,43.2755429739,0,0.882142857143,134.676325237
2008-02-19,7.79680175528,72.1259049566,0,0.882142857143,129.62596304
2008-02-20,7.79680175528,68.9203091807,0,0.882142857143,148.14395776
2008-02-21,5.84760131646,68.9203091807,0,0.0,129.62596304
2008-02-22,3.89840087764,60.9063197411,0,0.0,141.410141498
2008-02-23,9.74600219409,36.8643514223,0,0.0,146.460503695
2008-02-24,9.74600219409,36.8643514223,0,0.0,159.928136218
2008-02-25,5.84760131646,65.7147134049,0,1.76428571429,119.525238647
2008-02-26,7.79680175528,68.9203091807,0,0.882142857143,121.208692713
2008-02-27,11.6952026329,70.5231070687,0,0.882142857143,136.359779302
2008-02-28,7.79680175528,54.4951281894,0,0.882142857143,121.208692713
2008-02-29,5.84760131646,68.9203091807,0,0.0,122.892146778
2008-03-01,7.79680175528,36.8643514223,0,0.0,148.14395776
2008-03-02,5.84760131646,33.6587556464,0,0.882142857143,143.093595564
2008-03-03,5.84760131646,70.5231070687,0,0.882142857143,116.158330517
2008-03-04,13.6444030717,78.5370965083,0,0.882142857143,121.208692713
2008-03-05,7.79680175528,75.3315007324,0,0.0,144.777049629
2008-03-06,13.6444030717,64.111915517,0,0.0,139.726687433
2008-03-07,11.6952026329,67.3175112928,0,0.882142857143,117.841784582
2008-03-08,5.84760131646,51.2895324136,0,0.0,124.575600844
2008-03-09,3.89840087764,33.6587556464,0,0.0,132.992871171
2008-03-10,9.74600219409,60.9063197411,0,0.0,143.093595564
2008-03-11,5.84760131646,64.111915517,0,0.882142857143,146.460503695
2008-03-12,5.84760131646,67.3175112928,0,0.882142857143,143.093595564
2008-03-13,11.6952026329,78.5370965083,0,0.882142857143,124.575600844
2008-03-14,7.79680175528,59.3035218532,0,0.882142857143,127.942508975
2008-03-15,3.89840087764,52.8923303015,0,0.0,132.992871171
2008-03-16,5.84760131646,36.8643514223,0,0.882142857143,149.827411826
2008-03-17,7.79680175528,62.509117629,0,0.882142857143,134.676325237
2008-03-18,7.79680175528,64.111915517,0,0.0,153.194319957
2008-03-19,11.6952026329,62.509117629,0,0.0,139.726687433
2008-03-20,5.52273457665,69.1430836499,0,0.882142857143,126.643567424
2008-03-21,11.0454691533,59.2655002714,0,0.0,145.962077709
2008-03-22,8.28410186498,51.3634335685,0,0.0,145.962077709
2008-03-23,11.0454691533,37.5348168385,0,0.0,150.255079995
2008-03-24,11.0454691533,65.1920502985,0,0.0,150.255079995
2008-03-25,11.0454691533,75.0696336771,0,0.882142857143,139.522574281
2008-03-26,11.0454691533,77.0451503528,0,0.0,145.962077709
2008-03-27,8.28410186498,61.2410169471,0,0.882142857143,154.54808228
2008-03-28,13.8068364416,65.1920502985,0,0.882142857143,139.522574281
2008-03-29,5.52273457665,33.5837834871,0,0.0,145.962077709
2008-03-30,8.28410186498,39.5103335142,0,0.0,130.93656971
2008-03-31,24.8523055949,80.9961837042,0,0.882142857143,137.376073138
2008-04-01,5.52273457665,79.0206670285,0,0.0,135.229571995
2008-04-02,8.28410186498,71.1186003256,0,0.0,143.815576566
2008-04-03,35.8977747482,82.9717003799,0,0.0,150.255079995
2008-04-04,27.6136728833,79.0206670285,0,0.0,139.522574281
2008-04-05,22.0909383066,55.3144669199,0,0.0,137.376073138
2008-04-06,11.0454691533,41.48585019,0,0.0,133.083070852
2008-04-07,19.3295710183,69.1430836499,0,0.0,126.643567424
2008-04-08,11.0454691533,80.9961837042,0,0.0,139.522574281
2008-04-09,19.3295710183,73.0941170014,0,0.0,135.229571995
2008-04-10,8.28410186498,67.1675669742,0,0.0,133.083070852
2008-04-11,19.3295710183,82.9717003799,0,0.0,143.815576566
2008-04-12,16.56820373,49.3879168928,0,0.0,130.93656971
2008-04-13,11.0454691533,31.6082668114,0,0.882142857143,130.93656971
2008-04-14,13.8068364416,79.0206670285,0,0.0,133.083070852
2008-04-15,11.0454691533,84.9472170556,0,0.0,128.790068567
2008-04-16,8.28410186498,63.2165336228,0,0.0,148.108578852
2008-04-17,16.56820373,77.0451503528,0,0.882142857143,130.93656971
2008-04-18,11.0454691533,65.1920502985,0,0.0,130.93656971
2008-04-19,13.8068364416,35.5593001628,0,0.0,141.669075424
2008-04-20,8.28410186498,41.48585019,0,1.76428571429,128.790068567
2008-04-21,8.28410186498,69.1430836499,0,0.0,126.643567424
2008-04-22,13.8068364416,77.0451503528,0,0.882142857143,133.083070852
2008-04-23,11.0454691533,63.2165336228,0,0.0,130.93656971
2008-04-24,8.28410186498,67.1675669742,0,0.0,133.083070852
2008-04-25,11.0454691533,69.1430836499,0,0.0,126.643567424
2008-04-26,11.0454691533,37.5348168385,0,0.0,130.93656971
2008-04-27,5.52273457665,49.3879168928,0,0.882142857143,128.790068567
2008-04-28,8.28410186498,67.1675669742,0,0.882142857143,128.790068567
2008-04-29,13.8068364416,75.0696336771,0,0.882142857143,124.497066281
2008-04-30,16.56820373,80.9961837042,0,0.0,130.93656971
2008-05-01,22.0909383066,86.9227337313,0,0.0,139.522574281
2008-05-02,13.8068364416,79.0206670285,0,0.0,141.669075424
2008-05-03,13.8068364416,53.3389502442,0,0.0,137.376073138
2008-05-04,5.52273457665,47.4124002171,0,0.0,126.643567424
2008-05-05,19.3295710183,82.9717003799,0,0.882142857143,133.083070852
2008-05-06,16.56820373,96.8003171099,0,0.0,128.790068567
2008-05-07,19.3295710183,94.8248004342,0,0.0,139.522574281
2008-05-08,22.0909383066,77.0451503528,0,0.0,133.083070852
2008-05-09,8.28410186498,65.1920502985,0,0.882142857143,124.497066281
2008-05-10,11.0454691533,47.4124002171,0,0.0,139.522574281
2008-05-11,8.28410186498,31.6082668114,0,0.0,148.108578852
2008-05-12,11.0454691533,79.0206670285,0,0.0,133.083070852
2008-05-13,13.8068364416,92.8492837585,0,0.882142857143,124.497066281
2008-05-14,13.8068364416,86.9227337313,0,0.0,124.497066281
2008-05-15,13.8068364416,77.0451503528,0,0.0,137.376073138
2008-05-16,11.0454691533,67.1675669742,0,0.882142857143,118.057562853
2008-05-17,11.0454691533,35.5593001628,0,0.0,154.54808228
2008-05-18,11.0454691533,37.5348168385,0,0.882142857143,156.694583423
2008-05-19,8.28410186498,77.0451503528,0,0.0,130.93656971
2008-05-20,13.8068364416,77.0451503528,0,0.0,135.229571995
2008-05-21,13.8068364416,77.0451503528,0,0.0,154.54808228
2008-05-22,16.56820373,57.2899835957,0,0.882142857143,118.057562853
2008-05-23,11.0454691533,73.0941170014,0,0.0,120.204063996
2008-05-24,8.28410186498,47.4124002171,0,0.0,128.790068567
2008-05-25,11.0454691533,39.5103335142,0,0.882142857143,141.669075424
2008-05-26,5.52273457665,47.4124002171,0,0.0,154.54808228
2008-05-27,11.0454691533,73.0941170014,0,0.0,133.083070852
2008-05-28,8.28410186498,75.0696336771,0,0.0,145.962077709
2008-05-29,11.0454691533,75.0696336771,0,0.882142857143,141.669075424
2008-05-30,8.28410186498,61.2410169471,0,0.0,139.522574281
2008-05-31,2.76136728833,39.5103335142,0,1.76428571429,141.669075424
2008-06-01,8.28410186498,45.4368835414,0,0.882142857143,124.497066281
2008-06-02,13.8068364416,73.0941170014,0,0.882142857143,150.255079995
2008-06-03,8.28410186498,61.2410169471,0,0.0,148.108578852
2008-06-04,13.8068364416,75.0696336771,0,0.0,126.643567424
2008-06-05,8.28410186498,63.2165336228,0,0.0,143.815576566
2008-06-06,13.8068364416,67.1675669742,0,0.882142857143,148.108578852
2008-06-07,5.52273457665,35.5593001628,0,0.882142857143,143.815576566
2008-06-08,11.0454691533,35.5593001628,0,0.882142857143,141.669075424
2008-06-09,8.28410186498,63.2165336228,0,0.882142857143,143.815576566
2008-06-10,5.52273457665,73.0941170014,0,0.882142857143,148.108578852
2008-06-11,13.8068364416,77.0451503528,0,0.882142857143,158.841084566
2008-06-12,8.28410186498,65.1920502985,0,0.0,141.669075424
2008-06-13,13.8068364416,65.1920502985,0,0.882142857143,148.108578852
2008-06-14,11.0454691533,35.5593001628,0,0.882142857143,137.376073138
2008-06-15,8.28410186498,43.4613668657,0,0.882142857143,135.229571995
2008-06-16,11.0454691533,69.1430836499,0,0.882142857143,148.108578852
2008-06-17,11.0454691533,73.0941170014,0,0.882142857143,160.987585709
2008-06-18,11.0454691533,82.9717003799,0,0.882142857143,173.866592565
2008-06-19,5.52273457665,73.0941170014,0,0.0,167.427089137
2008-06-20,5.52273457665,63.2165336228,0,0.0,188.892100565
2008-06-21,5.52273457665,35.5593001628,0,0.0,128.790068567
2008-06-22,2.76136728833,31.6082668114,0,0.882142857143,137.376073138
2008-06-23,13.8068364416,67.1675669742,0,0.0,150.255079995
2008-06-24,11.0454691533,75.0696336771,0,0.0,133.083070852
2008-06-25,11.0454691533,69.1430836499,0,0.0,167.427089137
2008-06-26,13.8068364416,69.1430836499,0,0.0,152.401581137
2008-06-27,5.52273457665,63.2165336228,0,0.0,160.987585709
2008-06-28,8.28410186498,37.5348168385,0,0.0,145.962077709
2008-06-29,8.28410186498,49.3879168928,0,0.0,163.134086851
2008-06-30,8.28410186498,77.0451503528,0,0.0,176.013093708
2008-07-01,13.8068364416,73.0941170014,0,0.882142857143,178.159594851
2008-07-02,19.3295710183,73.0941170014,0,0.0,150.255079995
2008-07-03,13.8068364416,65.1920502985,0,0.882142857143,171.720091423
2008-07-04,8.28410186498,43.4613668657,0,0.0,139.522574281
2008-07-05,5.52273457665,45.4368835414,0,0.0,156.694583423
2008-07-06,5.52273457665,45.4368835414,0,0.882142857143,148.108578852
2008-07-07,8.28410186498,57.2899835957,0,0.882142857143,163.134086851
2008-07-08,16.56820373,80.9961837042,0,0.0,145.962077709
2008-07-09,11.0454691533,86.9227337313,0,0.882142857143,152.401581137
2008-07-10,16.56820373,79.0206670285,0,0.882142857143,165.280587994
2008-07-11,11.0454691533,65.1920502985,0,0.882142857143,169.57359028
2008-07-12,19.3295710183,51.3634335685,0,0.0,148.108578852
2008-07-13,13.8068364416,49.3879168928,0,0.0,143.815576566
2008-07-14,24.8523055949,80.9961837042,0,0.882142857143,152.401581137
2008-07-15,19.3295710183,90.8737670828,0,0.882142857143,156.694583423
2008-07-16,19.3295710183,82.9717003799,0,0.882142857143,180.306095994
2008-07-17,19.3295710183,65.1920502985,0,0.882142857143,184.599098279
2008-07-18,13.8068364416,69.1430836499,0,0.882142857143,169.57359028
2008-07-19,13.8068364416,47.4124002171,0,0.0,135.229571995
2008-07-20,8.28410186498,47.4124002171,0,0.882142857143,137.376073138
2008-07-21,8.28410186498,77.0451503528,0,0.882142857143,165.280587994
2008-07-22,13.8068364416,84.9472170556,0,0.0,178.159594851
2008-07-23,19.3295710183,65.1920502985,0,0.0,152.401581137
2008-07-24,16.56820373,67.1675669742,0,0.0,169.57359028
2008-07-25,16.56820373,80.9961837042,0,0.0,158.841084566
2008-07-26,8.28410186498,43.4613668657,0,0.0,124.497066281
2008-07-27,16.56820373,41.48585019,0,0.0,130.93656971
2008-07-28,11.0454691533,77.0451503528,0,0.882142857143,178.159594851
2008-07-29,13.8068364416,90.8737670828,0,0.882142857143,160.987585709
2008-07-30,16.56820373,80.9961837042,0,0.0,160.987585709
2008-07-31,13.8068364416,79.0206670285,0,0.0,163.134086851
2008-08-01,11.0454691533,65.1920502985,0,0.0,160.987585709
2008-08-02,8.28410186498,53.3389502442,0,0.0,150.255079995
2008-08-03,5.52273457665,49.3879168928,0,0.0,135.229571995
2008-08-04,19.3295710183,88.8982504071,0,0.882142857143,154.54808228
2008-08-05,16.56820373,84.9472170556,0,0.0,165.280587994
2008-08-06,8.28410186498,80.9961837042,0,0.882142857143,184.599098279
2008-08-07,11.0454691533,79.0206670285,0,0.0,158.841084566
2008-08-08,11.0454691533,65.1920502985,0,0.0,152.401581137
2008-08-09,5.52273457665,43.4613668657,0,0.0,143.815576566
2008-08-10,8.28410186498,27.65723346,0,0.0,128.790068567
2008-08-11,8.28410186498,59.2655002714,0,0.882142857143,145.962077709
2008-08-12,11.0454691533,71.1186003256,0,0.0,154.54808228
2008-08-13,11.0454691533,71.1186003256,0,0.882142857143,158.841084566
2008-08-14,11.0454691533,71.1186003256,0,0.0,173.866592565
2008-08-15,13.8068364416,69.1430836499,0,0.882142857143,165.280587994
2008-08-16,8.28410186498,45.4368835414,0,0.0,160.987585709
2008-08-17,11.0454691533,41.48585019,0,0.0,171.720091423
2008-08-18,11.0454691533,73.0941170014,0,0.882142857143,148.108578852
2008-08-19,11.0454691533,73.0941170014,0,0.882142857143,158.841084566
2008-08-20,13.8068364416,59.2655002714,0,0.882142857143,160.987585709
2008-08-21,8.28410186498,75.0696336771,0,0.882142857143,150.255079995
2008-08-22,11.0454691533,57.2899835957,0,0.0,154.54808228
2008-08-23,8.28410186498,51.3634335685,0,0.0,141.669075424
2008-08-24,8.28410186498,49.3879168928,0,0.0,145.962077709
2008-08-25,13.8068364416,71.1186003256,0,0.0,156.694583423
2008-08-26,11.0454691533,75.0696336771,0,0.0,156.694583423
2008-08-27,8.28410186498,94.8248004342,0,0.882142857143,150.255079995
2008-08-28,8.28410186498,82.9717003799,0,0.0,152.401581137
2008-08-29,13.8068364416,69.1430836499,0,0.0,141.669075424
2008-08-30,11.0454691533,45.4368835414,0,0.0,154.54808228
2008-08-31,5.52273457665,39.5103335142,0,0.0,150.255079995
2008-09-01,11.0454691533,49.3879168928,0,0.0,141.669075424
2008-09-02,11.0454691533,73.0941170014,0,0.0,135.229571995
2008-09-03,5.52273457665,67.1675669742,0,0.0,152.401581137
2008-09-04,8.28410186498,79.0206670285,0,0.0,165.280587994
2008-09-05,11.0454691533,55.3144669199,0,0.0,143.815576566
2008-09-06,5.52273457665,55.3144669199,0,0.0,143.815576566
2008-09-07,5.52273457665,35.5593001628,0,0.0,148.108578852
2008-09-08,8.28410186498,79.0206670285,0,0.882142857143,128.790068567
2008-09-09,13.8068364416,80.9961837042,0,0.0,145.962077709
2008-09-10,13.8068364416,80.9961837042,0,0.0,154.54808228
2008-09-11,22.0909383066,79.0206670285,0,0.882142857143,145.962077709
2008-09-12,16.56820373,77.0451503528,0,0.0,141.669075424
2008-09-13,11.0454691533,49.3879168928,0,0.0,143.815576566
2008-09-14,13.8068364416,51.3634335685,0,0.0,148.108578852
2008-09-15,66.2728149198,197.551667571,0,0.0,152.401581137
2008-09-16,60.7500803432,132.359617273,0,0.0,163.134086851
2008-09-17,52.4659784782,124.45755057,0,0.0,182.452597136
2008-09-18,52.4659784782,104.702383813,0,0.882142857143,184.599098279
2008-09-19,35.8977747482,94.8248004342,0,0.0,150.255079995
2008-09-20,19.3295710183,53.3389502442,0,0.0,160.987585709
2008-09-21,22.0909383066,59.2655002714,0,0.0,160.987585709
2008-09-22,27.6136728833,94.8248004342,0,0.0,156.694583423
2008-09-23,19.3295710183,86.9227337313,0,0.0,176.013093708
2008-09-24,19.3295710183,92.8492837585,0,0.0,167.427089137
2008-09-25,24.8523055949,84.9472170556,0,0.882142857143,165.280587994
2008-09-26,44.1818766132,88.8982504071,0,0.0,152.401581137
2008-09-27,24.8523055949,47.4124002171,0,0.0,148.108578852
2008-09-28,19.3295710183,59.2655002714,0,0.0,152.401581137
2008-09-29,41.4205093249,114.579967191,0,0.0,148.108578852
2008-09-30,35.8977747482,88.8982504071,0,0.0,178.159594851
2008-10-01,22.0909383066,82.9717003799,0,0.0,154.54808228
2008-10-02,24.8523055949,96.8003171099,0,0.0,133.083070852
2008-10-03,22.0909383066,73.0941170014,0,0.882142857143,143.815576566
2008-10-04,13.8068364416,45.4368835414,0,0.0,158.841084566
2008-10-05,16.56820373,45.4368835414,0,0.0,148.108578852
2008-10-06,24.8523055949,88.8982504071,0,0.0,165.280587994
2008-10-07,22.0909383066,94.8248004342,0,0.882142857143,169.57359028
2008-10-08,33.1364074599,79.0206670285,0,0.0,158.841084566
2008-10-09,41.4205093249,84.9472170556,0,0.882142857143,178.159594851
2008-10-10,44.1818766132,90.8737670828,0,0.0,167.427089137
2008-10-11,30.3750401716,63.2165336228,0,0.0,163.134086851
2008-10-12,22.0909383066,49.3879168928,0,0.882142857143,143.815576566
2008-10-13,22.0909383066,77.0451503528,0,0.0,156.694583423
2008-10-14,16.56820373,92.8492837585,0,0.882142857143,143.815576566
2008-10-15,16.56820373,92.8492837585,0,0.882142857143,145.962077709
2008-10-16,19.3295710183,82.9717003799,0,0.0,150.255079995
2008-10-17,24.8523055949,90.8737670828,0,0.0,156.694583423
2008-10-18,13.8068364416,55.3144669199,0,0.882142857143,143.815576566
2008-10-19,11.0454691533,45.4368835414,0,0.882142857143,148.108578852
2008-10-20,13.8068364416,92.8492837585,0,0.0,148.108578852
2008-10-21,16.56820373,96.8003171099,0,0.0,145.962077709
2008-10-22,16.56820373,90.8737670828,0,0.0,160.987585709
2008-10-23,19.3295710183,86.9227337313,0,0.0,158.841084566
2008-10-24,19.3295710183,79.0206670285,0,0.0,148.108578852
2008-10-25,13.8068364416,53.3389502442,0,0.0,145.962077709
2008-10-26,13.8068364416,47.4124002171,0,0.0,141.669075424
2008-10-27,19.3295710183,92.8492837585,0,0.0,145.962077709
2008-10-28,19.3295710183,92.8492837585,0,0.0,150.255079995
2008-10-29,16.56820373,77.0451503528,0,0.882142857143,130.93656971
2008-10-30,16.56820373,90.8737670828,0,0.0,143.815576566
2008-10-31,11.0454691533,84.9472170556,0,0.0,154.54808228
2008-11-01,19.3295710183,55.3144669199,0,0.0,148.108578852
2008-11-02,22.0909383066,49.3879168928,0,0.0,135.229571995
2008-11-03,46.9432439016,79.0206670285,0,0.0,141.669075424
2008-11-04,27.6136728833,90.8737670828,0,0.882142857143,154.54808228
2008-11-05,16.56820373,73.0941170014,0,0.882142857143,145.962077709
2008-11-06,16.56820373,88.8982504071,0,0.0,139.522574281
2008-11-07,22.0909383066,80.9961837042,0,0.0,139.522574281
2008-11-08,22.0909383066,55.3144669199,0,0.0,145.962077709
2008-11-09,16.56820373,55.3144669199,0,0.0,141.669075424
2008-11-10,33.1364074599,134.335133948,0,0.882142857143,152.401581137
2008-11-11,38.6591420366,132.359617273,0,0.882142857143,143.815576566
2008-11-12,30.3750401716,130.384100597,0,0.0,156.694583423
2008-11-13,33.1364074599,114.579967191,0,0.0,145.962077709
2008-11-14,24.8523055949,96.8003171099,0,0.0,133.083070852
2008-11-15,24.8523055949,75.0696336771,0,0.882142857143,145.962077709
2008-11-16,24.8523055949,71.1186003256,0,0.0,156.694583423
2008-11-17,35.8977747482,110.62893384,0,0.0,150.255079995
2008-11-18,30.3750401716,114.579967191,0,0.882142857143,143.815576566
2008-11-19,35.8977747482,118.531000543,0,0.882142857143,124.497066281
2008-11-20,44.1818766132,122.482033894,0,0.0,158.841084566
2008-11-21,33.1364074599,116.555483867,0,0.882142857143,137.376073138
2008-11-22,35.8977747482,61.2410169471,0,0.0,152.401581137
2008-11-23,27.6136728833,69.1430836499,0,0.0,128.790068567
2008-11-24,24.8523055949,110.62893384,0,0.0,148.108578852
2008-11-25,33.1364074599,112.604450516,0,0.0,148.108578852
2008-11-26,27.6136728833,84.9472170556,0,0.0,152.401581137
2008-11-27,19.3295710183,39.5103335142,0,0.0,158.841084566
2008-11-28,13.8068364416,57.2899835957,0,0.0,176.013093708
2008-11-29,20.5755109962,54.6609052415,0,0.882142857143,141.748789617
2008-11-30,13.7170073308,61.4935183967,0,0.0,159.467388319
