date,inexpensive,inherit,invaluable,legal,lucrative
2006-11-11,8.67347836147,2.58666666667,0.0,72.4612691075,0.0
2006-11-12,11.926032747,0.0,0.0,81.0583688321,0.0
2006-11-13,7.58929356629,2.58666666667,0.0,106.849668006,0.0
2006-11-14,8.67347836147,1.29333333333,0.0,98.2525682813,0.0
2006-11-15,5.42092397592,1.29333333333,0.0,115.446767731,0.0
2006-11-16,8.67347836147,1.29333333333,0.0,90.8836256602,0.0
2006-11-17,7.58929356629,1.29333333333,0.0,83.5146830391,0.0
2006-11-18,8.67347836147,0.0,0.0,67.5486406934,0.0
2006-11-19,11.926032747,0.0,0.0,72.4612691075,0.0
2006-11-20,9.75766315666,2.58666666667,0.0,87.1991543497,0.0
2006-11-21,7.58929356629,1.29333333333,0.0,101.937039592,0.0
2006-11-22,7.58929356629,1.29333333333,0.0,81.0583688321,0.0
2006-11-23,9.75766315666,0.0,0.0,51.5825983477,0.0
2006-11-24,8.67347836147,2.58666666667,0.0,65.0923264864,0.0
2006-11-25,8.67347836147,0.0,0.0,56.4952267618,0.0
2006-11-26,10.8418479518,1.29333333333,0.0,68.7767977969,0.0
2006-11-27,10.8418479518,1.29333333333,0.0,108.077825109,0.0
2006-11-28,9.75766315666,2.58666666667,0.0,90.8836256602,0.0
2006-11-29,11.926032747,1.29333333333,0.0,99.4807253849,0.0
2006-11-30,8.67347836147,0.0,0.0,92.1117827638,0.0
2006-12-01,7.58929356629,1.29333333333,0.0,87.1991543497,0.0
2006-12-02,6.50510877111,0.0,0.0,66.3204835899,0.0
2006-12-03,8.67347836147,3.88,0.0,71.233112004,0.0
2006-12-04,10.8418479518,2.58666666667,0.0,98.2525682813,0.0
2006-12-05,7.58929356629,2.58666666667,0.0,100.708882488,0.0
2006-12-06,9.75766315666,1.29333333333,0.0,101.937039592,0.0
2006-12-07,8.67347836147,1.29333333333,0.0,92.1117827638,0.0
2006-12-08,8.67347836147,2.58666666667,0.0,87.1991543497,0.0
2006-12-09,7.58929356629,2.58666666667,0.0,72.4612691075,0.0
2006-12-10,8.67347836147,2.58666666667,0.0,63.8641693829,0.0
2006-12-11,9.75766315666,1.29333333333,0.0,81.0583688321,0.0
2006-12-12,8.67347836147,1.29333333333,0.0,82.2865259356,0.0
2006-12-13,5.42092397592,0.0,0.0,89.6554685567,0.0
2006-12-14,9.75766315666,1.29333333333,0.0,77.3738975216,0.0
2006-12-15,8.67347836147,1.29333333333,0.0,68.7767977969,0.0
2006-12-16,6.50510877111,0.0,0.0,57.7233838653,0.0
2006-12-17,6.50510877111,2.58666666667,0.0,67.5486406934,0.0
2006-12-18,9.75766315666,2.58666666667,0.0,77.3738975216,0.0
2006-12-19,5.42092397592,1.29333333333,0.0,82.2865259356,0.0
2006-12-20,7.58929356629,1.29333333333,0.0,83.5146830391,0.0
2006-12-21,7.58929356629,1.29333333333,0.0,78.6020546251,0.0
2006-12-22,7.58929356629,2.58666666667,0.0,63.8641693829,0.0
2006-12-23,7.58929356629,2.58666666667,0.0,47.8981270372,0.0
2006-12-24,3.25255438555,1.29333333333,0.0,52.8107554512,0.0
2006-12-25,7.58929356629,1.29333333333,0.0,39.3010273125,0.0
2006-12-26,9.75766315666,1.29333333333,0.0,79.8302117286,0.0
2006-12-27,8.67347836147,1.29333333333,0.0,81.0583688321,0.0
2006-12-28,8.67347836147,1.29333333333,0.0,82.2865259356,0.0
2006-12-29,8.67347836147,0.0,0.0,76.145740418,0.0
2006-12-30,6.50510877111,0.0,0.0,49.1262841407,0.0
2006-12-31,5.42092397592,9.05333333333,0.0,57.7233838653,0.0
2007-01-01,7.58929356629,0.0,0.0,56.4952267618,0.0
2007-01-02,7.58929356629,1.29333333333,0.0,82.2865259356,0.0
2007-01-03,6.50510877111,1.29333333333,0.0,94.5680969708,0.0
2007-01-04,8.67347836147,1.29333333333,0.0,95.7962540743,0.0
2007-01-05,5.42092397592,2.58666666667,0.0,93.3399398673,0.0
2007-01-06,9.75766315666,1.29333333333,0.0,70.0049549005,0.0
2007-01-07,9.75766315666,7.76,0.0,84.7428401427,0.0
2007-01-08,8.67347836147,1.29333333333,0.0,93.3399398673,0.0
2007-01-09,7.58929356629,1.29333333333,0.0,98.2525682813,0.0
2007-01-10,8.67347836147,1.29333333333,0.0,95.7962540743,0.0
2007-01-11,6.50510877111,2.58666666667,0.0,103.165196695,0.0
2007-01-12,7.58929356629,0.0,0.0,92.1117827638,0.0
2007-01-13,8.67347836147,0.0,0.0,67.5486406934,0.0
2007-01-14,10.8418479518,3.88,0.0,76.145740418,0.0
2007-01-15,7.58929356629,1.29333333333,0.0,78.6020546251,0.0
2007-01-16,6.50510877111,1.29333333333,0.0,88.4273114532,0.0
2007-01-17,6.50510877111,2.58666666667,0.0,98.2525682813,0.0
2007-01-18,6.50510877111,2.58666666667,0.0,104.393353799,0.0
2007-01-19,8.67347836147,1.29333333333,0.0,97.0244111778,0.0
2007-01-20,9.75766315666,1.29333333333,0.0,81.0583688321,0.0
2007-01-21,9.75766315666,2.58666666667,0.0,65.0923264864,0.0
2007-01-22,6.50510877111,1.29333333333,0.0,92.1117827638,0.0
2007-01-23,9.75766315666,1.29333333333,0.0,99.4807253849,0.0
2007-01-24,7.58929356629,2.58666666667,0.0,104.393353799,0.0
2007-01-25,7.58929356629,1.29333333333,0.0,98.2525682813,0.0
2007-01-26,6.50510877111,2.58666666667,0.0,82.2865259356,0.0
2007-01-27,6.50510877111,1.29333333333,0.0,67.5486406934,0.0
2007-01-28,10.8418479518,2.58666666667,0.0,63.8641693829,0.0
2007-01-29,8.67347836147,2.58666666667,0.0,92.1117827638,0.0
2007-01-30,7.58929356629,2.58666666667,0.0,100.708882488,0.0
2007-01-31,6.50510877111,2.58666666667,0.0,103.165196695,0.0
2007-02-01,9.75766315666,3.88,0.0,85.9709972462,0.0
2007-02-02,8.67347836147,2.58666666667,0.0,88.4273114532,0.0
2007-02-03,6.50510877111,2.58666666667,0.0,73.689426211,0.0
2007-02-04,7.58929356629,2.58666666667,0.0,66.3204835899,0.0
2007-02-05,7.58929356629,2.58666666667,0.0,93.3399398673,0.0
2007-02-06,8.67347836147,2.58666666667,0.0,89.6554685567,0.0
2007-02-07,8.67347836147,2.58666666667,0.0,101.937039592,0.0
2007-02-08,9.75766315666,3.88,0.0,93.3399398673,0.0
2007-02-09,6.50510877111,1.29333333333,0.0,85.9709972462,0.0
2007-02-10,7.58929356629,1.29333333333,0.0,67.5486406934,0.0
2007-02-11,9.75766315666,1.29333333333,0.0,74.9175833145,0.0
2007-02-12,11.926032747,2.58666666667,0.0,90.8836256602,0.0
2007-02-13,8.67347836147,2.58666666667,0.0,93.3399398673,0.0
2007-02-14,8.67347836147,3.88,0.0,87.1991543497,0.0
2007-02-15,8.67347836147,1.29333333333,0.0,99.4807253849,0.0
2007-02-16,7.58929356629,2.58666666667,0.0,81.0583688321,0.0
2007-02-17,8.67347836147,0.0,0.0,61.4078551758,0.0
2007-02-18,5.42092397592,1.29333333333,0.0,67.5486406934,0.0
2007-02-19,9.75766315666,2.58666666667,0.0,85.9709972462,0.0
2007-02-20,8.67347836147,1.29333333333,0.0,92.1117827638,0.0
2007-02-21,9.75766315666,1.29333333333,0.0,103.165196695,0.0
2007-02-22,9.75766315666,2.58666666667,0.0,92.1117827638,0.0
2007-02-23,6.50510877111,2.58666666667,0.0,87.1991543497,0.0
2007-02-24,8.67347836147,1.29333333333,0.0,72.4612691075,0.0
2007-02-25,9.75766315666,2.58666666667,0.0,62.6360122794,0.0
2007-02-26,7.58929356629,1.29333333333,0.0,87.1991543497,0.0
2007-02-27,7.58929356629,2.58666666667,0.0,92.1117827638,0.0
2007-02-28,7.58929356629,2.58666666667,0.0,92.1117827638,0.0
2007-03-01,7.58929356629,2.58666666667,0.0,90.8836256602,0.0
2007-03-02,5.42092397592,1.29333333333,0.0,74.9175833145,0.0
2007-03-03,6.50510877111,0.0,0.0,67.5486406934,0.0
2007-03-04,10.8418479518,2.58666666667,0.0,60.1796980723,0.0
2007-03-05,7.58929356629,2.58666666667,0.0,89.6554685567,0.0
2007-03-06,6.50510877111,1.29333333333,0.0,101.937039592,0.0
2007-03-07,8.67347836147,1.29333333333,0.0,94.5680969708,0.0
2007-03-08,5.42092397592,2.58666666667,0.0,89.6554685567,0.0
2007-03-09,8.67347836147,1.29333333333,0.0,92.1117827638,0.0
2007-03-10,9.75766315666,1.29333333333,0.0,67.5486406934,0.0
2007-03-11,9.75766315666,1.29333333333,0.0,74.9175833145,0.0
2007-03-12,7.58929356629,1.29333333333,0.0,95.7962540743,0.0
2007-03-13,6.50510877111,2.58666666667,0.0,100.708882488,0.0
2007-03-14,6.50510877111,1.29333333333,0.0,92.1117827638,0.0
2007-03-15,10.8418479518,1.29333333333,0.0,87.1991543497,0.0
2007-03-16,7.58929356629,2.58666666667,0.0,81.0583688321,0.0
2007-03-17,7.58929356629,2.58666666667,0.0,63.8641693829,0.0
2007-03-18,10.8418479518,0.0,0.0,56.4952267618,0.0
2007-03-19,9.75766315666,2.58666666667,0.0,87.1991543497,0.0
2007-03-20,6.50510877111,2.58666666667,0.0,103.165196695,0.0
2007-03-21,6.50510877111,2.58666666667,0.0,95.7962540743,0.0
2007-03-22,6.50510877111,2.58666666667,0.0,84.7428401427,0.0
2007-03-23,8.67347836147,2.58666666667,0.0,79.8302117286,0.0
2007-03-24,6.50510877111,2.58666666667,0.0,72.4612691075,0.0
2007-03-25,9.75766315666,2.58666666667,0.0,70.0049549005,0.0
2007-03-26,8.67347836147,2.58666666667,0.0,79.8302117286,0.0
2007-03-27,8.67347836147,5.17333333333,0.0,99.4807253849,0.0
2007-03-28,6.50510877111,2.58666666667,0.0,93.3399398673,0.0
2007-03-29,6.50510877111,2.58666666667,0.0,89.6554685567,0.0
2007-03-30,9.75766315666,1.29333333333,0.0,82.2865259356,0.0
2007-03-31,7.58929356629,1.29333333333,0.0,68.7767977969,0.0
2007-04-01,10.8418479518,1.29333333333,0.0,66.3204835899,0.0
2007-04-02,6.50510877111,3.88,0.0,94.5680969708,0.0
2007-04-03,8.67347836147,1.29333333333,0.0,90.8836256602,0.0
2007-04-04,8.67347836147,2.58666666667,0.0,101.937039592,0.0
2007-04-05,7.58929356629,2.58666666667,0.0,90.8836256602,0.0
2007-04-06,8.67347836147,1.29333333333,0.0,84.7428401427,0.0
2007-04-07,4.33673918074,2.58666666667,0.0,73.689426211,0.0
2007-04-08,13.0102175422,1.29333333333,0.0,81.0583688321,0.0
2007-04-09,8.67347836147,2.58666666667,0.0,93.3399398673,0.0
2007-04-10,7.58929356629,2.58666666667,0.0,100.708882488,0.0
2007-04-11,8.67347836147,3.88,0.0,103.165196695,0.0
2007-04-12,8.67347836147,2.58666666667,0.0,97.0244111778,0.0
2007-04-13,8.67347836147,2.58666666667,0.0,88.4273114532,0.0
2007-04-14,7.58929356629,2.58666666667,0.0,74.9175833145,0.0
2007-04-15,7.58929356629,1.29333333333,0.0,63.8641693829,0.0
2007-04-16,7.58929356629,2.58666666667,0.0,84.7428401427,0.0
2007-04-17,5.42092397592,2.58666666667,0.0,92.1117827638,0.0
2007-04-18,7.58929356629,2.58666666667,0.0,98.2525682813,0.0
2007-04-19,5.42092397592,2.58666666667,0.0,88.4273114532,0.0
2007-04-20,6.50510877111,3.88,0.0,89.6554685567,0.0
2007-04-21,9.75766315666,1.29333333333,0.0,67.5486406934,0.0
2007-04-22,9.75766315666,2.58666666667,0.0,70.0049549005,0.0
2007-04-23,7.58929356629,1.29333333333,0.0,88.4273114532,0.0
2007-04-24,9.75766315666,2.58666666667,0.0,98.2525682813,0.0
2007-04-25,6.50510877111,1.29333333333,0.0,103.165196695,0.0
2007-04-26,8.67347836147,2.58666666667,0.0,90.8836256602,0.0
2007-04-27,6.50510877111,1.29333333333,0.0,87.1991543497,0.0
2007-04-28,10.8418479518,2.58666666667,0.0,62.6360122794,0.0
2007-04-29,4.33673918074,1.29333333333,0.0,63.8641693829,0.0
2007-04-30,9.75766315666,3.88,0.0,87.1991543497,0.0
2007-05-01,8.67347836147,0.0,0.0,94.5680969708,0.0
2007-05-02,8.67347836147,2.58666666667,0.0,89.6554685567,0.0
2007-05-03,7.58929356629,2.58666666667,0.0,98.2525682813,0.0
2007-05-04,6.50510877111,1.29333333333,0.0,85.9709972462,0.0
2007-05-05,6.50510877111,2.58666666667,0.0,61.4078551758,0.0
2007-05-06,7.58929356629,2.58666666667,0.0,68.7767977969,0.0
2007-05-07,7.58929356629,2.58666666667,0.0,84.7428401427,0.0
2007-05-08,8.67347836147,1.29333333333,0.0,89.6554685567,0.0
2007-05-09,9.75766315666,2.58666666667,0.0,109.305982213,0.0
2007-05-10,10.8418479518,2.58666666667,0.0,89.6554685567,0.0
2007-05-11,5.42092397592,1.29333333333,0.0,90.8836256602,0.0
2007-05-12,7.58929356629,1.29333333333,0.0,60.1796980723,0.0
2007-05-13,6.50510877111,0.0,0.0,72.4612691075,0.0
2007-05-14,7.58929356629,2.58666666667,0.0,89.6554685567,0.0
2007-05-15,8.67347836147,1.29333333333,0.0,92.1117827638,0.0
2007-05-16,7.58929356629,1.29333333333,0.0,92.1117827638,0.0
2007-05-17,8.67347836147,2.58666666667,0.0,95.7962540743,0.0
2007-05-18,7.58929356629,1.29333333333,0.0,82.2865259356,0.0
2007-05-19,8.67347836147,1.29333333333,0.0,67.5486406934,0.0
2007-05-20,8.67347836147,1.29333333333,0.0,74.9175833145,0.0
2007-05-21,5.42092397592,2.58666666667,0.0,81.0583688321,0.0
2007-05-22,8.67347836147,1.29333333333,0.0,98.2525682813,0.0
2007-05-23,8.67347836147,1.29333333333,0.0,108.077825109,0.0
2007-05-24,7.58929356629,1.29333333333,0.0,94.5680969708,0.0
2007-05-25,8.67347836147,2.58666666667,0.0,76.145740418,0.0
2007-05-26,5.42092397592,0.0,0.0,66.3204835899,0.0
2007-05-27,10.8418479518,2.58666666667,0.0,62.6360122794,0.0
2007-05-28,10.8418479518,1.29333333333,0.0,67.5486406934,0.0
2007-05-29,7.58929356629,2.58666666667,0.0,90.8836256602,0.0
2007-05-30,5.42092397592,1.29333333333,0.0,98.2525682813,0.0
2007-05-31,8.67347836147,2.58666666667,0.0,97.0244111778,0.0
2007-06-01,8.67347836147,1.29333333333,0.0,92.1117827638,0.0
2007-06-02,5.42092397592,1.29333333333,0.0,67.5486406934,0.0
2007-06-03,9.75766315666,1.29333333333,0.0,57.7233838653,0.0
2007-06-04,9.75766315666,0.0,0.0,90.8836256602,0.0
2007-06-05,7.58929356629,2.58666666667,0.0,82.2865259356,0.0
2007-06-06,7.58929356629,2.58666666667,0.0,94.5680969708,0.0
2007-06-07,8.67347836147,2.58666666667,0.0,99.4807253849,0.0
2007-06-08,7.58929356629,0.0,0.0,87.1991543497,0.0
2007-06-09,7.58929356629,1.29333333333,0.0,65.0923264864,0.0
2007-06-10,5.42092397592,3.88,0.0,78.6020546251,0.0
2007-06-11,8.67347836147,2.58666666667,0.0,99.4807253849,0.0
2007-06-12,11.926032747,1.29333333333,0.0,93.3399398673,0.0
2007-06-13,9.75766315666,1.29333333333,0.0,93.3399398673,0.0
2007-06-14,7.58929356629,2.58666666667,0.0,95.7962540743,0.0
2007-06-15,7.58929356629,1.29333333333,0.0,83.5146830391,0.0
2007-06-16,8.67347836147,1.29333333333,0.0,60.1796980723,0.0
2007-06-17,7.58929356629,2.58666666667,0.0,58.9515409688,0.0
2007-06-18,8.67347836147,1.29333333333,0.0,90.8836256602,0.0
2007-06-19,8.67347836147,1.29333333333,0.0,94.5680969708,0.0
2007-06-20,8.67347836147,2.58666666667,0.0,85.9709972462,0.0
2007-06-21,9.75766315666,1.29333333333,0.0,72.4612691075,0.0
2007-06-22,7.58929356629,0.0,0.0,82.2865259356,0.0
2007-06-23,7.58929356629,1.29333333333,0.0,57.7233838653,0.0
2007-06-24,8.29950296735,1.07777777778,0.0,60.9004434822,0.0
2007-06-25,8.29950296735,1.07777777778,0.0,94.2233276517,0.0
2007-06-26,10.3743787092,1.07777777778,0.0,88.4780027949,0.0
2007-06-27,10.3743787092,2.15555555556,0.0,98.8195875372,0.0
2007-06-28,8.29950296735,2.15555555556,0.0,94.2233276517,0.0
2007-06-29,8.29950296735,1.07777777778,0.0,90.7761327376,0.0
2007-06-30,10.3743787092,2.15555555556,0.0,71.2420282245,0.0
2007-07-01,9.33694083827,2.15555555556,0.0,59.7513785108,0.0
2007-07-02,9.33694083827,2.15555555556,0.0,88.4780027949,0.0
2007-07-03,9.33694083827,1.07777777778,0.0,98.8195875372,0.0
2007-07-04,7.26206509643,2.15555555556,0.0,74.6892231386,0.0
2007-07-05,6.22462722551,1.07777777778,0.0,89.6270677663,0.0
2007-07-06,13.4866923219,1.07777777778,0.0,87.3289378235,0.0
2007-07-07,9.33694083827,1.07777777778,0.0,62.0495084536,0.0
2007-07-08,9.33694083827,1.07777777778,0.0,70.0929632531,0.0
2007-07-09,8.29950296735,1.07777777778,0.0,86.1798728522,0.0
2007-07-10,7.26206509643,2.15555555556,0.0,96.5214575944,0.0
2007-07-11,7.26206509643,1.07777777778,0.0,85.0308078808,0.0
2007-07-12,5.18718935459,1.07777777778,0.0,94.2233276517,0.0
2007-07-13,8.29950296735,0.0,0.0,86.1798728522,0.0
2007-07-14,7.26206509643,1.07777777778,0.0,66.645768339,0.0
2007-07-15,10.3743787092,0.0,0.0,67.7948333104,0.0
2007-07-16,9.33694083827,1.07777777778,0.0,89.6270677663,0.0
2007-07-17,7.26206509643,2.15555555556,0.0,98.8195875372,0.0
2007-07-18,9.33694083827,1.07777777778,0.0,90.7761327376,0.0
2007-07-19,9.33694083827,0.0,0.0,93.0742626803,0.0
2007-07-20,8.29950296735,1.07777777778,0.0,91.925197709,0.0
2007-07-21,8.29950296735,1.07777777778,0.0,68.9438982817,0.0
2007-07-22,8.29950296735,0.0,0.0,63.1985734249,0.0
2007-07-23,7.26206509643,1.07777777778,0.0,95.3723926231,0.0
2007-07-24,11.4118165801,1.07777777778,0.0,99.9686525085,0.0
2007-07-25,11.4118165801,1.07777777778,0.0,90.7761327376,0.0
2007-07-26,10.3743787092,1.07777777778,0.0,93.0742626803,0.0
2007-07-27,8.29950296735,1.07777777778,0.0,86.1798728522,0.0
2007-07-28,9.33694083827,1.07777777778,0.0,74.6892231386,0.0
2007-07-29,11.4118165801,0.0,0.0,73.5401581672,0.0
2007-07-30,8.29950296735,1.07777777778,0.0,90.7761327376,0.0
2007-07-31,7.26206509643,0.0,0.0,89.6270677663,0.0
2007-08-01,8.29950296735,2.15555555556,0.0,94.2233276517,0.0
2007-08-02,6.22462722551,1.07777777778,0.0,93.0742626803,0.0
2007-08-03,9.33694083827,1.07777777778,0.0,80.4345479954,0.0
2007-08-04,7.26206509643,0.0,0.0,74.6892231386,0.0
2007-08-05,7.26206509643,1.07777777778,0.0,72.3910931958,0.0
2007-08-06,8.29950296735,1.07777777778,0.0,104.564912394,0.0
2007-08-07,9.33694083827,2.15555555556,0.0,90.7761327376,0.0
2007-08-08,9.33694083827,1.07777777778,0.0,90.7761327376,0.0
2007-08-09,7.26206509643,1.07777777778,0.0,85.0308078808,0.0
2007-08-10,9.33694083827,1.07777777778,0.0,85.0308078808,0.0
2007-08-11,8.29950296735,0.0,0.0,68.9438982817,0.0
2007-08-12,7.26206509643,1.07777777778,0.0,57.4532485681,0.0
2007-08-13,7.26206509643,1.07777777778,0.0,89.6270677663,0.0
2007-08-14,9.33694083827,2.15555555556,0.0,98.8195875372,0.0
2007-08-15,9.33694083827,1.07777777778,0.0,103.415847423,0.0
2007-08-16,7.26206509643,2.15555555556,0.0,96.5214575944,0.0
2007-08-17,9.33694083827,1.07777777778,0.0,79.285483024,0.0
2007-08-18,8.29950296735,1.07777777778,0.0,66.645768339,0.0
2007-08-19,7.26206509643,1.07777777778,0.0,70.0929632531,0.0
2007-08-20,6.22462722551,0.0,0.0,91.925197709,0.0
2007-08-21,7.26206509643,0.0,0.0,88.4780027949,0.0
2007-08-22,11.4118165801,1.07777777778,0.0,91.925197709,0.0
2007-08-23,11.4118165801,2.15555555556,0.0,94.2233276517,0.0
2007-08-24,5.18718935459,1.07777777778,0.0,88.4780027949,0.0
2007-08-25,9.33694083827,2.15555555556,0.0,64.3476383963,0.0
2007-08-26,7.26206509643,2.15555555556,0.0,74.6892231386,0.0
2007-08-27,8.29950296735,1.07777777778,0.0,104.564912394,0.0
2007-08-28,7.26206509643,0.0,0.0,95.3723926231,0.0
2007-08-29,9.33694083827,1.07777777778,0.0,101.11771748,0.0
2007-08-30,7.26206509643,1.07777777778,0.0,81.5836129667,0.0
2007-08-31,9.33694083827,0.0,0.0,95.3723926231,0.0
2007-09-01,8.29950296735,2.15555555556,0.0,60.9004434822,0.0
2007-09-02,5.18718935459,0.0,0.0,60.9004434822,0.0
2007-09-03,9.33694083827,1.07777777778,0.0,65.4967033677,0.0
2007-09-04,8.29950296735,2.15555555556,0.0,93.0742626803,0.0
2007-09-05,7.26206509643,1.07777777778,0.0,101.11771748,0.0
2007-09-06,5.18718935459,1.07777777778,0.0,87.3289378235,0.0
2007-09-07,8.29950296735,1.07777777778,0.0,95.3723926231,0.0
2007-09-08,9.33694083827,1.07777777778,0.0,68.9438982817,0.0
2007-09-09,10.3743787092,1.07777777778,0.0,68.9438982817,0.0
2007-09-10,9.33694083827,1.07777777778,0.0,95.3723926231,0.0
2007-09-11,7.26206509643,2.15555555556,0.0,87.3289378235,0.0
2007-09-12,11.4118165801,1.07777777778,0.0,103.415847423,0.0
2007-09-13,7.26206509643,1.07777777778,0.0,91.925197709,0.0
2007-09-14,6.22462722551,1.07777777778,0.0,86.1798728522,0.0
2007-09-15,7.26206509643,2.15555555556,0.0,65.4967033677,0.0
2007-09-16,12.449254451,1.07777777778,0.0,70.0929632531,0.0
2007-09-17,5.18718935459,1.07777777778,0.0,103.415847423,0.0
2007-09-18,8.29950296735,1.07777777778,0.0,95.3723926231,0.0
2007-09-19,9.33694083827,2.15555555556,0.0,108.012107308,0.0
2007-09-20,8.29950296735,1.07777777778,0.0,87.3289378235,0.0
2007-09-21,6.22462722551,2.15555555556,0.0,90.7761327376,0.0
2007-09-22,7.26206509643,1.07777777778,0.0,67.7948333104,0.0
2007-09-23,8.29950296735,1.07777777778,0.0,66.645768339,0.0
2007-09-24,9.33694083827,1.07777777778,0.0,93.0742626803,0.0
2007-09-25,8.29950296735,2.15555555556,0.0,109.161172279,0.0
2007-09-26,8.29950296735,1.07777777778,0.0,114.906497136,0.0
2007-09-27,9.33694083827,1.07777777778,0.0,105.713977365,0.0
2007-09-28,7.26206509643,1.07777777778,0.0,98.8195875372,0.0
2007-09-29,7.26206509643,0.0,0.0,68.9438982817,0.0
2007-09-30,8.29950296735,1.07777777778,0.0,68.9438982817,0.0
2007-10-01,8.29950296735,1.07777777778,0.0,97.6705225658,0.0
2007-10-02,9.33694083827,1.07777777778,0.0,98.8195875372,0.0
2007-10-03,6.22462722551,2.15555555556,0.0,111.459302222,0.0
2007-10-04,9.33694083827,1.07777777778,0.0,89.6270677663,0.0
2007-10-05,6.22462722551,1.07777777778,0.0,95.3723926231,0.0
2007-10-06,13.4866923219,1.07777777778,0.0,71.2420282245,0.0
2007-10-07,10.3743787092,1.07777777778,0.0,86.1798728522,0.0
2007-10-08,9.33694083827,0.0,0.0,90.7761327376,0.0
2007-10-09,9.33694083827,1.07777777778,0.0,99.9686525085,0.0
2007-10-10,6.22462722551,1.07777777778,0.0,99.9686525085,0.0
2007-10-11,10.3743787092,1.07777777778,0.0,94.2233276517,0.0
2007-10-12,7.26206509643,1.07777777778,0.0,81.5836129667,0.0
2007-10-13,7.26206509643,1.07777777778,0.0,58.6023135395,0.0
2007-10-14,8.29950296735,1.07777777778,0.0,70.0929632531,0.0
2007-10-15,6.22462722551,2.15555555556,0.0,102.266782451,0.0
2007-10-16,9.33694083827,1.07777777778,0.0,90.7761327376,0.0
2007-10-17,7.26206509643,1.07777777778,0.0,97.6705225658,0.0
2007-10-18,11.4118165801,0.0,0.0,95.3723926231,0.0
2007-10-19,7.26206509643,1.07777777778,0.0,86.1798728522,0.0
2007-10-20,9.33694083827,1.07777777778,0.0,63.1985734249,0.0
2007-10-21,11.4118165801,2.15555555556,0.0,74.6892231386,0.0
2007-10-22,9.33694083827,2.15555555556,0.0,87.3289378235,0.0
2007-10-23,9.33694083827,1.07777777778,0.0,95.3723926231,0.0
2007-10-24,9.33694083827,1.07777777778,0.0,102.266782451,0.0
2007-10-25,10.3743787092,1.07777777778,0.0,94.2233276517,0.0
2007-10-26,10.3743787092,1.07777777778,0.0,89.6270677663,0.0
2007-10-27,8.29950296735,1.07777777778,0.0,70.0929632531,0.0
2007-10-28,8.29950296735,1.07777777778,0.0,66.645768339,0.0
2007-10-29,6.22462722551,2.15555555556,0.0,88.4780027949,0.0
2007-10-30,7.26206509643,1.07777777778,0.0,89.6270677663,0.0
2007-10-31,8.29950296735,2.15555555556,0.0,94.2233276517,0.0
2007-11-01,5.18718935459,1.07777777778,0.0,98.8195875372,0.0
2007-11-02,7.26206509643,1.07777777778,0.0,91.925197709,0.0
2007-11-03,9.33694083827,1.07777777778,0.0,68.9438982817,0.0
2007-11-04,14.5241301929,0.0,0.0,71.2420282245,0.0
2007-11-05,9.33694083827,1.07777777778,0.0,91.925197709,0.0
2007-11-06,8.29950296735,1.07777777778,0.0,88.4780027949,0.0
2007-11-07,7.26206509643,2.15555555556,0.0,105.713977365,0.0
2007-11-08,9.33694083827,1.07777777778,0.0,89.6270677663,0.0
2007-11-09,9.33694083827,1.07777777778,0.0,97.6705225658,0.0
2007-11-10,10.3743787092,0.0,0.0,62.0495084536,0.0
2007-11-11,8.29950296735,1.07777777778,0.0,68.9438982817,0.0
2007-11-12,8.29950296735,1.07777777778,0.0,89.6270677663,0.0
2007-11-13,9.33694083827,2.15555555556,0.0,94.2233276517,0.0
2007-11-14,8.29950296735,1.07777777778,0.0,102.266782451,0.0
2007-11-15,8.29950296735,3.23333333333,0.0,91.925197709,0.0
2007-11-16,11.4118165801,1.07777777778,0.0,90.7761327376,0.0
2007-11-17,11.4118165801,1.07777777778,0.0,58.6023135395,0.0
2007-11-18,8.29950296735,0.0,0.0,67.7948333104,0.0
2007-11-19,10.3743787092,1.07777777778,0.0,83.8817429094,0.0
2007-11-20,6.22462722551,1.07777777778,0.0,94.2233276517,0.0
2007-11-21,8.29950296735,0.0,0.0,83.8817429094,0.0
2007-11-22,8.29950296735,0.0,0.0,49.4097937686,0.0
2007-11-23,8.29950296735,0.0,0.0,54.006053654,0.0
2007-11-24,11.4118165801,1.07777777778,0.0,70.0929632531,0.0
2007-11-25,13.4866923219,1.07777777778,0.0,67.7948333104,0.0
2007-11-26,9.33694083827,2.15555555556,0.0,83.8817429094,0.0
2007-11-27,10.3743787092,2.15555555556,0.0,95.3723926231,0.0
2007-11-28,9.33694083827,1.07777777778,0.0,99.9686525085,0.0
2007-11-29,7.26206509643,2.15555555556,0.0,94.2233276517,0.0
2007-11-30,9.33694083827,5.38888888889,0.0,89.6270677663,0.0
2007-12-01,11.4118165801,1.07777777778,0.0,59.7513785108,0.0
2007-12-02,11.4118165801,1.07777777778,0.0,70.0929632531,0.0
2007-12-03,8.29950296735,2.15555555556,0.0,80.4345479954,0.0
2007-12-04,8.29950296735,1.07777777778,0.0,91.925197709,0.0
2007-12-05,10.3743787092,2.15555555556,0.0,97.6705225658,0.0
2007-12-06,11.4118165801,2.15555555556,0.0,89.6270677663,0.0
2007-12-07,9.33694083827,1.07777777778,0.0,94.2233276517,0.0
2007-12-08,8.29950296735,0.0,0.0,66.645768339,0.0
2007-12-09,11.4118165801,1.07777777778,0.0,76.9873530813,0.0
