date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2016-09-02,0,35,34,61,12,False
2016-09-03,1,37,12,34,4,False
2016-09-04,0,41,23,44,3,False
2016-09-05,0,32,25,42,5,False
2016-09-06,2,33,18,78,10,False
2016-09-07,2,34,32,62,11,False
2016-09-08,0,33,34,80,20,False
2016-09-09,1,29,22,65,3,False
2016-09-10,0,42,11,47,9,False
2016-09-11,1,38,15,65,10,False
2016-09-12,1,34,21,64,19,False
2016-09-13,2,27,26,84,8,False
2016-09-14,2,29,32,100,15,False
2016-09-15,0,35,31,87,12,False
2016-09-16,0,32,31,77,17,False
2016-09-17,0,36,17,51,3,False
2016-09-18,1,36,10,62,4,False
2016-09-19,1,39,35,72,21,False
2016-09-20,1,33,44,85,11,False
2016-09-21,0,49,34,81,7,False
2016-09-22,2,37,29,82,16,False
2016-09-23,0,31,32,69,13,False
2016-09-24,1,35,13,39,10,False
2016-09-25,0,46,18,55,4,False
2016-09-26,2,28,34,84,10,False
2016-09-27,2,25,34,65,13,False
2016-09-28,1,39,37,78,13,False
2016-09-29,3,35,30,76,12,False
2016-09-30,3,32,38,65,14,False
2016-10-01,0,23,13,41,11,False
2016-10-02,1,27,12,52,7,False
2016-10-03,1,39,29,64,15,False
2016-10-04,1,38,37,73,19,False
2016-10-05,3,21,37,83,18,False
2016-10-06,0,21,26,64,11,False
2016-10-07,2,33,23,49,13,False
2016-10-08,1,50,10,36,4,False
2016-10-09,0,23,23,40,4,False
2016-10-10,2,18,35,63,13,False
2016-10-11,1,47,35,60,17,False
2016-10-12,0,30,25,62,13,False
2016-10-13,2,44,32,59,13,False
2016-10-14,2,30,39,52,14,False
2016-10-15,0,53,20,53,7,False
2016-10-16,0,36,20,41,2,False
2016-10-17,0,45,31,47,13,False
2016-10-18,2,32,37,63,12,False
2016-10-19,2,29,29,56,13,False
2016-10-20,0,38,23,68,10,False
2016-10-21,0,33,36,62,13,False
2016-10-22,1,36,23,51,4,False
2016-10-23,1,47,23,51,4,False
2016-10-24,3,32,35,63,11,False
2016-10-25,0,32,21,71,9,False
2016-10-26,1,42,25,56,18,False
2016-10-27,0,27,31,50,16,False
2016-10-28,1,27,30,46,25,False
2016-10-29,0,27,23,26,9,False
2016-10-30,2,36,26,45,5,False
2016-10-31,4,28,29,55,6,False
2016-11-01,1,33,42,65,8,False
2016-11-02,1,26,31,68,10,False
2016-11-03,1,27,35,56,16,False
2016-11-04,3,30,30,69,15,False
2016-11-05,0,53,28,27,10,False
2016-11-06,0,32,15,63,10,False
2016-11-07,1,37,38,51,13,False
2016-11-08,2,20,31,46,11,False
2016-11-09,2,15,16,39,13,False
2016-11-10,2,37,35,59,7,False
2016-11-11,0,34,32,39,7,False
2016-11-12,0,32,24,30,0,False
2016-11-13,2,33,10,42,4,False
2016-11-14,2,34,24,51,15,False
2016-11-15,2,30,34,56,19,False
2016-11-16,4,30,32,56,11,False
2016-11-17,1,35,39,60,9,False
2016-11-18,2,35,31,47,14,False
2016-11-19,0,37,11,48,8,False
2016-11-20,0,36,17,46,6,False
2016-11-21,3,27,32,48,17,False
2016-11-22,2,37,34,61,13,False
2016-11-23,1,42,33,60,11,False
2016-11-24,0,45,21,43,5,False
2016-11-25,0,32,15,37,2,False
2016-11-26,1,53,12,33,7,False
2016-11-27,1,49,12,48,1,False
2016-11-28,3,40,34,50,10,False
2016-11-29,2,37,36,73,17,False
2016-11-30,1,32,30,61,18,False
2016-12-01,2,32,39,76,18,False
2016-12-02,1,33,27,51,13,False
2016-12-03,6,33,21,32,11,False
2016-12-04,0,51,19,40,10,False
2016-12-05,0,26,28,58,8,False
2016-12-06,2,36,45,59,14,False
2016-12-07,0,40,36,56,13,False
2016-12-08,1,28,41,72,17,False
2016-12-09,2,50,27,55,13,False
2016-12-10,2,31,18,45,4,False
2016-12-11,2,33,16,53,0,False
2016-12-12,0,31,17,58,13,False
2016-12-13,1,35,34,73,6,False
2016-12-14,1,39,37,72,15,False
2016-12-15,2,30,32,55,15,False
2016-12-16,0,45,30,48,10,False
2016-12-17,0,26,17,34,7,False
2016-12-18,1,34,21,47,5,False
2016-12-19,1,28,44,55,7,False
2016-12-20,2,29,32,59,12,False
2016-12-21,0,37,24,49,10,False
2016-12-22,0,42,18,37,13,False
2016-12-23,0,39,23,45,5,False
2016-12-24,0,33,15,24,3,False
2016-12-25,1,30,8,25,0,False
2016-12-26,1,33,19,29,1,False
2016-12-27,1,26,20,31,4,False
2016-12-28,0,28,23,45,12,False
2016-12-29,1,32,25,40,9,False
2016-12-30,0,35,21,33,8,False
2016-12-31,0,37,20,33,5,False
2017-01-01,0,32,10,71,4,False
2017-01-02,0,37,13,44,12,False
2017-01-03,0,34,24,42,13,False
2017-01-04,2,31,22,42,15,False
2017-01-05,2,32,39,51,13,False
2017-01-06,1,31,33,50,6,False
2017-01-07,0,33,19,44,7,False
2017-01-08,0,48,21,38,8,False
2017-01-09,0,32,39,56,12,False
2017-01-10,2,31,39,52,14,False
2017-01-11,1,44,39,56,9,False
2017-01-12,1,30,40,51,15,False
2017-01-13,2,40,31,59,11,False
2017-01-14,1,31,18,29,5,False
2017-01-15,0,38,15,51,10,False
2017-01-16,0,18,30,48,5,False
2017-01-17,1,34,41,57,15,False
2017-01-18,2,27,36,46,16,False
2017-01-19,1,36,36,52,19,False
2017-01-20,1,37,33,54,16,False
2017-01-21,0,37,22,42,10,False
2017-01-22,2,53,20,40,7,False
2017-01-23,0,38,39,46,9,False
2017-01-24,1,33,31,60,18,False
2017-01-25,1,35,37,50,15,False
2017-01-26,2,44,43,63,16,False
2017-01-27,1,48,32,52,17,False
2017-01-28,0,42,15,51,5,False
2017-01-29,1,47,23,46,9,False
2017-01-30,0,34,33,78,19,False
2017-01-31,0,42,33,48,17,False
2017-02-01,3,40,35,55,20,False
2017-02-02,1,33,35,69,15,False
2017-02-03,1,35,39,46,54,False
2017-02-04,1,50,25,38,22,False
2017-02-05,1,31,15,49,9,False
2017-02-06,3,26,32,35,15,False
2017-02-07,1,35,39,61,22,False
2017-02-08,0,34,28,58,11,False
2017-02-09,3,33,35,51,18,False
2017-02-10,1,41,32,64,8,False
2017-02-11,1,24,18,38,3,False
2017-02-12,0,30,17,36,9,False
2017-02-13,2,25,29,54,15,False
2017-02-14,1,35,35,35,51,False
2017-02-15,2,41,37,55,28,False
2017-02-16,2,43,38,53,17,False
2017-02-17,1,40,36,48,11,False
2017-02-18,0,38,20,29,8,False
2017-02-19,2,36,18,40,6,False
2017-02-20,1,45,22,47,18,False
2017-02-21,0,34,27,49,14,False
2017-02-22,3,31,35,59,19,False
2017-02-23,0,38,36,59,14,False
2017-02-24,2,30,35,44,15,False
2017-02-25,0,31,27,34,6,False
2017-02-26,0,41,24,52,4,False
2017-02-27,1,31,50,44,13,False
2017-02-28,0,34,36,53,13,False
2017-03-01,1,30,30,39,13,False
2017-03-02,2,30,31,41,13,False
2017-03-03,3,44,32,44,15,False
2017-03-04,0,38,11,27,7,False
2017-03-05,2,57,24,48,5,False
2017-03-06,3,33,24,52,11,False
2017-03-07,0,33,42,47,12,False
2017-03-08,3,36,29,51,18,False
2017-03-09,3,40,31,51,11,False
2017-03-10,2,50,31,34,13,False
2017-03-11,0,58,19,32,7,False
2017-03-12,2,37,22,27,5,False
2017-03-13,3,30,33,43,14,False
2017-03-14,1,41,35,47,14,False
2017-03-15,4,49,35,42,18,False
2017-03-16,2,35,37,44,15,False
2017-03-17,2,44,37,38,9,False
2017-03-18,1,40,21,32,8,False
2017-03-19,0,44,23,37,7,False
2017-03-20,1,38,25,56,9,False
2017-03-21,1,44,41,54,19,False
2017-03-22,0,34,34,58,15,False
2017-03-23,1,35,29,60,11,False
2017-03-24,0,31,23,44,19,False
2017-03-25,0,41,13,40,1,False
2017-03-26,1,47,21,40,8,False
2017-03-27,2,32,36,47,14,False
2017-03-28,0,31,37,42,12,False
2017-03-29,2,36,33,39,10,False
2017-03-30,2,34,37,42,17,False
2017-03-31,3,36,32,46,10,False
2017-04-01,0,39,24,27,9,False
2017-04-02,0,30,22,32,10,False
2017-04-03,1,39,28,39,13,False
