date,radical,ruin,segregation,shortage,steal,isPartial
2013-05-22,65,28,25,20,64,False
2013-05-23,67,27,24,22,60,False
2013-05-24,54,33,17,22,58,False
2013-05-25,32,27,6,21,72,False
2013-05-26,35,30,7,15,75,False
2013-05-27,47,28,9,24,67,False
2013-05-28,53,28,19,27,54,False
2013-05-29,49,33,21,29,61,False
2013-05-30,48,33,20,27,62,False
2013-05-31,45,32,20,22,60,False
2013-06-01,29,34,5,20,73,False
2013-06-02,48,35,12,20,76,False
2013-06-03,45,28,14,22,66,False
2013-06-04,54,22,15,29,63,False
2013-06-05,40,31,16,28,61,False
2013-06-06,43,26,11,25,58,False
2013-06-07,45,31,13,18,66,False
2013-06-08,28,27,6,15,66,False
2013-06-09,46,26,8,23,78,False
2013-06-10,41,28,10,21,66,False
2013-06-11,39,28,14,25,55,False
2013-06-12,44,29,13,21,63,False
2013-06-13,41,25,10,25,69,False
2013-06-14,37,24,4,21,73,False
2013-06-15,30,29,3,21,100,False
2013-06-16,39,32,5,17,91,False
2013-06-17,31,26,8,21,71,False
2013-06-18,39,29,9,17,70,False
2013-06-19,40,25,5,22,73,False
2013-06-20,39,31,11,20,64,False
2013-06-21,28,31,8,20,66,False
2013-06-22,25,29,8,21,70,False
2013-06-23,35,26,5,19,72,False
2013-06-24,36,31,12,23,67,False
2013-06-25,32,31,10,20,64,False
2013-06-26,28,23,11,23,61,False
2013-06-27,32,23,12,17,62,False
2013-06-28,35,26,8,20,59,False
2013-06-29,28,31,4,17,70,False
2013-06-30,36,27,6,14,78,False
2013-07-01,30,26,8,23,68,False
2013-07-02,36,30,4,19,59,False
2013-07-03,35,35,10,19,58,False
2013-07-04,28,27,9,12,64,False
2013-07-05,24,32,5,19,56,False
2013-07-06,31,30,5,16,60,False
2013-07-07,35,29,8,24,60,False
2013-07-08,34,24,7,17,54,False
2013-07-09,33,28,7,23,63,False
2013-07-10,36,33,10,26,59,False
2013-07-11,37,34,6,25,61,False
2013-07-12,28,27,6,21,67,False
2013-07-13,27,31,6,18,71,False
2013-07-14,26,27,10,16,69,False
2013-07-15,32,23,8,17,65,False
2013-07-16,36,27,10,24,65,False
2013-07-17,25,27,8,25,56,False
2013-07-18,34,24,8,23,66,False
2013-07-19,33,27,10,10,73,False
2013-07-20,28,25,11,14,69,False
2013-07-21,29,28,9,14,83,False
2013-07-22,32,25,9,12,68,False
2013-07-23,32,25,5,19,74,False
2013-07-24,33,26,5,17,61,False
2013-07-25,33,30,11,21,77,False
2013-07-26,31,24,7,18,64,False
2013-07-27,24,34,6,25,85,False
2013-07-28,35,39,9,19,78,False
2013-07-29,38,31,10,15,65,False
2013-07-30,31,29,9,17,75,False
2013-07-31,31,32,6,24,69,False
2013-08-01,28,25,7,18,78,False
2013-08-02,25,24,8,16,69,False
2013-08-03,29,28,6,12,73,False
2013-08-04,28,26,6,22,80,False
2013-08-05,30,29,7,22,71,False
2013-08-06,28,29,9,21,66,False
2013-08-07,30,26,8,18,66,False
2013-08-08,37,33,6,17,71,False
2013-08-09,27,29,7,12,65,False
2013-08-10,28,34,3,18,69,False
2013-08-11,36,32,5,12,74,False
2013-08-12,32,27,7,20,67,False
2013-08-13,33,23,9,15,66,False
2013-08-14,37,33,5,19,70,False
2013-08-15,34,26,7,16,71,False
2013-08-16,37,32,7,13,68,False
2013-08-17,33,26,5,13,63,False
2013-08-18,36,28,6,18,69,False
2013-08-19,33,25,7,21,66,False
2013-08-20,38,29,8,20,65,False
2013-08-21,50,30,10,19,66,False
2013-08-22,45,33,10,18,61,False
2013-08-23,37,26,9,19,67,False
2013-08-24,36,32,4,13,74,False
2013-08-25,44,31,6,16,70,False
2013-08-26,44,29,11,19,58,False
2013-08-27,56,26,15,23,60,False
2013-08-28,58,29,18,18,62,False
2013-08-29,67,29,19,20,59,False
2013-08-30,39,29,11,17,61,False
2013-08-31,30,34,6,13,65,False
2013-09-01,43,40,6,18,64,False
2013-09-02,47,28,10,15,74,False
2013-09-03,53,37,14,21,69,False
2013-09-04,63,31,15,19,67,False
2013-09-05,58,30,14,23,60,False
2013-09-06,48,25,11,18,62,False
2013-09-07,37,35,7,17,60,False
2013-09-08,56,31,10,20,63,False
2013-09-09,67,28,14,22,58,False
2013-09-10,64,27,16,27,56,False
2013-09-11,69,21,13,24,60,False
2013-09-12,67,26,17,24,68,False
2013-09-13,54,24,12,23,57,False
2013-09-14,40,32,10,21,65,False
2013-09-15,45,24,12,21,77,False
2013-09-16,57,29,16,24,65,False
2013-09-17,56,29,19,20,61,False
2013-09-18,67,30,20,25,59,False
2013-09-19,58,28,18,30,68,False
2013-09-20,47,23,13,27,85,False
2013-09-21,40,26,8,14,95,False
2013-09-22,46,33,10,16,91,False
2013-09-23,61,22,19,25,80,False
2013-09-24,60,28,19,30,74,False
2013-09-25,53,23,22,23,75,False
2013-09-26,55,24,19,24,82,False
2013-09-27,57,25,15,19,95,False
2013-09-28,37,29,9,21,95,False
2013-09-29,49,30,10,16,91,False
2013-09-30,62,27,21,23,77,False
2013-10-01,56,27,25,21,72,False
2013-10-02,64,24,19,30,76,False
2013-10-03,67,27,23,28,68,False
2013-10-04,50,23,15,21,74,False
2013-10-05,39,34,8,16,84,False
2013-10-06,53,28,13,16,85,False
2013-10-07,53,30,18,17,70,False
2013-10-08,60,30,19,31,82,False
2013-10-09,62,24,26,26,76,False
2013-10-10,71,21,20,28,70,False
2013-10-11,54,31,13,23,76,False
