date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2017-07-15,0,40,18,41,4,False
2017-07-16,1,37,22,32,6,False
2017-07-17,0,39,29,46,7,False
2017-07-18,0,40,42,35,14,False
2017-07-19,1,44,31,52,8,False
2017-07-20,0,46,44,42,17,False
2017-07-21,2,61,31,36,12,False
2017-07-22,1,59,24,43,7,False
2017-07-23,0,40,31,47,8,False
2017-07-24,1,34,29,47,12,False
2017-07-25,0,50,34,43,8,False
2017-07-26,1,44,41,46,10,False
2017-07-27,0,45,26,37,7,False
2017-07-28,1,41,32,42,12,False
2017-07-29,1,54,14,35,7,False
2017-07-30,1,61,10,40,9,False
2017-07-31,1,49,24,47,10,False
2017-08-01,1,38,42,32,19,False
2017-08-02,0,36,35,34,21,False
2017-08-03,2,33,27,41,8,False
2017-08-04,2,44,21,47,11,False
2017-08-05,0,56,20,22,1,False
2017-08-06,3,53,17,25,8,False
2017-08-07,0,39,25,30,12,False
2017-08-08,0,40,27,30,19,False
2017-08-09,0,38,26,39,10,False
2017-08-10,0,52,30,39,8,False
2017-08-11,1,43,25,39,10,False
2017-08-12,0,46,20,34,4,False
2017-08-13,1,40,11,29,4,False
2017-08-14,1,46,32,39,13,False
2017-08-15,1,33,33,33,18,False
2017-08-16,0,38,26,37,17,False
2017-08-17,0,52,39,38,8,False
2017-08-18,0,39,32,34,9,False
2017-08-19,0,34,10,38,5,False
2017-08-20,1,48,7,39,7,False
2017-08-21,0,35,18,35,11,False
2017-08-22,0,44,37,38,8,False
2017-08-23,0,42,29,49,11,False
2017-08-24,3,32,29,52,15,False
2017-08-25,0,30,28,38,13,False
2017-08-26,1,38,11,32,11,False
2017-08-27,1,34,17,58,6,False
2017-08-28,2,27,32,49,19,False
2017-08-29,0,47,36,46,14,False
2017-08-30,1,30,36,45,21,False
2017-08-31,1,39,27,48,31,False
2017-09-01,0,29,18,54,6,False
2017-09-02,0,47,15,23,5,False
2017-09-03,0,38,13,38,3,False
2017-09-04,2,44,19,41,9,False
2017-09-05,1,36,31,67,10,False
2017-09-06,2,24,24,42,13,False
2017-09-07,2,28,43,66,17,False
2017-09-08,0,39,46,65,13,False
2017-09-09,1,31,11,47,4,False
2017-09-10,0,30,17,56,5,False
2017-09-11,1,32,23,64,15,False
2017-09-12,1,33,32,74,20,False
2017-09-13,1,42,31,82,21,False
2017-09-14,2,26,36,100,13,False
2017-09-15,1,34,27,72,15,False
2017-09-16,0,49,15,44,5,False
2017-09-17,0,36,22,49,5,False
2017-09-18,0,29,32,77,16,False
2017-09-19,1,23,33,86,24,False
2017-09-20,1,26,34,81,23,False
2017-09-21,1,32,26,80,12,False
2017-09-22,2,26,28,57,12,False
2017-09-23,1,58,15,37,7,False
2017-09-24,1,34,27,67,8,False
2017-09-25,2,31,31,81,18,False
2017-09-26,1,30,33,72,11,False
2017-09-27,1,34,46,87,19,False
2017-09-28,3,39,35,88,16,False
2017-09-29,0,41,27,68,15,False
2017-09-30,0,38,17,36,9,False
2017-10-01,1,58,26,61,5,False
2017-10-02,0,46,28,78,18,False
2017-10-03,1,29,22,79,18,False
2017-10-04,2,40,36,90,11,False
2017-10-05,0,49,24,87,24,False
2017-10-06,1,40,38,51,10,False
2017-10-07,1,44,21,39,8,False
2017-10-08,0,39,13,43,10,False
2017-10-09,0,27,20,70,15,False
2017-10-10,2,26,23,77,15,False
2017-10-11,1,45,38,85,19,False
2017-10-12,1,46,29,69,10,False
2017-10-13,1,42,32,56,13,False
2017-10-14,0,44,13,46,11,False
2017-10-15,1,25,17,51,3,False
2017-10-16,4,30,25,78,14,False
2017-10-17,3,37,28,77,11,False
2017-10-18,1,29,32,84,19,False
2017-10-19,2,45,32,57,13,False
2017-10-20,1,33,39,54,12,False
2017-10-21,0,30,15,52,7,False
2017-10-22,1,40,17,49,4,False
2017-10-23,1,38,30,70,13,False
2017-10-24,2,41,33,80,12,False
2017-10-25,2,41,31,61,13,False
2017-10-26,0,36,23,75,20,False
2017-10-27,3,40,30,59,9,False
2017-10-28,0,50,12,41,4,False
2017-10-29,0,27,5,35,5,False
2017-10-30,0,37,34,76,17,False
2017-10-31,0,38,40,81,15,False
2017-11-01,1,34,35,69,21,False
2017-11-02,3,28,28,63,24,False
2017-11-03,3,34,21,61,19,False
2017-11-04,0,29,14,36,8,False
2017-11-05,1,35,11,49,9,False
2017-11-06,3,20,38,66,20,False
2017-11-07,3,41,35,71,19,False
2017-11-08,4,41,30,53,20,False
2017-11-09,3,37,32,66,18,False
2017-11-10,3,35,33,72,13,False
2017-11-11,0,25,24,28,8,False
2017-11-12,0,38,11,32,11,False
2017-11-13,0,28,26,69,22,False
2017-11-14,2,41,35,69,18,False
2017-11-15,3,35,23,70,13,False
2017-11-16,0,45,26,59,19,False
2017-11-17,0,37,32,64,53,False
2017-11-18,1,45,10,36,27,False
2017-11-19,1,34,14,33,14,False
2017-11-20,0,26,33,48,7,False
2017-11-21,0,31,30,66,19,False
2017-11-22,1,40,22,45,5,False
2017-11-23,1,26,29,26,8,False
2017-11-24,1,43,13,33,4,False
2017-11-25,0,45,11,50,4,False
2017-11-26,1,34,18,43,3,False
2017-11-27,0,35,20,65,13,False
2017-11-28,1,42,18,53,21,False
2017-11-29,2,38,29,51,19,False
2017-11-30,1,33,21,73,12,False
2017-12-01,2,39,34,62,9,False
2017-12-02,4,50,25,42,9,False
2017-12-03,4,29,11,52,9,False
2017-12-04,2,30,25,69,18,False
2017-12-05,2,41,19,59,14,False
2017-12-06,3,33,23,57,17,False
2017-12-07,4,30,38,64,14,False
2017-12-08,0,40,25,61,17,False
2017-12-09,3,30,13,31,10,False
2017-12-10,1,40,14,53,5,False
2017-12-11,3,30,22,71,10,False
2017-12-12,1,35,25,65,15,False
2017-12-13,1,37,31,63,14,False
