date,privileged,productive,productivity,profit,profitable,isPartial
2004-11-06,3,0,9,59,3,False
2004-11-07,3,0,18,43,0,False
2004-11-08,0,14,14,68,20,False
2004-11-09,0,0,0,0,0,False
2004-11-10,0,0,7,83,10,False
2004-11-11,0,4,15,47,4,False
2004-11-12,0,2,19,50,6,False
2004-11-13,0,0,12,42,6,False
2004-11-14,0,6,3,68,0,False
2004-11-15,0,2,16,59,2,False
2004-11-16,0,5,12,67,3,False
2004-11-17,0,2,5,62,0,False
2004-11-18,4,4,16,64,4,False
2004-11-19,0,0,6,32,0,False
2004-11-20,0,9,9,57,5,False
2004-11-21,0,0,3,52,3,False
2004-11-22,2,2,7,44,2,False
2004-11-23,0,4,7,80,2,False
2004-11-24,4,2,4,39,0,False
2004-11-25,0,7,3,37,0,False
2004-11-26,0,0,3,36,0,False
2004-11-27,0,0,9,47,6,False
2004-11-28,0,6,3,32,3,False
2004-11-29,2,5,7,52,3,False
2004-11-30,2,3,18,55,2,False
2004-12-01,0,3,5,71,5,False
2004-12-02,0,3,12,49,2,False
2004-12-03,2,4,13,43,2,False
2004-12-04,0,3,14,49,3,False
2004-12-05,0,0,14,57,6,False
2004-12-06,0,3,3,62,3,False
2004-12-07,2,3,3,63,2,False
2004-12-08,0,5,7,66,3,False
2004-12-09,5,2,12,70,3,False
2004-12-10,2,0,18,49,0,False
2004-12-11,0,0,11,49,3,False
2004-12-12,0,3,6,37,9,False
2004-12-13,5,0,12,59,3,False
2004-12-14,2,5,10,58,2,False
2004-12-15,0,2,14,67,2,False
2004-12-16,2,4,7,48,7,False
2004-12-17,0,2,20,53,4,False
2004-12-18,0,0,3,28,0,False
2004-12-19,0,3,0,38,0,False
2004-12-20,0,4,13,31,2,False
2004-12-21,4,6,4,54,2,False
2004-12-22,0,2,8,51,6,False
2004-12-23,2,5,5,44,5,False
2004-12-24,3,0,0,43,7,False
2004-12-25,0,0,9,46,0,False
2004-12-26,0,0,0,34,4,False
2004-12-27,5,2,5,64,2,False
2004-12-28,0,4,12,52,2,False
2004-12-29,2,2,2,71,4,False
2004-12-30,0,2,9,46,0,False
2004-12-31,0,0,6,39,6,False
2005-01-01,0,5,5,35,0,False
2005-01-02,0,3,3,44,12,False
2005-01-03,3,2,10,59,9,False
2005-01-04,2,0,10,57,0,False
2005-01-05,0,0,15,70,3,False
2005-01-06,2,2,12,56,2,False
2005-01-07,0,5,10,51,2,False
2005-01-08,0,3,8,49,0,False
2005-01-09,0,0,11,30,8,False
2005-01-10,0,3,3,53,2,False
2005-01-11,0,3,13,73,3,False
2005-01-12,2,5,5,47,5,False
2005-01-13,0,2,15,57,5,False
2005-01-14,0,3,3,66,0,False
2005-01-15,0,0,8,25,5,False
2005-01-16,0,0,6,42,3,False
2005-01-17,0,4,17,35,4,False
2005-01-18,2,0,11,51,8,False
2005-01-19,0,3,11,69,0,False
2005-01-20,2,3,8,78,7,False
2005-01-21,2,2,7,64,2,False
2005-01-22,5,0,10,49,3,False
2005-01-23,0,0,5,28,2,False
2005-01-24,3,0,10,70,8,False
2005-01-25,2,2,8,70,3,False
2005-01-26,0,2,8,72,2,False
2005-01-27,0,2,11,59,0,False
2005-01-28,0,2,12,63,2,False
2005-01-29,0,5,5,33,0,False
2005-01-30,3,3,3,40,3,False
2005-01-31,0,2,9,100,3,False
2005-02-01,2,5,18,72,0,False
2005-02-02,0,2,10,65,5,False
2005-02-03,2,5,10,61,3,False
2005-02-04,0,7,5,45,3,False
2005-02-05,0,3,11,61,5,False
2005-02-06,0,3,13,48,8,False
2005-02-07,0,2,8,63,8,False
2005-02-08,0,5,11,57,5,False
2005-02-09,2,3,15,78,3,False
2005-02-10,2,5,11,72,2,False
2005-02-11,2,3,13,65,0,False
2005-02-12,0,0,3,47,3,False
2005-02-13,0,3,5,36,5,False
2005-02-14,2,2,15,48,2,False
2005-02-15,0,3,14,57,3,False
2005-02-16,0,2,5,69,0,False
2005-02-17,3,5,9,56,2,False
2005-02-18,0,3,41,50,2,False
2005-02-19,0,3,5,47,0,False
2005-02-20,0,8,8,55,5,False
2005-02-21,0,3,19,47,3,False
2005-02-22,1,3,24,77,6,False
2005-02-23,1,1,16,81,1,False
2005-02-24,2,3,31,59,2,False
2005-02-25,0,6,31,73,2,False
2005-02-26,0,7,27,68,0,False
2005-02-27,0,0,22,30,4,False
2005-02-28,3,9,17,67,6,False
2005-03-01,0,1,15,60,6,False
2005-03-02,0,2,29,85,3,False
2005-03-03,0,2,15,63,5,False
2005-03-04,0,5,22,73,3,False
2005-03-05,0,3,13,41,3,False
2005-03-06,0,5,10,36,3,False
2005-03-07,0,0,24,95,2,False
2005-03-08,0,6,15,74,4,False
2005-03-09,5,2,21,74,0,False
2005-03-10,0,0,31,34,3,False
2005-03-11,0,2,16,61,3,False
2005-03-12,0,0,5,48,10,False
2005-03-13,0,0,8,61,5,False
2005-03-14,2,3,12,67,3,False
2005-03-15,1,3,10,71,4,False
2005-03-16,0,3,15,79,2,False
2005-03-17,3,2,22,48,2,False
2005-03-18,2,0,10,49,3,False
2005-03-19,0,3,3,43,0,False
2005-03-20,0,0,5,45,0,False
2005-03-21,0,3,20,55,2,False
2005-03-22,5,2,24,56,5,False
2005-03-23,2,3,15,63,5,False
2005-03-24,2,2,13,75,8,False
2005-03-25,0,0,25,50,2,False
2005-03-26,3,0,14,35,0,False
2005-03-27,0,0,4,50,0,False
2005-03-28,0,4,18,57,3,False
2005-03-29,5,3,11,50,5,False
2005-03-30,2,0,17,50,3,False
2005-03-31,0,2,13,66,5,False
2005-04-01,0,5,17,50,0,False
2005-04-02,3,0,10,23,0,False
2005-04-03,0,2,12,52,2,False
2005-04-04,0,0,6,76,6,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,0,23,75,6,False
2005-04-07,2,0,22,51,2,False
2005-04-08,2,5,18,56,5,False
2005-04-09,0,3,14,46,0,False
2005-04-10,0,3,13,45,5,False
2005-04-11,2,2,11,59,3,False
2005-04-12,0,0,19,76,4,False
2005-04-13,0,4,16,67,6,False
2005-04-14,0,6,11,60,5,False
2005-04-15,2,2,13,69,7,False
2005-04-16,0,5,5,38,0,False
2005-04-17,0,0,19,30,0,False
2005-04-18,1,3,13,58,4,False
2005-04-19,0,4,9,56,4,False
2005-04-20,3,2,14,56,3,False
2005-04-21,2,0,17,73,6,False
2005-04-22,5,0,25,54,2,False
2005-04-23,0,3,10,38,3,False
2005-04-24,0,7,15,37,5,False
2005-04-25,1,10,10,66,1,False
2005-04-26,0,0,7,79,3,False
2005-04-27,1,1,14,66,6,False
2005-04-28,0,6,6,74,3,False
2005-04-29,0,3,8,54,3,False
2005-04-30,5,0,15,65,2,False
2005-05-01,0,0,5,43,7,False
2005-05-02,4,0,10,68,1,False
2005-05-03,1,4,13,63,4,False
2005-05-04,0,1,16,77,4,False
2005-05-05,0,1,19,69,4,False
2005-05-06,0,3,8,64,8,False
2005-05-07,0,0,11,51,5,False
2005-05-08,3,3,11,37,8,False
2005-05-09,1,4,6,68,4,False
2005-05-10,1,0,16,53,3,False
2005-05-11,1,7,10,43,3,False
2005-05-12,0,4,10,65,7,False
2005-05-13,0,6,13,43,3,False
2005-05-14,3,0,13,39,8,False
2005-05-15,2,7,10,65,5,False
2005-05-16,0,1,10,54,0,False
2005-05-17,0,3,13,64,1,False
2005-05-18,0,1,7,67,4,False
2005-05-19,0,1,13,58,1,False
2005-05-20,2,3,24,37,3,False
2005-05-21,0,0,8,66,0,False
2005-05-22,0,5,10,26,3,False
2005-05-23,0,0,10,54,1,False
2005-05-24,0,1,11,54,1,False
2005-05-25,0,1,7,48,1,False
2005-05-26,0,2,15,51,3,False
2005-05-27,0,2,13,54,7,False
2005-05-28,0,0,11,33,3,False
2005-05-29,3,3,6,41,3,False
2005-05-30,0,0,5,41,10,False
2005-05-31,0,0,12,49,3,False
2005-06-01,1,0,16,59,4,False
2005-06-02,0,6,9,62,3,False
2005-06-03,0,0,18,56,3,False
2005-06-04,0,0,5,53,3,False
2005-06-05,3,3,13,44,3,False
2005-06-06,1,6,6,61,3,False
2005-06-07,3,4,10,51,3,False
