date,expense,expensive,fine,ghetto,intervention,isPartial
2017-07-22,7,56,86,21,10,False
2017-07-23,8,68,82,24,8,False
2017-07-24,14,57,85,23,14,False
2017-07-25,12,58,84,20,14,False
2017-07-26,12,58,80,21,13,False
2017-07-27,13,61,84,22,14,False
2017-07-28,14,57,81,22,11,False
2017-07-29,6,69,87,25,8,False
2017-07-30,9,74,77,20,9,False
2017-07-31,13,53,85,16,14,False
2017-08-01,14,58,84,18,18,False
2017-08-02,13,62,86,19,18,False
2017-08-03,15,62,91,23,13,False
2017-08-04,10,58,88,22,14,False
2017-08-05,7,67,81,21,8,False
2017-08-06,7,69,90,23,9,False
2017-08-07,11,58,84,20,17,False
2017-08-08,11,57,84,19,20,False
2017-08-09,12,57,88,20,14,False
2017-08-10,13,61,84,22,14,False
2017-08-11,11,55,87,21,13,False
2017-08-12,8,63,85,24,8,False
2017-08-13,9,63,80,22,9,False
2017-08-14,11,52,73,23,15,False
2017-08-15,12,57,81,18,20,False
2017-08-16,10,56,86,19,13,False
2017-08-17,12,57,85,18,15,False
2017-08-18,10,57,82,20,12,False
2017-08-19,5,59,80,25,9,False
2017-08-20,6,68,80,20,9,False
2017-08-21,10,53,71,19,12,False
2017-08-22,12,55,86,22,17,False
2017-08-23,12,63,82,19,19,False
2017-08-24,12,67,85,20,15,False
2017-08-25,11,57,83,18,12,False
2017-08-26,7,61,81,19,9,False
2017-08-27,7,65,72,18,10,False
2017-08-28,14,54,79,18,19,False
2017-08-29,15,55,75,16,20,False
2017-08-30,17,55,86,18,19,False
2017-08-31,16,54,77,21,17,False
2017-09-01,13,56,88,18,12,False
2017-09-02,7,60,81,20,10,False
2017-09-03,11,61,80,21,8,False
2017-09-04,9,62,82,22,11,False
2017-09-05,18,53,80,18,18,False
2017-09-06,15,51,80,18,19,False
2017-09-07,16,46,81,18,16,False
2017-09-08,13,45,72,17,15,False
2017-09-09,8,49,73,22,10,False
2017-09-10,10,57,71,21,11,False
2017-09-11,17,47,73,16,20,False
2017-09-12,18,50,81,18,24,False
2017-09-13,19,58,79,18,21,False
2017-09-14,19,58,82,20,20,False
2017-09-15,15,55,87,20,18,False
2017-09-16,9,62,85,24,13,False
2017-09-17,10,61,74,19,12,False
2017-09-18,18,60,83,17,22,False
2017-09-19,18,54,89,20,23,False
2017-09-20,17,51,84,22,20,False
2017-09-21,18,58,83,17,19,False
2017-09-22,16,56,84,19,16,False
2017-09-23,11,57,85,20,10,False
2017-09-24,12,61,95,20,12,False
2017-09-25,16,56,92,21,21,False
2017-09-26,21,58,100,17,21,False
2017-09-27,19,57,98,19,23,False
2017-09-28,19,53,85,16,17,False
2017-09-29,17,60,86,18,17,False
2017-09-30,9,62,87,19,12,False
2017-10-01,11,63,77,22,14,False
2017-10-02,17,53,76,18,16,False
2017-10-03,20,52,78,16,18,False
2017-10-04,19,57,87,19,23,False
2017-10-05,17,52,84,20,20,False
2017-10-06,14,55,84,19,19,False
2017-10-07,9,58,84,19,11,False
2017-10-08,10,61,79,21,12,False
2017-10-09,19,55,83,17,17,False
2017-10-10,20,53,77,21,20,False
2017-10-11,18,59,81,17,20,False
2017-10-12,17,53,85,19,21,False
2017-10-13,14,58,86,20,15,False
2017-10-14,10,52,82,19,11,False
2017-10-15,12,65,83,21,12,False
2017-10-16,19,57,84,19,21,False
2017-10-17,20,59,89,18,18,False
2017-10-18,17,51,84,16,20,False
2017-10-19,16,58,85,18,20,False
2017-10-20,13,58,84,17,15,False
2017-10-21,8,61,84,20,11,False
2017-10-22,10,60,79,20,13,False
2017-10-23,19,60,79,20,17,False
2017-10-24,20,58,87,18,23,False
2017-10-25,19,59,85,19,22,False
2017-10-26,18,61,82,18,17,False
2017-10-27,15,54,87,19,18,False
2017-10-28,9,57,82,21,11,False
2017-10-29,13,62,73,17,12,False
2017-10-30,19,57,82,18,19,False
2017-10-31,21,54,76,19,21,False
2017-11-01,19,56,77,16,22,False
2017-11-02,19,58,79,18,19,False
2017-11-03,16,61,81,19,18,False
2017-11-04,10,62,80,17,11,False
2017-11-05,11,63,79,18,13,False
2017-11-06,19,55,82,17,21,False
2017-11-07,19,64,83,19,22,False
2017-11-08,20,57,85,18,22,False
2017-11-09,19,55,89,19,23,False
2017-11-10,14,58,86,21,15,False
2017-11-11,10,60,89,19,10,False
2017-11-12,11,65,87,23,13,False
2017-11-13,20,65,84,19,26,False
2017-11-14,19,61,87,19,24,False
2017-11-15,15,63,88,18,21,False
2017-11-16,15,69,91,19,19,False
2017-11-17,13,60,86,21,17,False
2017-11-18,9,60,87,20,10,False
2017-11-19,9,67,82,20,10,False
2017-11-20,18,66,85,17,16,False
2017-11-21,16,59,91,19,16,False
2017-11-22,12,60,84,19,14,False
2017-11-23,5,67,68,22,8,False
2017-11-24,6,60,69,16,7,False
2017-11-25,7,66,79,21,9,False
2017-11-26,9,67,85,22,12,False
2017-11-27,17,60,84,18,19,False
2017-11-28,18,65,79,19,21,False
2017-11-29,15,64,78,19,19,False
2017-11-30,18,64,87,23,22,False
2017-12-01,16,59,83,21,18,False
2017-12-02,12,61,89,24,13,False
2017-12-03,13,68,84,22,12,False
2017-12-04,18,61,88,20,17,False
2017-12-05,17,63,86,17,20,False
2017-12-06,20,66,89,19,20,False
2017-12-07,17,63,80,17,20,False
2017-12-08,13,66,85,19,17,False
2017-12-09,10,65,85,21,11,False
2017-12-10,10,68,77,20,15,False
2017-12-11,17,58,80,24,20,False
2017-12-12,18,60,92,26,21,False
2017-12-13,18,64,86,25,19,False
