date,costliness,costly,debtor,default,depression,isPartial
2006-05-29,0,0,0,36,68,False
2006-05-30,0,0,1,47,65,False
2006-05-31,0,1,2,53,54,False
2006-06-01,0,1,1,51,47,False
2006-06-02,0,0,1,50,53,False
2006-06-03,0,0,1,42,56,False
2006-06-04,0,0,0,44,48,False
2006-06-05,0,1,1,49,55,False
2006-06-06,0,1,1,66,64,False
2006-06-07,0,0,0,59,50,False
2006-06-08,0,1,1,54,50,False
2006-06-09,0,1,1,55,53,False
2006-06-10,0,0,0,40,50,False
2006-06-11,0,0,0,47,58,False
2006-06-12,0,0,0,56,47,False
2006-06-13,0,1,1,57,48,False
2006-06-14,0,1,0,53,53,False
2006-06-15,0,0,1,58,42,False
2006-06-16,0,1,1,52,44,False
2006-06-17,0,2,0,38,42,False
2006-06-18,0,1,0,31,58,False
2006-06-19,0,0,2,50,44,False
2006-06-20,0,0,1,66,34,False
2006-06-21,0,0,4,59,48,False
2006-06-22,0,0,1,58,52,False
2006-06-23,0,0,1,58,46,False
2006-06-24,0,0,0,31,48,False
2006-06-25,0,0,0,36,48,False
2006-06-26,0,1,1,47,52,False
2006-06-27,0,0,2,55,42,False
2006-06-28,0,0,1,56,45,False
2006-06-29,0,2,1,64,39,False
2006-06-30,0,1,1,49,33,False
2006-07-01,0,0,0,33,31,False
2006-07-02,0,1,0,32,50,False
2006-07-03,0,0,0,45,47,False
2006-07-04,0,0,2,39,56,False
2006-07-05,0,0,0,56,50,False
2006-07-06,0,0,0,49,47,False
2006-07-07,0,0,1,53,40,False
2006-07-08,0,0,0,45,41,False
2006-07-09,0,0,0,38,41,False
2006-07-10,0,0,1,53,49,False
2006-07-11,0,0,0,60,47,False
2006-07-12,0,0,0,57,50,False
2006-07-13,0,1,1,65,47,False
2006-07-14,0,0,0,42,39,False
2006-07-15,0,0,0,43,42,False
2006-07-16,0,0,1,48,54,False
2006-07-17,0,0,1,46,43,False
2006-07-18,0,0,0,52,36,False
2006-07-19,0,0,1,58,55,False
2006-07-20,0,0,2,52,50,False
2006-07-21,0,0,0,49,40,False
2006-07-22,0,0,0,46,35,False
2006-07-23,0,0,1,47,38,False
2006-07-24,0,0,0,50,41,False
2006-07-25,0,0,0,60,54,False
2006-07-26,0,0,1,49,42,False
2006-07-27,0,1,3,57,46,False
2006-07-28,0,0,1,51,38,False
2006-07-29,0,0,0,46,41,False
2006-07-30,0,2,1,47,56,False
2006-07-31,0,0,0,45,41,False
2006-08-01,0,1,0,56,52,False
2006-08-02,0,1,0,53,42,False
2006-08-03,0,0,1,60,37,False
2006-08-04,0,0,1,51,45,False
2006-08-05,0,2,1,44,46,False
2006-08-06,0,1,0,50,42,False
2006-08-07,0,0,1,55,45,False
2006-08-08,0,0,0,56,49,False
2006-08-09,0,0,0,54,49,False
2006-08-10,0,0,0,47,45,False
2006-08-11,0,1,2,45,31,False
2006-08-12,0,0,0,47,34,False
2006-08-13,0,1,0,50,52,False
2006-08-14,0,1,1,52,46,False
2006-08-15,0,0,0,61,35,False
2006-08-16,0,0,0,61,40,False
2006-08-17,0,0,1,61,39,False
2006-08-18,0,1,0,56,44,False
2006-08-19,0,0,0,36,37,False
2006-08-20,0,0,0,34,34,False
2006-08-21,0,0,0,44,45,False
2006-08-22,0,0,0,50,42,False
2006-08-23,0,0,0,67,35,False
2006-08-24,0,0,1,58,58,False
2006-08-25,0,0,1,61,42,False
2006-08-26,0,0,1,41,50,False
2006-08-27,0,0,0,46,38,False
2006-08-28,0,0,2,49,53,False
2006-08-29,0,0,1,61,46,False
2006-08-30,0,0,1,58,47,False
2006-08-31,0,0,0,59,44,False
2006-09-01,0,1,1,52,47,False
2006-09-02,0,0,0,41,45,False
2006-09-03,0,0,0,45,40,False
2006-09-04,0,0,0,42,60,False
2006-09-05,0,0,0,47,50,False
2006-09-06,0,0,0,52,52,False
2006-09-07,0,0,1,49,51,False
2006-09-08,0,0,1,47,48,False
2006-09-09,0,0,0,36,34,False
2006-09-10,0,0,1,37,63,False
2006-09-11,0,0,2,43,51,False
2006-09-12,0,0,1,48,58,False
2006-09-13,0,0,1,49,55,False
2006-09-14,0,0,0,51,56,False
2006-09-15,0,0,0,56,51,False
2006-09-16,0,0,0,50,50,False
2006-09-17,0,1,0,38,62,False
2006-09-18,0,0,1,46,53,False
2006-09-19,0,0,1,60,68,False
2006-09-20,0,0,1,50,58,False
2006-09-21,0,0,0,55,46,False
2006-09-22,0,0,0,65,48,False
2006-09-23,0,0,0,43,48,False
2006-09-24,0,0,0,42,50,False
2006-09-25,0,0,0,56,64,False
2006-09-26,0,0,1,57,59,False
2006-09-27,0,0,0,47,70,False
2006-09-28,0,0,1,44,61,False
2006-09-29,0,0,1,48,53,False
2006-09-30,0,1,1,44,55,False
2006-10-01,0,1,1,30,42,False
2006-10-02,0,0,0,45,70,False
2006-10-03,0,0,0,53,71,False
2006-10-04,0,0,1,60,69,False
2006-10-05,0,0,0,49,62,False
2006-10-06,0,1,1,49,52,False
2006-10-07,0,0,1,43,47,False
2006-10-08,0,0,1,33,59,False
2006-10-09,0,0,0,50,68,False
2006-10-10,0,0,0,57,63,False
2006-10-11,0,0,0,52,70,False
2006-10-12,0,0,0,66,58,False
2006-10-13,0,0,1,50,44,False
2006-10-14,0,0,0,41,49,False
2006-10-15,0,0,1,41,65,False
2006-10-16,0,0,1,53,70,False
2006-10-17,0,1,1,62,66,False
2006-10-18,0,0,1,59,73,False
2006-10-19,0,0,0,59,58,False
2006-10-20,0,0,0,50,53,False
2006-10-21,0,0,0,47,44,False
2006-10-22,0,0,0,34,59,False
2006-10-23,0,0,0,51,58,False
2006-10-24,0,0,0,55,72,False
2006-10-25,0,0,0,52,72,False
2006-10-26,0,0,1,48,58,False
2006-10-27,0,0,0,49,62,False
2006-10-28,0,0,1,45,43,False
