date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2014-10-13,8,14,0,5,0,False
2014-10-14,8,13,1,6,0,False
2014-10-15,8,13,1,6,0,False
2014-10-16,9,13,1,6,0,False
2014-10-17,8,11,1,5,0,False
2014-10-18,11,9,0,4,0,False
2014-10-19,12,7,1,3,0,False
2014-10-20,12,11,1,7,0,False
2014-10-21,10,12,0,7,0,False
2014-10-22,10,11,0,6,0,False
2014-10-23,10,12,1,7,0,False
2014-10-24,11,12,1,6,0,False
2014-10-25,14,9,0,3,0,False
2014-10-26,15,7,0,3,0,False
2014-10-27,14,13,1,6,0,False
2014-10-28,17,12,1,7,0,False
2014-10-29,16,13,1,7,0,False
2014-10-30,18,12,1,7,0,False
2014-10-31,24,12,0,6,0,False
2014-11-01,33,7,1,3,0,False
2014-11-02,58,8,1,3,0,False
2014-11-03,100,13,0,6,0,False
2014-11-04,90,12,1,7,0,False
2014-11-05,64,12,1,6,0,False
2014-11-06,50,11,1,6,0,False
2014-11-07,49,11,1,6,0,False
2014-11-08,58,9,1,3,0,False
2014-11-09,56,7,1,4,0,False
2014-11-10,41,14,1,7,0,False
2014-11-11,33,14,1,6,0,False
2014-11-12,30,13,1,6,1,False
2014-11-13,29,13,1,6,0,False
2014-11-14,25,11,1,6,0,False
2014-11-15,33,8,1,4,0,False
2014-11-16,33,7,0,3,0,False
2014-11-17,24,12,1,6,0,False
2014-11-18,21,12,1,7,0,False
2014-11-19,18,11,1,6,0,False
2014-11-20,20,11,1,7,0,False
2014-11-21,21,10,1,6,0,False
2014-11-22,25,8,1,3,0,False
2014-11-23,23,7,1,4,0,False
2014-11-24,18,11,1,5,0,False
2014-11-25,16,13,1,6,0,False
2014-11-26,20,12,1,5,0,False
2014-11-27,28,8,0,2,0,False
2014-11-28,30,13,1,3,0,False
2014-11-29,25,9,1,3,0,False
2014-11-30,25,8,1,3,0,False
2014-12-01,20,13,1,6,0,False
2014-12-02,16,13,1,6,0,False
2014-12-03,15,12,1,6,0,False
2014-12-04,16,11,1,6,0,False
2014-12-05,17,12,1,6,0,False
2014-12-06,22,8,1,4,0,False
2014-12-07,23,6,1,3,0,False
2014-12-08,17,12,1,6,0,False
2014-12-09,16,11,1,6,0,False
2014-12-10,15,11,1,6,0,False
2014-12-11,17,11,1,6,0,False
2014-12-12,16,10,1,5,0,False
2014-12-13,20,8,0,3,0,False
2014-12-14,19,7,1,3,0,False
2014-12-15,15,11,1,6,0,False
2014-12-16,15,10,1,6,0,False
2014-12-17,15,10,1,6,0,False
2014-12-18,18,9,1,6,0,False
2014-12-19,16,10,0,6,0,False
2014-12-20,19,7,0,3,0,False
2014-12-21,20,6,0,3,0,False
2014-12-22,17,10,0,5,0,False
2014-12-23,17,11,1,5,0,False
2014-12-24,19,10,1,4,0,False
2014-12-25,31,7,0,2,0,False
2014-12-26,30,16,1,4,0,False
2014-12-27,27,9,1,3,0,False
2014-12-28,28,7,0,3,0,False
2014-12-29,21,13,1,6,0,False
2014-12-30,23,13,1,6,0,False
2014-12-31,20,13,1,4,0,False
2015-01-01,20,11,0,3,0,False
2015-01-02,20,16,1,5,0,False
2015-01-03,20,10,0,4,0,False
2015-01-04,23,8,1,3,0,False
2015-01-05,15,15,1,7,0,False
2015-01-06,14,13,1,7,0,False
2015-01-07,14,13,1,6,0,False
2015-01-08,13,12,1,6,0,False
2015-01-09,14,13,1,6,0,False
2015-01-10,16,9,1,4,0,False
2015-01-11,17,7,0,3,0,False
2015-01-12,14,11,1,6,0,False
2015-01-13,13,12,1,6,0,False
2015-01-14,13,12,1,6,0,False
2015-01-15,13,12,1,7,0,False
2015-01-16,12,11,1,6,0,False
2015-01-17,14,9,1,4,0,False
2015-01-18,16,8,1,3,0,False
2015-01-19,15,16,1,5,0,False
2015-01-20,13,13,1,6,0,False
2015-01-21,11,14,1,6,0,False
2015-01-22,11,12,1,7,0,False
2015-01-23,12,12,1,7,0,False
2015-01-24,16,8,1,4,0,False
2015-01-25,18,8,1,4,0,False
2015-01-26,15,13,0,6,0,False
2015-01-27,22,14,1,7,0,False
2015-01-28,18,17,1,6,0,False
2015-01-29,15,19,1,6,0,False
2015-01-30,16,20,1,6,0,False
2015-01-31,21,12,1,4,0,False
2015-02-01,18,12,0,3,0,False
2015-02-02,12,14,1,6,0,False
2015-02-03,14,13,1,7,0,False
2015-02-04,12,12,1,7,0,False
2015-02-05,11,12,1,8,0,False
2015-02-06,11,11,1,7,0,False
2015-02-07,14,8,1,4,0,False
2015-02-08,14,7,1,4,0,False
2015-02-09,11,12,1,6,0,False
2015-02-10,11,11,1,7,0,False
2015-02-11,10,11,1,6,0,False
2015-02-12,10,10,0,6,0,False
2015-02-13,12,10,1,6,0,False
2015-02-14,14,6,1,3,0,False
2015-02-15,13,8,1,3,0,False
2015-02-16,13,13,1,5,0,False
2015-02-17,11,15,1,6,0,False
2015-02-18,11,13,1,7,0,False
2015-02-19,11,12,1,6,0,False
2015-02-20,11,12,1,6,0,False
2015-02-21,14,8,1,3,0,False
2015-02-22,15,8,0,3,0,False
2015-02-23,10,11,1,6,0,False
2015-02-24,12,12,1,6,0,False
2015-02-25,10,13,1,6,0,False
2015-02-26,14,11,1,6,0,False
2015-02-27,12,11,1,6,0,False
2015-02-28,14,7,0,4,0,False
2015-03-01,15,7,0,3,0,False
2015-03-02,12,12,1,6,0,False
2015-03-03,12,12,1,7,0,False
