date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2016-07-02,20,1,5,49,1,False
2016-07-03,22,1,4,45,1,False
2016-07-04,23,2,2,43,1,False
2016-07-05,17,2,8,64,2,False
2016-07-06,17,1,8,65,1,False
2016-07-07,16,1,8,66,0,False
2016-07-08,17,2,7,56,1,False
2016-07-09,20,2,4,52,1,False
2016-07-10,23,2,6,49,1,False
2016-07-11,21,1,6,72,1,False
2016-07-12,15,2,8,72,1,False
2016-07-13,15,1,9,66,2,False
2016-07-14,16,1,11,63,1,False
2016-07-15,19,0,6,60,1,False
2016-07-16,22,1,4,47,2,False
2016-07-17,19,2,4,47,2,False
2016-07-18,18,1,8,66,1,False
2016-07-19,17,1,8,66,2,False
2016-07-20,16,1,8,69,0,False
2016-07-21,19,2,10,65,1,False
2016-07-22,16,2,7,65,1,False
2016-07-23,21,2,3,46,1,False
