date,charity,community,compensate,compensation,contribute,isPartial
2014-02-05,4,95,0,6,2,False
2014-02-06,5,89,0,6,2,False
2014-02-07,4,79,0,5,2,False
2014-02-08,4,57,0,3,1,False
2014-02-09,4,56,0,3,1,False
2014-02-10,4,85,0,6,2,False
2014-02-11,5,83,0,5,2,False
2014-02-12,4,80,0,5,2,False
2014-02-13,4,77,0,5,2,False
2014-02-14,4,73,0,4,1,False
2014-02-15,3,53,0,3,1,False
2014-02-16,3,57,0,3,1,False
2014-02-17,4,77,0,5,2,False
2014-02-18,5,86,0,5,2,False
2014-02-19,4,78,0,5,2,False
2014-02-20,4,79,0,5,3,False
2014-02-21,4,74,0,5,2,False
2014-02-22,4,54,0,3,1,False
2014-02-23,3,54,0,3,2,False
2014-02-24,4,79,0,5,3,False
2014-02-25,5,81,0,5,2,False
2014-02-26,4,84,0,6,3,False
2014-02-27,6,78,0,5,3,False
2014-02-28,5,74,0,5,2,False
2014-03-01,3,54,0,3,1,False
2014-03-02,4,55,0,3,1,False
2014-03-03,4,85,0,5,2,False
2014-03-04,4,79,0,5,2,False
2014-03-05,4,79,0,5,2,False
2014-03-06,5,78,0,5,2,False
2014-03-07,4,77,0,4,2,False
2014-03-08,3,56,0,3,1,False
2014-03-09,4,54,0,3,1,False
2014-03-10,4,80,0,5,2,False
2014-03-11,5,79,0,6,2,False
2014-03-12,4,77,0,5,2,False
2014-03-13,4,75,0,5,2,False
2014-03-14,4,74,0,5,2,False
2014-03-15,3,53,0,2,1,False
2014-03-16,3,50,0,2,1,False
2014-03-17,4,77,0,5,2,False
2014-03-18,5,83,0,5,2,False
2014-03-19,4,76,0,6,2,False
2014-03-20,4,75,0,5,2,False
2014-03-21,4,69,0,5,2,False
2014-03-22,3,54,0,3,1,False
2014-03-23,3,52,0,3,2,False
2014-03-24,4,81,0,5,2,False
2014-03-25,5,82,0,6,2,False
2014-03-26,4,82,0,6,2,False
2014-03-27,5,79,0,5,2,False
2014-03-28,4,74,0,4,2,False
2014-03-29,3,53,0,3,1,False
2014-03-30,3,51,0,3,1,False
2014-03-31,5,85,0,5,2,False
2014-04-01,4,83,0,5,2,False
2014-04-02,4,81,0,5,2,False
2014-04-03,4,76,0,5,2,False
2014-04-04,4,74,0,4,2,False
2014-04-05,4,56,0,2,1,False
2014-04-06,4,54,0,2,1,False
2014-04-07,5,81,0,4,2,False
2014-04-08,5,80,0,6,2,False
2014-04-09,5,81,0,5,2,False
2014-04-10,4,81,0,5,2,False
2014-04-11,4,75,0,4,2,False
2014-04-12,4,55,0,3,1,False
2014-04-13,4,56,0,3,2,False
2014-04-14,5,87,0,5,3,False
2014-04-15,4,81,0,5,2,False
2014-04-16,4,79,0,5,2,False
2014-04-17,4,76,0,5,2,False
2014-04-18,3,73,0,4,1,False
2014-04-19,3,55,0,2,1,False
2014-04-20,3,53,0,3,1,False
2014-04-21,4,85,0,5,2,False
2014-04-22,4,84,0,5,2,False
2014-04-23,5,82,0,5,2,False
2014-04-24,4,77,0,5,2,False
2014-04-25,4,74,0,5,2,False
2014-04-26,3,55,0,2,1,False
2014-04-27,3,54,0,2,1,False
2014-04-28,4,83,0,5,2,False
2014-04-29,5,85,0,5,2,False
2014-04-30,4,81,0,5,2,False
2014-05-01,5,82,0,5,2,False
2014-05-02,4,74,0,4,2,False
2014-05-03,3,53,0,2,1,False
2014-05-04,3,53,0,2,1,False
2014-05-05,4,86,0,5,2,False
2014-05-06,4,86,0,6,2,False
2014-05-07,4,81,0,5,2,False
2014-05-08,4,82,0,5,2,False
2014-05-09,4,81,0,5,2,False
2014-05-10,3,56,0,2,1,False
2014-05-11,3,50,0,2,1,False
2014-05-12,4,87,0,5,2,False
2014-05-13,5,84,0,4,2,False
2014-05-14,5,83,0,5,2,False
2014-05-15,5,84,0,5,2,False
2014-05-16,6,73,0,4,2,False
2014-05-17,4,53,0,2,1,False
2014-05-18,4,51,0,3,1,False
2014-05-19,5,83,0,4,2,False
2014-05-20,4,80,0,5,2,False
2014-05-21,4,81,0,5,2,False
2014-05-22,4,78,0,5,2,False
2014-05-23,4,71,0,5,1,False
2014-05-24,3,49,0,3,1,False
2014-05-25,3,44,0,2,1,False
2014-05-26,3,49,0,2,1,False
2014-05-27,4,85,0,5,1,False
2014-05-28,4,82,0,5,2,False
2014-05-29,4,77,0,5,2,False
2014-05-30,4,74,0,5,1,False
2014-05-31,4,53,0,2,1,False
2014-06-01,4,51,0,2,1,False
2014-06-02,4,84,0,5,1,False
2014-06-03,4,81,0,6,2,False
2014-06-04,4,80,0,5,1,False
2014-06-05,4,75,0,5,1,False
2014-06-06,4,71,0,4,1,False
2014-06-07,3,50,0,2,1,False
2014-06-08,3,47,0,3,1,False
2014-06-09,4,79,0,4,1,False
2014-06-10,4,78,0,5,1,False
2014-06-11,4,74,0,5,1,False
2014-06-12,4,71,0,5,1,False
2014-06-13,3,63,0,4,1,False
2014-06-14,3,49,0,2,1,False
2014-06-15,2,44,0,2,1,False
2014-06-16,4,76,0,4,1,False
2014-06-17,4,76,0,5,1,False
2014-06-18,4,75,0,5,1,False
2014-06-19,4,70,0,6,1,False
2014-06-20,4,66,0,5,1,False
2014-06-21,3,50,0,3,1,False
2014-06-22,3,48,0,2,1,False
