date,prosper,prosperity,isPartial
2017-08-30,67,95,False
2017-08-31,71,100,False
2017-09-01,64,85,False
2017-09-02,64,55,False
2017-09-03,41,52,False
2017-09-04,43,63,False
2017-09-05,76,80,False
2017-09-06,64,64,False
2017-09-07,76,66,False
2017-09-08,64,51,False
2017-09-09,45,43,False
2017-09-10,44,37,False
2017-09-11,77,67,False
2017-09-12,65,68,False
2017-09-13,66,65,False
2017-09-14,66,74,False
2017-09-15,86,67,False
2017-09-16,72,61,False
2017-09-17,54,49,False
2017-09-18,73,66,False
2017-09-19,89,75,False
2017-09-20,68,78,False
2017-09-21,73,62,False
2017-09-22,72,64,False
2017-09-23,46,49,False
2017-09-24,51,44,False
2017-09-25,78,73,False
2017-09-26,68,79,False
2017-09-27,74,66,False
2017-09-28,88,71,False
2017-09-29,68,67,False
2017-09-30,53,63,False
2017-10-01,51,38,False
2017-10-02,60,73,False
2017-10-03,75,74,False
2017-10-04,73,70,False
2017-10-05,65,79,False
2017-10-06,65,64,False
2017-10-07,53,42,False
2017-10-08,49,40,False
2017-10-09,52,65,False
2017-10-10,64,74,False
2017-10-11,67,70,False
2017-10-12,73,79,False
2017-10-13,63,68,False
2017-10-14,55,39,False
2017-10-15,47,45,False
2017-10-16,63,70,False
2017-10-17,74,73,False
2017-10-18,59,76,False
2017-10-19,69,59,False
2017-10-20,62,68,False
2017-10-21,55,49,False
2017-10-22,52,48,False
2017-10-23,69,76,False
2017-10-24,61,65,False
2017-10-25,62,74,False
2017-10-26,62,70,False
2017-10-27,65,60,False
2017-10-28,54,44,False
2017-10-29,61,49,False
2017-10-30,66,77,False
2017-10-31,61,79,False
2017-11-01,54,87,False
2017-11-02,71,77,False
2017-11-03,66,73,False
2017-11-04,59,66,False
2017-11-05,44,39,False
2017-11-06,66,81,False
2017-11-07,71,77,False
2017-11-08,75,74,False
2017-11-09,80,74,False
2017-11-10,67,75,False
2017-11-11,68,48,False
2017-11-12,56,42,False
2017-11-13,68,70,False
2017-11-14,80,70,False
2017-11-15,74,72,False
2017-11-16,70,62,False
2017-11-17,64,62,False
2017-11-18,68,51,False
2017-11-19,57,44,False
2017-11-20,52,65,False
2017-11-21,47,75,False
2017-11-22,50,60,False
2017-11-23,45,30,False
2017-11-24,29,48,False
2017-11-25,54,36,False
2017-11-26,52,36,False
2017-11-27,64,67,False
2017-11-28,60,73,False
2017-11-29,64,73,False
2017-11-30,76,92,False
2017-12-01,70,85,False
2017-12-02,69,58,False
2017-12-03,50,51,False
2017-12-04,59,79,False
2017-12-05,71,79,False
2017-12-06,68,94,False
2017-12-07,66,62,False
2017-12-08,69,72,False
2017-12-09,36,56,False
2017-12-10,60,45,False
2017-12-11,54,70,False
2017-12-12,74,72,False
2017-12-13,69,80,False
