date,radical,ruin,segregation,shortage,steal,isPartial
2007-01-08,33,30,20,22,57,False
2007-01-09,31,17,12,19,58,False
2007-01-10,55,16,18,14,61,False
2007-01-11,39,16,28,12,69,False
2007-01-12,33,31,14,24,72,False
2007-01-13,23,26,0,14,67,False
2007-01-14,38,15,24,27,50,False
2007-01-15,40,23,17,13,68,False
2007-01-16,38,23,11,13,40,False
2007-01-17,40,17,8,28,57,False
2007-01-18,54,23,17,19,68,False
2007-01-19,34,20,18,24,44,False
2007-01-20,33,14,8,17,61,False
2007-01-21,51,17,17,28,70,False
2007-01-22,46,23,13,19,77,False
2007-01-23,42,17,22,28,52,False
2007-01-24,64,17,26,23,47,False
2007-01-25,43,24,19,23,60,False
2007-01-26,26,18,12,16,82,False
2007-01-27,25,20,0,11,76,False
2007-01-28,59,17,6,11,73,False
2007-01-29,41,19,19,28,61,False
2007-01-30,44,9,33,24,53,False
2007-01-31,50,13,28,37,52,False
2007-02-01,31,19,18,30,43,False
2007-02-02,41,23,16,27,47,False
2007-02-03,46,19,8,11,55,False
2007-02-04,44,30,14,25,47,False
2007-02-05,50,21,13,13,46,False
2007-02-06,56,5,20,14,68,False
2007-02-07,48,22,29,22,46,False
2007-02-08,52,20,13,13,59,False
2007-02-09,41,23,19,23,85,False
2007-02-10,38,24,8,5,76,False
2007-02-11,22,27,16,19,74,False
2007-02-12,40,13,20,22,47,False
2007-02-13,46,19,32,14,63,False
2007-02-14,40,18,13,24,66,False
2007-02-15,33,13,23,23,69,False
2007-02-16,43,18,18,10,47,False
2007-02-17,33,11,6,8,69,False
2007-02-18,48,11,11,20,54,False
2007-02-19,43,18,16,18,63,False
2007-02-20,46,17,20,26,97,False
2007-02-21,33,15,28,28,44,False
2007-02-22,39,11,22,9,46,False
2007-02-23,47,27,14,14,65,False
2007-02-24,35,35,3,11,78,False
2007-02-25,38,27,19,16,83,False
2007-02-26,35,9,26,20,49,False
2007-02-27,44,25,21,25,69,False
2007-02-28,60,19,25,27,62,False
2007-03-01,23,14,23,27,67,False
2007-03-02,29,15,17,32,61,False
2007-03-03,30,11,3,5,63,False
2007-03-04,36,22,19,25,66,False
2007-03-05,55,11,24,26,68,False
2007-03-06,53,16,25,19,55,False
2007-03-07,46,23,37,16,34,False
2007-03-08,44,15,27,15,53,False
2007-03-09,53,15,23,21,59,False
2007-03-10,44,19,5,16,58,False
2007-03-11,39,14,8,11,59,False
2007-03-12,38,20,20,25,71,False
2007-03-13,39,17,26,11,44,False
2007-03-14,41,28,19,26,58,False
2007-03-15,28,21,22,26,58,False
2007-03-16,41,16,19,16,58,False
2007-03-17,47,14,8,8,83,False
2007-03-18,25,17,22,14,53,False
2007-03-19,51,15,22,24,46,False
2007-03-20,37,23,27,17,66,False
2007-03-21,29,27,16,18,82,False
2007-03-22,45,19,22,22,61,False
2007-03-23,39,18,14,18,55,False
2007-03-24,37,20,22,14,70,False
2007-03-25,37,17,23,11,91,False
2007-03-26,22,14,14,27,60,False
2007-03-27,45,21,27,21,52,False
2007-03-28,31,23,29,14,56,False
2007-03-29,39,20,17,26,50,False
2007-03-30,38,18,14,16,54,False
2007-03-31,28,17,0,8,53,False
2007-04-01,50,25,8,25,64,False
2007-04-02,51,24,27,16,51,False
2007-04-03,40,15,27,15,53,False
2007-04-04,33,13,5,16,56,False
2007-04-05,30,19,15,20,47,False
2007-04-06,32,15,2,19,68,False
2007-04-07,22,39,6,14,78,False
2007-04-08,63,9,0,27,75,False
2007-04-09,38,15,16,16,59,False
2007-04-10,35,16,12,16,56,False
2007-04-11,32,18,25,25,51,False
2007-04-12,37,9,17,16,52,False
2007-04-13,28,22,24,20,67,False
2007-04-14,32,16,11,8,70,False
2007-04-15,23,28,23,18,74,False
2007-04-16,41,17,24,34,59,False
2007-04-17,39,12,22,17,53,False
2007-04-18,33,14,24,26,53,False
2007-04-19,43,23,5,16,52,False
2007-04-20,33,11,19,31,40,False
2007-04-21,61,9,9,14,55,False
2007-04-22,39,14,14,25,70,False
2007-04-23,35,14,30,26,42,False
2007-04-24,40,17,29,19,41,False
2007-04-25,59,24,17,27,66,False
2007-04-26,45,16,17,9,57,False
2007-04-27,41,17,32,32,77,False
2007-04-28,42,23,8,25,71,False
2007-04-29,56,31,28,17,67,False
2007-04-30,45,14,31,14,38,False
2007-05-01,36,22,24,33,48,False
2007-05-02,49,31,9,23,49,False
2007-05-03,37,5,21,18,60,False
2007-05-04,31,13,18,13,70,False
2007-05-05,29,10,8,5,47,False
2007-05-06,61,24,32,5,79,False
2007-05-07,43,21,25,18,56,False
2007-05-08,28,21,33,21,54,False
2007-05-09,32,15,18,20,42,False
2007-05-10,43,25,22,17,57,False
2007-05-11,38,14,18,20,53,False
2007-05-12,33,11,16,16,60,False
2007-05-13,31,14,14,34,65,False
2007-05-14,33,20,20,27,45,False
2007-05-15,45,15,31,21,63,False
2007-05-16,46,8,16,26,54,False
2007-05-17,27,13,22,23,53,False
2007-05-18,32,14,25,25,51,False
2007-05-19,46,16,21,5,62,False
2007-05-20,35,11,13,8,69,False
2007-05-21,28,16,20,11,69,False
2007-05-22,52,15,26,15,57,False
2007-05-23,51,17,15,17,76,False
2007-05-24,46,20,17,14,58,False
2007-05-25,37,11,9,20,69,False
2007-05-26,25,14,3,19,69,False
2007-05-27,41,12,15,35,41,False
2007-05-28,30,12,12,12,55,False
2007-05-29,25,17,10,23,68,False
2007-05-30,34,10,18,30,71,False
2007-05-31,42,10,15,25,42,False
2007-06-01,45,23,13,18,67,False
2007-06-02,34,23,10,5,50,False
2007-06-03,41,18,18,18,80,False
2007-06-04,36,11,11,18,49,False
2007-06-05,27,16,11,13,50,False
2007-06-06,45,12,20,15,72,False
2007-06-07,39,15,21,12,39,False
2007-06-08,33,17,15,18,68,False
2007-06-09,24,24,8,5,69,False
2007-06-10,25,16,16,16,96,False
2007-06-11,47,14,14,19,66,False
2007-06-12,36,13,10,18,68,False
2007-06-13,35,24,8,22,62,False
2007-06-14,21,17,5,21,67,False
2007-06-15,44,8,12,15,67,False
2007-06-16,36,12,9,15,72,False
2007-06-17,25,16,13,16,92,False
2007-06-18,18,18,11,29,74,False
2007-06-19,29,14,7,25,69,False
2007-06-20,61,15,7,24,72,False
2007-06-21,55,8,8,15,82,False
2007-06-22,29,7,4,16,77,False
2007-06-23,29,13,3,11,64,False
2007-06-24,27,24,5,24,62,False
2007-06-25,37,20,13,25,73,False
2007-06-26,36,15,3,21,34,False
2007-06-27,25,13,13,18,60,False
2007-06-28,28,21,9,28,59,False
2007-06-29,33,7,20,18,57,False
2007-06-30,27,27,5,22,100,False
2007-07-01,25,19,14,17,84,False
2007-07-02,31,9,19,23,64,False
2007-07-03,33,19,25,11,70,False
2007-07-04,34,10,5,10,62,False
2007-07-05,29,26,7,20,52,False
2007-07-06,27,13,9,16,61,False
2007-07-07,49,38,3,5,48,False
2007-07-08,26,21,3,10,42,False
2007-07-09,34,15,11,11,72,False
