date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2014-11-04,0,40,59,53,18,False
2014-11-05,1,32,47,52,13,False
2014-11-06,1,37,30,55,12,False
2014-11-07,0,20,39,41,12,False
2014-11-08,0,31,9,31,5,False
2014-11-09,2,37,14,39,11,False
2014-11-10,4,51,44,42,19,False
2014-11-11,4,28,45,43,7,False
2014-11-12,4,38,37,74,15,False
2014-11-13,3,44,27,56,11,False
2014-11-14,1,47,35,52,23,False
2014-11-15,0,36,17,27,14,False
2014-11-16,0,51,26,33,7,False
2014-11-17,1,31,30,54,14,False
2014-11-18,1,43,34,61,15,False
2014-11-19,1,24,33,56,17,False
2014-11-20,0,18,49,46,24,False
2014-11-21,1,47,28,54,13,False
2014-11-22,0,36,35,40,5,False
2014-11-23,0,27,22,39,3,False
2014-11-24,0,25,26,48,5,False
2014-11-25,1,30,33,63,13,False
2014-11-26,0,38,38,49,14,False
2014-11-27,2,36,20,43,2,False
2014-11-28,2,37,19,36,2,False
2014-11-29,0,32,12,42,7,False
2014-11-30,2,34,17,48,8,False
2014-12-01,0,40,32,40,7,False
2014-12-02,1,25,29,54,14,False
2014-12-03,4,43,23,58,15,False
2014-12-04,0,30,34,60,14,False
2014-12-05,3,33,38,45,7,False
2014-12-06,0,30,22,42,5,False
2014-12-07,3,34,17,42,10,False
2014-12-08,1,23,43,61,9,False
2014-12-09,0,17,23,62,20,False
2014-12-10,1,34,57,65,21,False
2014-12-11,1,33,37,58,14,False
2014-12-12,1,35,28,56,9,False
2014-12-13,0,43,11,40,4,False
2014-12-14,0,37,20,59,9,False
2014-12-15,3,23,50,65,4,False
2014-12-16,1,44,39,51,13,False
2014-12-17,0,39,33,59,38,False
2014-12-18,1,31,45,67,22,False
2014-12-19,3,25,23,47,8,False
2014-12-20,0,41,24,30,4,False
2014-12-21,0,34,25,31,2,False
2014-12-22,0,25,49,41,16,False
2014-12-23,0,39,45,37,16,False
2014-12-24,0,40,16,34,7,False
2014-12-25,0,25,15,25,2,False
2014-12-26,0,35,27,35,2,False
2014-12-27,0,52,18,24,2,False
2014-12-28,0,59,18,26,4,False
2014-12-29,0,41,33,36,12,False
2014-12-30,2,41,37,34,14,False
2014-12-31,2,54,16,47,11,False
2015-01-01,0,49,21,34,4,False
2015-01-02,0,36,35,43,3,False
2015-01-03,2,33,12,35,9,False
2015-01-04,0,32,34,39,7,False
2015-01-05,0,43,30,33,13,False
2015-01-06,1,33,41,40,10,False
2015-01-07,1,34,56,41,14,False
2015-01-08,1,35,34,55,10,False
2015-01-09,0,43,45,48,13,False
2015-01-10,0,52,24,26,5,False
2015-01-11,2,29,24,31,3,False
2015-01-12,1,27,22,48,7,False
2015-01-13,0,50,22,50,15,False
2015-01-14,1,26,41,61,20,False
2015-01-15,0,32,37,61,6,False
2015-01-16,1,37,42,52,13,False
2015-01-17,0,46,21,34,4,False
2015-01-18,0,42,26,30,5,False
2015-01-19,1,46,22,48,15,False
2015-01-20,1,28,49,47,14,False
2015-01-21,0,28,46,65,21,False
2015-01-22,0,33,42,56,8,False
2015-01-23,0,34,41,60,16,False
2015-01-24,2,41,26,39,10,False
2015-01-25,0,19,23,42,14,False
2015-01-26,1,27,33,66,23,False
2015-01-27,1,37,45,45,16,False
2015-01-28,3,47,34,62,17,False
2015-01-29,0,33,49,47,19,False
2015-01-30,0,33,35,60,17,False
2015-01-31,0,25,34,42,8,False
2015-02-01,0,30,37,43,0,False
2015-02-02,0,30,32,42,13,False
2015-02-03,3,40,44,57,21,False
2015-02-04,4,56,47,55,11,False
2015-02-05,0,40,35,40,16,False
2015-02-06,0,31,51,58,13,False
2015-02-07,0,56,32,32,3,False
2015-02-08,0,40,25,37,2,False
2015-02-09,0,22,43,59,11,False
2015-02-10,0,39,40,78,15,False
2015-02-11,4,48,43,64,19,False
2015-02-12,1,40,42,45,19,False
2015-02-13,1,27,44,42,11,False
2015-02-14,2,33,22,33,5,False
2015-02-15,0,46,20,41,10,False
2015-02-16,3,43,27,36,16,False
2015-02-17,0,41,41,42,12,False
2015-02-18,0,45,38,42,15,False
2015-02-19,0,35,45,46,7,False
2015-02-20,0,45,48,34,6,False
2015-02-21,0,27,19,35,5,False
2015-02-22,0,41,24,48,2,False
2015-02-23,0,28,28,42,12,False
2015-02-24,1,59,37,45,7,False
2015-02-25,1,38,38,50,7,False
2015-02-26,0,39,43,55,11,False
2015-02-27,1,43,22,46,14,False
2015-02-28,0,32,27,28,5,False
2015-03-01,0,30,30,52,5,False
2015-03-02,7,36,30,40,15,False
2015-03-03,0,28,32,40,19,False
