date,partnership,patron,patronage,precious,priceless,isPartial
2008-05-10,39,34,0,53,16,False
2008-05-11,41,38,2,59,14,False
2008-05-12,89,32,3,57,9,False
2008-05-13,72,27,3,53,10,False
2008-05-14,69,40,4,25,16,False
2008-05-15,68,29,0,32,11,False
2008-05-16,66,42,1,34,13,False
2008-05-17,25,49,0,47,17,False
2008-05-18,28,50,0,44,14,False
2008-05-19,57,38,1,47,14,False
2008-05-20,50,29,1,39,15,False
2008-05-21,71,28,1,44,13,False
2008-05-22,57,26,1,42,10,False
2008-05-23,66,31,1,44,16,False
2008-05-24,26,43,2,46,11,False
2008-05-25,28,33,0,42,11,False
2008-05-26,25,25,0,41,15,False
2008-05-27,73,27,0,41,12,False
2008-05-28,58,24,1,37,11,False
2008-05-29,65,31,0,42,20,False
2008-05-30,53,36,2,44,10,False
2008-05-31,29,26,2,36,12,False
2008-06-01,32,31,3,46,9,False
2008-06-02,69,31,1,42,12,False
2008-06-03,61,30,1,34,9,False
2008-06-04,63,20,1,33,12,False
2008-06-05,79,38,1,40,11,False
2008-06-06,79,29,2,48,16,False
2008-06-07,35,30,0,35,17,False
2008-06-08,46,37,2,32,6,False
2008-06-09,72,30,2,38,11,False
2008-06-10,75,23,3,32,7,False
2008-06-11,74,27,2,36,7,False
2008-06-12,70,25,1,38,12,False
2008-06-13,55,33,0,45,17,False
2008-06-14,13,39,3,33,20,False
2008-06-15,34,27,0,37,12,False
2008-06-16,49,25,1,44,14,False
2008-06-17,58,25,0,45,11,False
2008-06-18,87,22,1,42,7,False
2008-06-19,69,26,1,39,13,False
2008-06-20,68,24,0,49,14,False
2008-06-21,26,26,2,54,18,False
2008-06-22,23,30,0,50,18,False
2008-06-23,69,37,0,35,9,False
2008-06-24,78,24,2,41,17,False
2008-06-25,55,26,0,26,10,False
2008-06-26,78,29,0,40,12,False
2008-06-27,58,42,1,33,11,False
2008-06-28,24,51,0,38,13,False
2008-06-29,34,44,0,46,16,False
2008-06-30,81,24,0,43,12,False
2008-07-01,67,23,2,37,18,False
2008-07-02,71,33,0,53,17,False
2008-07-03,49,29,1,40,17,False
2008-07-04,29,36,0,26,16,False
2008-07-05,31,38,2,40,11,False
2008-07-06,25,23,3,30,15,False
2008-07-07,73,24,1,43,10,False
2008-07-08,70,25,0,51,14,False
2008-07-09,81,29,1,38,10,False
2008-07-10,71,31,0,43,9,False
2008-07-11,54,31,3,31,11,False
2008-07-12,23,27,0,46,9,False
2008-07-13,18,26,2,44,15,False
2008-07-14,69,20,0,40,13,False
2008-07-15,68,26,0,51,12,False
2008-07-16,63,27,0,31,12,False
2008-07-17,74,38,1,39,18,False
2008-07-18,61,28,1,45,10,False
2008-07-19,17,39,2,52,11,False
2008-07-20,19,33,0,52,13,False
2008-07-21,75,22,1,39,12,False
2008-07-22,75,24,1,42,10,False
2008-07-23,65,21,2,48,9,False
2008-07-24,65,20,0,40,8,False
2008-07-25,69,33,1,33,19,False
2008-07-26,31,22,6,39,8,False
2008-07-27,30,32,0,39,20,False
2008-07-28,67,23,2,37,13,False
2008-07-29,60,19,1,44,5,False
2008-07-30,80,28,0,42,14,False
2008-07-31,50,28,0,29,10,False
2008-08-01,53,29,1,28,12,False
2008-08-02,39,25,2,47,6,False
2008-08-03,32,32,0,45,13,False
2008-08-04,57,43,3,35,13,False
2008-08-05,68,30,0,36,11,False
2008-08-06,60,26,3,25,15,False
2008-08-07,64,40,1,35,11,False
2008-08-08,34,29,0,37,11,False
2008-08-09,22,47,0,43,12,False
2008-08-10,18,29,0,42,20,False
2008-08-11,59,25,0,38,11,False
2008-08-12,58,22,0,43,15,False
2008-08-13,65,21,0,40,9,False
2008-08-14,68,32,1,61,15,False
2008-08-15,62,26,1,36,14,False
2008-08-16,20,59,0,40,12,False
2008-08-17,20,44,0,66,5,False
2008-08-18,60,29,1,37,14,False
2008-08-19,63,28,0,47,9,False
2008-08-20,67,36,0,45,16,False
2008-08-21,83,29,1,43,11,False
2008-08-22,47,34,3,34,13,False
2008-08-23,31,22,1,37,6,False
2008-08-24,22,28,1,49,10,False
2008-08-25,77,26,1,46,8,False
2008-08-26,69,25,1,32,15,False
2008-08-27,76,30,2,48,13,False
2008-08-28,67,31,1,38,12,False
2008-08-29,53,36,1,38,18,False
2008-08-30,16,33,1,46,19,False
2008-08-31,30,38,0,44,19,False
2008-09-01,40,25,0,33,5,False
2008-09-02,69,23,0,32,9,False
2008-09-03,83,32,2,42,23,False
2008-09-04,58,28,2,37,13,False
2008-09-05,56,28,1,29,8,False
2008-09-06,25,23,1,46,15,False
2008-09-07,27,34,1,46,9,False
2008-09-08,62,33,3,29,7,False
2008-09-09,53,31,3,41,7,False
2008-09-10,83,30,0,52,11,False
2008-09-11,70,29,2,43,12,False
2008-09-12,66,31,3,36,9,False
2008-09-13,22,28,0,35,12,False
2008-09-14,19,46,1,33,5,False
2008-09-15,72,34,3,34,8,False
2008-09-16,65,40,2,48,8,False
2008-09-17,72,27,2,66,14,False
2008-09-18,51,37,0,54,13,False
2008-09-19,53,34,2,57,14,False
2008-09-20,33,47,3,37,10,False
2008-09-21,27,47,1,48,16,False
2008-09-22,54,39,2,42,8,False
2008-09-23,70,36,4,54,14,False
2008-09-24,75,44,3,39,12,False
2008-09-25,63,33,4,42,11,False
2008-09-26,76,33,2,52,19,False
2008-09-27,22,32,1,46,14,False
2008-09-28,27,37,1,42,10,False
2008-09-29,62,44,1,41,5,False
2008-09-30,57,41,4,41,8,False
2008-10-01,54,35,3,45,5,False
2008-10-02,77,30,3,36,10,False
2008-10-03,64,38,0,39,13,False
2008-10-04,47,38,3,28,13,False
2008-10-05,41,39,3,64,9,False
2008-10-06,67,30,1,42,8,False
2008-10-07,74,40,3,54,8,False
2008-10-08,65,39,3,48,6,False
2008-10-09,74,47,0,50,8,False
2008-10-10,72,34,2,45,8,False
2008-10-11,29,37,1,39,17,False
2008-10-12,30,40,1,52,11,False
2008-10-13,62,30,4,43,8,False
2008-10-14,62,41,3,53,8,False
2008-10-15,79,32,1,49,10,False
2008-10-16,78,36,2,46,7,False
2008-10-17,67,41,2,38,5,False
2008-10-18,31,46,3,60,15,False
2008-10-19,35,35,4,59,14,False
2008-10-20,79,46,1,44,13,False
2008-10-21,72,42,1,42,14,False
2008-10-22,86,45,5,40,13,False
2008-10-23,62,46,2,40,12,False
2008-10-24,55,41,1,42,9,False
2008-10-25,32,45,0,45,11,False
2008-10-26,50,45,3,42,8,False
2008-10-27,59,41,5,34,9,False
2008-10-28,73,44,2,45,7,False
2008-10-29,66,42,4,55,16,False
2008-10-30,71,59,2,33,14,False
2008-10-31,63,45,3,44,12,False
2008-11-01,22,65,0,31,16,False
2008-11-02,40,52,0,50,13,False
2008-11-03,67,30,2,28,6,False
2008-11-04,57,35,0,38,4,False
2008-11-05,70,34,2,30,8,False
2008-11-06,86,37,2,37,10,False
2008-11-07,67,34,0,43,11,False
2008-11-08,39,39,1,31,9,False
2008-11-09,34,46,1,49,13,False
2008-11-10,61,44,1,49,18,False
2008-11-11,67,46,3,47,11,False
2008-11-12,67,44,3,48,8,False
2008-11-13,77,37,1,41,11,False
2008-11-14,47,37,2,37,15,False
2008-11-15,32,52,0,45,9,False
2008-11-16,32,66,0,62,14,False
2008-11-17,75,42,2,43,10,False
2008-11-18,72,40,4,44,8,False
2008-11-19,61,38,5,37,10,False
2008-11-20,71,44,2,47,7,False
2008-11-21,55,42,3,45,6,False
2008-11-22,37,37,1,47,8,False
2008-11-23,30,56,1,48,12,False
2008-11-24,73,38,1,36,13,False
2008-11-25,62,32,2,60,15,False
2008-11-26,36,32,2,52,9,False
2008-11-27,25,38,0,53,17,False
2008-11-28,41,24,0,50,17,False
