date,gain,generosity,gift,gold,guide,isPartial
2015-12-19,6,0,92,54,39,False
2015-12-20,5,0,86,51,41,False
2015-12-21,6,0,94,49,37,False
2015-12-22,7,0,95,50,36,False
2015-12-23,6,0,100,50,37,False
2015-12-24,6,0,98,51,38,False
2015-12-25,5,0,84,57,41,False
2015-12-26,7,0,69,61,42,False
2015-12-27,6,0,53,53,42,False
2015-12-28,7,0,46,51,40,False
2015-12-29,8,0,41,51,42,False
2015-12-30,7,0,39,49,40,False
2015-12-31,6,0,35,50,38,False
2016-01-01,6,0,30,50,38,False
2016-01-02,7,0,35,56,42,False
2016-01-03,7,0,32,52,43,False
2016-01-04,8,0,29,49,39,False
2016-01-05,8,0,27,48,40,False
2016-01-06,8,0,25,49,42,False
2016-01-07,8,0,23,49,39,False
2016-01-08,7,0,24,47,37,False
2016-01-09,7,0,27,50,38,False
2016-01-10,7,0,25,47,40,False
2016-01-11,7,0,23,46,40,False
2016-01-12,7,0,22,44,39,False
2016-01-13,8,0,22,46,41,False
2016-01-14,7,0,20,43,36,False
2016-01-15,7,0,21,47,37,False
2016-01-16,7,0,25,50,39,False
2016-01-17,7,0,24,48,37,False
2016-01-18,8,0,24,48,40,False
2016-01-19,8,0,22,46,40,False
2016-01-20,9,0,22,47,41,False
2016-01-21,8,0,20,47,37,False
2016-01-22,8,0,20,46,37,False
2016-01-23,7,0,22,51,38,False
2016-01-24,7,0,23,54,42,False
2016-01-25,8,0,20,48,38,False
2016-01-26,8,0,21,46,39,False
2016-01-27,8,0,22,46,39,False
2016-01-28,8,0,21,46,37,False
2016-01-29,8,0,21,44,34,False
2016-01-30,7,0,24,52,38,False
2016-01-31,8,0,24,50,41,False
2016-02-01,8,0,23,47,36,False
2016-02-02,8,0,23,47,37,False
2016-02-03,10,0,24,47,39,False
2016-02-04,9,0,24,47,37,False
2016-02-05,8,0,22,45,36,False
2016-02-06,7,0,26,51,39,False
2016-02-07,7,0,24,51,41,False
2016-02-08,8,0,22,46,33,False
2016-02-09,8,0,25,49,35,False
2016-02-10,8,0,26,47,37,False
2016-02-11,8,0,28,54,37,False
2016-02-12,7,0,29,51,34,False
2016-02-13,7,0,32,55,37,False
2016-02-14,6,0,32,50,40,False
2016-02-15,8,0,23,50,39,False
2016-02-16,9,0,20,48,37,False
2016-02-17,9,0,20,48,38,False
2016-02-18,9,0,20,47,38,False
2016-02-19,8,0,19,48,35,False
2016-02-20,8,0,21,52,35,False
2016-02-21,8,0,22,51,39,False
2016-02-22,9,0,20,48,38,False
2016-02-23,9,0,18,48,38,False
2016-02-24,9,0,19,46,39,False
2016-02-25,9,0,20,48,36,False
2016-02-26,8,0,19,48,36,False
2016-02-27,8,0,21,51,37,False
2016-02-28,8,0,20,52,41,False
2016-02-29,9,0,19,48,37,False
2016-03-01,9,0,18,46,39,False
2016-03-02,9,0,19,46,36,False
2016-03-03,9,0,19,50,38,False
2016-03-04,8,0,20,48,36,False
2016-03-05,7,0,22,57,39,False
2016-03-06,7,0,20,52,41,False
2016-03-07,9,0,19,51,41,False
2016-03-08,9,0,20,48,36,False
2016-03-09,9,0,19,47,36,False
2016-03-10,9,0,20,47,37,False
2016-03-11,8,0,19,46,34,False
2016-03-12,8,0,21,50,36,False
2016-03-13,9,0,20,52,37,False
2016-03-14,9,0,20,50,37,False
2016-03-15,9,0,19,49,39,False
2016-03-16,9,0,19,46,35,False
2016-03-17,8,0,18,48,34,False
2016-03-18,7,0,19,48,33,False
2016-03-19,7,0,21,52,34,False
2016-03-20,7,0,21,50,37,False
2016-03-21,8,0,20,47,38,False
2016-03-22,8,0,19,47,36,False
2016-03-23,9,0,19,46,36,False
2016-03-24,8,0,21,45,34,False
2016-03-25,7,0,20,46,33,False
2016-03-26,7,0,21,48,35,False
2016-03-27,7,0,21,46,38,False
2016-03-28,8,0,20,48,38,False
2016-03-29,9,0,20,44,38,False
2016-03-30,8,0,20,46,36,False
2016-03-31,8,0,20,48,36,False
2016-04-01,7,0,20,47,33,False
2016-04-02,7,0,23,49,36,False
2016-04-03,8,0,23,51,39,False
2016-04-04,9,0,19,47,38,False
2016-04-05,8,0,20,45,37,False
2016-04-06,9,0,21,46,36,False
2016-04-07,8,0,21,47,35,False
2016-04-08,8,0,20,45,33,False
2016-04-09,7,0,23,49,37,False
2016-04-10,8,0,23,49,40,False
2016-04-11,9,0,21,47,37,False
2016-04-12,9,0,23,48,37,False
2016-04-13,9,0,22,46,36,False
2016-04-14,9,0,21,45,35,False
2016-04-15,8,0,21,47,33,False
2016-04-16,8,0,22,49,36,False
2016-04-17,8,0,22,49,39,False
2016-04-18,9,0,21,46,35,False
2016-04-19,9,0,22,49,38,False
2016-04-20,9,0,22,46,36,False
2016-04-21,8,0,21,45,35,False
2016-04-22,7,0,22,44,34,False
2016-04-23,7,0,24,51,33,False
2016-04-24,7,0,23,51,37,False
2016-04-25,8,0,23,47,36,False
2016-04-26,8,0,24,46,37,False
2016-04-27,8,0,26,47,37,False
2016-04-28,8,0,24,47,35,False
2016-04-29,8,0,24,47,33,False
2016-04-30,6,0,28,49,34,False
2016-05-01,7,0,28,50,38,False
2016-05-02,8,0,29,49,37,False
2016-05-03,8,0,33,48,37,False
2016-05-04,9,0,32,47,35,False
2016-05-05,8,0,32,47,35,False
2016-05-06,7,0,33,46,32,False
2016-05-07,6,0,36,48,33,False
2016-05-08,7,0,33,49,34,False
2016-05-09,8,0,24,47,37,False
2016-05-10,8,0,23,47,38,False
2016-05-11,8,0,23,46,35,False
2016-05-12,8,0,22,46,35,False
2016-05-13,7,0,24,45,34,False
2016-05-14,7,0,24,50,36,False
2016-05-15,7,0,24,51,40,False
2016-05-16,8,0,22,48,35,False
2016-05-17,8,0,23,47,36,False
2016-05-18,8,0,23,47,36,False
2016-05-19,7,0,23,47,37,False
2016-05-20,7,0,24,47,34,False
2016-05-21,6,0,26,49,35,False
2016-05-22,8,0,25,51,37,False
2016-05-23,8,0,23,46,35,False
2016-05-24,8,0,23,45,37,False
2016-05-25,9,0,23,45,35,False
2016-05-26,8,0,23,46,34,False
2016-05-27,7,0,21,43,32,False
2016-05-28,7,0,22,46,33,False
2016-05-29,6,0,22,46,35,False
2016-05-30,7,0,21,49,37,False
2016-05-31,8,0,22,44,35,False
2016-06-01,8,0,23,49,34,False
2016-06-02,7,0,25,47,34,False
2016-06-03,7,0,24,45,33,False
2016-06-04,7,0,24,51,34,False
2016-06-05,7,0,25,48,38,False
2016-06-06,7,0,24,45,36,False
2016-06-07,8,0,25,47,38,False
2016-06-08,7,0,24,46,34,False
2016-06-09,8,0,25,48,32,False
2016-06-10,7,0,24,46,32,False
2016-06-11,6,0,25,48,33,False
2016-06-12,6,0,24,46,35,False
2016-06-13,7,0,25,45,33,False
2016-06-14,7,0,27,46,33,False
2016-06-15,7,0,27,46,33,False
2016-06-16,8,0,27,48,32,False
2016-06-17,7,0,29,44,30,False
2016-06-18,7,0,32,48,32,False
2016-06-19,6,0,32,46,33,False
2016-06-20,7,0,22,45,32,False
2016-06-21,8,0,22,46,33,False
2016-06-22,7,0,22,46,31,False
2016-06-23,8,0,22,46,32,False
2016-06-24,7,0,22,61,31,False
2016-06-25,6,0,23,52,34,False
2016-06-26,7,0,22,51,36,False
2016-06-27,7,0,21,53,33,False
2016-06-28,8,0,22,51,35,False
2016-06-29,8,0,21,48,34,False
2016-06-30,7,0,22,49,33,False
2016-07-01,6,0,21,48,30,False
2016-07-02,7,0,21,49,31,False
2016-07-03,7,0,20,50,35,False
2016-07-04,7,0,19,48,35,False
2016-07-05,7,0,21,47,33,False
2016-07-06,7,0,21,49,33,False
2016-07-07,7,0,21,47,34,False
2016-07-08,7,0,21,45,41,False
2016-07-09,7,0,21,50,44,False
2016-07-10,7,0,22,49,50,False
2016-07-11,7,0,21,50,43,False
2016-07-12,8,0,22,49,39,False
2016-07-13,8,0,21,48,40,False
2016-07-14,7,0,20,46,35,False
2016-07-15,7,0,21,49,33,False
2016-07-16,7,0,22,52,34,False
2016-07-17,7,0,21,51,35,False
2016-07-18,7,0,20,51,34,False
2016-07-19,8,0,20,48,32,False
2016-07-20,8,0,20,49,32,False
2016-07-21,8,0,21,48,33,False
2016-07-22,7,0,20,48,30,False
2016-07-23,7,0,20,50,31,False
