date,partnership,patron,patronage,precious,priceless
2011-02-04,74.3483166677,56.149535195,2.64709408202,48.6624577291,6.162238797
2011-02-05,32.4082405987,63.6361398877,0.0,79.3017829659,6.162238797
2011-02-06,32.4082405987,71.1227445803,5.29418816404,57.6740239752,6.162238797
2011-02-07,80.0674179498,43.0479769828,2.64709408202,64.8832769721,7.70279849625
2011-02-08,81.9737850439,61.7644887145,5.29418816404,66.6855902213,6.162238797
2011-02-09,80.0674179498,46.7912793292,2.64709408202,57.6740239752,9.2433581955
2011-02-10,72.4419495736,46.7912793292,7.94128224605,55.871710726,6.162238797
2011-02-11,66.7228482915,56.149535195,7.94128224605,68.4879034705,9.2433581955
2011-02-12,36.2209747868,59.8928375413,0.0,68.4879034705,4.62167909775
2011-02-13,32.4082405987,56.149535195,5.29418816404,70.2902167198,6.162238797
2011-02-14,85.7865192319,54.2778840218,5.29418816404,63.0809637229,6.162238797
2011-02-15,74.3483166677,50.5345816755,5.29418816404,59.4763372244,4.62167909775
2011-02-16,68.6292153856,48.6629305023,2.64709408202,48.6624577291,9.2433581955
2011-02-17,85.7865192319,46.7912793292,7.94128224605,55.871710726,6.162238797
2011-02-18,120.101126925,48.6629305023,2.64709408202,57.6740239752,6.162238797
2011-02-19,95.3183547022,46.7912793292,5.29418816404,52.2670842275,6.162238797
2011-02-20,74.3483166677,61.7644887145,2.64709408202,72.092529969,4.62167909775
2011-02-21,93.4119876081,50.5345816755,5.29418816404,64.8832769721,7.70279849625
2011-02-22,120.101126925,39.3046746365,5.29418816404,59.4763372244,6.162238797
2011-02-23,116.288392737,37.4330234633,5.29418816404,63.0809637229,4.62167909775
2011-02-24,102.943823078,44.919628156,5.29418816404,72.092529969,4.62167909775
2011-02-25,85.7865192319,48.6629305023,5.29418816404,63.0809637229,6.162238797
2011-02-26,64.8164811975,54.2778840218,2.64709408202,57.6740239752,7.70279849625
2011-02-27,57.1910128213,59.8928375413,5.29418816404,66.6855902213,7.70279849625
2011-02-28,89.59925342,33.689721117,0.0,66.6855902213,4.62167909775
2011-03-01,102.943823078,41.1763258097,5.29418816404,57.6740239752,7.70279849625
2011-03-02,97.2247217962,41.1763258097,5.29418816404,64.8832769721,4.62167909775
2011-03-03,101.037455984,44.919628156,7.94128224605,66.6855902213,7.70279849625
2011-03-04,87.692886326,54.2778840218,7.94128224605,61.2786504736,6.162238797
2011-03-05,61.0037470094,56.149535195,2.64709408202,72.092529969,6.162238797
2011-03-06,57.1910128213,58.0211863682,0.0,63.0809637229,6.162238797
2011-03-07,87.692886326,43.0479769828,5.29418816404,52.2670842275,4.62167909775
2011-03-08,97.2247217962,44.919628156,5.29418816404,61.2786504736,4.62167909775
2011-03-09,93.4119876081,44.919628156,2.64709408202,63.0809637229,6.162238797
2011-03-10,80.0674179498,37.4330234633,2.64709408202,57.6740239752,3.0811193985
2011-03-11,74.3483166677,50.5345816755,2.64709408202,50.4647709783,6.162238797
2011-03-12,47.6591773511,48.6629305023,2.64709408202,52.2670842275,4.62167909775
2011-03-13,40.0337089749,50.5345816755,0.0,66.6855902213,4.62167909775
2011-03-14,89.59925342,52.4062328487,2.64709408202,61.2786504736,7.70279849625
2011-03-15,101.037455984,48.6629305023,2.64709408202,59.4763372244,7.70279849625
2011-03-16,99.1310888902,43.0479769828,5.29418816404,57.6740239752,4.62167909775
