date,backward,backwardness,broke,cheap,colony,isPartial
2007-04-11,0,0,1,76,5,False
2007-04-12,1,0,2,72,2,False
2007-04-13,0,0,2,72,4,False
2007-04-14,0,0,1,78,2,False
2007-04-15,1,0,2,87,6,False
2007-04-16,0,0,1,73,4,False
2007-04-17,1,0,2,67,3,False
2007-04-18,1,0,2,72,3,False
2007-04-19,1,0,1,71,4,False
2007-04-20,0,0,1,67,5,False
2007-04-21,1,0,2,74,4,False
2007-04-22,1,0,2,79,5,False
2007-04-23,1,0,2,67,4,False
2007-04-24,0,0,2,76,4,False
2007-04-25,1,0,1,72,4,False
2007-04-26,0,0,2,74,4,False
2007-04-27,0,0,2,67,5,False
2007-04-28,1,0,1,75,4,False
2007-04-29,0,0,2,75,4,False
2007-04-30,1,0,2,74,4,False
2007-05-01,0,0,2,80,5,False
2007-05-02,1,0,2,75,5,False
2007-05-03,1,0,2,74,4,False
2007-05-04,1,0,2,74,5,False
2007-05-05,0,0,2,86,5,False
2007-05-06,0,0,2,82,5,False
2007-05-07,1,0,1,79,5,False
2007-05-08,0,0,2,78,5,False
2007-05-09,1,0,2,80,5,False
2007-05-10,1,0,1,78,4,False
2007-05-11,1,0,2,75,4,False
2007-05-12,1,0,2,86,5,False
2007-05-13,1,0,2,86,4,False
2007-05-14,0,0,2,80,5,False
2007-05-15,1,0,2,83,4,False
2007-05-16,1,0,2,81,4,False
2007-05-17,1,0,1,77,5,False
2007-05-18,0,0,2,78,5,False
2007-05-19,0,0,2,85,4,False
2007-05-20,1,0,2,97,5,False
2007-05-21,1,0,2,83,5,False
2007-05-22,0,0,2,84,4,False
2007-05-23,0,0,2,79,4,False
2007-05-24,0,0,1,76,5,False
2007-05-25,0,0,2,78,4,False
2007-05-26,1,0,2,83,3,False
2007-05-27,0,0,2,78,4,False
2007-05-28,1,0,2,90,4,False
2007-05-29,1,0,1,81,4,False
2007-05-30,0,0,1,83,4,False
2007-05-31,0,0,2,79,5,False
2007-06-01,1,0,2,83,3,False
2007-06-02,0,0,2,86,4,False
2007-06-03,0,0,3,93,3,False
2007-06-04,0,0,2,79,3,False
2007-06-05,0,0,3,82,4,False
2007-06-06,1,0,2,80,4,False
2007-06-07,0,0,2,82,4,False
2007-06-08,1,0,2,83,5,False
2007-06-09,1,0,2,86,3,False
2007-06-10,1,0,1,86,4,False
2007-06-11,1,0,2,85,5,False
2007-06-12,1,0,1,87,4,False
2007-06-13,0,0,2,83,4,False
2007-06-14,0,0,2,84,4,False
2007-06-15,0,0,2,80,3,False
2007-06-16,0,0,2,84,4,False
2007-06-17,0,0,3,89,4,False
2007-06-18,1,0,2,83,4,False
2007-06-19,0,0,2,89,5,False
2007-06-20,1,0,2,85,4,False
2007-06-21,0,0,2,92,4,False
2007-06-22,0,0,2,84,4,False
2007-06-23,0,0,1,93,4,False
2007-06-24,1,0,3,92,3,False
2007-06-25,0,0,2,80,3,False
2007-06-26,0,0,2,88,5,False
2007-06-27,0,0,1,81,5,False
2007-06-28,0,0,3,88,4,False
2007-06-29,1,0,2,78,3,False
2007-06-30,0,0,3,90,3,False
2007-07-01,0,0,2,100,4,False
2007-07-02,0,0,2,84,5,False
2007-07-03,0,0,1,83,4,False
2007-07-04,1,0,1,93,4,False
2007-07-05,0,0,1,81,4,False
2007-07-06,0,0,2,86,4,False
2007-07-07,0,0,2,91,3,False
2007-07-08,0,0,2,85,4,False
2007-07-09,0,0,2,90,4,False
