date,expense,expensive,fine,ghetto,intervention
2011-06-02,16.4560245161,46.1523968107,97.2348315786,32.637205597,21.3793463604
2011-06-03,14.9600222874,43.4375499395,90.9208814761,38.2643100103,17.6065205321
2011-06-04,7.48001114369,51.5820905532,94.7092515376,43.8914144236,18.8641291415
2011-06-05,13.4640200586,48.867243682,93.4464615171,41.6405726583,15.0913033132
2011-06-06,17.9520267449,48.867243682,90.9208814761,31.5117847144,20.121737751
2011-06-07,14.9600222874,43.4375499395,89.6580914556,29.2609429491,21.3793463604
2011-06-08,19.4480289736,39.3652796327,89.6580914556,32.637205597,23.8945635793
2011-06-09,14.9600222874,44.7949733751,98.4976215991,34.8880473624,17.6065205321
2011-06-10,14.9600222874,47.5098202463,89.6580914556,34.8880473624,21.3793463604
2011-06-11,8.97601337243,44.7949733751,93.4464615171,39.389730893,16.3489119227
2011-06-12,10.4720156012,50.2246671176,94.7092515376,32.637205597,16.3489119227
2011-06-13,17.9520267449,40.7227030683,97.2348315786,34.8880473624,21.3793463604
2011-06-14,16.4560245161,44.7949733751,92.1836714966,31.5117847144,17.6065205321
2011-06-15,17.9520267449,50.2246671176,99.7604116196,31.5117847144,21.3793463604
2011-06-16,17.9520267449,54.2969374244,92.1836714966,36.013468245,17.6065205321
2011-06-17,16.4560245161,44.7949733751,98.4976215991,32.637205597,18.8641291415
2011-06-18,13.4640200586,50.2246671176,95.9720415581,40.5151517756,17.6065205321
2011-06-19,10.4720156012,62.441478038,93.4464615171,39.389730893,16.3489119227
2011-06-20,13.4640200586,50.2246671176,90.9208814761,39.389730893,21.3793463604
2011-06-21,16.4560245161,36.6504327615,89.6580914556,34.8880473624,28.924998017
2011-06-22,17.9520267449,44.7949733751,97.2348315786,32.637205597,26.4097807982
2011-06-23,14.9600222874,50.2246671176,102.285991661,37.1388891277,26.4097807982
2011-06-24,16.4560245161,50.2246671176,95.9720415581,41.6405726583,18.8641291415
2011-06-25,13.4640200586,42.0801265039,102.285991661,43.8914144236,16.3489119227
2011-06-26,7.48001114369,51.5820905532,93.4464615171,41.6405726583,16.3489119227
2011-06-27,17.9520267449,46.1523968107,92.1836714966,29.2609429491,22.6369549699
2011-06-28,14.9600222874,51.5820905532,95.9720415581,33.7626264797,26.4097807982
2011-06-29,20.9440312023,51.5820905532,95.9720415581,31.5117847144,21.3793463604
2011-06-30,14.9600222874,51.5820905532,94.7092515376,31.5117847144,21.3793463604
2011-07-01,14.9600222874,55.65436086,95.9720415581,31.5117847144,18.8641291415
2011-07-02,5.98400891495,47.5098202463,90.9208814761,42.765993541,16.3489119227
2011-07-03,4.48800668621,51.5820905532,99.7604116196,40.5151517756,15.0913033132
2011-07-04,8.97601337243,52.9395139888,82.0813513326,41.6405726583,17.6065205321
2011-07-05,16.4560245161,46.1523968107,98.4976215991,30.3863638317,23.8945635793
2011-07-06,17.9520267449,46.1523968107,101.02320164,33.7626264797,21.3793463604
2011-07-07,13.4640200586,44.7949733751,90.9208814761,38.2643100103,20.121737751
2011-07-08,13.4640200586,50.2246671176,89.6580914556,39.389730893,16.3489119227
2011-07-09,7.48001114369,59.7266311668,103.548781681,42.765993541,15.0913033132
2011-07-10,11.9680178299,50.2246671176,97.2348315786,42.765993541,20.121737751
2011-07-11,16.4560245161,48.867243682,93.4464615171,38.2643100103,15.0913033132
2011-07-12,16.4560245161,48.867243682,90.9208814761,39.389730893,30.1826066265
2011-07-13,16.4560245161,52.9395139888,95.9720415581,37.1388891277,21.3793463604
2011-07-14,16.4560245161,50.2246671176,104.811571702,37.1388891277,21.3793463604
2011-07-15,11.9680178299,46.1523968107,93.4464615171,33.7626264797,23.8945635793
2011-07-16,10.4720156012,57.0117842956,103.548781681,38.2643100103,12.5760860944
2011-07-17,11.9680178299,51.5820905532,87.1325114146,37.1388891277,16.3489119227
2011-07-18,14.9600222874,50.2246671176,93.4464615171,30.3863638317,25.1521721887
2011-07-19,17.9520267449,54.2969374244,101.02320164,29.2609429491,26.4097807982
2011-07-20,14.9600222874,48.867243682,99.7604116196,30.3863638317,23.8945635793
2011-07-21,16.4560245161,52.9395139888,95.9720415581,34.8880473624,26.4097807982
2011-07-22,14.9600222874,50.2246671176,94.7092515376,31.5117847144,18.8641291415
2011-07-23,11.9680178299,48.867243682,87.1325114146,40.5151517756,13.8336947038
2011-07-24,8.97601337243,55.65436086,92.1836714966,43.8914144236,20.121737751
2011-07-25,14.9600222874,46.1523968107,94.7092515376,30.3863638317,20.121737751
2011-07-26,16.4560245161,52.9395139888,94.7092515376,29.2609429491,27.6673894076
2011-07-27,13.4640200586,54.2969374244,106.074361722,33.7626264797,22.6369549699
2011-07-28,14.9600222874,52.9395139888,95.9720415581,29.2609429491,23.8945635793
2011-07-29,16.4560245161,50.2246671176,98.4976215991,41.6405726583,18.8641291415
2011-07-30,7.48001114369,57.0117842956,92.1836714966,39.389730893,12.5760860944
2011-07-31,10.4720156012,57.0117842956,99.7604116196,36.013468245,18.8641291415
2011-08-01,16.4560245161,51.5820905532,99.7604116196,33.7626264797,21.3793463604
2011-08-02,16.4560245161,48.867243682,88.3953014351,30.3863638317,27.6673894076
2011-08-03,14.9600222874,54.2969374244,97.2348315786,36.013468245,25.1521721887
2011-08-04,13.4640200586,50.2246671176,98.4976215991,32.637205597,22.6369549699
2011-08-05,13.4640200586,55.65436086,98.4976215991,32.637205597,20.121737751
2011-08-06,10.4720156012,47.5098202463,97.2348315786,37.1388891277,13.8336947038
2011-08-07,7.48001114369,63.7989014737,95.9720415581,38.2643100103,18.8641291415
2011-08-08,17.9520267449,48.867243682,89.6580914556,32.637205597,20.121737751
2011-08-09,14.9600222874,51.5820905532,95.9720415581,31.5117847144,26.4097807982
2011-08-10,14.9600222874,48.867243682,95.9720415581,30.3863638317,23.8945635793
2011-08-11,13.4640200586,48.867243682,98.4976215991,37.1388891277,17.6065205321
2011-08-12,11.9680178299,46.1523968107,90.9208814761,34.8880473624,18.8641291415
2011-08-13,7.48001114369,48.867243682,103.548781681,41.6405726583,18.8641291415
2011-08-14,8.97601337243,57.0117842956,93.4464615171,41.6405726583,16.3489119227
2011-08-15,16.4560245161,48.867243682,95.9720415581,29.2609429491,18.8641291415
2011-08-16,16.4560245161,51.5820905532,98.4976215991,32.637205597,28.924998017
2011-08-17,17.9520267449,46.1523968107,101.02320164,39.389730893,18.8641291415
2011-08-18,14.9600222874,55.65436086,84.6069313736,34.8880473624,20.121737751
2011-08-19,10.4720156012,48.867243682,94.7092515376,32.637205597,16.3489119227
2011-08-20,7.48001114369,52.9395139888,102.285991661,48.3930979542,18.8641291415
2011-08-21,5.98400891495,52.9395139888,98.4976215991,32.637205597,18.8641291415
2011-08-22,16.4560245161,58.3692077312,88.3953014351,29.2609429491,20.121737751
2011-08-23,14.9600222874,47.5098202463,92.1836714966,30.3863638317,30.1826066265
2011-08-24,13.4640200586,47.5098202463,94.7092515376,34.8880473624,23.8945635793
2011-08-25,14.9600222874,43.4375499395,90.9208814761,33.7626264797,21.3793463604
2011-08-26,10.4720156012,44.7949733751,78.2929812711,32.637205597,20.121737751
2011-08-27,10.4720156012,50.2246671176,89.6580914556,34.8880473624,16.3489119227
2011-08-28,10.4720156012,50.2246671176,77.0301912506,39.389730893,17.6065205321
2011-08-29,16.4560245161,43.4375499395,82.0813513326,29.2609429491,20.121737751
2011-08-30,14.9600222874,47.5098202463,89.6580914556,29.2609429491,27.6673894076
2011-08-31,19.4480289736,47.5098202463,94.7092515376,36.013468245,25.1521721887
2011-09-01,17.9520267449,44.7949733751,93.4464615171,32.637205597,23.8945635793
2011-09-02,13.4640200586,46.1523968107,90.9208814761,34.8880473624,16.3489119227
2011-09-03,5.98400891495,47.5098202463,92.1836714966,39.389730893,13.8336947038
2011-09-04,8.97601337243,57.0117842956,94.7092515376,43.8914144236,15.0913033132
2011-09-05,11.9680178299,50.2246671176,89.6580914556,38.2643100103,17.6065205321
2011-09-06,16.4560245161,46.1523968107,90.9208814761,31.5117847144,30.1826066265
2011-09-07,16.4560245161,48.867243682,98.4976215991,33.7626264797,27.6673894076
2011-09-08,17.9520267449,50.2246671176,90.9208814761,36.013468245,22.6369549699
2011-09-09,13.4640200586,47.5098202463,88.3953014351,32.637205597,23.8945635793
2011-09-10,10.4720156012,44.7949733751,90.9208814761,40.5151517756,12.5760860944
2011-09-11,12.0909037273,56.0902083864,86.7287908411,37.48242155,16.158003308
2011-09-12,18.1363555909,43.3424337531,93.7608549633,35.4000647972,25.3911480555
2011-09-13,24.1818074545,43.3424337531,96.1048763374,31.2353512917,32.3160066161
2011-09-14,21.1590815227,48.4415436064,98.4488977115,35.4000647972,27.6994342424
2011-09-15,21.1590815227,43.3424337531,86.7287908411,33.3177080444,25.3911480555
2011-09-16,18.1363555909,50.9910985331,100.792919086,29.1529945389,25.3911480555
2011-09-17,9.06817779545,45.8919886798,82.0407480929,41.6471350556,16.158003308
2011-09-18,12.0909037273,48.4415436064,84.384769467,35.4000647972,20.7745756818
2011-09-19,24.1818074545,45.8919886798,91.4168335892,31.2353512917,23.0828618686
2011-09-20,24.1818074545,48.4415436064,96.1048763374,31.2353512917,30.0077204292
2011-09-21,24.1818074545,50.9910985331,89.0728122151,33.3177080444,27.6994342424
2011-09-22,21.1590815227,50.9910985331,93.7608549633,35.4000647972,23.0828618686
2011-09-23,18.1363555909,45.8919886798,91.4168335892,37.48242155,20.7745756818
2011-09-24,9.06817779545,48.4415436064,96.1048763374,41.6471350556,13.8497171212
2011-09-25,9.06817779545,48.4415436064,89.0728122151,43.7294918083,18.4662894949
2011-09-26,24.1818074545,45.8919886798,91.4168335892,33.3177080444,27.6994342424
2011-09-27,18.1363555909,45.8919886798,91.4168335892,33.3177080444,27.6994342424
2011-09-28,21.1590815227,43.3424337531,89.0728122151,35.4000647972,32.3160066161
2011-09-29,21.1590815227,48.4415436064,93.7608549633,33.3177080444,25.3911480555
2011-09-30,15.1136296591,40.7928788265,93.7608549633,37.48242155,23.0828618686
2011-10-01,9.06817779545,53.5406534598,96.1048763374,39.5647783028,16.158003308
2011-10-02,12.0909037273,56.0902083864,86.7287908411,39.5647783028,18.4662894949
2011-10-03,24.1818074545,45.8919886798,93.7608549633,39.5647783028,23.0828618686
2011-10-04,21.1590815227,48.4415436064,86.7287908411,29.1529945389,25.3911480555
2011-10-05,18.1363555909,48.4415436064,91.4168335892,33.3177080444,27.6994342424
2011-10-06,21.1590815227,43.3424337531,86.7287908411,29.1529945389,20.7745756818
2011-10-07,15.1136296591,50.9910985331,91.4168335892,35.4000647972,20.7745756818
2011-10-08,12.0909037273,43.3424337531,93.7608549633,39.5647783028,13.8497171212
2011-10-09,9.06817779545,50.9910985331,93.7608549633,43.7294918083,16.158003308
2011-10-10,21.1590815227,48.4415436064,93.7608549633,37.48242155,23.0828618686
2011-10-11,24.1818074545,61.1893182397,89.0728122151,35.4000647972,23.0828618686
2011-10-12,21.1590815227,50.9910985331,96.1048763374,33.3177080444,27.6994342424
2011-10-13,18.1363555909,50.9910985331,84.384769467,31.2353512917,20.7745756818
2011-10-14,21.1590815227,48.4415436064,96.1048763374,33.3177080444,20.7745756818
2011-10-15,12.0909037273,50.9910985331,93.7608549633,41.6471350556,16.158003308
2011-10-16,15.1136296591,50.9910985331,86.7287908411,35.4000647972,13.8497171212
2011-10-17,24.1818074545,48.4415436064,89.0728122151,35.4000647972,23.0828618686
2011-10-18,18.1363555909,50.9910985331,105.480961834,37.48242155,25.3911480555
2011-10-19,21.1590815227,50.9910985331,93.7608549633,33.3177080444,25.3911480555
2011-10-20,21.1590815227,45.8919886798,86.7287908411,37.48242155,23.0828618686
2011-10-21,18.1363555909,50.9910985331,98.4488977115,35.4000647972,18.4662894949
2011-10-22,9.06817779545,50.9910985331,86.7287908411,43.7294918083,16.158003308
2011-10-23,12.0909037273,53.5406534598,89.0728122151,43.7294918083,16.158003308
2011-10-24,21.1590815227,48.4415436064,86.7287908411,33.3177080444,20.7745756818
2011-10-25,21.1590815227,53.5406534598,96.1048763374,33.3177080444,25.3911480555
2011-10-26,18.1363555909,43.3424337531,89.0728122151,39.5647783028,25.3911480555
2011-10-27,21.1590815227,48.4415436064,86.7287908411,33.3177080444,25.3911480555
2011-10-28,15.1136296591,43.3424337531,91.4168335892,35.4000647972,20.7745756818
2011-10-29,9.06817779545,56.0902083864,82.0407480929,35.4000647972,11.5414309343
2011-10-30,15.1136296591,50.9910985331,84.384769467,39.5647783028,18.4662894949
2011-10-31,18.1363555909,45.8919886798,84.384769467,35.4000647972,23.0828618686
2011-11-01,21.1590815227,45.8919886798,98.4488977115,33.3177080444,25.3911480555
2011-11-02,18.1363555909,53.5406534598,98.4488977115,33.3177080444,27.6994342424
2011-11-03,18.1363555909,43.3424337531,96.1048763374,31.2353512917,25.3911480555
2011-11-04,18.1363555909,50.9910985331,93.7608549633,37.48242155,23.0828618686
2011-11-05,12.0909037273,53.5406534598,98.4488977115,41.6471350556,16.158003308
2011-11-06,15.1136296591,56.0902083864,91.4168335892,41.6471350556,16.158003308
2011-11-07,18.1363555909,50.9910985331,93.7608549633,33.3177080444,23.0828618686
2011-11-08,21.1590815227,50.9910985331,103.13694046,33.3177080444,25.3911480555
2011-11-09,18.1363555909,48.4415436064,98.4488977115,31.2353512917,18.4662894949
2011-11-10,15.1136296591,53.5406534598,103.13694046,33.3177080444,20.7745756818
2011-11-11,12.0909037273,48.4415436064,91.4168335892,33.3177080444,20.7745756818
2011-11-12,12.0909037273,48.4415436064,93.7608549633,39.5647783028,16.158003308
2011-11-13,12.0909037273,50.9910985331,96.1048763374,41.6471350556,20.7745756818
2011-11-14,21.1590815227,50.9910985331,105.480961834,37.48242155,25.3911480555
2011-11-15,21.1590815227,56.0902083864,96.1048763374,37.48242155,27.6994342424
2011-11-16,18.1363555909,50.9910985331,100.792919086,33.3177080444,25.3911480555
2011-11-17,21.1590815227,56.0902083864,98.4488977115,37.48242155,25.3911480555
2011-11-18,15.1136296591,45.8919886798,154.705410689,37.48242155,20.7745756818
2011-11-19,9.06817779545,48.4415436064,112.513025956,41.6471350556,18.4662894949
2011-11-20,12.0909037273,58.6397633131,110.169004582,39.5647783028,18.4662894949
2011-11-21,18.1363555909,53.5406534598,105.480961834,33.3177080444,20.7745756818
2011-11-22,18.1363555909,58.6397633131,93.7608549633,33.3177080444,23.0828618686
2011-11-23,18.1363555909,45.8919886798,89.0728122151,37.48242155,13.8497171212
2011-11-24,6.04545186363,50.9910985331,86.7287908411,41.6471350556,13.8497171212
2011-11-25,9.06817779545,61.1893182397,89.0728122151,39.5647783028,9.23314474745
2011-11-26,9.06817779545,66.288428093,107.824983208,37.48242155,13.8497171212
2011-11-27,9.06817779545,56.0902083864,166.42551756,39.5647783028,18.4662894949
2011-11-28,15.1136296591,53.5406534598,234.402137408,29.1529945389,23.0828618686
2011-11-29,18.1363555909,53.5406534598,161.737474812,33.3177080444,27.6994342424
2011-11-30,18.1363555909,58.6397633131,138.297261071,31.2353512917,25.3911480555
2011-12-01,18.1363555909,58.6397633131,131.265196949,39.5647783028,20.7745756818
2011-12-02,15.1136296591,56.0902083864,117.201068704,39.5647783028,20.7745756818
2011-12-03,12.0909037273,56.0902083864,110.169004582,43.7294918083,16.158003308
2011-12-04,12.0909037273,56.0902083864,96.1048763374,33.3177080444,13.8497171212
2011-12-05,18.1363555909,71.3875379463,100.792919086,35.4000647972,23.0828618686
2011-12-06,18.1363555909,71.3875379463,98.4488977115,31.2353512917,27.6994342424
2011-12-07,21.1590815227,63.7388731664,110.169004582,35.4000647972,27.6994342424
2011-12-08,18.1363555909,58.6397633131,112.513025956,37.48242155,23.0828618686
2011-12-09,21.1590815227,53.5406534598,96.1048763374,37.48242155,20.7745756818
2011-12-10,12.0909037273,61.1893182397,100.792919086,37.48242155,13.8497171212
2011-12-11,15.1136296591,56.0902083864,91.4168335892,39.5647783028,13.8497171212
2011-12-12,15.1136296591,56.0902083864,100.792919086,37.48242155,25.3911480555
2011-12-13,18.1363555909,58.6397633131,107.824983208,37.48242155,23.0828618686
2011-12-14,21.1590815227,61.1893182397,105.480961834,37.48242155,23.0828618686
2011-12-15,21.1590815227,53.5406534598,98.4488977115,37.48242155,20.7745756818
2011-12-16,18.1363555909,56.0902083864,98.4488977115,35.4000647972,20.7745756818
2011-12-17,9.06817779545,56.0902083864,96.1048763374,43.7294918083,9.23314474745
2011-12-18,9.06817779545,61.1893182397,93.7608549633,41.6471350556,11.5414309343
2011-12-19,15.1136296591,48.4415436064,86.7287908411,43.7294918083,16.158003308
2011-12-20,12.0909037273,53.5406534598,100.792919086,37.48242155,30.0077204292
2011-12-21,15.1136296591,53.5406534598,93.7608549633,39.5647783028,16.158003308
2011-12-22,12.0909037273,58.6397633131,89.0728122151,35.4000647972,16.158003308
2011-12-23,9.06817779545,56.0902083864,91.4168335892,43.7294918083,13.8497171212
2011-12-24,6.04545186363,53.5406534598,91.4168335892,49.9765620667,9.23314474745
2011-12-25,3.02272593182,63.7388731664,67.9766198484,52.0589188194,9.23314474745
2011-12-26,6.04545186363,61.1893182397,96.1048763374,39.5647783028,11.5414309343
2011-12-27,12.0909037273,53.5406534598,98.4488977115,37.48242155,30.0077204292
2011-12-28,15.1136296591,58.6397633131,96.1048763374,39.5647783028,18.4662894949
2011-12-29,12.0909037273,61.1893182397,93.7608549633,41.6471350556,18.4662894949
2011-12-30,18.1363555909,53.5406534598,100.792919086,37.48242155,13.8497171212
2011-12-31,9.06817779545,61.1893182397,110.169004582,41.6471350556,11.5414309343
2012-01-01,9.06817779545,58.6397633131,93.7608549633,37.48242155,11.5414309343
2012-01-02,12.0909037273,56.0902083864,89.0728122151,37.48242155,23.0828618686
2012-01-03,15.1136296591,58.6397633131,91.4168335892,33.3177080444,34.6242928029
2012-01-04,21.1590815227,53.5406534598,100.792919086,35.4000647972,23.0828618686
2012-01-05,15.1136296591,53.5406534598,100.792919086,41.6471350556,23.0828618686
2012-01-06,18.1363555909,50.9910985331,100.792919086,39.5647783028,23.0828618686
2012-01-07,12.0909037273,58.6397633131,103.13694046,43.7294918083,11.5414309343
2012-01-08,12.0909037273,76.4866477996,98.4488977115,39.5647783028,13.8497171212
2012-01-09,18.1363555909,56.0902083864,93.7608549633,39.5647783028,20.7745756818
2012-01-10,21.1590815227,56.0902083864,96.1048763374,37.48242155,27.6994342424
2012-01-11,24.1818074545,50.9910985331,103.13694046,39.5647783028,23.0828618686
2012-01-12,18.1363555909,53.5406534598,93.7608549633,43.7294918083,23.0828618686
2012-01-13,18.1363555909,53.5406534598,96.1048763374,35.4000647972,23.0828618686
2012-01-14,9.06817779545,53.5406534598,93.7608549633,39.5647783028,16.158003308
2012-01-15,12.0909037273,61.1893182397,89.0728122151,43.7294918083,18.4662894949
2012-01-16,15.1136296591,56.0902083864,96.1048763374,37.48242155,25.3911480555
2012-01-17,18.1363555909,53.5406534598,96.1048763374,37.48242155,36.9325789898
2012-01-18,18.1363555909,48.4415436064,98.4488977115,35.4000647972,23.0828618686
2012-01-19,18.1363555909,50.9910985331,100.792919086,43.7294918083,23.0828618686
2012-01-20,21.1590815227,53.5406534598,93.7608549633,37.48242155,18.4662894949
2012-01-21,12.0909037273,48.4415436064,93.7608549633,39.5647783028,16.158003308
2012-01-22,15.1136296591,61.1893182397,96.1048763374,45.8118485611,13.8497171212
2012-01-23,21.1590815227,53.5406534598,91.4168335892,35.4000647972,23.0828618686
2012-01-24,27.2045333863,48.4415436064,96.1048763374,41.6471350556,34.6242928029
2012-01-25,24.1818074545,53.5406534598,96.1048763374,39.5647783028,23.0828618686
2012-01-26,24.1818074545,53.5406534598,89.0728122151,41.6471350556,23.0828618686
2012-01-27,24.1818074545,53.5406534598,93.7608549633,47.8942053139,20.7745756818
2012-01-28,18.1363555909,50.9910985331,93.7608549633,45.8118485611,16.158003308
2012-01-29,18.1363555909,61.1893182397,98.4488977115,41.6471350556,16.158003308
2012-01-30,27.2045333863,45.8919886798,91.4168335892,37.48242155,20.7745756818
2012-01-31,24.1818074545,48.4415436064,180.489645804,41.6471350556,34.6242928029
2012-02-01,27.2045333863,53.5406534598,192.209752675,41.6471350556,20.7745756818
2012-02-02,24.1818074545,48.4415436064,105.480961834,39.5647783028,20.7745756818
2012-02-03,24.1818074545,53.5406534598,93.7608549633,39.5647783028,25.3911480555
2012-02-04,21.1590815227,56.0902083864,103.13694046,43.7294918083,16.158003308
2012-02-05,15.1136296591,56.0902083864,82.0407480929,45.8118485611,18.4662894949
2012-02-06,24.1818074545,58.6397633131,105.480961834,37.48242155,25.3911480555
2012-02-07,21.1590815227,53.5406534598,100.792919086,37.48242155,34.6242928029
2012-02-08,30.2272593182,50.9910985331,96.1048763374,35.4000647972,25.3911480555
2012-02-09,21.1590815227,48.4415436064,105.480961834,39.5647783028,23.0828618686
2012-02-10,24.1818074545,43.3424337531,126.5771542,43.7294918083,20.7745756818
2012-02-11,15.1136296591,56.0902083864,114.85704733,43.7294918083,16.158003308
2012-02-12,12.0909037273,50.9910985331,103.13694046,49.9765620667,16.158003308
2012-02-13,27.2045333863,53.5406534598,107.824983208,39.5647783028,23.0828618686
2012-02-14,24.1818074545,53.5406534598,114.85704733,37.48242155,30.0077204292
2012-02-15,24.1818074545,58.6397633131,107.824983208,37.48242155,20.7745756818
2012-02-16,21.1590815227,63.7388731664,100.792919086,41.6471350556,25.3911480555
2012-02-17,21.1590815227,63.7388731664,100.792919086,39.5647783028,25.3911480555
2012-02-18,18.1363555909,58.6397633131,110.169004582,41.6471350556,16.158003308
2012-02-19,24.1818074545,61.1893182397,96.1048763374,41.6471350556,18.4662894949
2012-02-20,24.1818074545,61.1893182397,100.792919086,37.48242155,23.0828618686
2012-02-21,24.1818074545,58.6397633131,98.4488977115,35.4000647972,43.8574375504
2012-02-22,27.2045333863,56.0902083864,91.4168335892,37.48242155,25.3911480555
2012-02-23,21.1590815227,56.0902083864,98.4488977115,41.6471350556,30.0077204292
2012-02-24,18.1363555909,50.9910985331,96.1048763374,37.48242155,18.4662894949
2012-02-25,18.1363555909,58.6397633131,98.4488977115,52.0589188194,20.7745756818
2012-02-26,18.1363555909,68.8379830197,93.7608549633,45.8118485611,20.7745756818
2012-02-27,24.1818074545,50.9910985331,84.384769467,37.48242155,27.6994342424
2012-02-28,21.1590815227,53.5406534598,96.1048763374,35.4000647972,30.0077204292
2012-02-29,21.1590815227,58.6397633131,89.0728122151,33.3177080444,23.0828618686
2012-03-01,21.1590815227,50.9910985331,96.1048763374,37.48242155,25.3911480555
2012-03-02,21.1590815227,61.1893182397,98.4488977115,35.4000647972,20.7745756818
2012-03-03,18.1363555909,56.0902083864,107.824983208,37.48242155,18.4662894949
2012-03-04,21.1590815227,61.1893182397,103.13694046,37.48242155,20.7745756818
2012-03-05,21.1590815227,50.9910985331,93.7608549633,37.48242155,27.6994342424
2012-03-06,24.1818074545,56.0902083864,100.792919086,41.6471350556,32.3160066161
2012-03-07,21.1590815227,48.4415436064,91.4168335892,35.4000647972,27.6994342424
2012-03-08,21.1590815227,53.5406534598,91.4168335892,35.4000647972,27.6994342424
2012-03-09,18.1363555909,48.4415436064,89.0728122151,37.48242155,23.0828618686
2012-03-10,18.1363555909,53.5406534598,96.1048763374,45.8118485611,13.8497171212
2012-03-11,18.1363555909,53.5406534598,93.7608549633,39.5647783028,16.158003308
2012-03-12,24.1818074545,53.5406534598,96.1048763374,37.48242155,20.7745756818
2012-03-13,21.1590815227,53.5406534598,96.1048763374,37.48242155,32.3160066161
2012-03-14,21.1590815227,50.9910985331,96.1048763374,37.48242155,20.7745756818
2012-03-15,21.1590815227,50.9910985331,91.4168335892,41.6471350556,23.0828618686
2012-03-16,18.1363555909,48.4415436064,91.4168335892,37.48242155,18.4662894949
2012-03-17,12.0909037273,53.5406534598,91.4168335892,43.7294918083,16.158003308
2012-03-18,15.1136296591,48.4415436064,91.4168335892,37.48242155,16.158003308
2012-03-19,21.1590815227,58.6397633131,91.4168335892,33.3177080444,20.7745756818
2012-03-20,21.1590815227,45.8919886798,89.0728122151,37.48242155,27.6994342424
2012-03-21,24.1818074545,48.4415436064,96.1048763374,39.5647783028,23.0828618686
2012-03-22,21.1590815227,53.5406534598,89.0728122151,41.6471350556,23.0828618686
2012-03-23,18.1363555909,53.5406534598,86.7287908411,39.5647783028,20.7745756818
2012-03-24,15.1136296591,50.9910985331,93.7608549633,43.7294918083,11.5414309343
2012-03-25,18.1363555909,63.7388731664,93.7608549633,43.7294918083,18.4662894949
2012-03-26,21.1590815227,53.5406534598,91.4168335892,39.5647783028,25.3911480555
2012-03-27,24.1818074545,56.0902083864,91.4168335892,37.48242155,30.0077204292
2012-03-28,21.1590815227,56.0902083864,86.7287908411,37.48242155,23.0828618686
2012-03-29,21.1590815227,61.1893182397,89.0728122151,39.5647783028,23.0828618686
2012-03-30,18.1363555909,63.7388731664,91.4168335892,39.5647783028,18.4662894949
2012-03-31,15.1136296591,58.6397633131,96.1048763374,39.5647783028,16.158003308
2012-04-01,18.1363555909,56.0902083864,79.6967267188,41.6471350556,16.158003308
2012-04-02,24.1818074545,53.5406534598,93.7608549633,35.4000647972,23.0828618686
2012-04-03,21.1590815227,50.9910985331,89.0728122151,39.5647783028,27.6994342424
2012-04-04,24.1818074545,53.5406534598,89.0728122151,41.6471350556,25.3911480555
2012-04-05,18.1363555909,48.4415436064,89.0728122151,39.5647783028,23.0828618686
2012-04-06,18.1363555909,48.4415436064,91.4168335892,45.8118485611,16.158003308
2012-04-07,15.1136296591,63.7388731664,91.4168335892,45.8118485611,13.8497171212
2012-04-08,12.0909037273,63.7388731664,79.6967267188,45.8118485611,16.158003308
2012-04-09,18.1363555909,53.5406534598,89.0728122151,37.48242155,25.3911480555
2012-04-10,21.1590815227,58.6397633131,96.1048763374,41.6471350556,23.0828618686
2012-04-11,27.2045333863,56.0902083864,91.4168335892,37.48242155,23.0828618686
2012-04-12,24.1818074545,50.9910985331,98.4488977115,43.7294918083,20.7745756818
2012-04-13,24.1818074545,50.9910985331,96.1048763374,41.6471350556,18.4662894949
2012-04-14,15.1136296591,50.9910985331,91.4168335892,45.8118485611,13.8497171212
2012-04-15,27.2045333863,63.7388731664,86.7287908411,39.5647783028,20.7745756818
2012-04-16,27.2045333863,53.5406534598,91.4168335892,35.4000647972,20.7745756818
2012-04-17,30.2272593182,58.6397633131,93.7608549633,41.6471350556,25.3911480555
2012-04-18,21.1590815227,56.0902083864,86.7287908411,35.4000647972,23.0828618686
2012-04-19,21.1590815227,50.9910985331,89.0728122151,47.8942053139,20.7745756818
2012-04-20,12.0909037273,43.3424337531,89.0728122151,41.6471350556,20.7745756818
2012-04-21,9.06817779545,58.6397633131,96.1048763374,43.7294918083,16.158003308
2012-04-22,12.0909037273,61.1893182397,82.0407480929,47.8942053139,18.4662894949
2012-04-23,18.1363555909,58.6397633131,91.4168335892,37.48242155,20.7745756818
2012-04-24,21.1590815227,53.5406534598,86.7287908411,43.7294918083,23.0828618686
2012-04-25,18.1363555909,58.6397633131,110.169004582,41.6471350556,23.0828618686
2012-04-26,21.1590815227,56.0902083864,105.480961834,43.7294918083,23.0828618686
2012-04-27,18.1363555909,58.6397633131,98.4488977115,43.7294918083,20.7745756818
2012-04-28,6.04545186363,53.5406534598,98.4488977115,47.8942053139,16.158003308
2012-04-29,9.06817779545,56.0902083864,93.7608549633,47.8942053139,16.158003308
2012-04-30,21.1590815227,56.0902083864,96.1048763374,39.5647783028,25.3911480555
2012-05-01,18.1363555909,53.5406534598,89.0728122151,39.5647783028,23.0828618686
2012-05-02,21.1590815227,53.5406534598,100.792919086,39.5647783028,20.7745756818
2012-05-03,21.1590815227,58.6397633131,91.4168335892,41.6471350556,23.0828618686
2012-05-04,18.1363555909,56.0902083864,93.7608549633,39.5647783028,18.4662894949
