date,cost,crisis,deficit,depreciation,domination,isPartial
2011-04-18,94,9,3,2,1,False
2011-04-19,93,10,3,2,1,False
2011-04-20,92,8,2,2,1,False
2011-04-21,86,8,3,1,1,False
2011-04-22,84,7,3,1,1,False
2011-04-23,80,6,2,1,1,False
2011-04-24,83,7,2,1,1,False
2011-04-25,97,8,3,1,1,False
2011-04-26,96,9,3,2,1,False
2011-04-27,91,9,3,1,1,False
2011-04-28,92,8,2,1,1,False
2011-04-29,92,7,2,1,1,False
2011-04-30,85,7,1,1,1,False
2011-05-01,91,7,2,1,1,False
2011-05-02,92,9,3,2,1,False
2011-05-03,93,9,2,2,1,False
2011-05-04,89,9,2,2,1,False
2011-05-05,89,10,2,1,1,False
2011-05-06,86,8,2,2,1,False
2011-05-07,84,5,2,1,1,False
2011-05-08,81,7,2,0,1,False
2011-05-09,90,9,2,1,1,False
2011-05-10,96,9,2,1,1,False
2011-05-11,96,9,2,1,1,False
2011-05-12,90,9,2,1,1,False
2011-05-13,85,7,2,1,1,False
2011-05-14,82,5,2,1,1,False
2011-05-15,88,6,1,1,1,False
2011-05-16,94,8,2,1,1,False
2011-05-17,92,8,2,1,1,False
2011-05-18,89,10,2,1,1,False
2011-05-19,89,8,2,1,1,False
2011-05-20,81,7,1,1,1,False
2011-05-21,76,5,2,1,1,False
2011-05-22,86,6,1,1,1,False
2011-05-23,92,7,1,1,1,False
2011-05-24,92,8,2,1,1,False
2011-05-25,86,7,2,1,1,False
2011-05-26,87,7,2,1,1,False
2011-05-27,83,6,2,1,1,False
2011-05-28,83,5,1,0,1,False
2011-05-29,81,5,1,0,1,False
2011-05-30,83,6,1,1,1,False
2011-05-31,94,8,1,1,1,False
2011-06-01,91,7,2,2,1,False
2011-06-02,86,6,2,1,1,False
2011-06-03,87,7,1,2,1,False
2011-06-04,84,5,1,1,1,False
2011-06-05,88,5,1,1,1,False
2011-06-06,92,7,2,1,1,False
2011-06-07,90,7,2,1,1,False
2011-06-08,88,6,2,1,1,False
2011-06-09,86,7,2,1,1,False
2011-06-10,86,6,1,1,1,False
2011-06-11,84,5,2,1,1,False
2011-06-12,86,5,1,1,1,False
2011-06-13,94,6,1,1,1,False
2011-06-14,91,7,2,1,1,False
2011-06-15,94,6,2,1,1,False
2011-06-16,83,7,1,1,1,False
2011-06-17,86,6,1,1,1,False
2011-06-18,81,5,1,0,1,False
2011-06-19,88,6,1,1,1,False
2011-06-20,90,5,2,1,1,False
2011-06-21,93,6,2,1,1,False
2011-06-22,85,6,2,1,1,False
2011-06-23,89,6,1,1,1,False
2011-06-24,82,6,1,1,1,False
2011-06-25,83,5,1,0,1,False
2011-06-26,90,5,1,1,1,False
2011-06-27,90,5,2,1,1,False
2011-06-28,92,5,2,1,1,False
2011-06-29,90,5,2,1,1,False
2011-06-30,86,6,2,1,1,False
2011-07-01,86,5,2,1,1,False
2011-07-02,83,4,1,0,1,False
2011-07-03,84,4,1,1,1,False
2011-07-04,83,4,1,0,1,False
2011-07-05,92,5,2,1,1,False
2011-07-06,89,5,1,1,1,False
2011-07-07,92,6,2,2,1,False
2011-07-08,87,5,2,1,1,False
2011-07-09,87,5,2,1,1,False
2011-07-10,85,5,2,0,1,False
2011-07-11,93,6,2,1,2,False
2011-07-12,91,6,3,1,1,False
2011-07-13,89,6,3,1,1,False
2011-07-14,87,6,3,1,1,False
2011-07-15,86,5,3,1,1,False
2011-07-16,87,6,2,1,1,False
2011-07-17,87,5,2,1,1,False
2011-07-18,92,5,3,1,1,False
2011-07-19,94,6,3,1,1,False
2011-07-20,91,6,2,1,1,False
2011-07-21,90,6,3,1,1,False
2011-07-22,85,5,3,1,1,False
2011-07-23,82,5,2,1,1,False
2011-07-24,89,6,2,1,1,False
2011-07-25,94,7,3,1,1,False
2011-07-26,92,9,6,1,1,False
2011-07-27,94,7,4,1,1,False
2011-07-28,84,8,4,1,1,False
2011-07-29,85,8,4,1,1,False
2011-07-30,81,7,3,1,1,False
2011-07-31,87,9,3,1,1,False
2011-08-01,89,9,5,1,1,False
2011-08-02,89,8,5,1,1,False
2011-08-03,94,6,3,2,1,False
2011-08-04,88,6,2,1,1,False
2011-08-05,85,7,2,1,1,False
2011-08-06,82,6,3,1,1,False
2011-08-07,88,6,2,1,1,False
2011-08-08,89,7,3,1,1,False
2011-08-09,84,7,3,1,1,False
2011-08-10,88,6,2,1,1,False
2011-08-11,86,6,2,1,1,False
2011-08-12,80,6,2,1,1,False
2011-08-13,81,4,2,1,2,False
2011-08-14,82,5,1,1,1,False
2011-08-15,88,5,2,1,1,False
2011-08-16,88,6,2,1,1,False
2011-08-17,82,6,2,1,1,False
2011-08-18,85,6,2,1,1,False
2011-08-19,83,5,2,1,1,False
2011-08-20,78,4,1,1,1,False
2011-08-21,84,5,1,0,1,False
2011-08-22,90,5,1,1,1,False
2011-08-23,85,5,2,1,1,False
2011-08-24,84,6,2,1,1,False
2011-08-25,82,4,1,1,1,False
2011-08-26,80,6,1,1,1,False
2011-08-27,74,6,1,1,1,False
2011-08-28,78,5,1,1,1,False
2011-08-29,82,5,2,2,1,False
2011-08-30,88,6,1,1,1,False
2011-08-31,84,5,2,1,1,False
2011-09-01,85,5,2,1,1,False
2011-09-02,82,5,1,1,1,False
2011-09-03,78,4,1,1,1,False
2011-09-04,75,4,1,1,1,False
2011-09-05,83,5,1,1,1,False
2011-09-06,84,6,1,2,1,False
2011-09-07,86,6,2,1,1,False
2011-09-08,82,5,2,2,1,False
2011-09-09,78,6,2,1,1,False
2011-09-10,75,4,2,1,1,False
