date,luxury,meritorious,nobility,nobleman,partner,isPartial
2008-07-15,73,1,1,0,38,False
2008-07-16,77,1,2,0,48,False
2008-07-17,66,0,1,1,42,False
2008-07-18,77,1,0,0,34,False
2008-07-19,71,0,0,0,29,False
2008-07-20,91,0,0,0,22,False
2008-07-21,90,0,3,0,41,False
2008-07-22,85,1,0,0,36,False
2008-07-23,76,0,1,0,67,False
2008-07-24,77,0,1,2,46,False
2008-07-25,88,1,2,0,33,False
2008-07-26,77,1,1,0,20,False
2008-07-27,80,0,0,0,26,False
2008-07-28,80,1,1,0,36,False
2008-07-29,91,2,2,1,42,False
2008-07-30,83,0,3,0,34,False
2008-07-31,74,1,2,0,33,False
2008-08-01,71,1,1,0,39,False
2008-08-02,86,1,3,0,36,False
2008-08-03,71,1,1,0,29,False
2008-08-04,88,2,1,0,49,False
2008-08-05,84,1,1,0,40,False
2008-08-06,75,1,2,0,41,False
2008-08-07,74,0,0,0,45,False
2008-08-08,81,1,1,0,41,False
2008-08-09,80,0,1,0,33,False
2008-08-10,95,0,2,0,31,False
2008-08-11,68,1,2,0,42,False
2008-08-12,72,1,2,0,48,False
2008-08-13,73,1,1,1,45,False
2008-08-14,71,1,1,0,34,False
2008-08-15,68,1,2,0,38,False
2008-08-16,81,1,0,1,33,False
2008-08-17,77,2,1,1,23,False
2008-08-18,76,1,1,0,41,False
2008-08-19,80,1,1,0,32,False
2008-08-20,65,1,3,1,45,False
2008-08-21,75,1,0,1,34,False
2008-08-22,71,1,1,0,42,False
2008-08-23,85,0,3,0,27,False
2008-08-24,95,2,1,0,29,False
2008-08-25,69,1,1,0,43,False
2008-08-26,81,0,1,0,41,False
2008-08-27,72,1,2,0,38,False
2008-08-28,72,1,1,0,38,False
2008-08-29,84,1,0,0,38,False
2008-08-30,84,1,2,0,30,False
2008-08-31,66,1,1,0,30,False
2008-09-01,79,0,0,0,30,False
2008-09-02,61,0,1,0,36,False
2008-09-03,67,1,3,0,39,False
2008-09-04,74,2,2,0,42,False
2008-09-05,63,1,2,0,47,False
2008-09-06,78,0,1,0,28,False
2008-09-07,87,0,1,0,28,False
2008-09-08,66,0,3,0,27,False
2008-09-09,62,1,2,0,39,False
2008-09-10,62,1,0,0,37,False
2008-09-11,61,1,1,0,36,False
2008-09-12,55,1,2,0,45,False
2008-09-13,67,0,3,0,31,False
2008-09-14,89,0,1,0,30,False
2008-09-15,59,2,0,0,33,False
2008-09-16,64,0,1,0,44,False
2008-09-17,67,1,1,0,38,False
2008-09-18,63,0,2,0,27,False
2008-09-19,59,0,0,0,41,False
2008-09-20,72,0,1,0,27,False
2008-09-21,68,1,1,1,27,False
2008-09-22,76,1,1,0,37,False
2008-09-23,63,3,2,1,42,False
2008-09-24,63,1,2,2,36,False
2008-09-25,51,1,0,0,39,False
2008-09-26,61,0,2,0,32,False
2008-09-27,78,0,1,0,30,False
2008-09-28,72,0,1,0,34,False
2008-09-29,53,0,1,1,44,False
2008-09-30,65,1,1,0,31,False
2008-10-01,62,2,1,0,48,False
2008-10-02,58,0,1,0,45,False
2008-10-03,62,1,1,0,30,False
2008-10-04,70,0,4,0,23,False
2008-10-05,71,1,1,0,26,False
2008-10-06,65,1,1,0,37,False
2008-10-07,69,0,2,0,40,False
2008-10-08,55,1,2,0,36,False
2008-10-09,64,0,2,0,37,False
2008-10-10,61,0,2,0,41,False
2008-10-11,65,1,2,1,36,False
2008-10-12,67,1,6,0,34,False
2008-10-13,54,0,2,0,34,False
2008-10-14,63,0,2,0,42,False
2008-10-15,61,1,3,0,41,False
2008-10-16,40,1,1,0,37,False
2008-10-17,52,0,1,0,39,False
2008-10-18,65,1,3,0,28,False
2008-10-19,73,2,2,0,31,False
2008-10-20,63,0,3,0,39,False
2008-10-21,68,1,0,0,43,False
2008-10-22,74,2,0,0,33,False
2008-10-23,53,0,2,0,34,False
2008-10-24,49,0,3,0,33,False
2008-10-25,46,1,1,0,33,False
2008-10-26,84,1,1,0,24,False
2008-10-27,59,0,1,0,44,False
2008-10-28,50,1,2,1,36,False
2008-10-29,62,2,0,0,43,False
2008-10-30,62,1,2,0,33,False
2008-10-31,57,1,1,0,38,False
2008-11-01,49,1,2,1,38,False
2008-11-02,66,0,2,1,31,False
2008-11-03,56,1,3,0,37,False
2008-11-04,56,1,1,1,33,False
2008-11-05,53,1,2,0,41,False
2008-11-06,57,1,1,0,41,False
2008-11-07,67,0,3,0,32,False
2008-11-08,82,1,1,1,39,False
2008-11-09,66,0,1,1,33,False
2008-11-10,56,1,1,0,42,False
2008-11-11,74,0,2,2,37,False
2008-11-12,73,0,0,0,40,False
2008-11-13,58,0,2,0,41,False
2008-11-14,57,0,1,0,36,False
2008-11-15,60,1,0,0,23,False
2008-11-16,71,2,2,1,30,False
2008-11-17,69,1,1,0,33,False
2008-11-18,67,1,3,0,36,False
2008-11-19,65,0,1,0,36,False
2008-11-20,50,1,2,0,39,False
2008-11-21,58,0,2,0,47,False
2008-11-22,69,1,1,0,31,False
2008-11-23,74,0,1,0,33,False
2008-11-24,61,2,2,0,36,False
2008-11-25,62,0,1,0,36,False
2008-11-26,58,2,1,0,42,False
2008-11-27,59,0,3,1,19,False
2008-11-28,70,0,1,1,25,False
