date,radical,ruin,segregation,shortage,steal,isPartial
2014-10-03,21,13,7,13,39,False
2014-10-04,18,19,6,8,49,False
2014-10-05,18,15,6,8,51,False
2014-10-06,26,11,9,12,34,False
2014-10-07,29,11,11,9,41,False
2014-10-08,30,12,10,8,40,False
2014-10-09,30,10,9,8,34,False
2014-10-10,24,14,10,11,43,False
2014-10-11,15,12,5,7,46,False
2014-10-12,14,16,3,7,57,False
2014-10-13,21,11,7,9,43,False
2014-10-14,26,14,10,10,41,False
2014-10-15,24,14,7,11,42,False
2014-10-16,28,12,9,10,38,False
2014-10-17,26,14,11,7,36,False
2014-10-18,15,17,5,9,45,False
2014-10-19,15,15,5,5,40,False
2014-10-20,25,11,9,11,38,False
2014-10-21,28,13,10,11,40,False
2014-10-22,27,13,10,9,36,False
2014-10-23,28,13,9,10,44,False
2014-10-24,23,13,11,11,100,False
2014-10-25,17,17,6,6,94,False
2014-10-26,19,17,6,7,68,False
2014-10-27,29,15,10,9,56,False
2014-10-28,28,14,10,8,55,False
2014-10-29,27,14,14,11,44,False
2014-10-30,29,15,10,9,48,False
2014-10-31,21,11,8,9,45,False
2014-11-01,14,15,5,8,48,False
2014-11-02,21,17,6,7,41,False
2014-11-03,25,15,8,8,40,False
2014-11-04,25,13,12,9,39,False
2014-11-05,29,12,14,9,37,False
2014-11-06,32,15,10,10,43,False
2014-11-07,19,14,10,11,42,False
2014-11-08,14,17,4,5,49,False
2014-11-09,19,14,5,8,50,False
2014-11-10,26,14,11,10,40,False
2014-11-11,24,13,8,8,40,False
2014-11-12,22,11,12,11,40,False
2014-11-13,28,14,12,12,36,False
2014-11-14,24,12,10,9,48,False
2014-11-15,15,15,5,7,47,False
2014-11-16,22,11,8,10,56,False
2014-11-17,29,13,12,19,46,False
2014-11-18,30,15,13,19,39,False
2014-11-19,29,12,14,16,41,False
2014-11-20,24,14,13,12,41,False
2014-11-21,29,15,9,10,40,False
2014-11-22,16,19,5,10,53,False
2014-11-23,16,14,3,11,47,False
2014-11-24,23,14,10,10,39,False
2014-11-25,25,10,12,8,51,False
2014-11-26,17,12,7,8,47,False
2014-11-27,13,16,4,8,50,False
2014-11-28,13,14,2,5,39,False
2014-11-29,16,13,5,3,42,False
2014-11-30,18,14,7,7,41,False
2014-12-01,26,15,12,7,39,False
2014-12-02,30,14,13,10,35,False
2014-12-03,26,13,15,7,35,False
2014-12-04,27,12,13,10,38,False
2014-12-05,26,14,10,7,38,False
2014-12-06,17,13,7,5,39,False
2014-12-07,20,15,8,7,41,False
2014-12-08,31,14,14,7,37,False
2014-12-09,28,14,13,12,36,False
2014-12-10,29,15,15,8,39,False
2014-12-11,27,12,17,9,32,False
2014-12-12,32,25,14,9,35,False
2014-12-13,13,12,5,5,39,False
2014-12-14,22,16,6,5,41,False
2014-12-15,29,16,11,10,29,False
2014-12-16,29,13,10,8,35,False
2014-12-17,30,13,10,9,36,False
2014-12-18,25,16,15,7,43,False
2014-12-19,23,17,7,7,35,False
2014-12-20,11,16,2,6,38,False
2014-12-21,10,17,2,6,45,False
2014-12-22,12,15,3,6,32,False
2014-12-23,12,12,2,5,35,False
2014-12-24,10,16,2,8,42,False
2014-12-25,7,14,3,4,39,False
2014-12-26,7,11,2,5,39,False
2014-12-27,11,18,2,6,40,False
2014-12-28,10,15,3,5,40,False
2014-12-29,13,16,3,7,33,False
2014-12-30,11,20,4,7,37,False
2014-12-31,10,16,3,6,35,False
2015-01-01,9,19,3,3,39,False
2015-01-02,14,16,2,5,38,False
2015-01-03,12,17,5,6,37,False
2015-01-04,12,17,3,6,36,False
2015-01-05,18,15,10,5,30,False
2015-01-06,24,15,9,8,35,False
2015-01-07,32,17,10,9,31,False
2015-01-08,31,17,10,8,36,False
2015-01-09,35,15,12,9,34,False
2015-01-10,21,16,4,7,35,False
2015-01-11,22,17,7,8,42,False
2015-01-12,30,13,11,7,36,False
2015-01-13,37,14,14,8,32,False
2015-01-14,28,12,15,10,33,False
2015-01-15,38,14,16,7,35,False
2015-01-16,28,11,17,9,38,False
2015-01-17,19,16,4,6,36,False
2015-01-18,18,15,8,7,39,False
2015-01-19,21,19,11,7,37,False
2015-01-20,28,17,19,8,37,False
2015-01-21,30,12,19,8,32,False
2015-01-22,38,11,19,8,33,False
2015-01-23,30,14,18,9,35,False
2015-01-24,14,17,5,8,42,False
2015-01-25,20,18,6,9,36,False
2015-01-26,31,14,10,9,30,False
2015-01-27,29,14,15,12,34,False
2015-01-28,35,16,15,10,37,False
2015-01-29,28,12,13,9,33,False
2015-01-30,29,15,12,10,35,False
2015-01-31,20,15,4,7,36,False
2015-02-01,20,14,7,8,36,False
2015-02-02,26,13,14,8,27,False
2015-02-03,34,13,14,12,38,False
2015-02-04,39,11,15,8,32,False
2015-02-05,32,13,16,10,30,False
2015-02-06,33,11,17,10,29,False
2015-02-07,19,14,6,7,37,False
2015-02-08,24,17,6,11,33,False
2015-02-09,25,16,13,8,34,False
2015-02-10,32,14,17,10,32,False
2015-02-11,35,16,14,9,31,False
2015-02-12,35,15,17,8,31,False
2015-02-13,30,14,13,9,27,False
2015-02-14,14,12,5,8,34,False
2015-02-15,16,16,6,6,38,False
2015-02-16,19,14,8,8,31,False
2015-02-17,26,15,13,10,32,False
2015-02-18,28,13,16,9,31,False
2015-02-19,22,10,14,9,32,False
2015-02-20,29,13,11,9,31,False
2015-02-21,17,17,4,7,38,False
2015-02-22,21,19,6,4,35,False
2015-02-23,31,14,12,7,30,False
2015-02-24,33,14,17,12,31,False
2015-02-25,28,13,15,8,31,False
2015-02-26,30,14,16,8,28,False
2015-02-27,27,12,11,9,26,False
2015-02-28,19,17,6,7,37,False
2015-03-01,18,18,9,10,36,False
2015-03-02,30,16,17,10,29,False
2015-03-03,29,15,14,9,30,False
