date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2012-07-16,4,1,0,0,71,False
2012-07-17,4,1,0,0,77,False
2012-07-18,2,0,0,1,63,False
2012-07-19,4,0,0,0,71,False
2012-07-20,3,1,0,0,72,False
2012-07-21,3,1,0,0,67,False
2012-07-22,3,0,0,0,73,False
2012-07-23,3,1,0,1,67,False
2012-07-24,2,1,1,0,73,False
2012-07-25,4,0,0,1,73,False
2012-07-26,3,0,0,0,65,False
2012-07-27,1,0,0,0,64,False
2012-07-28,3,0,0,0,72,False
2012-07-29,4,1,0,0,67,False
2012-07-30,5,0,0,0,65,False
2012-07-31,3,0,0,1,84,False
2012-08-01,4,1,0,0,82,False
2012-08-02,3,0,0,1,79,False
2012-08-03,3,1,0,0,69,False
2012-08-04,3,0,0,0,68,False
2012-08-05,3,0,0,0,72,False
2012-08-06,5,0,0,0,75,False
2012-08-07,3,1,0,0,72,False
2012-08-08,3,0,0,0,75,False
2012-08-09,4,0,0,0,78,False
2012-08-10,2,0,0,0,69,False
2012-08-11,3,0,0,1,70,False
2012-08-12,3,1,0,0,79,False
2012-08-13,4,0,0,1,75,False
2012-08-14,3,1,0,0,77,False
2012-08-15,3,1,0,0,78,False
2012-08-16,5,0,0,0,72,False
2012-08-17,4,1,0,0,74,False
2012-08-18,5,0,0,0,87,False
2012-08-19,3,1,0,1,74,False
2012-08-20,4,1,0,0,78,False
2012-08-21,3,0,0,1,81,False
2012-08-22,4,1,0,0,81,False
2012-08-23,5,1,0,0,81,False
2012-08-24,6,1,1,0,70,False
2012-08-25,5,0,0,0,75,False
2012-08-26,5,0,0,0,74,False
2012-08-27,5,1,0,0,88,False
2012-08-28,6,1,0,1,85,False
2012-08-29,5,1,0,0,66,False
2012-08-30,6,1,0,1,57,False
2012-08-31,3,1,0,0,66,False
2012-09-01,5,0,0,0,81,False
2012-09-02,3,0,0,0,78,False
2012-09-03,5,2,0,0,72,False
2012-09-04,5,2,0,1,58,False
2012-09-05,8,1,0,0,77,False
2012-09-06,5,1,0,1,65,False
2012-09-07,5,0,0,0,71,False
2012-09-08,4,0,0,0,74,False
2012-09-09,6,0,0,2,73,False
2012-09-10,8,1,0,1,62,False
2012-09-11,7,1,0,0,69,False
2012-09-12,4,0,0,0,67,False
2012-09-13,5,1,0,1,62,False
2012-09-14,6,0,0,0,64,False
2012-09-15,5,1,0,1,68,False
2012-09-16,4,0,0,0,81,False
2012-09-17,6,1,0,0,69,False
2012-09-18,4,1,0,0,100,False
2012-09-19,5,1,0,0,80,False
2012-09-20,4,0,0,1,65,False
2012-09-21,7,1,0,0,67,False
2012-09-22,4,1,0,0,88,False
2012-09-23,4,1,0,0,69,False
2012-09-24,5,1,0,1,67,False
2012-09-25,7,1,0,0,67,False
2012-09-26,6,1,0,1,75,False
2012-09-27,7,1,0,0,73,False
2012-09-28,5,2,0,1,63,False
2012-09-29,5,0,0,0,64,False
2012-09-30,4,1,0,0,71,False
2012-10-01,6,2,0,1,55,False
2012-10-02,8,2,0,0,80,False
2012-10-03,5,1,0,1,75,False
2012-10-04,6,1,0,0,67,False
2012-10-05,2,1,0,0,63,False
2012-10-06,3,0,0,0,68,False
2012-10-07,7,1,0,0,62,False
2012-10-08,5,1,0,0,57,False
2012-10-09,6,0,0,1,63,False
2012-10-10,6,1,0,1,67,False
2012-10-11,5,0,0,0,68,False
2012-10-12,3,0,0,0,59,False
2012-10-13,2,1,0,0,64,False
2012-10-14,3,0,0,0,75,False
2012-10-15,6,0,0,1,60,False
2012-10-16,5,1,0,0,64,False
2012-10-17,6,1,0,0,65,False
2012-10-18,5,1,0,1,64,False
2012-10-19,4,1,0,0,66,False
2012-10-20,5,0,0,0,61,False
2012-10-21,3,0,0,0,61,False
2012-10-22,5,1,0,0,79,False
2012-10-23,6,0,0,0,64,False
2012-10-24,7,1,0,0,66,False
2012-10-25,6,1,0,1,65,False
2012-10-26,5,0,1,1,75,False
2012-10-27,4,0,0,0,78,False
2012-10-28,4,0,0,0,67,False
2012-10-29,4,0,0,0,66,False
2012-10-30,5,1,0,0,59,False
2012-10-31,4,0,0,1,68,False
2012-11-01,5,1,0,0,66,False
2012-11-02,6,1,0,0,62,False
2012-11-03,4,2,0,0,70,False
2012-11-04,6,1,0,0,72,False
2012-11-05,8,1,0,0,73,False
2012-11-06,7,0,0,1,74,False
2012-11-07,4,1,0,0,64,False
2012-11-08,6,1,0,0,73,False
2012-11-09,4,1,0,1,73,False
2012-11-10,5,1,0,0,61,False
2012-11-11,5,1,0,0,78,False
2012-11-12,5,1,0,1,67,False
2012-11-13,4,0,0,0,76,False
2012-11-14,5,0,0,1,74,False
2012-11-15,7,1,0,0,75,False
2012-11-16,6,0,0,0,77,False
2012-11-17,2,0,0,0,66,False
2012-11-18,2,0,0,0,79,False
2012-11-19,2,0,0,0,61,False
2012-11-20,5,1,0,0,73,False
2012-11-21,2,1,0,0,72,False
2012-11-22,3,0,0,0,67,False
2012-11-23,4,0,0,0,74,False
2012-11-24,2,0,0,1,79,False
2012-11-25,4,0,0,0,73,False
2012-11-26,4,1,1,0,71,False
2012-11-27,7,1,0,0,65,False
2012-11-28,4,0,0,0,72,False
2012-11-29,7,1,0,1,79,False
2012-11-30,6,1,0,0,77,False
2012-12-01,3,1,0,0,77,False
2012-12-02,5,1,0,1,81,False
2012-12-03,4,0,0,0,74,False
2012-12-04,8,1,0,0,82,False
2012-12-05,8,0,0,1,75,False
2012-12-06,6,1,0,0,80,False
2012-12-07,5,0,0,0,82,False
2012-12-08,3,1,0,1,73,False
2012-12-09,5,2,0,0,67,False
2012-12-10,7,1,0,1,77,False
2012-12-11,9,0,0,0,78,False
2012-12-12,6,1,0,0,86,False
2012-12-13,6,1,1,1,79,False
2012-12-14,5,1,0,1,84,False
2012-12-15,6,0,0,0,75,False
2012-12-16,3,0,0,1,72,False
2012-12-17,7,1,1,0,73,False
2012-12-18,5,1,0,1,83,False
2012-12-19,6,1,0,1,90,False
2012-12-20,3,1,0,1,89,False
2012-12-21,4,2,0,0,99,False
2012-12-22,3,1,0,1,72,False
2012-12-23,2,0,0,0,64,False
2012-12-24,6,0,0,0,72,False
2012-12-25,3,2,0,0,83,False
2012-12-26,5,0,0,0,78,False
2012-12-27,4,0,1,0,83,False
2012-12-28,5,1,0,0,72,False
2012-12-29,2,0,0,0,81,False
2012-12-30,4,0,0,0,73,False
2012-12-31,4,0,0,0,79,False
2013-01-01,3,0,0,0,68,False
2013-01-02,4,2,0,1,84,False
2013-01-03,4,1,0,0,77,False
2013-01-04,3,1,1,0,76,False
2013-01-05,5,0,0,0,79,False
2013-01-06,3,0,0,0,84,False
2013-01-07,4,1,0,1,73,False
2013-01-08,4,1,1,0,77,False
2013-01-09,4,1,0,0,67,False
2013-01-10,5,1,0,1,72,False
2013-01-11,7,0,0,0,73,False
2013-01-12,1,0,0,0,80,False
2013-01-13,5,0,0,1,69,False
2013-01-14,4,1,0,1,74,False
2013-01-15,4,2,0,1,75,False
2013-01-16,8,1,0,1,70,False
2013-01-17,5,1,0,1,72,False
2013-01-18,5,1,0,0,71,False
2013-01-19,4,1,0,0,79,False
2013-01-20,2,0,0,0,80,False
2013-01-21,3,1,0,1,72,False
2013-01-22,6,1,0,1,69,False
2013-01-23,7,0,0,2,71,False
2013-01-24,6,1,0,1,74,False
2013-01-25,3,1,0,0,68,False
2013-01-26,3,0,0,0,87,False
2013-01-27,4,0,0,1,80,False
2013-01-28,5,1,0,0,71,False
2013-01-29,7,1,0,1,81,False
2013-01-30,6,2,0,0,75,False
