date,advantage,affluence,affluent,afloat,allowance,isPartial
2005-01-09,47,0,0,0,7,False
2005-01-10,92,0,1,1,13,False
2005-01-11,82,1,0,1,22,False
2005-01-12,61,0,1,4,10,False
2005-01-13,61,0,1,0,12,False
2005-01-14,64,0,0,0,11,False
2005-01-15,47,0,0,2,7,False
2005-01-16,58,0,0,0,15,False
2005-01-17,77,0,2,0,7,False
2005-01-18,73,0,1,3,13,False
2005-01-19,70,0,3,1,16,False
2005-01-20,67,0,1,1,13,False
2005-01-21,61,0,3,0,18,False
2005-01-22,54,0,0,2,16,False
2005-01-23,55,0,2,0,7,False
2005-01-24,86,0,3,0,13,False
2005-01-25,66,1,1,0,11,False
2005-01-26,72,0,1,0,11,False
2005-01-27,67,0,0,1,20,False
2005-01-28,66,0,0,0,14,False
2005-01-29,66,0,0,0,5,False
2005-01-30,62,2,0,0,9,False
2005-01-31,74,0,1,1,16,False
2005-02-01,76,0,1,1,21,False
2005-02-02,78,0,0,0,9,False
2005-02-03,68,0,3,0,3,False
2005-02-04,62,0,0,0,5,False
2005-02-05,69,0,0,0,10,False
2005-02-06,70,2,2,0,0,False
2005-02-07,82,0,3,0,12,False
2005-02-08,81,0,3,1,15,False
2005-02-09,70,3,0,0,15,False
2005-02-10,65,0,1,1,13,False
2005-02-11,68,1,1,0,7,False
2005-02-12,73,0,2,0,9,False
2005-02-13,84,0,2,0,16,False
2005-02-14,70,1,1,1,11,False
2005-02-15,77,0,3,0,14,False
2005-02-16,81,0,1,0,8,False
2005-02-17,59,0,0,1,11,False
2005-02-18,84,0,1,0,13,False
2005-02-19,40,0,0,0,9,False
2005-02-20,64,0,0,2,9,False
2005-02-21,77,0,0,0,11,False
2005-02-22,67,0,3,0,14,False
2005-02-23,80,0,0,0,11,False
2005-02-24,73,0,1,1,16,False
2005-02-25,67,0,1,0,7,False
2005-02-26,81,0,0,0,6,False
2005-02-27,61,0,0,0,10,False
2005-02-28,68,0,0,3,11,False
2005-03-01,80,1,4,0,7,False
2005-03-02,89,0,1,1,11,False
2005-03-03,63,0,6,1,7,False
2005-03-04,78,0,3,0,6,False
2005-03-05,56,0,0,5,7,False
2005-03-06,47,0,2,2,2,False
2005-03-07,88,0,0,0,19,False
2005-03-08,83,0,1,0,11,False
2005-03-09,77,0,4,0,10,False
2005-03-10,89,0,1,1,14,False
2005-03-11,84,0,1,1,18,False
2005-03-12,64,0,2,5,14,False
2005-03-13,54,0,0,0,9,False
2005-03-14,78,0,1,0,17,False
2005-03-15,85,0,1,0,18,False
2005-03-16,76,0,3,1,12,False
2005-03-17,66,0,0,0,10,False
2005-03-18,77,0,0,0,9,False
2005-03-19,53,0,0,0,7,False
2005-03-20,76,0,0,0,5,False
2005-03-21,71,0,0,0,10,False
2005-03-22,63,0,0,0,16,False
2005-03-23,86,1,0,3,8,False
2005-03-24,80,0,3,4,9,False
2005-03-25,70,0,2,3,14,False
2005-03-26,46,0,0,0,10,False
2005-03-27,59,0,0,0,8,False
2005-03-28,74,1,2,0,20,False
2005-03-29,65,0,1,1,15,False
2005-03-30,64,0,1,0,13,False
2005-03-31,69,0,0,3,10,False
2005-04-01,56,0,2,2,15,False
2005-04-02,65,0,0,2,9,False
2005-04-03,52,2,0,0,5,False
2005-04-04,68,0,0,0,0,False
2005-04-05,0,0,0,0,0,True
2005-04-06,47,2,0,0,7,False
2005-04-07,75,1,1,0,14,False
2005-04-08,68,2,0,2,12,False
2005-04-09,67,0,0,0,17,False
2005-04-10,54,0,0,0,12,False
2005-04-11,68,1,1,0,9,False
2005-04-12,85,0,4,1,14,False
2005-04-13,76,3,0,1,8,False
2005-04-14,73,0,3,0,13,False
2005-04-15,61,0,4,0,13,False
2005-04-16,59,0,2,0,10,False
2005-04-17,54,2,2,0,10,False
2005-04-18,83,0,0,0,18,False
2005-04-19,90,0,0,0,13,False
2005-04-20,76,0,3,0,11,False
2005-04-21,50,1,4,1,23,False
2005-04-22,79,0,0,1,10,False
2005-04-23,60,2,0,0,14,False
2005-04-24,70,0,2,0,4,False
2005-04-25,79,0,3,0,13,False
2005-04-26,76,1,4,1,16,False
2005-04-27,78,0,1,1,12,False
2005-04-28,80,0,0,0,9,False
2005-04-29,68,0,0,1,11,False
2005-04-30,41,0,0,0,13,False
2005-05-01,51,0,0,0,11,False
2005-05-02,86,0,0,0,13,False
2005-05-03,61,1,5,0,5,False
2005-05-04,92,0,1,0,13,False
2005-05-05,58,0,4,4,9,False
2005-05-06,79,0,0,1,11,False
2005-05-07,64,0,0,0,17,False
2005-05-08,59,0,0,0,0,False
2005-05-09,76,0,1,1,10,False
2005-05-10,64,0,3,1,19,False
2005-05-11,81,0,1,0,17,False
2005-05-12,90,0,3,1,12,False
2005-05-13,76,0,1,0,9,False
2005-05-14,57,0,5,0,9,False
2005-05-15,55,0,2,0,9,False
2005-05-16,66,0,1,0,16,False
2005-05-17,67,0,0,3,13,False
2005-05-18,75,0,0,1,18,False
2005-05-19,80,1,3,0,11,False
2005-05-20,85,0,3,1,7,False
2005-05-21,59,0,0,0,12,False
2005-05-22,54,0,0,0,2,False
2005-05-23,74,0,1,4,11,False
2005-05-24,93,0,1,3,6,False
2005-05-25,62,0,1,1,8,False
2005-05-26,70,1,0,0,5,False
2005-05-27,68,0,0,0,17,False
2005-05-28,53,0,0,0,8,False
2005-05-29,58,0,0,0,8,False
2005-05-30,53,0,0,0,11,False
2005-05-31,80,0,1,0,12,False
2005-06-01,83,1,3,1,14,False
2005-06-02,56,3,1,0,9,False
2005-06-03,84,0,1,1,9,False
2005-06-04,44,0,0,0,9,False
2005-06-05,71,2,0,0,9,False
2005-06-06,100,0,0,0,14,False
2005-06-07,69,0,3,4,13,False
