date,costliness,costly,debtor,default,depression,isPartial
2011-07-02,0,1,0,50,52,False
2011-07-03,0,1,0,51,52,False
2011-07-04,0,0,1,46,53,False
2011-07-05,0,1,0,66,59,False
2011-07-06,0,0,2,69,58,False
2011-07-07,0,1,1,74,57,False
2011-07-08,0,1,1,64,53,False
2011-07-09,0,0,1,52,51,False
2011-07-10,0,1,1,53,54,False
2011-07-11,0,0,1,79,58,False
2011-07-12,0,0,2,78,56,False
2011-07-13,0,0,2,87,55,False
2011-07-14,0,1,1,90,53,False
2011-07-15,0,1,1,77,52,False
2011-07-16,0,0,0,56,58,False
2011-07-17,0,0,1,57,54,False
2011-07-18,0,1,0,76,58,False
2011-07-19,0,1,1,78,56,False
2011-07-20,0,0,1,78,60,False
2011-07-21,0,0,1,81,52,False
2011-07-22,0,0,1,77,52,False
2011-07-23,0,1,0,65,51,False
2011-07-24,0,2,0,66,50,False
2011-07-25,0,1,1,86,58,False
2011-07-26,0,1,1,100,61,False
2011-07-27,0,0,2,98,65,False
2011-07-28,0,1,1,89,54,False
2011-07-29,0,1,1,89,54,False
2011-07-30,0,0,0,70,48,False
2011-07-31,0,0,1,66,63,False
2011-08-01,0,0,1,87,60,False
2011-08-02,0,1,1,89,62,False
2011-08-03,0,1,1,73,58,False
2011-08-04,0,1,1,74,60,False
2011-08-05,0,1,1,71,51,False
2011-08-06,0,1,1,52,50,False
2011-08-07,0,1,1,52,51,False
2011-08-08,0,1,1,73,59,False
2011-08-09,0,0,2,74,57,False
2011-08-10,0,1,1,72,56,False
2011-08-11,0,1,1,73,60,False
2011-08-12,0,0,1,71,45,False
2011-08-13,0,0,0,51,47,False
2011-08-14,0,1,0,47,60,False
2011-08-15,0,1,1,60,53,False
2011-08-16,0,1,1,68,57,False
2011-08-17,0,1,1,76,52,False
2011-08-18,0,1,1,74,55,False
2011-08-19,0,0,1,69,55,False
2011-08-20,0,1,0,49,48,False
2011-08-21,0,1,1,51,52,False
2011-08-22,0,0,1,69,52,False
2011-08-23,0,1,1,73,53,False
2011-08-24,0,1,2,71,59,False
2011-08-25,0,1,1,76,55,False
2011-08-26,0,1,1,63,54,False
2011-08-27,0,1,0,51,50,False
2011-08-28,0,1,1,46,49,False
2011-08-29,0,1,1,65,65,False
2011-08-30,0,1,1,70,58,False
2011-08-31,0,1,1,75,64,False
2011-09-01,0,0,1,76,66,False
2011-09-02,0,1,1,71,73,False
2011-09-03,0,1,0,52,48,False
2011-09-04,0,1,0,42,56,False
2011-09-05,0,1,0,51,66,False
2011-09-06,0,1,2,75,62,False
2011-09-07,0,0,2,72,64,False
2011-09-08,0,1,1,75,58,False
2011-09-09,0,1,0,93,50,False
2011-09-10,0,1,1,53,48,False
