date,expense,expensive,fine,ghetto,intervention,isPartial
2004-02-28,9,15,73,12,4,False
2004-02-29,4,13,46,25,13,False
2004-03-01,13,15,64,14,7,False
2004-03-02,6,13,57,9,11,False
2004-03-03,3,12,65,15,15,False
2004-03-04,7,6,58,12,7,False
2004-03-05,3,10,71,13,3,False
2004-03-06,9,14,59,14,7,False
2004-03-07,0,8,58,21,4,False
2004-03-08,0,0,0,0,0,True
2004-03-09,0,0,0,0,0,True
2004-03-10,6,16,59,10,16,False
2004-03-11,3,6,60,13,16,False
2004-03-12,9,12,77,17,9,False
2004-03-13,9,10,64,21,10,False
2004-03-14,10,13,76,10,4,False
2004-03-15,11,14,65,16,11,False
2004-03-16,7,9,53,10,11,False
2004-03-17,11,13,58,14,4,False
2004-03-18,6,6,57,12,9,False
2004-03-19,8,6,64,17,9,False
2004-03-20,6,6,59,14,8,False
2004-03-21,3,12,63,16,10,False
2004-03-22,3,3,73,10,10,False
2004-03-23,0,0,0,0,0,True
2004-03-24,7,13,63,13,9,False
2004-03-25,0,19,50,6,9,False
2004-03-26,11,11,57,13,4,False
2004-03-27,3,13,47,10,9,False
2004-03-28,6,9,69,17,9,False
2004-03-29,7,12,54,14,11,False
2004-03-30,6,10,62,12,6,False
2004-03-31,6,13,74,17,12,False
2004-04-01,14,9,60,12,13,False
2004-04-02,8,17,53,9,5,False
2004-04-03,4,7,65,10,3,False
2004-04-04,10,7,66,10,9,False
2004-04-05,4,10,64,9,10,False
2004-04-06,5,22,58,10,13,False
2004-04-07,8,13,67,24,14,False
2004-04-08,4,9,61,6,4,False
2004-04-09,6,8,60,14,6,False
2004-04-10,3,4,61,18,10,False
2004-04-11,5,29,34,19,5,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,3,8,50,7,12,False
2004-04-15,11,11,52,12,5,False
2004-04-16,6,14,52,8,7,False
2004-04-17,6,12,55,17,6,False
2004-04-18,0,14,76,17,6,False
2004-04-19,5,7,54,12,7,False
2004-04-20,10,17,61,13,14,False
2004-04-21,7,10,64,15,7,False
2004-04-22,2,10,61,14,12,False
2004-04-23,8,13,57,14,7,False
2004-04-24,9,10,62,22,7,False
2004-04-25,3,21,56,13,8,False
2004-04-26,10,12,66,10,8,False
2004-04-27,5,6,50,13,13,False
2004-04-28,6,11,44,12,14,False
2004-04-29,7,18,56,11,18,False
2004-04-30,8,8,56,16,8,False
2004-05-01,4,13,52,13,12,False
2004-05-02,7,8,77,14,1,False
2004-05-03,8,12,59,14,9,False
2004-05-04,10,14,57,14,6,False
2004-05-05,4,13,58,20,11,False
2004-05-06,6,16,46,10,12,False
2004-05-07,8,12,72,10,6,False
2004-05-08,3,8,63,9,5,False
2004-05-09,3,23,54,5,5,False
2004-05-10,6,12,63,12,13,False
2004-05-11,3,15,50,14,8,False
2004-05-12,3,16,54,18,7,False
2004-05-13,6,11,57,10,7,False
2004-05-14,9,11,64,11,9,False
2004-05-15,10,18,59,6,1,False
2004-05-16,7,12,72,10,4,False
2004-05-17,7,14,62,15,1,False
2004-05-18,6,8,47,7,10,False
2004-05-19,7,14,68,11,7,False
2004-05-20,7,14,64,17,5,False
2004-05-21,7,10,61,16,8,False
2004-05-22,5,24,62,12,3,False
2004-05-23,7,16,54,9,3,False
2004-05-24,6,11,62,13,16,False
2004-05-25,4,15,63,8,11,False
2004-05-26,7,12,59,12,8,False
2004-05-27,11,10,60,17,7,False
2004-05-28,6,12,64,9,7,False
2004-05-29,5,10,53,21,6,False
2004-05-30,0,8,83,12,5,False
2004-05-31,4,19,48,11,11,False
2004-06-01,8,8,61,13,4,False
2004-06-02,2,10,61,8,6,False
2004-06-03,9,20,57,17,8,False
2004-06-04,6,9,56,11,6,False
2004-06-05,0,12,65,11,3,False
2004-06-06,3,9,59,18,9,False
2004-06-07,8,14,58,8,13,False
2004-06-08,7,10,57,14,8,False
2004-06-09,15,9,65,7,4,False
2004-06-10,5,9,49,10,7,False
2004-06-11,4,13,56,6,11,False
2004-06-12,5,15,73,5,2,False
2004-06-13,3,9,45,9,9,False
2004-06-14,6,21,61,9,5,False
2004-06-15,8,17,63,10,9,False
2004-06-16,6,12,58,11,8,False
2004-06-17,7,7,69,10,5,False
2004-06-18,7,11,53,8,6,False
2004-06-19,3,18,60,12,6,False
2004-06-20,2,16,57,11,6,False
2004-06-21,6,7,51,11,7,False
2004-06-22,4,6,56,5,6,False
2004-06-23,6,8,50,12,7,False
2004-06-24,6,10,51,9,7,False
2004-06-25,6,14,58,10,5,False
2004-06-26,5,12,73,12,8,False
2004-06-27,0,10,66,11,0,False
2004-06-28,7,14,65,7,8,False
2004-06-29,5,12,47,3,10,False
2004-06-30,4,12,51,11,8,False
2004-07-01,4,14,47,6,11,False
2004-07-02,11,14,75,8,11,False
2004-07-03,5,10,64,11,5,False
2004-07-04,7,12,58,10,7,False
2004-07-05,7,13,51,6,7,False
2004-07-06,6,9,61,4,5,False
2004-07-07,10,8,55,6,5,False
2004-07-08,3,9,57,15,14,False
2004-07-09,3,10,49,14,6,False
2004-07-10,4,6,40,10,7,False
2004-07-11,6,24,55,12,4,False
2004-07-12,6,7,61,16,8,False
2004-07-13,7,10,69,8,9,False
2004-07-14,4,19,37,7,4,False
2004-07-15,8,9,54,12,7,False
2004-07-16,6,7,54,10,7,False
2004-07-17,3,9,50,6,3,False
2004-07-18,3,9,71,7,9,False
2004-07-19,4,7,54,7,11,False
2004-07-20,9,9,72,12,10,False
2004-07-21,12,8,64,12,8,False
2004-07-22,3,8,62,9,6,False
2004-07-23,9,5,69,7,9,False
2004-07-24,1,9,69,17,3,False
2004-07-25,4,12,64,12,6,False
2004-07-26,6,14,53,12,10,False
2004-07-27,11,11,58,8,5,False
2004-07-28,4,10,62,6,6,False
2004-07-29,3,9,66,15,9,False
2004-07-30,5,13,57,12,7,False
2004-07-31,7,19,43,7,1,False
2004-08-01,6,15,43,10,3,False
2004-08-02,7,7,56,13,8,False
2004-08-03,7,11,51,8,7,False
2004-08-04,3,9,54,14,8,False
2004-08-05,6,8,59,9,8,False
2004-08-06,6,8,54,8,5,False
2004-08-07,3,9,71,13,3,False
2004-08-08,2,14,63,6,11,False
2004-08-09,6,5,58,7,5,False
2004-08-10,3,10,56,3,6,False
2004-08-11,6,7,62,7,9,False
2004-08-12,5,12,51,8,8,False
2004-08-13,5,12,65,12,8,False
2004-08-14,4,19,54,10,0,False
2004-08-15,4,12,53,12,1,False
2004-08-16,6,11,62,7,5,False
2004-08-17,10,9,57,8,4,False
2004-08-18,7,14,61,10,7,False
2004-08-19,7,17,62,13,4,False
2004-08-20,4,14,51,9,7,False
2004-08-21,3,8,56,11,7,False
2004-08-22,4,6,50,9,1,False
2004-08-23,6,10,57,12,5,False
2004-08-24,7,9,59,6,8,False
2004-08-25,10,7,60,11,12,False
2004-08-26,6,7,58,6,4,False
2004-08-27,8,8,55,11,10,False
2004-08-28,0,11,50,15,7,False
2004-08-29,3,7,59,12,1,False
2004-08-30,8,10,57,15,3,False
2004-08-31,6,12,61,6,6,False
2004-09-01,5,14,57,7,7,False
2004-09-02,10,5,64,12,8,False
2004-09-03,6,6,49,11,7,False
2004-09-04,3,17,50,8,3,False
2004-09-05,3,14,56,16,4,False
2004-09-06,2,18,58,17,7,False
2004-09-07,5,9,55,6,10,False
2004-09-08,7,17,47,8,8,False
2004-09-09,4,9,56,8,18,False
2004-09-10,3,7,48,12,7,False
2004-09-11,3,13,47,16,6,False
2004-09-12,10,5,53,11,10,False
2004-09-13,6,13,64,15,8,False
2004-09-14,6,11,46,6,11,False
2004-09-15,9,15,56,12,7,False
2004-09-16,6,8,53,16,11,False
2004-09-17,4,17,58,8,10,False
2004-09-18,3,10,77,11,8,False
2004-09-19,4,19,59,8,4,False
2004-09-20,7,7,49,12,2,False
2004-09-21,10,9,65,9,4,False
2004-09-22,9,7,54,4,6,False
2004-09-23,5,11,61,10,10,False
2004-09-24,6,9,62,12,8,False
2004-09-25,4,6,67,14,1,False
2004-09-26,6,10,58,15,4,False
