date,costliness,costly,debtor,default,depression,isPartial
2005-01-08,0,0,1,49,37,False
2005-01-09,0,0,0,37,48,False
2005-01-10,0,0,1,51,67,False
2005-01-11,0,1,0,42,71,False
2005-01-12,0,1,1,53,75,False
2005-01-13,0,1,1,62,61,False
2005-01-14,0,0,1,72,62,False
2005-01-15,0,0,0,38,43,False
2005-01-16,0,1,0,36,67,False
2005-01-17,0,0,1,55,52,False
2005-01-18,0,1,0,51,73,False
2005-01-19,0,1,0,55,69,False
2005-01-20,0,0,1,44,65,False
2005-01-21,0,0,2,50,63,False
2005-01-22,0,0,0,43,51,False
2005-01-23,0,0,0,25,53,False
2005-01-24,0,0,1,34,62,False
2005-01-25,0,0,1,53,78,False
2005-01-26,0,2,2,51,74,False
2005-01-27,0,0,0,40,82,False
2005-01-28,0,0,1,54,44,False
2005-01-29,0,0,0,41,56,False
2005-01-30,0,0,1,43,61,False
2005-01-31,0,0,0,44,71,False
2005-02-01,0,0,1,52,80,False
2005-02-02,0,1,1,43,85,False
2005-02-03,0,0,0,51,75,False
2005-02-04,0,0,2,44,61,False
2005-02-05,0,0,0,39,46,False
2005-02-06,0,1,0,31,73,False
2005-02-07,0,0,0,53,87,False
2005-02-08,0,0,0,47,77,False
2005-02-09,0,1,0,48,62,False
2005-02-10,0,1,0,55,79,False
2005-02-11,0,1,0,39,67,False
2005-02-12,0,0,0,46,52,False
2005-02-13,0,0,2,37,83,False
2005-02-14,0,1,1,44,77,False
2005-02-15,0,0,1,55,68,False
2005-02-16,0,1,0,53,82,False
2005-02-17,0,0,0,41,70,False
2005-02-18,0,1,0,48,68,False
2005-02-19,0,0,0,35,50,False
2005-02-20,0,1,0,48,61,False
2005-02-21,0,2,1,53,66,False
2005-02-22,0,1,0,53,72,False
2005-02-23,0,0,1,42,83,False
2005-02-24,0,1,3,58,80,False
2005-02-25,0,1,1,47,59,False
2005-02-26,0,0,3,53,77,False
2005-02-27,0,0,0,37,78,False
2005-02-28,0,0,1,50,74,False
2005-03-01,0,0,0,47,73,False
2005-03-02,0,1,1,47,87,False
2005-03-03,0,0,0,47,68,False
2005-03-04,0,0,1,46,74,False
2005-03-05,0,0,0,37,28,False
2005-03-06,0,1,1,36,58,False
2005-03-07,0,1,0,56,75,False
2005-03-08,0,1,0,46,77,False
2005-03-09,0,1,0,51,78,False
2005-03-10,0,0,1,47,71,False
2005-03-11,0,1,1,49,80,False
2005-03-12,0,1,1,39,41,False
2005-03-13,0,0,0,40,57,False
2005-03-14,0,2,1,48,80,False
2005-03-15,0,0,1,41,91,False
2005-03-16,0,0,0,42,75,False
2005-03-17,0,0,1,39,89,False
2005-03-18,0,2,0,57,74,False
2005-03-19,0,1,0,27,45,False
2005-03-20,0,2,0,31,71,False
2005-03-21,0,0,3,40,71,False
2005-03-22,0,1,0,50,72,False
2005-03-23,0,0,2,63,74,False
2005-03-24,0,0,0,52,71,False
2005-03-25,0,0,0,50,49,False
2005-03-26,0,1,2,46,52,False
2005-03-27,0,0,2,38,53,False
2005-03-28,0,1,1,40,75,False
2005-03-29,0,0,0,48,70,False
2005-03-30,0,0,1,58,71,False
2005-03-31,0,0,1,50,73,False
2005-04-01,0,0,1,42,72,False
2005-04-02,0,0,0,51,53,False
2005-04-03,0,1,1,36,71,False
2005-04-04,0,0,0,37,80,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,1,2,44,87,False
2005-04-07,0,0,2,45,84,False
2005-04-08,0,1,1,46,74,False
2005-04-09,0,1,0,41,59,False
2005-04-10,0,0,2,33,80,False
2005-04-11,0,1,1,39,83,False
2005-04-12,0,0,0,45,86,False
2005-04-13,0,0,0,48,92,False
2005-04-14,0,0,1,43,74,False
2005-04-15,0,0,1,40,74,False
2005-04-16,0,0,0,21,62,False
2005-04-17,0,1,0,39,72,False
2005-04-18,0,1,0,41,71,False
2005-04-19,0,1,1,37,87,False
2005-04-20,0,0,0,45,79,False
2005-04-21,0,1,1,46,77,False
2005-04-22,0,1,1,48,62,False
2005-04-23,0,1,0,42,63,False
2005-04-24,0,0,0,42,75,False
2005-04-25,0,1,1,41,86,False
2005-04-26,0,1,1,42,87,False
2005-04-27,0,1,0,53,67,False
2005-04-28,0,0,0,51,75,False
2005-04-29,0,1,1,44,59,False
2005-04-30,0,1,1,42,57,False
2005-05-01,0,1,0,26,91,False
2005-05-02,0,0,0,50,78,False
2005-05-03,0,1,0,41,91,False
2005-05-04,0,1,0,52,91,False
2005-05-05,0,0,1,53,79,False
2005-05-06,0,1,0,50,66,False
2005-05-07,0,0,0,45,59,False
2005-05-08,0,1,0,40,76,False
2005-05-09,0,1,0,38,75,False
2005-05-10,0,0,2,43,78,False
2005-05-11,0,0,1,43,74,False
2005-05-12,0,1,1,54,69,False
2005-05-13,0,0,1,46,63,False
2005-05-14,0,0,0,33,48,False
2005-05-15,0,0,0,38,50,False
2005-05-16,0,0,0,48,80,False
2005-05-17,0,2,1,45,68,False
2005-05-18,0,1,2,44,74,False
2005-05-19,0,1,0,50,56,False
2005-05-20,0,0,1,38,67,False
2005-05-21,0,0,1,33,40,False
2005-05-22,0,1,0,41,62,False
2005-05-23,0,1,0,61,74,False
2005-05-24,0,1,2,52,68,False
2005-05-25,0,0,1,46,63,False
2005-05-26,0,1,1,45,54,False
2005-05-27,0,2,1,49,59,False
2005-05-28,0,0,0,46,44,False
2005-05-29,0,1,0,34,56,False
2005-05-30,0,2,0,51,74,False
2005-05-31,0,1,1,40,65,False
2005-06-01,0,1,0,48,62,False
2005-06-02,0,0,1,51,58,False
2005-06-03,0,0,1,47,49,False
2005-06-04,0,0,0,31,41,False
2005-06-05,0,0,0,37,59,False
2005-06-06,0,0,1,46,59,False
2005-06-07,0,0,2,53,63,False
