date,blackmail,bribe,bum,commoner,corrupt,isPartial
2006-08-20,0,5,5,0,56,False
2006-08-21,0,0,23,0,38,False
2006-08-22,3,9,20,0,57,False
2006-08-23,6,3,32,3,69,False
2006-08-24,0,6,32,6,50,False
2006-08-25,0,6,37,0,49,False
2006-08-26,0,4,13,0,35,False
2006-08-27,17,0,35,0,43,False
2006-08-28,8,0,39,0,39,False
2006-08-29,0,0,14,0,41,False
2006-08-30,3,3,34,0,45,False
2006-08-31,0,3,20,6,69,False
2006-09-01,3,3,25,0,65,False
2006-09-02,9,9,66,0,22,False
2006-09-03,9,0,33,0,28,False
2006-09-04,4,0,43,0,35,False
2006-09-05,3,3,33,3,63,False
2006-09-06,3,8,27,0,38,False
2006-09-07,6,8,33,0,64,False
2006-09-08,9,0,32,0,38,False
2006-09-09,0,4,34,0,73,False
2006-09-10,8,0,25,8,55,False
2006-09-11,3,0,27,5,55,False
2006-09-12,5,3,29,8,54,False
2006-09-13,5,3,19,0,46,False
2006-09-14,0,0,25,3,52,False
2006-09-15,6,3,26,0,64,False
2006-09-16,4,4,30,0,52,False
2006-09-17,4,4,13,0,60,False
2006-09-18,3,3,21,0,56,False
2006-09-19,5,5,18,0,63,False
2006-09-20,3,3,29,3,37,False
2006-09-21,3,0,44,0,44,False
2006-09-22,3,9,20,0,76,False
2006-09-23,4,0,59,0,42,False
2006-09-24,4,4,37,0,45,False
2006-09-25,5,0,40,0,61,False
2006-09-26,5,0,40,0,59,False
2006-09-27,3,5,40,0,94,False
2006-09-28,8,0,22,0,65,False
2006-09-29,3,3,44,3,35,False
2006-09-30,13,0,30,0,35,False
2006-10-01,0,8,42,4,50,False
2006-10-02,11,3,75,3,43,False
2006-10-03,3,3,40,0,72,False
2006-10-04,13,3,40,0,58,False
2006-10-05,3,8,29,0,61,False
2006-10-06,0,0,52,3,43,False
2006-10-07,13,9,30,0,34,False
2006-10-08,4,0,43,0,61,False
2006-10-09,0,0,22,0,50,False
2006-10-10,0,5,28,0,64,False
2006-10-11,3,0,42,0,55,False
2006-10-12,3,0,26,3,55,False
2006-10-13,11,6,23,0,65,False
2006-10-14,17,0,47,0,51,False
2006-10-15,12,0,12,0,46,False
2006-10-16,5,3,21,0,83,False
2006-10-17,3,5,23,0,89,False
2006-10-18,0,5,52,3,57,False
2006-10-19,8,3,37,0,64,False
2006-10-20,6,0,28,0,53,False
2006-10-21,0,0,30,8,42,False
2006-10-22,4,4,24,0,36,False
2006-10-23,0,0,31,0,62,False
2006-10-24,3,3,3,3,41,False
2006-10-25,0,3,26,0,33,False
2006-10-26,0,3,29,3,65,False
2006-10-27,6,3,28,3,30,False
2006-10-28,0,0,49,0,65,False
