date,gain,generosity,gift,gold,guide,isPartial
2005-04-01,9,0,12,34,66,False
2005-04-02,7,0,17,37,74,False
2005-04-03,6,0,13,35,81,False
2005-04-04,4,0,16,29,77,False
2005-04-05,0,0,0,0,0,True
2005-04-06,5,0,15,33,59,False
2005-04-07,6,0,13,29,68,False
2005-04-08,5,0,17,31,66,False
2005-04-09,4,0,10,31,84,False
2005-04-10,5,0,14,40,81,False
2005-04-11,6,0,15,31,62,False
2005-04-12,7,0,16,31,66,False
2005-04-13,5,0,17,31,67,False
2005-04-14,5,0,14,31,66,False
2005-04-15,5,0,17,30,64,False
2005-04-16,5,0,16,36,83,False
2005-04-17,5,0,13,37,85,False
2005-04-18,5,0,17,33,68,False
2005-04-19,7,0,17,28,71,False
2005-04-20,6,0,17,34,70,False
2005-04-21,5,0,15,32,66,False
2005-04-22,6,0,16,30,66,False
2005-04-23,6,0,16,32,69,False
2005-04-24,4,0,16,36,86,False
2005-04-25,5,0,19,31,77,False
2005-04-26,6,0,19,31,72,False
2005-04-27,6,0,19,30,65,False
2005-04-28,6,0,20,30,74,False
2005-04-29,5,0,19,31,80,False
2005-04-30,3,0,21,31,100,False
2005-05-01,6,0,21,36,100,False
2005-05-02,5,0,21,33,78,False
2005-05-03,5,0,25,32,73,False
2005-05-04,5,0,28,33,67,False
2005-05-05,6,0,22,36,71,False
2005-05-06,5,0,23,34,69,False
2005-05-07,4,0,21,38,76,False
2005-05-08,6,0,23,38,87,False
2005-05-09,6,0,15,30,70,False
2005-05-10,4,0,19,33,74,False
2005-05-11,6,0,17,29,62,False
2005-05-12,5,0,16,34,67,False
2005-05-13,6,0,16,30,64,False
2005-05-14,4,0,17,34,89,False
2005-05-15,5,0,16,38,80,False
2005-05-16,6,0,15,29,69,False
2005-05-17,4,0,18,28,67,False
2005-05-18,5,0,18,30,71,False
2005-05-19,5,0,18,30,71,False
2005-05-20,6,0,17,32,61,False
2005-05-21,4,0,19,37,74,False
2005-05-22,4,0,17,37,87,False
2005-05-23,6,0,17,34,69,False
2005-05-24,5,0,18,32,66,False
2005-05-25,5,0,17,29,67,False
2005-05-26,6,0,15,32,68,False
2005-05-27,4,0,18,37,64,False
2005-05-28,5,0,18,40,86,False
2005-05-29,6,0,12,38,89,False
2005-05-30,4,0,16,35,86,False
2005-05-31,5,0,16,31,72,False
2005-06-01,4,0,19,30,62,False
2005-06-02,5,0,20,34,65,False
2005-06-03,5,0,20,35,62,False
2005-06-04,4,0,18,35,79,False
2005-06-05,4,0,15,34,80,False
2005-06-06,6,0,17,30,67,False
2005-06-07,5,0,18,33,67,False
