date,backward,backwardness,broke,cheap,colony,isPartial
2012-08-18,0,0,5,92,5,False
2012-08-19,0,0,6,100,5,False
2012-08-20,0,0,5,92,5,False
2012-08-21,0,0,7,91,5,False
2012-08-22,0,0,4,89,5,False
2012-08-23,0,0,5,87,5,False
2012-08-24,1,0,5,84,6,False
2012-08-25,0,0,5,91,5,False
2012-08-26,0,0,6,94,5,False
2012-08-27,0,0,4,85,5,False
2012-08-28,0,0,6,87,6,False
2012-08-29,0,0,5,86,5,False
2012-08-30,0,0,5,86,6,False
2012-08-31,0,0,5,81,6,False
2012-09-01,1,0,5,89,4,False
2012-09-02,0,0,6,87,5,False
2012-09-03,0,0,6,93,6,False
2012-09-04,0,0,6,83,6,False
2012-09-05,1,0,5,81,7,False
2012-09-06,0,0,4,82,7,False
2012-09-07,1,0,4,79,8,False
2012-09-08,0,0,6,81,6,False
2012-09-09,0,0,6,91,6,False
2012-09-10,0,0,5,83,7,False
2012-09-11,0,0,6,86,7,False
2012-09-12,0,0,5,82,7,False
2012-09-13,1,0,4,79,7,False
2012-09-14,1,0,4,76,8,False
2012-09-15,0,0,4,88,5,False
2012-09-16,0,0,6,86,6,False
2012-09-17,1,0,5,85,7,False
2012-09-18,1,0,7,83,7,False
2012-09-19,1,0,6,86,7,False
2012-09-20,1,0,7,81,7,False
2012-09-21,1,0,6,79,6,False
2012-09-22,0,0,7,83,6,False
2012-09-23,0,0,9,86,5,False
2012-09-24,1,0,10,81,7,False
2012-09-25,0,0,10,83,7,False
2012-09-26,0,0,7,86,7,False
2012-09-27,0,0,6,79,7,False
2012-09-28,0,0,5,79,7,False
2012-09-29,0,0,6,87,5,False
2012-09-30,0,0,7,91,5,False
2012-10-01,1,0,7,86,6,False
2012-10-02,1,0,12,87,7,False
2012-10-03,0,0,14,85,7,False
2012-10-04,0,0,8,78,7,False
2012-10-05,0,0,8,82,6,False
2012-10-06,0,0,8,85,4,False
2012-10-07,1,0,10,87,5,False
2012-10-08,1,0,6,83,6,False
2012-10-09,0,0,8,83,6,False
2012-10-10,0,0,6,82,6,False
2012-10-11,1,0,6,80,6,False
2012-10-12,0,0,5,74,5,False
2012-10-13,0,0,6,83,4,False
2012-10-14,1,0,7,88,4,False
2012-10-15,1,0,7,82,5,False
2012-10-16,0,0,7,84,6,False
2012-10-17,0,0,6,80,5,False
2012-10-18,1,0,5,79,5,False
2012-10-19,0,0,6,79,5,False
2012-10-20,1,0,6,81,4,False
2012-10-21,1,0,6,89,4,False
2012-10-22,1,0,5,84,5,False
2012-10-23,0,0,6,82,4,False
2012-10-24,1,0,5,82,5,False
2012-10-25,0,0,5,82,5,False
2012-10-26,0,0,5,75,5,False
2012-10-27,0,0,5,78,4,False
2012-10-28,0,0,6,76,4,False
2012-10-29,1,0,5,72,5,False
2012-10-30,1,0,7,72,5,False
2012-10-31,1,0,6,69,4,False
2012-11-01,0,0,6,67,5,False
2012-11-02,1,0,5,67,5,False
2012-11-03,0,0,6,77,4,False
2012-11-04,1,0,7,81,4,False
2012-11-05,0,0,5,72,5,False
2012-11-06,0,0,6,70,5,False
2012-11-07,1,0,4,65,4,False
2012-11-08,0,0,5,78,5,False
2012-11-09,0,0,5,77,5,False
2012-11-10,0,0,8,79,5,False
2012-11-11,0,0,8,82,5,False
2012-11-12,0,0,6,80,5,False
2012-11-13,1,0,8,78,5,False
2012-11-14,0,0,6,81,5,False
2012-11-15,0,0,5,77,6,False
2012-11-16,0,0,5,74,5,False
2012-11-17,0,0,6,83,5,False
2012-11-18,1,0,6,84,4,False
2012-11-19,0,0,5,78,5,False
2012-11-20,1,0,8,80,5,False
2012-11-21,1,0,5,78,4,False
2012-11-22,0,0,7,72,3,False
2012-11-23,0,0,6,88,4,False
2012-11-24,0,0,6,91,5,False
2012-11-25,0,0,6,95,4,False
2012-11-26,0,0,5,93,5,False
2012-11-27,1,0,7,89,5,False
2012-11-28,1,0,6,83,6,False
2012-11-29,0,0,6,78,5,False
2012-11-30,0,0,6,81,5,False
2012-12-01,1,0,7,84,5,False
2012-12-02,0,0,7,89,5,False
2012-12-03,0,0,5,85,5,False
2012-12-04,1,0,8,85,5,False
2012-12-05,0,0,6,82,6,False
2012-12-06,0,0,5,81,6,False
2012-12-07,0,0,6,79,6,False
2012-12-08,0,0,6,85,5,False
2012-12-09,0,0,7,83,4,False
2012-12-10,0,0,6,81,6,False
2012-12-11,1,0,9,79,6,False
2012-12-12,1,0,7,77,7,False
2012-12-13,0,0,6,76,6,False
2012-12-14,0,0,5,71,5,False
2012-12-15,0,0,6,78,5,False
2012-12-16,0,0,6,87,5,False
2012-12-17,0,0,6,79,6,False
2012-12-18,0,0,8,77,5,False
2012-12-19,0,0,6,75,5,False
2012-12-20,0,0,5,73,5,False
2012-12-21,0,0,5,69,4,False
2012-12-22,0,0,6,74,4,False
2012-12-23,0,0,6,75,5,False
2012-12-24,0,0,6,66,3,False
2012-12-25,0,0,6,69,4,False
2012-12-26,0,0,6,91,4,False
2012-12-27,0,0,6,88,4,False
2012-12-28,0,0,6,89,4,False
2012-12-29,0,0,5,88,4,False
2012-12-30,0,0,7,87,4,False
2012-12-31,0,0,6,77,4,False
2013-01-01,0,0,6,76,5,False
2013-01-02,0,0,5,84,5,False
2013-01-03,0,0,6,83,4,False
2013-01-04,0,0,6,85,4,False
2013-01-05,0,0,6,88,4,False
2013-01-06,0,0,7,91,4,False
2013-01-07,0,0,5,83,5,False
2013-01-08,1,0,8,86,4,False
2013-01-09,1,0,5,84,5,False
2013-01-10,0,0,5,85,5,False
2013-01-11,0,0,6,82,5,False
2013-01-12,1,0,6,90,4,False
2013-01-13,0,0,8,90,4,False
2013-01-14,1,0,6,85,4,False
2013-01-15,0,0,8,86,5,False
2013-01-16,0,0,5,84,5,False
2013-01-17,1,0,5,82,5,False
2013-01-18,1,0,5,80,4,False
2013-01-19,0,0,6,85,4,False
2013-01-20,0,0,6,85,4,False
2013-01-21,0,0,8,90,5,False
2013-01-22,0,0,7,80,5,False
2013-01-23,0,0,6,83,5,False
2013-01-24,0,0,5,81,5,False
2013-01-25,0,0,5,82,5,False
2013-01-26,0,0,5,90,4,False
2013-01-27,1,0,6,88,4,False
2013-01-28,1,0,5,85,4,False
2013-01-29,0,0,8,83,4,False
2013-01-30,0,0,5,81,5,False
