date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2004-12-02,0,10,17,0,14,False
2004-12-03,0,36,4,0,4,False
2004-12-04,0,6,35,0,0,False
2004-12-05,6,11,23,0,0,False
2004-12-06,0,27,23,0,3,False
2004-12-07,0,13,32,0,6,False
2004-12-08,0,24,27,0,3,False
2004-12-09,3,27,37,0,20,False
2004-12-10,0,18,33,0,11,False
2004-12-11,0,11,34,0,0,False
2004-12-12,0,17,29,0,6,False
2004-12-13,3,24,24,0,0,False
2004-12-14,0,17,30,0,3,False
2004-12-15,0,11,14,0,14,False
2004-12-16,0,14,32,0,14,False
2004-12-17,0,20,39,0,8,False
2004-12-18,0,19,19,0,6,False
2004-12-19,0,0,19,0,6,False
2004-12-20,0,19,31,0,4,False
2004-12-21,0,19,11,0,4,False
2004-12-22,0,12,25,0,4,False
2004-12-23,0,5,28,0,0,False
2004-12-24,0,7,40,0,13,False
2004-12-25,0,9,27,0,0,False
2004-12-26,0,0,8,0,0,False
2004-12-27,5,9,27,0,5,False
2004-12-28,0,8,25,0,0,False
2004-12-29,0,8,17,0,4,False
2004-12-30,0,9,17,0,22,False
2004-12-31,0,0,56,0,0,False
2005-01-01,0,10,20,0,0,False
2005-01-02,0,6,17,0,0,False
2005-01-03,0,10,10,0,7,False
2005-01-04,0,10,20,0,0,False
2005-01-05,3,17,26,0,3,False
2005-01-06,0,13,17,0,10,False
2005-01-07,0,17,21,0,3,False
2005-01-08,0,5,32,0,5,False
2005-01-09,0,5,86,0,0,False
2005-01-10,0,6,16,0,13,False
2005-01-11,0,10,25,0,6,False
2005-01-12,0,19,48,0,16,False
2005-01-13,0,26,13,0,3,False
2005-01-14,0,20,14,0,0,False
2005-01-15,0,5,16,0,16,False
2005-01-16,6,11,39,0,33,False
2005-01-17,0,30,26,0,11,False
2005-01-18,0,19,26,0,3,False
2005-01-19,0,10,33,0,0,False
2005-01-20,0,13,10,0,17,False
2005-01-21,0,20,20,0,0,False
2005-01-22,0,0,15,0,10,False
2005-01-23,0,15,60,0,0,False
2005-01-24,0,16,29,0,3,False
2005-01-25,0,12,22,0,0,False
2005-01-26,0,16,35,0,3,False
2005-01-27,0,16,38,0,0,False
2005-01-28,0,10,26,0,7,False
2005-01-29,0,0,36,0,0,False
2005-01-30,0,10,35,0,5,False
2005-01-31,0,31,28,0,6,False
2005-02-01,3,12,9,0,12,False
2005-02-02,0,19,25,0,10,False
2005-02-03,0,32,13,0,10,False
2005-02-04,0,30,17,0,0,False
2005-02-05,0,5,21,0,5,False
2005-02-06,0,5,32,0,5,False
2005-02-07,0,19,29,0,3,False
2005-02-08,0,12,21,0,9,False
2005-02-09,0,28,15,0,12,False
2005-02-10,0,12,12,0,6,False
2005-02-11,0,26,26,0,10,False
2005-02-12,0,16,31,0,10,False
2005-02-13,0,20,56,0,10,False
2005-02-14,0,12,22,0,12,False
2005-02-15,0,25,37,0,0,False
2005-02-16,0,15,21,0,3,False
2005-02-17,0,22,31,0,9,False
2005-02-18,0,23,13,0,10,False
2005-02-19,0,10,47,0,5,False
2005-02-20,0,16,21,0,0,False
2005-02-21,0,14,31,0,3,False
2005-02-22,0,21,12,0,3,False
2005-02-23,0,39,30,0,12,False
2005-02-24,0,12,6,0,6,False
2005-02-25,0,19,13,0,10,False
2005-02-26,0,0,14,0,0,False
2005-02-27,0,7,22,0,7,False
2005-02-28,0,15,6,0,6,False
2005-03-01,0,9,27,0,3,False
2005-03-02,0,12,28,0,3,False
2005-03-03,0,26,19,0,3,False
2005-03-04,0,17,24,0,7,False
2005-03-05,0,0,36,0,10,False
2005-03-06,0,15,31,0,5,False
2005-03-07,0,15,18,0,12,False
2005-03-08,3,18,21,0,12,False
2005-03-09,0,31,12,0,6,False
2005-03-10,0,19,37,0,3,False
2005-03-11,0,19,16,0,3,False
2005-03-12,0,5,41,0,10,False
2005-03-13,0,20,66,0,15,False
2005-03-14,0,25,46,0,9,False
2005-03-15,0,18,21,0,0,False
2005-03-16,0,15,36,0,3,False
2005-03-17,0,3,28,0,9,False
2005-03-18,0,13,40,0,0,False
2005-03-19,0,20,15,0,5,False
2005-03-20,0,5,16,0,5,False
2005-03-21,0,12,9,0,9,False
2005-03-22,0,18,18,0,0,False
2005-03-23,0,12,27,0,0,False
2005-03-24,0,16,23,0,3,False
2005-03-25,0,8,27,0,4,False
2005-03-26,0,16,27,0,11,False
2005-03-27,0,14,18,0,7,False
2005-03-28,0,15,15,0,10,False
2005-03-29,0,28,9,0,6,False
2005-03-30,3,16,34,0,6,False
2005-03-31,0,19,19,0,3,False
2005-04-01,0,20,20,0,10,False
2005-04-02,0,10,15,0,5,False
2005-04-03,0,5,25,0,0,False
2005-04-04,0,25,63,0,0,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,8,29,0,4,False
2005-04-07,0,19,19,0,0,False
2005-04-08,0,7,24,0,3,False
2005-04-09,0,11,5,0,0,False
2005-04-10,0,16,32,0,11,False
2005-04-11,0,15,12,0,15,False
2005-04-12,0,14,12,0,3,False
2005-04-13,0,18,21,0,0,False
2005-04-14,0,19,9,0,6,False
2005-04-15,0,16,20,0,3,False
2005-04-16,0,5,27,0,5,False
2005-04-17,0,11,11,0,5,False
2005-04-18,0,6,15,0,6,False
2005-04-19,0,3,21,0,6,False
2005-04-20,0,24,48,0,12,False
2005-04-21,0,22,32,0,6,False
2005-04-22,0,20,20,0,3,False
2005-04-23,0,5,20,0,5,False
2005-04-24,0,15,30,0,0,False
2005-04-25,0,26,29,0,0,False
2005-04-26,0,11,17,0,11,False
2005-04-27,0,20,29,0,0,False
2005-04-28,0,21,35,0,0,False
2005-04-29,3,13,35,0,0,False
2005-04-30,0,15,29,0,5,False
2005-05-01,5,10,29,0,5,False
2005-05-02,0,25,25,0,3,False
2005-05-03,0,25,28,0,3,False
2005-05-04,0,9,23,0,14,False
2005-05-05,0,9,17,0,3,False
2005-05-06,0,12,22,0,3,False
2005-05-07,0,0,16,0,0,False
2005-05-08,0,11,27,0,0,False
2005-05-09,0,9,20,0,3,False
2005-05-10,0,20,9,0,3,False
2005-05-11,0,17,43,0,3,False
2005-05-12,3,24,26,0,6,False
2005-05-13,0,10,19,0,6,False
2005-05-14,0,5,16,0,10,False
2005-05-15,0,10,40,0,5,False
2005-05-16,0,20,32,0,3,False
2005-05-17,0,11,23,0,6,False
2005-05-18,0,12,26,0,6,False
2005-05-19,0,6,21,0,6,False
2005-05-20,0,16,16,0,3,False
2005-05-21,0,5,53,0,0,False
2005-05-22,0,16,57,0,5,False
2005-05-23,0,12,15,0,9,False
2005-05-24,0,6,26,0,6,False
2005-05-25,0,12,40,0,6,False
2005-05-26,0,3,22,0,3,False
2005-05-27,0,10,27,0,7,False
2005-05-28,0,17,17,0,0,False
2005-05-29,0,0,35,0,6,False
2005-05-30,0,10,29,0,14,False
2005-05-31,0,12,15,0,6,False
2005-06-01,0,15,47,0,6,False
2005-06-02,0,27,18,0,3,False
2005-06-03,0,6,16,0,3,False
2005-06-04,0,10,41,0,20,False
2005-06-05,0,16,47,0,16,False
2005-06-06,0,3,15,0,9,False
2005-06-07,0,24,12,0,3,False
