date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2006-10-13,3,0,0,0,34,False
2006-10-14,2,0,0,0,44,False
2006-10-15,2,0,0,0,57,False
2006-10-16,3,0,0,0,40,False
2006-10-17,4,0,0,0,39,False
2006-10-18,1,0,0,0,44,False
2006-10-19,3,2,0,2,44,False
2006-10-20,3,0,0,2,52,False
2006-10-21,0,0,0,0,29,False
2006-10-22,0,0,0,0,37,False
2006-10-23,4,0,0,0,40,False
2006-10-24,3,0,0,0,48,False
2006-10-25,6,0,0,0,43,False
2006-10-26,4,0,0,1,45,False
2006-10-27,3,0,0,0,60,False
2006-10-28,5,0,0,0,42,False
