date,prosper,prosperity,isPartial
2007-01-18,15,63,False
2007-01-19,11,29,False
2007-01-20,13,19,False
2007-01-21,6,22,False
2007-01-22,6,22,False
2007-01-23,6,27,False
2007-01-24,11,38,False
2007-01-25,11,44,False
2007-01-26,20,18,False
2007-01-27,6,22,False
2007-01-28,9,35,False
2007-01-29,17,19,False
2007-01-30,14,22,False
2007-01-31,10,54,False
2007-02-01,15,42,False
2007-02-02,13,37,False
2007-02-03,9,9,False
2007-02-04,22,37,False
2007-02-05,11,24,False
2007-02-06,16,20,False
2007-02-07,37,27,False
2007-02-08,12,37,False
2007-02-09,24,24,False
2007-02-10,39,18,False
2007-02-11,15,9,False
2007-02-12,22,20,False
2007-02-13,22,30,False
2007-02-14,18,21,False
2007-02-15,19,26,False
2007-02-16,13,35,False
2007-02-17,6,28,False
2007-02-18,16,26,False
2007-02-19,11,14,False
2007-02-20,8,21,False
2007-02-21,10,19,False
2007-02-22,6,19,False
2007-02-23,26,35,False
2007-02-24,15,21,False
2007-02-25,12,3,False
2007-02-26,18,27,False
2007-02-27,16,10,False
2007-02-28,8,14,False
2007-03-01,18,43,False
2007-03-02,13,19,False
2007-03-03,18,18,False
2007-03-04,12,25,False
2007-03-05,23,16,False
2007-03-06,4,36,False
2007-03-07,12,30,False
2007-03-08,14,39,False
2007-03-09,17,43,False
2007-03-10,0,22,False
2007-03-11,13,16,False
2007-03-12,12,23,False
2007-03-13,6,19,False
2007-03-14,8,50,False
2007-03-15,11,23,False
2007-03-16,2,15,False
2007-03-17,16,19,False
2007-03-18,13,25,False
2007-03-19,21,25,False
2007-03-20,9,20,False
2007-03-21,10,35,False
2007-03-22,8,27,False
2007-03-23,15,22,False
2007-03-24,9,38,False
2007-03-25,6,13,False
2007-03-26,16,16,False
2007-03-27,18,12,False
2007-03-28,12,16,False
2007-03-29,12,27,False
2007-03-30,2,9,False
2007-03-31,16,25,False
2007-04-01,3,25,False
2007-04-02,10,33,False
2007-04-03,16,10,False
2007-04-04,18,14,False
2007-04-05,17,13,False
2007-04-06,9,24,False
2007-04-07,6,19,False
2007-04-08,7,20,False
2007-04-09,8,33,False
2007-04-10,20,16,False
2007-04-11,16,18,False
2007-04-12,12,20,False
2007-04-13,10,17,False
2007-04-14,12,15,False
2007-04-15,9,26,False
2007-04-16,12,15,False
2007-04-17,15,17,False
2007-04-18,12,25,False
2007-04-19,20,24,False
2007-04-20,15,13,False
2007-04-21,23,10,False
2007-04-22,3,16,False
2007-04-23,12,14,False
2007-04-24,14,21,False
2007-04-25,21,19,False
2007-04-26,14,14,False
2007-04-27,19,34,False
2007-04-28,13,19,False
2007-04-29,13,16,False
2007-04-30,10,16,False
2007-05-01,12,17,False
2007-05-02,12,18,False
2007-05-03,16,20,False
2007-05-04,8,12,False
2007-05-05,12,17,False
2007-05-06,18,27,False
2007-05-07,20,19,False
2007-05-08,15,30,False
2007-05-09,17,9,False
2007-05-10,19,26,False
2007-05-11,22,29,False
2007-05-12,18,12,False
2007-05-13,19,9,False
2007-05-14,13,13,False
2007-05-15,13,24,False
2007-05-16,15,13,False
2007-05-17,13,17,False
2007-05-18,18,12,False
2007-05-19,12,18,False
2007-05-20,6,15,False
2007-05-21,7,26,False
2007-05-22,9,15,False
2007-05-23,13,28,False
2007-05-24,10,27,False
2007-05-25,17,15,False
2007-05-26,9,12,False
2007-05-27,3,23,False
2007-05-28,22,17,False
2007-05-29,19,19,False
2007-05-30,4,30,False
2007-05-31,15,21,False
2007-06-01,24,16,False
2007-06-02,12,15,False
2007-06-03,20,14,False
2007-06-04,16,24,False
2007-06-05,22,18,False
2007-06-06,9,24,False
2007-06-07,19,23,False
2007-06-08,10,17,False
2007-06-09,27,12,False
2007-06-10,15,18,False
2007-06-11,19,9,False
2007-06-12,13,15,False
2007-06-13,21,13,False
2007-06-14,24,28,False
2007-06-15,11,11,False
2007-06-16,7,20,False
2007-06-17,14,18,False
2007-06-18,18,12,False
2007-06-19,26,18,False
2007-06-20,12,25,False
2007-06-21,15,23,False
2007-06-22,16,20,False
2007-06-23,9,12,False
2007-06-24,15,21,False
2007-06-25,13,30,False
2007-06-26,20,22,False
2007-06-27,15,9,False
2007-06-28,14,31,False
2007-06-29,12,15,False
2007-06-30,12,27,False
2007-07-01,19,19,False
2007-07-02,14,16,False
2007-07-03,10,18,False
2007-07-04,17,6,False
2007-07-05,14,31,False
2007-07-06,10,20,False
2007-07-07,11,23,False
2007-07-08,12,9,False
2007-07-09,9,28,False
