date,partnership,patron,patronage,precious,priceless,isPartial
2011-03-10,41,17,2,30,4,False
2011-03-11,37,18,1,24,4,False
2011-03-12,22,25,1,24,3,False
2011-03-13,20,23,2,30,3,False
2011-03-14,41,20,1,30,2,False
2011-03-15,47,23,2,22,3,False
2011-03-16,39,25,1,25,1,False
2011-03-17,47,31,1,25,2,False
2011-03-18,39,27,1,26,4,False
2011-03-19,21,23,1,30,2,False
2011-03-20,30,31,1,24,2,False
2011-03-21,47,17,1,32,4,False
2011-03-22,38,18,1,30,3,False
2011-03-23,43,23,2,26,3,False
2011-03-24,48,20,1,29,2,False
2011-03-25,41,25,1,29,3,False
2011-03-26,27,20,2,31,4,False
2011-03-27,30,26,1,27,3,False
2011-03-28,42,21,2,27,5,False
2011-03-29,46,17,3,28,3,False
2011-03-30,43,21,1,28,3,False
2011-03-31,52,22,2,29,2,False
2011-04-01,42,25,3,31,2,False
2011-04-02,30,25,1,30,3,False
2011-04-03,30,27,1,32,3,False
2011-04-04,42,21,1,29,5,False
2011-04-05,44,20,3,32,5,False
2011-04-06,41,25,1,34,1,False
2011-04-07,44,20,2,27,3,False
2011-04-08,46,18,1,31,3,False
2011-04-09,27,26,1,29,2,False
2011-04-10,34,35,2,38,6,False
2011-04-11,46,17,1,31,3,False
2011-04-12,47,17,1,28,4,False
2011-04-13,52,22,2,29,4,False
2011-04-14,41,25,1,29,4,False
2011-04-15,38,26,1,25,2,False
2011-04-16,35,22,2,33,3,False
2011-04-17,22,25,1,37,2,False
2011-04-18,43,16,0,33,3,False
2011-04-19,47,22,1,31,4,False
2011-04-20,40,22,1,39,3,False
2011-04-21,37,20,2,32,3,False
2011-04-22,32,19,1,36,2,False
2011-04-23,22,25,0,35,3,False
2011-04-24,21,27,1,38,4,False
2011-04-25,44,22,3,31,3,False
2011-04-26,42,17,1,32,3,False
2011-04-27,38,18,1,34,4,False
2011-04-28,39,24,2,36,3,False
2011-04-29,41,23,1,26,2,False
2011-04-30,22,25,0,31,5,False
2011-05-01,27,26,1,26,3,False
2011-05-02,39,20,1,34,4,False
2011-05-03,39,21,1,100,4,False
2011-05-04,40,22,2,38,6,False
2011-05-05,38,26,1,32,3,False
2011-05-06,36,25,1,28,4,False
2011-05-07,29,26,1,35,4,False
2011-05-08,20,23,1,37,5,False
2011-05-09,39,25,2,29,4,False
2011-05-10,40,24,1,28,2,False
2011-05-11,40,23,0,28,4,False
2011-05-12,35,24,1,25,2,False
2011-05-13,35,21,1,26,5,False
2011-05-14,20,24,0,29,5,False
2011-05-15,23,28,1,28,2,False
2011-05-16,42,23,0,23,3,False
2011-05-17,39,20,0,23,3,False
2011-05-18,36,20,0,27,4,False
2011-05-19,37,26,1,31,3,False
2011-05-20,37,25,1,27,4,False
2011-05-21,25,29,1,27,1,False
2011-05-22,18,27,1,21,5,False
2011-05-23,38,16,0,29,4,False
2011-05-24,42,20,0,30,2,False
2011-05-25,41,21,1,28,3,False
2011-05-26,33,19,1,27,3,False
2011-05-27,37,24,2,23,3,False
2011-05-28,19,28,0,28,3,False
2011-05-29,19,24,1,28,3,False
2011-05-30,20,23,0,26,4,False
2011-05-31,38,20,2,24,3,False
2011-06-01,41,18,1,25,2,False
2011-06-02,38,22,1,25,4,False
2011-06-03,36,26,0,27,4,False
2011-06-04,20,28,0,24,6,False
2011-06-05,20,24,0,26,3,False
2011-06-06,41,21,1,27,3,False
2011-06-07,36,21,0,28,3,False
2011-06-08,42,18,1,27,6,False
2011-06-09,40,21,1,25,2,False
2011-06-10,32,25,1,29,3,False
2011-06-11,21,25,1,27,2,False
2011-06-12,23,25,1,24,3,False
2011-06-13,39,14,1,26,4,False
2011-06-14,37,19,1,25,3,False
2011-06-15,36,21,2,25,4,False
2011-06-16,43,24,1,25,2,False
2011-06-17,35,24,2,26,3,False
2011-06-18,27,22,0,33,3,False
2011-06-19,13,22,0,23,2,False
2011-06-20,38,19,0,29,3,False
2011-06-21,42,21,0,26,3,False
2011-06-22,37,19,0,27,3,False
2011-06-23,36,23,1,24,2,False
2011-06-24,30,20,1,26,3,False
2011-06-25,19,27,1,27,6,False
2011-06-26,21,26,0,30,4,False
2011-06-27,40,19,1,27,4,False
2011-06-28,43,19,1,26,3,False
2011-06-29,44,21,1,25,5,False
2011-06-30,40,20,1,25,4,False
2011-07-01,32,19,0,28,2,False
2011-07-02,20,30,0,34,5,False
2011-07-03,22,27,1,25,5,False
2011-07-04,12,20,1,25,2,False
2011-07-05,37,28,0,28,2,False
2011-07-06,37,24,1,29,5,False
2011-07-07,41,22,0,28,4,False
2011-07-08,35,24,1,25,5,False
2011-07-09,22,28,0,32,5,False
2011-07-10,21,26,1,26,4,False
2011-07-11,42,19,1,26,3,False
2011-07-12,41,20,1,28,3,False
2011-07-13,41,21,2,26,4,False
2011-07-14,42,19,1,30,5,False
2011-07-15,40,23,1,29,4,False
2011-07-16,21,26,1,23,5,False
2011-07-17,19,23,0,26,1,False
2011-07-18,41,18,1,24,3,False
2011-07-19,40,19,1,26,3,False
2011-07-20,40,18,1,23,5,False
2011-07-21,41,22,1,28,4,False
2011-07-22,31,21,0,32,5,False
2011-07-23,18,24,0,25,5,False
2011-07-24,18,26,0,28,5,False
2011-07-25,30,19,1,27,2,False
2011-07-26,43,18,1,29,3,False
2011-07-27,40,24,1,26,5,False
2011-07-28,40,20,1,30,3,False
2011-07-29,32,22,1,26,5,False
2011-07-30,20,21,1,35,4,False
2011-07-31,20,17,1,29,5,False
2011-08-01,38,17,1,30,3,False
2011-08-02,36,21,0,27,3,False
2011-08-03,39,23,0,30,3,False
2011-08-04,35,22,0,26,2,False
2011-08-05,30,27,1,25,4,False
2011-08-06,18,32,0,31,3,False
2011-08-07,16,24,0,30,2,False
2011-08-08,34,20,0,26,4,False
2011-08-09,35,26,1,32,3,False
2011-08-10,39,18,0,28,5,False
2011-08-11,34,23,0,28,4,False
2011-08-12,34,26,1,30,4,False
2011-08-13,19,28,0,30,2,False
2011-08-14,23,27,1,25,3,False
2011-08-15,40,17,1,25,5,False
2011-08-16,33,18,1,28,4,False
2011-08-17,39,23,1,27,3,False
2011-08-18,35,20,1,33,3,False
2011-08-19,33,25,2,35,4,False
2011-08-20,23,29,1,28,4,False
2011-08-21,18,20,1,24,2,False
2011-08-22,35,17,0,30,4,False
2011-08-23,32,18,1,30,4,False
2011-08-24,35,19,0,26,2,False
2011-08-25,34,20,0,25,3,False
2011-08-26,26,21,1,32,4,False
2011-08-27,19,21,1,28,5,False
2011-08-28,22,20,0,25,3,False
2011-08-29,39,16,2,22,4,False
2011-08-30,38,22,1,31,4,False
2011-08-31,38,18,2,27,3,False
2011-09-01,35,20,0,25,3,False
2011-09-02,31,24,2,23,4,False
2011-09-03,18,24,0,28,2,False
2011-09-04,14,21,0,19,2,False
2011-09-05,25,23,1,24,4,False
2011-09-06,33,22,0,25,4,False
2011-09-07,42,17,1,26,3,False
2011-09-08,42,19,0,29,3,False
2011-09-09,35,26,2,22,3,False
2011-09-10,16,26,1,29,4,False
