date,lay,liquidate,miser,owe,recession,isPartial
2005-07-13,56,0,2,4,0,False
2005-07-14,72,0,2,6,2,False
2005-07-15,62,0,0,0,10,False
2005-07-16,53,0,0,13,9,False
2005-07-17,61,0,3,10,3,False
2005-07-18,37,2,4,0,4,False
2005-07-19,66,0,2,5,4,False
2005-07-20,73,0,4,7,7,False
2005-07-21,62,2,4,0,2,False
2005-07-22,57,0,0,2,2,False
2005-07-23,66,3,0,9,6,False
2005-07-24,65,3,3,3,0,False
2005-07-25,55,0,4,2,0,False
2005-07-26,57,0,0,7,0,False
2005-07-27,50,2,6,2,2,False
2005-07-28,71,2,0,4,2,False
2005-07-29,48,0,2,2,2,False
2005-07-30,56,0,3,0,0,False
2005-07-31,50,0,0,0,0,False
2005-08-01,62,0,2,4,0,False
2005-08-02,66,0,4,4,0,False
2005-08-03,60,0,2,9,4,False
2005-08-04,58,2,0,6,0,False
2005-08-05,44,0,4,0,4,False
2005-08-06,84,0,0,0,0,False
2005-08-07,99,0,0,9,6,False
2005-08-08,70,0,4,9,2,False
2005-08-09,78,0,0,4,4,False
2005-08-10,53,4,0,5,0,False
2005-08-11,48,0,4,4,2,False
2005-08-12,59,0,4,6,4,False
2005-08-13,63,0,3,6,6,False
2005-08-14,76,0,0,6,0,False
2005-08-15,67,0,4,7,2,False
2005-08-16,51,4,2,0,2,False
2005-08-17,59,2,0,7,2,False
2005-08-18,58,0,0,7,0,False
2005-08-19,65,0,2,6,4,False
2005-08-20,81,0,0,6,3,False
2005-08-21,77,0,3,3,6,False
2005-08-22,50,0,2,5,7,False
2005-08-23,56,0,3,3,2,False
2005-08-24,96,0,0,22,0,False
2005-08-25,48,0,5,2,2,False
2005-08-26,72,0,2,4,8,False
2005-08-27,50,0,8,0,3,False
2005-08-28,61,0,8,0,0,False
2005-08-29,59,0,5,2,2,False
2005-08-30,41,0,3,3,3,False
2005-08-31,65,0,2,5,10,False
2005-09-01,26,2,4,2,9,False
2005-09-02,41,0,2,2,20,False
2005-09-03,80,0,0,0,9,False
2005-09-04,62,0,3,15,3,False
2005-09-05,93,3,3,13,3,False
2005-09-06,48,0,0,0,3,False
2005-09-07,51,0,0,5,7,False
2005-09-08,70,2,3,2,3,False
2005-09-09,43,2,2,2,5,False
2005-09-10,69,0,8,5,3,False
2005-09-11,80,0,3,0,0,False
2005-09-12,66,2,2,7,2,False
2005-09-13,69,2,2,0,8,False
2005-09-14,67,0,2,5,10,False
2005-09-15,66,0,2,5,7,False
2005-09-16,74,2,4,5,4,False
2005-09-17,65,0,3,5,3,False
2005-09-18,72,0,0,3,0,False
2005-09-19,57,0,0,3,5,False
2005-09-20,43,0,0,3,3,False
2005-09-21,62,2,0,5,5,False
2005-09-22,66,0,3,7,3,False
2005-09-23,69,0,5,4,5,False
2005-09-24,71,0,3,11,5,False
2005-09-25,72,0,3,5,5,False
2005-09-26,85,2,2,6,3,False
2005-09-27,59,2,2,3,6,False
2005-09-28,73,0,3,3,5,False
2005-09-29,63,0,3,2,3,False
2005-09-30,78,0,2,4,4,False
2005-10-01,61,0,6,0,3,False
2005-10-02,69,3,0,5,8,False
2005-10-03,69,2,3,2,3,False
2005-10-04,62,0,6,3,8,False
2005-10-05,61,0,6,6,5,False
2005-10-06,51,0,0,2,3,False
2005-10-07,48,2,5,0,7,False
2005-10-08,80,0,10,3,3,False
2005-10-09,68,0,3,13,0,False
2005-10-10,66,2,3,2,2,False
2005-10-11,62,0,6,5,2,False
2005-10-12,56,0,8,5,5,False
2005-10-13,56,2,5,10,3,False
2005-10-14,75,0,5,2,7,False
2005-10-15,58,0,0,8,8,False
2005-10-16,72,3,8,3,3,False
2005-10-17,59,0,2,3,0,False
2005-10-18,80,3,3,3,6,False
2005-10-19,49,0,0,6,9,False
2005-10-20,61,0,2,3,3,False
2005-10-21,69,2,2,5,3,False
2005-10-22,74,0,8,0,5,False
2005-10-23,88,0,5,5,3,False
2005-10-24,55,0,9,2,6,False
2005-10-25,74,3,5,2,5,False
2005-10-26,57,0,5,3,3,False
2005-10-27,60,0,6,6,6,False
2005-10-28,74,0,2,5,2,False
2005-10-29,84,0,0,3,0,False
2005-10-30,79,0,3,3,3,False
2005-10-31,77,0,3,6,2,False
2005-11-01,55,0,6,3,8,False
2005-11-02,69,0,3,5,8,False
2005-11-03,63,0,2,2,3,False
2005-11-04,56,0,5,5,0,False
2005-11-05,57,2,5,10,2,False
2005-11-06,76,0,5,7,5,False
2005-11-07,48,0,1,4,1,False
2005-11-08,54,0,3,6,4,False
2005-11-09,70,0,5,5,5,False
2005-11-10,55,0,2,6,6,False
2005-11-11,63,0,3,2,10,False
2005-11-12,52,0,2,2,2,False
2005-11-13,98,0,0,10,7,False
2005-11-14,61,0,1,4,4,False
2005-11-15,63,0,6,1,1,False
2005-11-16,70,0,3,3,7,False
2005-11-17,76,1,6,6,4,False
2005-11-18,79,0,5,0,6,False
2005-11-19,51,0,5,0,0,False
2005-11-20,73,0,7,7,0,False
2005-11-21,64,0,4,3,6,False
2005-11-22,61,0,1,1,9,False
2005-11-23,54,2,7,3,0,False
2005-11-24,45,0,5,5,0,False
2005-11-25,40,0,7,0,2,False
2005-11-26,55,2,2,0,0,False
2005-11-27,52,0,0,7,2,False
2005-11-28,57,1,7,6,13,False
2005-11-29,65,0,10,4,4,False
2005-11-30,51,0,4,1,8,False
2005-12-01,48,0,10,6,6,False
2005-12-02,53,0,17,8,3,False
2005-12-03,45,0,16,11,5,False
2005-12-04,65,0,18,4,9,False
2005-12-05,60,0,10,1,10,False
2005-12-06,61,0,5,1,4,False
2005-12-07,59,0,15,6,7,False
2005-12-08,48,0,9,1,4,False
2005-12-09,78,0,12,2,3,False
2005-12-10,59,0,7,7,2,False
2005-12-11,69,0,5,5,2,False
2005-12-12,60,1,10,6,11,False
2005-12-13,72,1,7,3,7,False
2005-12-14,50,1,14,0,7,False
2005-12-15,58,0,10,4,7,False
2005-12-16,48,0,2,2,6,False
2005-12-17,52,0,14,2,7,False
2005-12-18,92,0,12,2,2,False
2005-12-19,56,3,9,3,3,False
2005-12-20,60,0,11,8,0,False
2005-12-21,63,0,6,3,0,False
2005-12-22,62,0,9,10,5,False
2005-12-23,100,4,4,8,0,False
2005-12-24,75,0,14,3,0,False
2005-12-25,67,0,24,3,3,False
2005-12-26,79,3,3,8,0,False
2005-12-27,63,0,0,6,6,False
2005-12-28,56,0,0,9,12,False
2005-12-29,71,2,9,7,2,False
2005-12-30,46,2,6,4,2,False
2005-12-31,54,0,5,7,0,False
2006-01-01,89,3,3,6,3,False
2006-01-02,73,0,2,10,4,False
2006-01-03,68,0,3,4,6,False
2006-01-04,57,0,3,11,7,False
2006-01-05,65,0,1,4,3,False
2006-01-06,52,0,1,4,6,False
2006-01-07,71,0,18,7,4,False
2006-01-08,79,0,0,7,2,False
2006-01-09,68,1,6,6,0,False
2006-01-10,67,0,3,12,3,False
2006-01-11,58,1,4,8,8,False
2006-01-12,69,0,4,7,4,False
2006-01-13,51,1,1,6,3,False
2006-01-14,43,0,0,4,6,False
2006-01-15,80,0,4,7,0,False
2006-01-16,60,0,3,6,5,False
2006-01-17,53,0,3,3,5,False
2006-01-18,57,0,0,1,5,False
2006-01-19,56,3,4,3,1,False
2006-01-20,70,0,1,3,7,False
2006-01-21,63,0,4,8,2,False
2006-01-22,68,0,4,6,4,False
2006-01-23,59,0,4,5,1,False
2006-01-24,69,0,1,5,1,False
2006-01-25,71,3,3,9,4,False
2006-01-26,75,0,7,8,4,False
2006-01-27,77,0,4,6,10,False
2006-01-28,68,0,0,0,2,False
2006-01-29,60,0,0,6,4,False
2006-01-30,74,1,3,8,6,False
2006-01-31,79,0,4,9,4,False
2006-02-01,66,0,1,5,8,False
2006-02-02,70,0,7,8,4,False
2006-02-03,87,0,1,4,1,False
2006-02-04,77,0,0,6,4,False
2006-02-05,77,0,4,10,2,False
2006-02-06,73,0,8,5,3,False
2006-02-07,53,0,1,4,5,False
2006-02-08,65,1,3,1,0,False
2006-02-09,69,0,1,5,5,False
2006-02-10,62,0,1,4,1,False
2006-02-11,56,0,2,4,2,False
2006-02-12,73,0,0,2,2,False
2006-02-13,76,1,3,10,3,False
2006-02-14,60,0,5,4,5,False
2006-02-15,50,1,5,5,7,False
2006-02-16,77,0,0,9,1,False
