date,blackmail,bribe,bum,commoner,corrupt,isPartial
2004-03-31,4,4,26,0,51,False
2004-04-01,4,11,7,0,55,False
2004-04-02,12,8,8,0,36,False
2004-04-03,0,0,7,0,33,False
2004-04-04,0,0,0,0,44,False
2004-04-05,0,8,15,0,31,False
2004-04-06,0,0,23,0,60,False
2004-04-07,0,4,27,0,57,False
2004-04-08,4,0,16,0,59,False
2004-04-09,0,0,28,0,33,False
2004-04-10,0,0,13,0,33,False
2004-04-11,22,0,22,0,22,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,0,0,14,0,40,False
2004-04-15,4,0,7,0,48,False
2004-04-16,8,0,16,4,40,False
2004-04-17,7,0,27,0,34,False
2004-04-18,0,0,19,0,26,False
2004-04-19,0,0,4,0,48,False
2004-04-20,4,0,11,0,57,False
2004-04-21,4,0,14,0,46,False
2004-04-22,4,0,18,0,48,False
2004-04-23,0,4,16,0,40,False
2004-04-24,0,7,13,0,33,False
2004-04-25,0,0,19,0,69,False
2004-04-26,4,0,14,0,32,False
2004-04-27,3,0,21,0,42,False
2004-04-28,0,0,32,0,43,False
2004-04-29,0,4,18,0,18,False
2004-04-30,4,0,8,0,39,False
2004-05-01,6,0,13,0,19,False
2004-05-02,6,0,6,0,31,False
2004-05-03,7,0,18,0,36,False
2004-05-04,4,4,18,0,46,False
2004-05-05,4,0,7,0,40,False
2004-05-06,4,0,19,0,37,False
2004-05-07,0,0,24,0,45,False
2004-05-08,7,7,34,0,48,False
2004-05-09,7,0,14,0,48,False
2004-05-10,11,0,15,0,53,False
2004-05-11,0,0,11,4,36,False
2004-05-12,4,4,32,0,35,False
2004-05-13,0,0,4,0,32,False
2004-05-14,4,0,28,0,36,False
2004-05-15,0,0,33,0,40,False
2004-05-16,0,0,33,0,59,False
2004-05-17,11,0,11,0,44,False
2004-05-18,0,4,11,0,74,False
2004-05-19,0,0,11,0,36,False
2004-05-20,0,4,7,0,41,False
2004-05-21,4,0,16,4,47,False
2004-05-22,7,0,13,7,40,False
2004-05-23,7,0,20,0,33,False
2004-05-24,14,0,22,0,33,False
2004-05-25,0,7,15,0,44,False
2004-05-26,4,4,15,0,59,False
2004-05-27,4,0,19,0,58,False
2004-05-28,9,0,26,0,21,False
2004-05-29,7,0,21,0,36,False
2004-05-30,0,0,37,0,15,False
2004-05-31,18,0,30,0,18,False
2004-06-01,0,4,15,0,37,False
2004-06-02,0,4,22,0,48,False
2004-06-03,8,0,19,0,53,False
2004-06-04,0,0,37,0,83,False
2004-06-05,7,0,13,0,20,False
2004-06-06,0,7,26,0,72,False
2004-06-07,4,4,23,0,45,False
2004-06-08,7,7,37,0,34,False
2004-06-09,4,0,23,0,30,False
2004-06-10,4,0,12,0,46,False
2004-06-11,9,0,9,0,56,False
2004-06-12,21,0,7,0,34,False
2004-06-13,14,0,28,0,28,False
2004-06-14,15,0,19,0,27,False
2004-06-15,0,4,22,0,34,False
2004-06-16,12,4,8,0,38,False
2004-06-17,0,0,4,0,39,False
2004-06-18,4,0,33,0,54,False
2004-06-19,14,0,27,0,48,False
2004-06-20,0,0,14,0,29,False
2004-06-21,0,4,11,0,38,False
2004-06-22,4,0,4,0,19,False
2004-06-23,4,0,19,0,58,False
2004-06-24,8,0,4,0,31,False
2004-06-25,0,0,17,0,54,False
2004-06-26,13,0,13,0,40,False
2004-06-27,0,0,7,0,71,False
2004-06-28,8,0,11,0,53,False
2004-06-29,4,0,19,4,49,False
2004-06-30,0,11,11,0,38,False
2004-07-01,0,4,12,0,20,False
2004-07-02,0,0,22,0,39,False
2004-07-03,0,0,7,0,14,False
2004-07-04,0,0,38,0,15,False
2004-07-05,6,0,26,0,38,False
2004-07-06,11,4,15,0,50,False
2004-07-07,0,0,15,0,45,False
2004-07-08,4,4,23,4,57,False
2004-07-09,0,8,20,0,33,False
2004-07-10,0,0,13,0,7,False
2004-07-11,13,13,13,0,59,False
2004-07-12,7,0,7,4,59,False
2004-07-13,4,0,22,4,48,False
2004-07-14,0,0,0,0,33,False
2004-07-15,5,0,15,0,40,False
2004-07-16,0,4,8,0,46,False
2004-07-17,0,0,13,0,26,False
2004-07-18,6,0,6,0,33,False
2004-07-19,4,0,18,0,29,False
2004-07-20,0,0,11,0,33,False
2004-07-21,7,7,30,0,41,False
2004-07-22,0,0,23,0,47,False
2004-07-23,4,0,16,0,33,False
2004-07-24,6,6,39,0,45,False
2004-07-25,7,0,13,0,39,False
2004-07-26,0,0,12,0,31,False
2004-07-27,4,0,7,4,36,False
2004-07-28,0,0,19,0,41,False
2004-07-29,4,4,4,0,42,False
2004-07-30,8,4,21,0,62,False
2004-07-31,7,0,7,0,20,False
2004-08-01,13,0,26,0,40,False
2004-08-02,7,0,19,0,37,False
2004-08-03,0,0,15,0,33,False
2004-08-04,4,4,15,0,56,False
2004-08-05,4,0,8,0,31,False
2004-08-06,0,0,12,0,53,False
2004-08-07,0,0,33,0,13,False
2004-08-08,0,0,20,0,40,False
2004-08-09,4,0,7,0,37,False
2004-08-10,0,4,7,0,25,False
2004-08-11,4,0,11,0,58,False
2004-08-12,0,4,11,0,33,False
2004-08-13,0,4,12,0,20,False
2004-08-14,6,0,6,0,44,False
2004-08-15,6,0,32,0,32,False
2004-08-16,4,0,15,0,55,False
2004-08-17,4,4,25,4,51,False
2004-08-18,0,0,29,0,36,False
2004-08-19,0,0,15,0,44,False
2004-08-20,4,4,16,0,39,False
2004-08-21,6,0,12,0,30,False
2004-08-22,0,0,26,0,51,False
2004-08-23,14,0,11,0,29,False
2004-08-24,3,0,24,0,42,False
2004-08-25,0,0,7,0,50,False
2004-08-26,0,0,15,0,41,False
2004-08-27,0,0,4,0,31,False
2004-08-28,12,0,18,0,31,False
2004-08-29,6,0,36,0,36,False
2004-08-30,10,0,14,0,41,False
2004-08-31,3,0,24,0,14,False
2004-09-01,3,0,3,0,38,False
2004-09-02,4,4,21,4,21,False
2004-09-03,8,4,8,0,31,False
2004-09-04,6,0,12,0,68,False
2004-09-05,0,0,13,0,64,False
2004-09-06,5,0,37,0,27,False
2004-09-07,3,0,27,3,54,False
2004-09-08,3,0,20,0,61,False
2004-09-09,3,0,10,0,24,False
2004-09-10,0,4,25,0,36,False
2004-09-11,0,0,17,0,35,False
2004-09-12,6,0,11,0,45,False
2004-09-13,3,3,13,0,39,False
2004-09-14,3,0,16,0,38,False
2004-09-15,0,3,3,0,36,False
2004-09-16,3,3,3,0,41,False
2004-09-17,0,0,14,0,42,False
2004-09-18,11,6,28,0,39,False
2004-09-19,0,6,17,0,22,False
2004-09-20,7,0,10,0,30,False
2004-09-21,0,0,16,0,48,False
2004-09-22,3,3,6,0,39,False
2004-09-23,10,3,10,0,32,False
2004-09-24,4,0,25,0,35,False
2004-09-25,0,0,29,0,23,False
2004-09-26,0,0,28,0,72,False
