date,destitute,extravagant,fire,gamble,hole,isPartial
2004-12-31,0,0,72,4,12,False
2005-01-01,0,0,76,2,20,False
2005-01-02,0,0,74,1,14,False
2005-01-03,0,0,78,3,19,False
2005-01-04,0,0,65,2,13,False
2005-01-05,0,0,62,3,12,False
2005-01-06,0,0,67,2,17,False
2005-01-07,0,0,74,3,16,False
2005-01-08,0,0,67,3,14,False
2005-01-09,0,0,71,3,16,False
2005-01-10,0,0,69,3,15,False
2005-01-11,0,0,74,3,15,False
2005-01-12,0,0,72,3,15,False
2005-01-13,0,0,69,3,16,False
2005-01-14,0,0,67,3,13,False
2005-01-15,0,0,72,4,18,False
2005-01-16,0,0,69,2,14,False
2005-01-17,0,0,74,3,13,False
2005-01-18,0,0,74,3,15,False
2005-01-19,0,0,71,3,15,False
2005-01-20,0,0,75,2,11,False
2005-01-21,0,0,70,2,14,False
2005-01-22,0,0,76,2,12,False
2005-01-23,0,0,78,2,13,False
2005-01-24,0,0,76,2,10,False
2005-01-25,0,0,84,2,12,False
2005-01-26,0,0,75,2,14,False
2005-01-27,0,0,75,4,10,False
2005-01-28,0,0,71,9,11,False
2005-01-29,0,0,75,6,11,False
2005-01-30,0,0,74,3,13,False
2005-01-31,0,0,73,4,14,False
2005-02-01,0,0,69,4,11,False
2005-02-02,0,0,70,5,11,False
2005-02-03,0,0,74,4,12,False
2005-02-04,0,0,69,2,12,False
2005-02-05,0,0,78,2,16,False
2005-02-06,0,0,67,4,14,False
2005-02-07,0,0,67,3,12,False
2005-02-08,0,0,69,4,13,False
2005-02-09,0,0,62,4,11,False
2005-02-10,0,0,69,2,11,False
2005-02-11,0,0,65,4,14,False
2005-02-12,0,0,68,1,12,False
2005-02-13,0,1,79,1,14,False
2005-02-14,0,0,67,4,13,False
2005-02-15,0,0,65,4,13,False
2005-02-16,0,0,62,2,13,False
2005-02-17,0,0,65,3,13,False
2005-02-18,0,0,73,4,14,False
2005-02-19,0,0,70,2,21,False
2005-02-20,0,0,77,2,15,False
2005-02-21,0,0,69,3,15,False
2005-02-22,0,0,74,3,9,False
2005-02-23,0,0,70,3,9,False
2005-02-24,0,0,74,3,11,False
2005-02-25,0,0,67,3,14,False
2005-02-26,0,1,68,3,13,False
2005-02-27,0,1,83,3,15,False
2005-02-28,0,0,70,2,13,False
2005-03-01,0,0,64,3,14,False
2005-03-02,0,0,70,3,13,False
2005-03-03,0,0,73,4,10,False
2005-03-04,0,0,63,3,12,False
2005-03-05,0,0,64,3,17,False
2005-03-06,0,0,73,2,16,False
2005-03-07,0,0,67,4,12,False
2005-03-08,0,0,71,3,10,False
2005-03-09,0,1,72,3,15,False
2005-03-10,0,0,69,3,11,False
2005-03-11,0,0,67,3,12,False
2005-03-12,0,0,71,2,10,False
2005-03-13,0,0,71,2,17,False
2005-03-14,0,0,74,3,15,False
2005-03-15,0,0,74,3,15,False
2005-03-16,0,0,70,4,15,False
2005-03-17,0,0,64,2,11,False
2005-03-18,0,0,67,3,15,False
2005-03-19,0,0,68,2,16,False
2005-03-20,0,1,72,3,12,False
2005-03-21,0,0,70,3,12,False
2005-03-22,0,0,71,3,14,False
2005-03-23,0,0,72,3,15,False
2005-03-24,0,0,76,2,12,False
2005-03-25,0,0,73,2,17,False
2005-03-26,0,0,77,1,13,False
2005-03-27,0,0,72,2,13,False
2005-03-28,0,0,67,3,14,False
2005-03-29,0,0,66,2,14,False
2005-03-30,0,0,65,3,12,False
2005-03-31,0,0,70,3,11,False
2005-04-01,0,0,64,2,14,False
2005-04-02,0,0,60,2,13,False
2005-04-03,0,0,72,3,13,False
2005-04-04,0,0,75,4,14,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,0,72,2,10,False
2005-04-07,0,0,71,3,14,False
2005-04-08,0,0,66,2,11,False
2005-04-09,0,0,75,4,16,False
2005-04-10,0,0,65,2,16,False
2005-04-11,0,0,72,3,14,False
2005-04-12,0,0,73,2,18,False
2005-04-13,0,0,77,2,12,False
2005-04-14,0,0,74,3,12,False
2005-04-15,0,0,68,2,10,False
2005-04-16,0,0,70,3,18,False
2005-04-17,0,0,75,4,14,False
2005-04-18,0,0,76,3,14,False
2005-04-19,0,0,72,4,14,False
2005-04-20,0,0,66,4,12,False
2005-04-21,0,0,69,3,12,False
2005-04-22,0,0,74,3,14,False
2005-04-23,0,0,74,3,13,False
2005-04-24,0,0,69,2,14,False
2005-04-25,0,0,69,2,10,False
2005-04-26,0,0,67,4,12,False
2005-04-27,0,0,73,2,11,False
2005-04-28,0,0,71,3,12,False
2005-04-29,0,1,68,3,15,False
2005-04-30,0,1,76,2,13,False
2005-05-01,0,0,83,3,14,False
2005-05-02,0,0,73,3,12,False
2005-05-03,0,0,70,3,12,False
2005-05-04,0,0,73,3,14,False
2005-05-05,0,0,69,4,14,False
2005-05-06,0,0,74,3,14,False
2005-05-07,0,0,78,2,11,False
2005-05-08,0,0,100,2,14,False
2005-05-09,0,0,81,2,11,False
2005-05-10,0,0,80,3,16,False
2005-05-11,0,0,75,4,12,False
2005-05-12,0,0,73,2,13,False
2005-05-13,0,0,75,3,11,False
2005-05-14,0,0,79,3,14,False
2005-05-15,0,0,79,2,19,False
2005-05-16,0,0,78,3,12,False
2005-05-17,0,0,72,2,11,False
2005-05-18,0,0,77,2,13,False
2005-05-19,0,0,73,3,12,False
2005-05-20,0,0,72,2,12,False
2005-05-21,0,0,81,2,18,False
2005-05-22,0,0,80,2,14,False
2005-05-23,0,0,76,3,10,False
2005-05-24,0,0,77,3,12,False
2005-05-25,0,0,71,1,14,False
2005-05-26,0,0,75,2,13,False
2005-05-27,0,0,72,2,14,False
2005-05-28,0,0,76,2,14,False
2005-05-29,0,0,78,2,13,False
2005-05-30,0,0,66,2,16,False
2005-05-31,0,0,77,4,13,False
2005-06-01,0,0,82,2,15,False
2005-06-02,0,0,72,2,16,False
2005-06-03,0,0,75,2,13,False
2005-06-04,0,0,68,0,16,False
2005-06-05,0,0,79,3,15,False
2005-06-06,0,0,71,2,14,False
2005-06-07,0,0,71,2,11,False
