date,poverty,recession,crisis,bonus,entrepreneurial
2009-11-29,39.5311815605,29.9136785536,111.347103197,54.5049023295,1.36326575684
2009-11-30,72.8856160022,41.4189395358,127.985176089,52.1855447836,1.36326575684
2009-12-01,69.1795677309,59.8273571072,110.067251436,53.3452235565,5.45306302736
2009-12-02,79.062363121,71.3326180893,108.787399676,51.0258660106,2.72653151368
2009-12-03,75.3563148497,59.8273571072,113.906806719,67.2613688322,4.08979727052
2009-12-04,56.8260734932,52.9242005179,88.3097715014,49.8661872376,2.72653151368
2009-12-05,34.5897838654,36.8168351429,81.9105126969,56.8242598754,2.72653151368
2009-12-06,51.8846757982,36.8168351429,93.4291785449,49.8661872376,2.72653151368
2009-12-07,59.2967723408,57.5263049108,115.18665848,53.3452235565,2.72653151368
2009-12-08,63.0028206121,52.9242005179,94.7090303058,52.1855447836,2.72653151368
2009-12-09,64.2381700358,57.5263049108,85.7500679796,61.4629749673,4.08979727052
2009-12-10,67.9442183071,64.4294615001,111.347103197,66.1016900592,4.08979727052
2009-12-11,46.9432781031,57.5263049108,103.667992632,64.9420112862,1.36326575684
2009-12-12,35.8251332892,27.6126263572,63.9925880445,62.6226537403,1.36326575684
2009-12-13,49.4139769506,36.8168351429,84.4702162187,66.1016900592,1.36326575684
2009-12-14,50.6493263744,46.0210439286,103.667992632,67.2613688322,2.72653151368
2009-12-15,53.1200252219,48.322096125,85.7500679796,60.3032961943,4.08979727052
2009-12-16,54.3553746457,52.9242005179,78.0709574142,56.8242598754,2.72653151368
2009-12-17,42.001880408,29.9136785536,88.3097715014,71.900083924,2.72653151368
2009-12-18,28.4130367466,39.1178873393,74.2314021316,64.9420112862,2.72653151368
2009-12-19,21.000940204,23.0105219643,51.1940704356,62.6226537403,1.36326575684
2009-12-20,23.4716390516,25.3115741607,56.3134774791,51.0258660106,1.36326575684
2009-12-21,30.8837355941,27.6126263572,65.2724398053,71.900083924,1.36326575684
2009-12-22,27.1776873228,36.8168351429,57.59332924,76.5387990159,2.72653151368
2009-12-23,24.7069884753,18.4084175714,58.8731810009,59.1436174214,1.36326575684
2009-12-24,16.059542509,23.0105219643,55.0336257182,63.7823325133,0.0
2009-12-25,16.059542509,18.4084175714,48.6343669138,66.1016900592,1.36326575684
2009-12-26,7.4120965426,13.8063131786,48.6343669138,73.059762697,1.36326575684
2009-12-27,17.2948919327,32.21473075,47.3545151529,49.8661872376,4.08979727052
2009-12-28,23.4716390516,32.21473075,42.2351081093,66.1016900592,2.72653151368
2009-12-29,30.8837355941,25.3115741607,46.074663392,54.5049023295,2.72653151368
2009-12-30,21.000940204,23.0105219643,48.6343669138,64.9420112862,4.08979727052
2009-12-31,22.2362896278,20.7094697679,48.6343669138,60.3032961943,1.36326575684
2010-01-01,13.5888436614,27.6126263572,47.3545151529,56.8242598754,1.36326575684
2010-01-02,17.2948919327,27.6126263572,47.3545151529,69.5807263781,1.36326575684
2010-01-03,21.000940204,20.7094697679,66.5522915662,42.9081145998,1.36326575684
2010-01-04,28.4130367466,34.5157829465,69.111995088,55.6645811025,2.72653151368
2010-01-05,38.2958321367,32.21473075,70.3918468489,60.3032961943,2.72653151368
2010-01-06,46.9432781031,43.7199917322,70.3918468489,60.3032961943,2.72653151368
2010-01-07,39.5311815605,36.8168351429,78.0709574142,59.1436174214,2.72653151368
2010-01-08,37.060482713,34.5157829465,57.59332924,57.9839386484,5.45306302736
2010-01-09,27.1776873228,25.3115741607,57.59332924,61.4629749673,1.36326575684
2010-01-10,29.6483861704,27.6126263572,72.9515503707,62.6226537403,4.08979727052
2010-01-11,45.7079286793,50.6231483215,76.7911056534,56.8242598754,1.36326575684
2010-01-12,48.1786275269,32.21473075,76.7911056534,59.1436174214,4.08979727052
2010-01-13,53.1200252219,43.7199917322,99.8284373494,51.0258660106,4.08979727052
2010-01-14,59.2967723408,34.5157829465,90.8694750231,63.7823325133,1.36326575684
2010-01-15,44.4725792556,32.21473075,87.0299197405,67.2613688322,5.45306302736
2010-01-16,25.9423378991,29.9136785536,65.2724398053,54.5049023295,1.36326575684
2010-01-17,25.9423378991,32.21473075,62.7127362836,66.1016900592,1.36326575684
2010-01-18,35.8251332892,29.9136785536,79.3508091751,53.3452235565,1.36326575684
2010-01-19,40.7665309843,39.1178873393,90.8694750231,62.6226537403,1.36326575684
2010-01-20,54.3553746457,41.4189395358,90.8694750231,60.3032961943,4.08979727052
2010-01-21,51.8846757982,48.322096125,93.4291785449,68.4210476051,2.72653151368
2010-01-22,40.7665309843,29.9136785536,74.2314021316,55.6645811025,2.72653151368
2010-01-23,35.8251332892,16.107365375,63.9925880445,53.3452235565,1.36326575684
2010-01-24,22.2362896278,32.21473075,57.59332924,59.1436174214,1.36326575684
2010-01-25,51.8846757982,36.8168351429,76.7911056534,60.3032961943,2.72653151368
2010-01-26,50.6493263744,50.6231483215,93.4291785449,71.900083924,2.72653151368
2010-01-27,58.061422917,52.9242005179,80.630660936,63.7823325133,4.08979727052
2010-01-28,37.060482713,36.8168351429,84.4702162187,74.21944147,4.08979727052
2010-01-29,49.4139769506,39.1178873393,66.5522915662,74.21944147,8.17959454104
2010-01-30,21.000940204,25.3115741607,52.4739221965,62.6226537403,1.36326575684
2010-01-31,35.8251332892,29.9136785536,84.4702162187,64.9420112862,2.72653151368
2010-02-01,43.2372298318,34.5157829465,83.1903644578,64.9420112862,8.17959454104
2010-02-02,48.1786275269,46.0210439286,89.5896232622,54.5049023295,4.08979727052
2010-02-03,60.5321217645,39.1178873393,84.4702162187,74.21944147,4.08979727052
2010-02-04,59.2967723408,36.8168351429,78.0709574142,63.7823325133,4.08979727052
2010-02-05,54.3553746457,48.322096125,74.2314021316,63.7823325133,2.72653151368
2010-02-06,34.5897838654,36.8168351429,67.8321433271,69.5807263781,2.72653151368
2010-02-07,39.5311815605,48.322096125,79.3508091751,61.4629749673,4.08979727052
2010-02-08,44.4725792556,29.9136785536,89.5896232622,62.6226537403,4.08979727052
2010-02-09,48.1786275269,29.9136785536,89.5896232622,53.3452235565,5.45306302736
2010-02-10,42.001880408,34.5157829465,81.9105126969,67.2613688322,2.72653151368
2010-02-11,44.4725792556,34.5157829465,93.4291785449,59.1436174214,4.08979727052
2010-02-12,37.060482713,36.8168351429,80.630660936,59.1436174214,4.08979727052
2010-02-13,21.000940204,20.7094697679,78.0709574142,68.4210476051,1.36326575684
2010-02-14,23.4716390516,18.4084175714,84.4702162187,69.5807263781,1.36326575684
2010-02-15,35.8251332892,32.21473075,93.4291785449,51.0258660106,2.72653151368
2010-02-16,42.001880408,34.5157829465,94.7090303058,54.5049023295,2.72653151368
2010-02-17,63.0028206121,43.7199917322,92.149326784,55.6645811025,2.72653151368
2010-02-18,54.3553746457,41.4189395358,94.7090303058,48.7065084647,4.08979727052
2010-02-19,51.8846757982,32.21473075,88.3097715014,64.9420112862,2.72653151368
2010-02-20,25.9423378991,29.9136785536,80.630660936,47.5468296917,2.72653151368
2010-02-21,40.7665309843,43.7199917322,87.0299197405,71.900083924,4.08979727052
2010-02-22,53.1200252219,46.0210439286,116.466510241,51.0258660106,4.08979727052
2010-02-23,59.2967723408,52.9242005179,108.787399676,56.8242598754,2.72653151368
2010-02-24,49.4139769506,48.322096125,113.906806719,48.7065084647,4.08979727052
2010-02-25,40.7665309843,46.0210439286,98.5485855885,61.4629749673,5.45306302736
2010-02-26,48.1786275269,34.5157829465,93.4291785449,59.1436174214,1.36326575684
2010-02-27,35.8251332892,32.21473075,75.5112538925,67.2613688322,1.36326575684
2010-02-28,32.1190850179,32.21473075,92.149326784,68.4210476051,1.36326575684
2010-03-01,56.8260734932,32.21473075,93.4291785449,59.1436174214,2.72653151368
2010-03-02,49.4139769506,55.2252527143,89.5896232622,61.4629749673,4.08979727052
2010-03-03,64.2381700358,48.322096125,93.4291785449,60.3032961943,4.08979727052
2010-03-04,60.5321217645,34.5157829465,87.0299197405,69.5807263781,2.72653151368
2010-03-05,45.7079286793,39.1178873393,76.7911056534,52.1855447836,2.72653151368
2010-03-06,28.4130367466,29.9136785536,67.8321433271,55.6645811025,2.72653151368
2010-03-07,24.7069884753,27.6126263572,89.5896232622,61.4629749673,1.36326575684
2010-03-08,51.8846757982,50.6231483215,92.149326784,56.8242598754,4.08979727052
2010-03-09,55.5907240695,41.4189395358,97.2687338276,54.5049023295,1.36326575684
2010-03-10,53.1200252219,29.9136785536,106.227696154,51.0258660106,2.72653151368
2010-03-11,59.2967723408,52.9242005179,101.10828911,67.2613688322,2.72653151368
2010-03-12,44.4725792556,27.6126263572,93.4291785449,63.7823325133,4.08979727052
2010-03-13,28.4130367466,20.7094697679,63.9925880445,77.6984777889,1.36326575684
2010-03-14,30.8837355941,43.7199917322,87.0299197405,60.3032961943,1.36326575684
2010-03-15,55.5907240695,36.8168351429,83.1903644578,55.6645811025,2.72653151368
2010-03-16,39.5311815605,41.4189395358,89.5896232622,70.7404051511,4.08979727052
2010-03-17,45.7079286793,34.5157829465,80.630660936,52.1855447836,2.72653151368
2010-03-18,48.1786275269,39.1178873393,76.7911056534,57.9839386484,1.36326575684
2010-03-19,50.6493263744,29.9136785536,81.9105126969,55.6645811025,2.72653151368
2010-03-20,29.6483861704,29.9136785536,62.7127362836,53.3452235565,1.36326575684
2010-03-21,42.001880408,27.6126263572,89.5896232622,48.7065084647,1.36326575684
2010-03-22,107.475399868,43.7199917322,89.5896232622,49.8661872376,4.08979727052
2010-03-23,64.2381700358,36.8168351429,99.8284373494,52.1855447836,4.08979727052
2010-03-24,67.9442183071,39.1178873393,102.388140871,67.2613688322,4.08979727052
2010-03-25,72.8856160022,57.5263049108,87.0299197405,54.5049023295,4.08979727052
2010-03-26,59.2967723408,34.5157829465,81.9105126969,54.5049023295,2.72653151368
2010-03-27,35.8251332892,27.6126263572,55.0336257182,61.4629749673,1.36326575684
2010-03-28,34.5897838654,27.6126263572,83.1903644578,59.1436174214,1.36326575684
2010-03-29,60.5321217645,34.5157829465,83.1903644578,59.1436174214,2.72653151368
2010-03-30,61.7674711883,23.0105219643,90.8694750231,57.9839386484,4.08979727052
2010-03-31,59.2967723408,36.8168351429,84.4702162187,53.3452235565,4.08979727052
2010-04-01,39.5311815605,39.1178873393,95.9888820667,39.4290782809,4.08979727052
2010-04-02,42.001880408,32.21473075,78.0709574142,59.1436174214,1.36326575684
2010-04-03,23.4716390516,36.8168351429,60.1530327618,52.1855447836,1.36326575684
2010-04-04,37.060482713,29.9136785536,66.5522915662,60.3032961943,1.36326575684
2010-04-05,49.4139769506,36.8168351429,95.9888820667,55.6645811025,4.08979727052
2010-04-06,55.5907240695,32.21473075,87.0299197405,54.5049023295,4.08979727052
2010-04-07,64.2381700358,41.4189395358,113.906806719,57.9839386484,1.36326575684
2010-04-08,55.5907240695,41.4189395358,99.8284373494,49.8661872376,2.72653151368
2010-04-09,48.1786275269,34.5157829465,102.388140871,53.3452235565,4.08979727052
2010-04-10,28.4130367466,41.4189395358,65.2724398053,52.1855447836,1.36326575684
2010-04-11,43.2372298318,23.0105219643,80.630660936,54.5049023295,2.72653151368
2010-04-12,55.5907240695,43.7199917322,95.9888820667,46.3871509187,4.08979727052
2010-04-13,53.1200252219,52.9242005179,103.667992632,52.1855447836,1.36326575684
2010-04-14,66.7088688834,48.322096125,107.507547915,41.7484358269,4.08979727052
2010-04-15,67.9442183071,39.1178873393,107.507547915,47.5468296917,4.08979727052
2010-04-16,34.5897838654,34.5157829465,87.0299197405,76.5387990159,1.36326575684
2010-04-17,34.5897838654,29.9136785536,76.7911056534,68.4210476051,1.36326575684
2010-04-18,50.6493263744,34.5157829465,89.5896232622,54.5049023295,4.08979727052
2010-04-19,55.5907240695,46.0210439286,112.626954958,42.9081145998,5.45306302736
2010-04-20,67.9442183071,48.322096125,101.10828911,57.9839386484,2.72653151368
2010-04-21,58.5588265145,42.9767970563,110.77975374,52.5594834013,2.82593630845
2010-04-22,52.193736676,48.0328908277,110.77975374,51.3371698338,2.82593630845
2010-04-23,52.193736676,37.920703285,96.0980996301,53.7817969688,1.41296815422
2010-04-24,36.9175210635,30.336562628,89.4246204891,59.8933648062,2.82593630845
2010-04-25,50.9207187083,27.8085157423,105.440970427,51.3371698338,0.0
2010-04-26,64.9239163531,40.4487501707,120.122624538,53.7817969688,5.6518726169
2010-04-27,61.10486245,40.4487501707,118.787928709,47.6702291314,2.82593630845
2010-04-28,48.3746827729,40.4487501707,122.792016194,56.2264241037,2.82593630845
2010-04-29,43.2826109021,45.504843942,117.453232881,57.4487376712,1.41296815422
2010-04-30,52.193736676,37.920703285,122.792016194,52.5594834013,2.82593630845
2010-05-01,33.0984671604,42.9767970563,94.7634038019,52.5594834013,1.41296815422
2010-05-02,35.6445030958,30.336562628,100.102187115,47.6702291314,1.41296815422
2010-05-03,50.9207187083,37.920703285,125.46140785,57.4487376712,4.23890446267
2010-05-04,63.6508983854,30.336562628,120.122624538,53.7817969688,1.41296815422
2010-05-05,61.10486245,53.088984599,118.787928709,48.8925426989,1.41296815422
2010-05-06,48.3746827729,42.9767970563,133.46958282,47.6702291314,2.82593630845
2010-05-07,45.8286468375,37.920703285,126.796103679,55.0041105363,2.82593630845
2010-05-08,28.0063952896,27.8085157423,88.0899246609,62.3379919411,1.41296815422
2010-05-09,28.0063952896,22.752421971,110.77975374,64.782619076,1.41296815422
2010-05-10,48.3746827729,50.5609377133,126.796103679,53.7817969688,2.82593630845
2010-05-11,50.9207187083,27.8085157423,129.465495335,40.3363477266,1.41296815422
2010-05-12,39.4635569989,35.3926563993,122.792016194,42.7809748615,4.23890446267
2010-05-13,42.0095929343,35.3926563993,101.436882943,50.1148562664,2.82593630845
2010-05-14,42.0095929343,42.9767970563,92.0940121455,56.2264241037,2.82593630845
2010-05-15,28.0063952896,22.752421971,78.7470538635,58.6710512387,1.41296815422
2010-05-16,19.0952695156,22.752421971,82.7511413481,63.5603055086,1.41296815422
2010-05-17,40.7365749666,35.3926563993,97.4327954583,45.2256019965,0.0
2010-05-18,38.1905390312,27.8085157423,93.4287079737,61.1156783736,5.6518726169
2010-05-19,48.3746827729,30.336562628,101.436882943,46.447915564,2.82593630845
2010-05-20,43.2826109021,32.8646095137,116.118537053,45.2256019965,1.41296815422
2010-05-21,30.552431225,25.2804688567,90.7593163173,70.8941869134,2.82593630845
2010-05-22,20.3682874833,22.752421971,80.0817496917,78.2280683182,1.41296815422
2010-05-23,33.0984671604,22.752421971,76.0776622071,48.8925426989,2.82593630845
2010-05-24,39.4635569989,30.336562628,105.440970427,46.447915564,2.82593630845
2010-05-25,48.3746827729,37.920703285,96.0980996301,56.2264241037,1.41296815422
2010-05-26,36.9175210635,30.336562628,96.0980996301,50.1148562664,4.23890446267
2010-05-27,42.0095929343,32.8646095137,108.110362084,61.1156783736,1.41296815422
2010-05-28,38.1905390312,27.8085157423,84.0858371763,55.0041105363,2.82593630845
2010-05-29,16.5492335802,12.6402344283,69.4041830662,53.7817969688,2.82593630845
2010-05-30,20.3682874833,20.2243750853,73.4082705507,56.2264241037,4.23890446267
2010-05-31,29.2794132573,35.3926563993,81.4164455199,63.5603055086,2.82593630845
2010-06-01,38.1905390312,35.3926563993,101.436882943,59.8933648062,4.23890446267
2010-06-02,34.3714851281,25.2804688567,96.0980996301,46.447915564,2.82593630845
2010-06-03,34.3714851281,30.336562628,108.110362084,50.1148562664,1.41296815422
2010-06-04,34.3714851281,27.8085157423,89.4246204891,64.782619076,2.82593630845
2010-06-05,24.1873413864,25.2804688567,84.0858371763,68.4495597785,1.41296815422
2010-06-06,24.1873413864,35.3926563993,73.4082705507,51.3371698338,2.82593630845
2010-06-07,30.552431225,40.4487501707,90.7593163173,50.1148562664,4.23890446267
2010-06-08,33.0984671604,32.8646095137,89.4246204891,63.5603055086,1.41296815422
2010-06-09,39.4635569989,30.336562628,89.4246204891,56.2264241037,2.82593630845
2010-06-10,33.0984671604,40.4487501707,80.0817496917,51.3371698338,2.82593630845
2010-06-11,28.0063952896,30.336562628,69.4041830662,62.3379919411,1.41296815422
2010-06-12,16.5492335802,12.6402344283,49.3837456432,80.6726954532,1.41296815422
2010-06-13,24.1873413864,27.8085157423,65.4000955816,55.0041105363,2.82593630845
2010-06-14,30.552431225,32.8646095137,76.0776622071,51.3371698338,1.41296815422
2010-06-15,29.2794132573,32.8646095137,78.7470538635,57.4487376712,2.82593630845
2010-06-16,29.2794132573,30.336562628,73.4082705507,57.4487376712,1.41296815422
2010-06-17,29.2794132573,30.336562628,84.0858371763,58.6710512387,2.82593630845
2010-06-18,24.1873413864,20.2243750853,50.7184414714,59.8933648062,1.41296815422
2010-06-19,26.7333773219,20.2243750853,50.7184414714,63.5603055086,1.41296815422
2010-06-20,11.4571617094,10.1121875427,64.0653997534,62.3379919411,1.41296815422
2010-06-21,22.9143234187,22.752421971,72.0735747226,52.5594834013,4.23890446267
2010-06-22,22.9143234187,22.752421971,72.0735747226,56.2264241037,4.23890446267
2010-06-23,31.8254491927,25.2804688567,69.4041830662,53.7817969688,0.0
2010-06-24,29.2794132573,30.336562628,70.7388788944,68.4495597785,1.41296815422
2010-06-25,22.9143234187,22.752421971,50.7184414714,59.8933648062,1.41296815422
2010-06-26,25.4603593541,22.752421971,52.0531372996,51.3371698338,0.0
2010-06-27,22.9143234187,25.2804688567,50.7184414714,50.1148562664,0.0
2010-06-28,26.7333773219,27.8085157423,66.7347914098,51.3371698338,2.82593630845
2010-06-29,25.4603593541,45.504843942,58.7266164406,44.003288429,2.82593630845
2010-06-30,31.8254491927,30.336562628,69.4041830662,66.0049326435,1.41296815422
2010-07-01,26.7333773219,27.8085157423,72.0735747226,58.6710512387,4.23890446267
2010-07-02,25.4603593541,37.920703285,60.0613122688,57.4487376712,2.82593630845
2010-07-03,11.4571617094,25.2804688567,50.7184414714,55.0041105363,1.41296815422
2010-07-04,6.36508983854,25.2804688567,52.0531372996,52.5594834013,2.82593630845
2010-07-05,15.2762156125,32.8646095137,48.049049815,48.8925426989,2.82593630845
2010-07-06,34.3714851281,32.8646095137,50.7184414714,56.2264241037,4.23890446267
2010-07-07,24.1873413864,30.336562628,61.396008097,52.5594834013,1.41296815422
2010-07-08,24.1873413864,35.3926563993,53.3878331278,52.5594834013,2.82593630845
2010-07-09,22.9143234187,25.2804688567,46.7143539868,58.6710512387,2.82593630845
2010-07-10,15.2762156125,15.168281314,60.0613122688,56.2264241037,1.41296815422
2010-07-11,17.8222515479,22.752421971,54.722528956,42.7809748615,0.0
2010-07-12,29.2794132573,27.8085157423,65.4000955816,47.6702291314,4.23890446267
2010-07-13,25.4603593541,35.3926563993,72.0735747226,62.3379919411,1.41296815422
2010-07-14,26.7333773219,27.8085157423,57.3919206124,46.447915564,2.82593630845
2010-07-15,22.9143234187,27.8085157423,58.7266164406,55.0041105363,4.23890446267
2010-07-16,20.3682874833,20.2243750853,61.396008097,53.7817969688,1.41296815422
2010-07-17,15.2762156125,20.2243750853,48.049049815,53.7817969688,1.41296815422
2010-07-18,12.7301796771,22.752421971,42.7102665023,52.5594834013,0.0
2010-07-19,31.8254491927,22.752421971,58.7266164406,47.6702291314,1.41296815422
2010-07-20,26.7333773219,22.752421971,66.7347914098,50.1148562664,1.41296815422
2010-07-21,30.552431225,25.2804688567,60.0613122688,52.5594834013,1.41296815422
2010-07-22,29.2794132573,27.8085157423,60.0613122688,57.4487376712,2.82593630845
2010-07-23,22.9143234187,27.8085157423,54.722528956,52.5594834013,2.82593630845
2010-07-24,14.0031976448,25.2804688567,48.049049815,48.8925426989,1.41296815422
2010-07-25,17.8222515479,25.2804688567,44.0449623304,41.5586612941,1.41296815422
2010-07-26,28.0063952896,30.336562628,62.7307039252,53.7817969688,0.0
2010-07-27,31.8254491927,27.8085157423,60.0613122688,53.7817969688,1.41296815422
2010-07-28,29.2794132573,25.2804688567,56.0572247842,52.5594834013,1.41296815422
2010-07-29,25.4603593541,30.336562628,57.3919206124,51.3371698338,2.82593630845
2010-07-30,26.7333773219,25.2804688567,61.396008097,53.7817969688,2.82593630845
2010-07-31,16.5492335802,10.1121875427,49.3837456432,62.3379919411,2.82593630845
2010-08-01,24.1873413864,27.8085157423,53.3878331278,56.2264241037,1.41296815422
2010-08-02,24.1873413864,27.8085157423,64.0653997534,57.4487376712,0.0
2010-08-03,26.7333773219,30.336562628,56.0572247842,52.5594834013,1.41296815422
2010-08-04,22.9143234187,30.336562628,57.3919206124,55.0041105363,1.41296815422
2010-08-05,28.0063952896,25.2804688567,49.3837456432,59.8933648062,1.41296815422
2010-08-06,24.1873413864,27.8085157423,52.0531372996,55.0041105363,1.41296815422
2010-08-07,21.641305451,25.2804688567,40.0408748459,51.3371698338,1.41296815422
2010-08-08,19.0952695156,12.6402344283,48.049049815,51.3371698338,0.0
2010-08-09,25.4603593541,25.2804688567,64.0653997534,44.003288429,0.0
2010-08-10,21.641305451,27.8085157423,49.3837456432,53.7817969688,1.41296815422
2010-08-11,24.1873413864,27.8085157423,64.0653997534,56.2264241037,1.41296815422
2010-08-12,16.5492335802,27.8085157423,50.7184414714,55.0041105363,4.23890446267
2010-08-13,25.4603593541,20.2243750853,52.0531372996,42.7809748615,0.0
2010-08-14,19.0952695156,12.6402344283,45.3796581586,57.4487376712,1.41296815422
2010-08-15,14.0031976448,22.752421971,48.049049815,56.2264241037,1.41296815422
2010-08-16,28.0063952896,32.8646095137,54.722528956,53.7817969688,2.82593630845
2010-08-17,31.8254491927,22.752421971,53.3878331278,47.6702291314,2.82593630845
2010-08-18,20.3682874833,30.336562628,62.7307039252,53.7817969688,2.82593630845
2010-08-19,26.7333773219,37.920703285,58.7266164406,48.8925426989,2.82593630845
2010-08-20,22.9143234187,27.8085157423,56.0572247842,52.5594834013,4.23890446267
2010-08-21,14.0031976448,20.2243750853,38.7061790177,55.0041105363,2.82593630845
2010-08-22,17.8222515479,27.8085157423,49.3837456432,53.7817969688,1.41296815422
2010-08-23,25.4603593541,27.8085157423,61.396008097,44.003288429,1.41296815422
2010-08-24,30.552431225,30.336562628,60.0613122688,51.3371698338,4.23890446267
2010-08-25,25.4603593541,53.088984599,62.7307039252,59.8933648062,2.82593630845
2010-08-26,34.3714851281,42.9767970563,57.3919206124,50.1148562664,2.82593630845
2010-08-27,21.641305451,42.9767970563,53.3878331278,53.7817969688,2.82593630845
2010-08-28,16.5492335802,27.8085157423,49.3837456432,56.2264241037,2.82593630845
2010-08-29,17.8222515479,35.3926563993,57.3919206124,52.5594834013,2.82593630845
2010-08-30,36.9175210635,27.8085157423,54.722528956,47.6702291314,2.82593630845
2010-08-31,29.2794132573,35.3926563993,57.3919206124,52.5594834013,1.41296815422
2010-09-01,30.552431225,37.920703285,69.4041830662,52.5594834013,1.41296815422
2010-09-02,35.6445030958,37.920703285,65.4000955816,57.4487376712,2.82593630845
2010-09-03,22.9143234187,25.2804688567,45.3796581586,55.0041105363,1.41296815422
2010-09-04,17.8222515479,30.336562628,49.3837456432,66.0049326435,1.41296815422
2010-09-05,20.3682874833,30.336562628,52.0531372996,52.5594834013,1.41296815422
2010-09-06,24.1873413864,25.2804688567,53.3878331278,51.3371698338,0.0
2010-09-07,30.552431225,35.3926563993,57.3919206124,52.5594834013,4.23890446267
2010-09-08,34.3714851281,30.336562628,68.069487238,59.8933648062,5.6518726169
2010-09-09,33.0984671604,30.336562628,73.4082705507,50.1148562664,1.41296815422
2010-09-10,26.7333773219,27.8085157423,53.3878331278,51.3371698338,2.82593630845
2010-09-11,24.1873413864,30.336562628,38.7061790177,66.0049326435,0.0
2010-09-12,34.3714851281,25.2804688567,61.396008097,59.8933648062,2.82593630845
2010-09-13,43.2826109021,27.8085157423,66.7347914098,44.003288429,2.82593630845
2010-09-14,34.3714851281,45.504843942,72.0735747226,55.0041105363,2.82593630845
2010-09-15,33.0984671604,35.3926563993,70.7388788944,64.782619076,4.23890446267
2010-09-16,87.8382397718,32.8646095137,74.7429663789,61.1156783736,4.23890446267
2010-09-17,75.1080600947,30.336562628,53.3878331278,46.447915564,2.82593630845
2010-09-18,34.3714851281,12.6402344283,54.722528956,52.5594834013,0.0
2010-09-19,34.3714851281,17.6963281997,53.3878331278,57.4487376712,0.0
2010-09-20,52.193736676,83.425547227,77.4123580353,41.5586612941,2.82593630845
2010-09-21,59.8318444822,108.706016084,69.4041830662,53.7817969688,4.23890446267
2010-09-22,52.193736676,78.3694534557,65.4000955816,51.3371698338,5.6518726169
2010-09-23,39.4635569989,53.088984599,53.3878331278,48.8925426989,2.82593630845
2010-09-24,38.1905390312,48.0328908277,72.0735747226,47.6702291314,2.82593630845
2010-09-25,26.7333773219,30.336562628,50.7184414714,58.6710512387,1.41296815422
2010-09-26,28.0063952896,37.920703285,62.7307039252,50.1148562664,4.23890446267
2010-09-27,50.9207187083,45.504843942,69.4041830662,46.447915564,2.82593630845
2010-09-28,48.3746827729,37.920703285,62.7307039252,47.6702291314,2.82593630845
2010-09-29,50.9207187083,37.920703285,80.0817496917,47.6702291314,1.41296815422
2010-09-30,44.5556288698,40.4487501707,78.7470538635,57.4487376712,2.82593630845
2010-10-01,42.0095929343,32.8646095137,76.0776622071,53.7817969688,4.23890446267
2010-10-02,29.2794132573,27.8085157423,62.7307039252,52.5594834013,1.41296815422
2010-10-03,33.0984671604,30.336562628,68.069487238,51.3371698338,2.82593630845
2010-10-04,53.4667546437,27.8085157423,69.4041830662,46.447915564,2.82593630845
2010-10-05,45.8286468375,37.920703285,76.0776622071,51.3371698338,1.41296815422
2010-10-06,53.4667546437,42.9767970563,68.069487238,45.2256019965,4.23890446267
2010-10-07,58.5588265145,42.9767970563,72.0735747226,56.2264241037,2.82593630845
2010-10-08,44.5556288698,30.336562628,73.4082705507,47.6702291314,1.41296815422
2010-10-09,25.4603593541,22.752421971,54.722528956,51.3371698338,0.0
2010-10-10,26.7333773219,25.2804688567,61.396008097,44.003288429,1.41296815422
2010-10-11,45.8286468375,37.920703285,64.0653997534,47.6702291314,4.23890446267
2010-10-12,52.193736676,32.8646095137,74.7429663789,53.7817969688,2.82593630845
2010-10-13,49.6477007406,35.3926563993,76.0776622071,46.447915564,4.23890446267
2010-10-14,48.3746827729,40.4487501707,86.7552288327,55.0041105363,4.23890446267
2010-10-15,36.9175210635,35.3926563993,73.4082705507,56.2264241037,4.23890446267
2010-10-16,36.9175210635,12.6402344283,60.0613122688,52.5594834013,1.41296815422
2010-10-17,29.2794132573,17.6963281997,61.396008097,52.5594834013,0.0
2010-10-18,47.1016648052,27.8085157423,81.4164455199,52.5594834013,1.41296815422
2010-10-19,52.193736676,30.336562628,76.0776622071,50.1148562664,2.82593630845
2010-10-20,58.5588265145,42.9767970563,82.7511413481,50.1148562664,2.82593630845
2010-10-21,49.6477007406,42.9767970563,88.0899246609,56.2264241037,2.82593630845
2010-10-22,38.1905390312,27.8085157423,66.7347914098,45.2256019965,1.41296815422
2010-10-23,31.8254491927,22.752421971,58.7266164406,64.782619076,1.41296815422
2010-10-24,31.8254491927,25.2804688567,50.7184414714,48.8925426989,1.41296815422
2010-10-25,52.193736676,32.8646095137,84.0858371763,44.003288429,4.23890446267
2010-10-26,45.8286468375,30.336562628,70.7388788944,48.8925426989,4.23890446267
2010-10-27,45.8286468375,30.336562628,81.4164455199,58.6710512387,4.23890446267
2010-10-28,42.0095929343,45.504843942,77.4123580353,42.7809748615,2.82593630845
2010-10-29,36.9175210635,30.336562628,76.0776622071,47.6702291314,0.0
2010-10-30,20.3682874833,20.2243750853,48.049049815,37.8917205916,2.82593630845
2010-10-31,34.3714851281,37.920703285,57.3919206124,36.6694070242,1.41296815422
2010-11-01,47.1016648052,32.8646095137,76.0776622071,44.003288429,2.82593630845
2010-11-02,47.1016648052,37.920703285,76.0776622071,57.4487376712,4.23890446267
2010-11-03,53.4667546437,55.6170314847,78.7470538635,46.447915564,4.23890446267
