date,luxury,meritorious,nobility,nobleman,partner,isPartial
2013-06-05,17,0,0,0,11,False
2013-06-06,16,0,1,0,12,False
2013-06-07,16,0,0,0,11,False
2013-06-08,18,0,0,0,9,False
2013-06-09,20,0,0,0,9,False
2013-06-10,16,0,0,0,12,False
2013-06-11,17,0,0,0,11,False
2013-06-12,16,0,0,0,11,False
2013-06-13,15,0,0,0,11,False
2013-06-14,17,0,0,0,9,False
2013-06-15,19,0,0,0,8,False
2013-06-16,17,0,0,0,8,False
2013-06-17,17,0,0,0,12,False
2013-06-18,18,0,0,0,11,False
2013-06-19,17,0,0,0,11,False
2013-06-20,18,0,0,0,14,False
2013-06-21,17,0,0,0,15,False
2013-06-22,18,0,0,0,12,False
2013-06-23,19,0,0,0,8,False
2013-06-24,17,0,0,0,11,False
2013-06-25,16,0,0,0,11,False
2013-06-26,17,0,0,0,10,False
2013-06-27,16,0,0,0,11,False
2013-06-28,17,0,0,0,12,False
2013-06-29,19,0,0,0,10,False
2013-06-30,18,0,1,0,8,False
2013-07-01,17,0,0,0,12,False
2013-07-02,16,0,0,0,12,False
2013-07-03,17,0,0,0,11,False
2013-07-04,18,0,0,0,9,False
2013-07-05,16,0,0,0,10,False
2013-07-06,19,0,0,0,9,False
2013-07-07,19,0,0,0,10,False
2013-07-08,16,0,0,0,12,False
2013-07-09,17,0,0,0,13,False
2013-07-10,20,0,0,0,12,False
2013-07-11,17,0,0,0,11,False
2013-07-12,16,0,0,0,11,False
2013-07-13,18,0,0,0,8,False
2013-07-14,17,0,0,0,8,False
2013-07-15,17,0,0,0,12,False
2013-07-16,17,0,0,0,11,False
2013-07-17,17,0,0,0,12,False
2013-07-18,17,0,0,0,12,False
2013-07-19,17,0,0,0,11,False
2013-07-20,18,0,0,0,9,False
2013-07-21,18,0,0,0,11,False
2013-07-22,17,0,0,0,12,False
2013-07-23,18,0,0,0,12,False
2013-07-24,19,0,1,0,12,False
2013-07-25,18,0,0,0,13,False
2013-07-26,18,0,0,0,12,False
2013-07-27,17,0,0,0,10,False
2013-07-28,19,0,1,0,10,False
2013-07-29,20,0,0,0,11,False
2013-07-30,17,0,0,0,12,False
2013-07-31,19,0,0,0,13,False
2013-08-01,18,0,0,0,12,False
2013-08-02,17,0,0,0,12,False
2013-08-03,17,0,0,0,9,False
2013-08-04,20,0,0,0,9,False
2013-08-05,20,0,0,0,12,False
2013-08-06,18,0,0,0,12,False
2013-08-07,19,0,0,0,13,False
2013-08-08,18,0,0,0,12,False
2013-08-09,16,0,0,0,12,False
2013-08-10,18,0,0,0,9,False
2013-08-11,18,0,0,0,9,False
2013-08-12,17,0,0,0,12,False
2013-08-13,18,0,0,0,12,False
2013-08-14,18,0,0,0,12,False
2013-08-15,19,0,0,0,12,False
2013-08-16,15,0,0,0,11,False
2013-08-17,19,0,0,0,11,False
2013-08-18,19,0,0,0,12,False
2013-08-19,17,0,0,0,16,False
2013-08-20,18,0,0,0,14,False
2013-08-21,15,0,0,0,15,False
2013-08-22,16,0,0,0,16,False
2013-08-23,17,0,0,0,16,False
2013-08-24,18,0,0,0,15,False
2013-08-25,19,0,0,0,17,False
2013-08-26,14,0,1,0,18,False
2013-08-27,16,0,0,0,18,False
2013-08-28,17,0,0,0,16,False
2013-08-29,16,0,0,0,15,False
2013-08-30,16,0,0,0,14,False
2013-08-31,17,0,0,0,12,False
2013-09-01,18,0,1,0,10,False
2013-09-02,17,0,0,0,14,False
2013-09-03,15,0,0,0,15,False
2013-09-04,16,0,0,0,14,False
2013-09-05,15,0,0,0,15,False
2013-09-06,14,0,0,0,13,False
2013-09-07,16,0,0,0,13,False
2013-09-08,16,0,0,0,15,False
2013-09-09,15,0,0,0,12,False
2013-09-10,17,0,1,0,14,False
2013-09-11,17,0,0,0,14,False
2013-09-12,16,0,1,0,13,False
2013-09-13,14,0,0,0,12,False
2013-09-14,16,0,0,0,10,False
2013-09-15,16,0,1,0,8,False
2013-09-16,16,0,1,0,14,False
2013-09-17,17,0,1,0,15,False
2013-09-18,16,0,0,0,12,False
2013-09-19,16,0,0,0,12,False
2013-09-20,13,0,0,0,12,False
2013-09-21,16,0,0,0,10,False
2013-09-22,15,0,0,0,9,False
2013-09-23,14,0,0,0,11,False
2013-09-24,15,0,1,0,12,False
2013-09-25,15,0,1,0,12,False
2013-09-26,15,0,1,0,12,False
2013-09-27,15,0,0,0,11,False
2013-09-28,18,0,0,0,9,False
2013-09-29,17,0,0,0,9,False
2013-09-30,15,0,0,0,10,False
2013-10-01,14,0,0,0,12,False
2013-10-02,14,0,1,0,48,False
2013-10-03,14,0,0,0,61,False
2013-10-04,14,0,0,0,19,False
2013-10-05,17,0,0,0,11,False
2013-10-06,17,0,1,0,9,False
2013-10-07,15,0,0,0,13,False
2013-10-08,16,0,0,0,14,False
2013-10-09,15,0,1,0,13,False
2013-10-10,15,0,0,0,19,False
2013-10-11,17,0,0,0,48,False
