date,advantage,affluence,affluent,afloat,allowance,isPartial
2016-04-20,82,0,2,1,13,False
2016-04-21,78,2,3,0,14,False
2016-04-22,67,1,2,0,10,False
2016-04-23,44,0,2,1,7,False
2016-04-24,47,0,2,0,9,False
2016-04-25,88,0,2,1,15,False
2016-04-26,83,1,3,1,14,False
2016-04-27,83,1,3,1,15,False
2016-04-28,85,0,4,0,12,False
2016-04-29,67,1,3,1,12,False
2016-04-30,49,0,1,0,8,False
2016-05-01,55,0,2,0,9,False
2016-05-02,83,1,3,0,12,False
2016-05-03,81,1,3,1,14,False
2016-05-04,85,1,3,0,11,False
2016-05-05,76,1,3,1,12,False
2016-05-06,74,1,2,1,12,False
2016-05-07,51,0,1,1,11,False
2016-05-08,43,0,1,0,9,False
2016-05-09,81,0,3,1,14,False
2016-05-10,77,1,3,1,15,False
2016-05-11,80,1,4,1,14,False
2016-05-12,83,1,3,0,11,False
2016-05-13,70,1,2,1,12,False
2016-05-14,48,1,1,1,9,False
2016-05-15,46,0,2,0,10,False
2016-05-16,82,1,3,1,12,False
2016-05-17,78,0,2,1,13,False
2016-05-18,76,0,2,0,12,False
2016-05-19,75,1,2,0,12,False
2016-05-20,71,1,2,1,10,False
2016-05-21,44,0,1,1,9,False
2016-05-22,53,0,2,0,9,False
2016-05-23,74,0,2,0,12,False
2016-05-24,79,1,2,0,12,False
2016-05-25,71,0,3,0,13,False
2016-05-26,78,0,2,0,11,False
2016-05-27,62,1,3,0,11,False
2016-05-28,52,1,2,0,11,False
2016-05-29,41,0,1,0,9,False
2016-05-30,50,1,2,0,10,False
2016-05-31,80,0,1,1,12,False
2016-06-01,79,1,1,1,13,False
2016-06-02,80,1,2,1,14,False
2016-06-03,66,0,2,1,11,False
2016-06-04,44,0,2,0,10,False
2016-06-05,43,1,1,0,9,False
2016-06-06,73,0,2,0,13,False
2016-06-07,73,0,2,0,13,False
2016-06-08,72,0,2,1,12,False
2016-06-09,72,1,2,1,13,False
2016-06-10,67,0,2,1,13,False
2016-06-11,46,1,1,1,12,False
2016-06-12,46,0,2,0,8,False
2016-06-13,66,0,2,1,11,False
2016-06-14,71,0,1,0,15,False
2016-06-15,69,1,2,1,13,False
2016-06-16,69,1,2,0,13,False
2016-06-17,64,1,1,1,14,False
2016-06-18,47,0,2,0,10,False
2016-06-19,43,0,2,1,10,False
2016-06-20,67,0,2,0,11,False
2016-06-21,68,0,2,1,15,False
2016-06-22,70,1,1,0,13,False
2016-06-23,75,0,2,0,12,False
2016-06-24,71,0,1,0,10,False
2016-06-25,55,0,1,0,11,False
2016-06-26,42,0,1,1,10,False
2016-06-27,68,1,2,1,12,False
2016-06-28,71,1,1,1,13,False
2016-06-29,76,0,1,1,13,False
2016-06-30,67,0,2,1,14,False
2016-07-01,61,0,1,0,13,False
2016-07-02,48,1,1,1,10,False
2016-07-03,43,0,1,0,9,False
2016-07-04,44,0,1,0,9,False
2016-07-05,64,0,2,0,10,False
2016-07-06,69,1,1,1,12,False
2016-07-07,78,1,1,0,12,False
2016-07-08,65,0,2,0,11,False
2016-07-09,42,0,1,1,8,False
2016-07-10,48,1,2,1,10,False
2016-07-11,75,0,1,0,9,False
2016-07-12,77,0,2,1,9,False
2016-07-13,70,0,2,0,12,False
2016-07-14,72,1,1,1,11,False
2016-07-15,70,0,1,0,11,False
2016-07-16,48,0,1,0,10,False
2016-07-17,44,0,1,0,9,False
2016-07-18,71,1,1,0,12,False
2016-07-19,72,0,1,1,14,False
2016-07-20,71,1,1,1,13,False
2016-07-21,74,1,2,0,13,False
2016-07-22,64,0,1,0,13,False
2016-07-23,45,1,1,1,6,False
