date,contribution,cooperative,donate,donation,economize,isPartial
2009-11-16,24,16,19,39,0,False
2009-11-17,22,24,22,30,0,False
2009-11-18,19,24,21,32,0,False
2009-11-19,22,17,17,30,0,False
2009-11-20,20,20,21,31,0,False
2009-11-21,11,11,17,23,0,False
2009-11-22,14,10,18,24,0,False
2009-11-23,17,19,24,29,0,False
2009-11-24,21,15,20,30,0,False
2009-11-25,16,15,16,22,0,False
2009-11-26,11,7,11,13,0,False
2009-11-27,8,13,17,19,0,False
2009-11-28,14,9,21,24,0,False
2009-11-29,11,12,19,29,0,False
2009-11-30,23,20,21,30,0,False
2009-12-01,25,20,24,38,0,False
2009-12-02,35,17,21,28,0,False
2009-12-03,23,19,21,32,0,False
2009-12-04,19,17,19,25,0,False
2009-12-05,11,11,18,20,0,False
2009-12-06,14,13,16,22,0,False
2009-12-07,23,23,19,31,0,False
2009-12-08,23,18,20,30,0,False
2009-12-09,23,17,15,30,0,False
2009-12-10,28,17,16,26,0,False
2009-12-11,22,17,20,23,0,False
2009-12-12,14,7,14,25,0,False
2009-12-13,12,11,17,25,0,False
2009-12-14,23,22,20,26,0,False
2009-12-15,30,17,16,30,0,False
2009-12-16,26,18,17,29,0,False
2009-12-17,27,17,12,28,0,False
2009-12-18,22,18,18,31,0,False
2009-12-19,11,8,22,22,0,False
2009-12-20,14,14,13,19,0,False
2009-12-21,25,14,20,28,0,False
2009-12-22,29,17,18,30,0,False
2009-12-23,23,11,22,30,0,False
2009-12-24,17,10,18,20,0,False
2009-12-25,10,3,11,12,0,False
2009-12-26,11,9,12,18,0,False
2009-12-27,14,7,13,19,0,False
2009-12-28,32,13,27,27,0,False
2009-12-29,34,16,21,38,0,False
2009-12-30,32,17,24,34,0,False
2009-12-31,35,12,23,34,0,False
2010-01-01,29,9,23,18,0,False
2010-01-02,22,10,18,21,0,False
2010-01-03,19,8,15,19,0,False
2010-01-04,46,19,25,33,0,False
2010-01-05,33,18,18,19,0,False
2010-01-06,27,21,19,24,0,False
2010-01-07,25,21,17,24,0,False
2010-01-08,22,22,19,26,0,False
2010-01-09,20,12,13,26,0,False
2010-01-10,16,11,12,17,0,False
2010-01-11,34,22,16,28,0,False
2010-01-12,31,18,18,28,0,False
2010-01-13,30,18,68,42,0,False
2010-01-14,25,18,94,63,0,False
2010-01-15,27,22,84,100,0,False
2010-01-16,20,11,65,89,0,False
2010-01-17,17,9,52,63,0,False
2010-01-18,22,15,40,45,0,False
2010-01-19,21,26,43,48,0,False
2010-01-20,21,19,34,48,0,False
2010-01-21,25,19,28,38,0,False
2010-01-22,31,24,32,37,0,False
2010-01-23,19,13,50,53,0,False
2010-01-24,20,10,33,27,0,False
2010-01-25,29,19,27,42,0,False
2010-01-26,23,23,24,38,0,False
2010-01-27,23,22,23,33,0,False
2010-01-28,31,21,24,32,0,False
2010-01-29,21,19,16,28,0,False
2010-01-30,19,12,24,29,0,False
2010-01-31,21,11,23,24,0,False
2010-02-01,27,21,24,32,0,False
2010-02-02,26,23,18,33,0,False
2010-02-03,21,19,18,30,0,False
2010-02-04,27,22,16,25,0,False
2010-02-05,22,19,17,24,0,False
2010-02-06,17,14,13,25,0,False
2010-02-07,15,11,16,24,0,False
2010-02-08,24,21,20,30,0,False
2010-02-09,22,20,19,23,0,False
2010-02-10,22,18,15,23,0,False
2010-02-11,20,18,11,22,0,False
2010-02-12,17,19,14,26,0,False
2010-02-13,14,8,20,25,0,False
2010-02-14,16,10,16,17,0,False
2010-02-15,24,17,16,27,0,False
2010-02-16,28,19,16,26,0,False
2010-02-17,24,19,16,27,0,False
2010-02-18,25,20,21,26,0,False
2010-02-19,21,15,14,23,0,False
2010-02-20,20,14,17,23,0,False
2010-02-21,18,13,15,28,0,False
2010-02-22,24,21,20,28,0,False
2010-02-23,23,24,16,29,0,False
2010-02-24,22,17,16,30,0,False
2010-02-25,20,19,17,29,0,False
2010-02-26,20,17,19,26,0,False
2010-02-27,21,11,17,24,0,False
2010-02-28,21,13,15,26,0,False
2010-03-01,27,19,19,28,0,False
2010-03-02,27,22,16,32,0,False
2010-03-03,26,20,17,27,0,False
2010-03-04,25,21,16,28,0,False
2010-03-05,21,19,16,25,0,False
2010-03-06,18,11,15,21,0,False
2010-03-07,20,10,20,26,0,False
2010-03-08,29,19,16,31,0,False
2010-03-09,28,18,18,27,0,False
2010-03-10,28,18,16,27,0,False
2010-03-11,26,19,19,26,0,False
2010-03-12,18,17,19,22,0,False
2010-03-13,21,14,12,26,0,False
2010-03-14,21,9,14,18,0,False
2010-03-15,26,24,16,29,0,False
2010-03-16,20,22,16,31,0,False
2010-03-17,32,18,17,27,0,False
2010-03-18,23,15,17,28,0,False
2010-03-19,21,21,17,25,0,False
2010-03-20,20,11,15,22,0,False
2010-03-21,18,16,17,23,0,False
2010-03-22,30,23,25,30,0,False
2010-03-23,30,23,17,26,0,False
2010-03-24,27,19,17,24,0,False
2010-03-25,27,15,15,26,0,False
2010-03-26,25,16,15,26,0,False
2010-03-27,21,11,11,22,0,False
2010-03-28,23,12,16,28,0,False
2010-03-29,32,19,14,27,0,False
2010-03-30,31,16,17,29,0,False
2010-03-31,28,19,22,30,0,False
2010-04-01,26,23,16,21,0,False
2010-04-02,25,16,13,23,0,False
2010-04-03,25,13,14,22,0,False
2010-04-04,15,7,15,20,0,False
2010-04-05,31,18,18,28,0,False
2010-04-06,24,19,19,26,0,False
2010-04-07,30,20,14,23,0,False
2010-04-08,31,20,12,32,0,False
2010-04-09,26,21,14,26,0,False
2010-04-10,27,13,17,21,0,False
2010-04-11,25,13,15,29,0,False
2010-04-12,41,21,17,26,0,False
2010-04-13,40,21,19,34,0,False
2010-04-14,41,20,19,31,0,False
2010-04-15,40,17,19,25,0,False
2010-04-16,24,18,16,26,0,False
2010-04-17,9,11,17,23,0,False
2010-04-18,11,11,16,22,0,False
2010-04-19,21,18,18,28,0,False
2010-04-20,20,22,18,27,0,False
