date,boom,breadwinner,buy,capitalize,charitable,isPartial
2009-12-20,2,0,57,0,0,False
2009-12-21,1,0,53,0,0,False
2009-12-22,1,0,55,0,0,False
2009-12-23,1,0,54,0,0,False
2009-12-24,1,0,53,0,0,False
2009-12-25,1,0,50,0,0,False
2009-12-26,1,0,73,0,0,False
2009-12-27,1,0,61,0,0,False
2009-12-28,1,0,49,0,0,False
2009-12-29,2,0,46,0,0,False
2009-12-30,1,0,44,0,0,False
2009-12-31,2,0,44,0,0,False
2010-01-01,2,0,47,0,0,False
2010-01-02,2,0,49,0,0,False
2010-01-03,2,0,47,0,0,False
2010-01-04,1,0,36,0,0,False
2010-01-05,1,0,36,0,0,False
2010-01-06,1,0,34,0,0,False
2010-01-07,1,0,34,0,0,False
2010-01-08,2,0,33,0,0,False
2010-01-09,2,0,43,0,0,False
2010-01-10,2,0,45,0,0,False
2010-01-11,1,0,36,0,0,False
2010-01-12,2,0,33,0,0,False
2010-01-13,1,0,31,0,1,False
2010-01-14,2,0,30,0,0,False
2010-01-15,2,0,32,0,0,False
2010-01-16,2,0,39,0,0,False
2010-01-17,1,0,42,0,0,False
2010-01-18,2,0,35,0,0,False
2010-01-19,1,0,30,0,0,False
2010-01-20,1,0,31,0,0,False
2010-01-21,1,0,32,0,0,False
2010-01-22,1,0,32,0,1,False
2010-01-23,2,0,39,0,0,False
2010-01-24,2,0,42,0,0,False
2010-01-25,1,0,32,0,1,False
2010-01-26,1,0,33,0,1,False
2010-01-27,1,0,32,0,1,False
2010-01-28,1,0,30,0,0,False
2010-01-29,1,0,31,0,0,False
2010-01-30,2,0,40,0,0,False
2010-01-31,2,0,43,0,0,False
2010-02-01,1,0,34,0,0,False
2010-02-02,1,0,31,0,0,False
2010-02-03,1,0,30,0,1,False
2010-02-04,1,0,33,0,0,False
2010-02-05,1,0,34,0,0,False
2010-02-06,2,0,37,0,0,False
2010-02-07,2,0,40,0,0,False
2010-02-08,1,0,33,0,0,False
2010-02-09,1,0,31,0,1,False
2010-02-10,1,0,31,0,0,False
2010-02-11,2,0,31,0,0,False
2010-02-12,1,0,34,0,0,False
2010-02-13,2,0,41,0,0,False
2010-02-14,2,0,42,0,0,False
2010-02-15,1,0,36,0,0,False
2010-02-16,1,0,32,0,0,False
2010-02-17,1,0,31,0,0,False
2010-02-18,1,0,31,0,0,False
2010-02-19,1,0,32,0,0,False
2010-02-20,2,0,40,0,0,False
2010-02-21,2,0,41,0,1,False
2010-02-22,2,0,32,0,0,False
2010-02-23,2,0,30,0,0,False
2010-02-24,1,0,30,0,0,False
2010-02-25,2,0,31,0,0,False
2010-02-26,1,0,31,0,0,False
2010-02-27,2,0,38,0,0,False
2010-02-28,1,0,40,0,0,False
2010-03-01,1,0,32,0,0,False
2010-03-02,1,0,31,0,1,False
2010-03-03,2,0,30,0,0,False
2010-03-04,1,0,30,0,0,False
2010-03-05,2,0,31,0,0,False
2010-03-06,2,0,38,0,0,False
2010-03-07,1,0,39,0,0,False
2010-03-08,1,0,32,0,0,False
2010-03-09,2,0,31,0,0,False
2010-03-10,2,0,29,0,0,False
2010-03-11,2,0,31,0,1,False
2010-03-12,2,0,30,0,0,False
2010-03-13,2,0,39,0,0,False
2010-03-14,2,0,39,0,0,False
2010-03-15,1,0,32,0,0,False
2010-03-16,1,0,30,0,0,False
2010-03-17,1,0,29,0,1,False
2010-03-18,1,0,30,0,0,False
2010-03-19,1,0,32,0,0,False
2010-03-20,1,0,37,0,0,False
2010-03-21,1,0,38,0,0,False
2010-03-22,1,0,31,0,1,False
2010-03-23,1,0,31,0,1,False
2010-03-24,1,0,31,0,0,False
2010-03-25,1,0,30,0,0,False
2010-03-26,2,0,31,0,0,False
2010-03-27,2,0,36,0,0,False
2010-03-28,1,0,37,0,0,False
2010-03-29,2,0,32,0,0,False
2010-03-30,2,0,32,0,0,False
2010-03-31,2,0,30,0,0,False
2010-04-01,1,0,30,0,0,False
2010-04-02,2,0,33,0,0,False
2010-04-03,2,0,37,0,0,False
2010-04-04,2,0,37,0,0,False
2010-04-05,1,0,31,0,0,False
2010-04-06,1,0,31,0,1,False
2010-04-07,1,0,31,0,1,False
2010-04-08,1,0,29,0,0,False
2010-04-09,1,0,31,0,0,False
2010-04-10,2,0,36,0,0,False
2010-04-11,2,0,38,0,0,False
2010-04-12,1,0,31,0,0,False
2010-04-13,1,0,31,0,0,False
2010-04-14,1,0,29,0,1,False
2010-04-15,1,0,30,0,1,False
2010-04-16,2,0,30,0,0,False
2010-04-17,2,0,37,0,0,False
2010-04-18,2,0,38,0,0,False
2010-04-19,1,0,31,0,0,False
2010-04-20,2,0,30,0,0,False
