date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2013-04-10,14,1,5,69,1,False
2013-04-11,14,1,6,66,2,False
2013-04-12,20,1,4,72,1,False
2013-04-13,19,1,4,52,1,False
2013-04-14,18,1,6,50,2,False
2013-04-15,17,1,4,67,1,False
2013-04-16,14,1,7,70,1,False
2013-04-17,15,2,5,68,2,False
2013-04-18,14,2,7,76,1,False
2013-04-19,12,1,6,60,2,False
2013-04-20,17,0,4,46,2,False
2013-04-21,14,1,2,42,1,False
2013-04-22,15,2,6,74,2,False
2013-04-23,13,1,7,78,2,False
2013-04-24,16,0,7,77,2,False
2013-04-25,17,2,7,70,1,False
2013-04-26,15,1,5,63,1,False
2013-04-27,20,0,3,49,1,False
2013-04-28,11,1,3,52,2,False
2013-04-29,14,2,6,72,2,False
2013-04-30,15,1,6,71,1,False
2013-05-01,17,1,7,66,2,False
2013-05-02,14,2,6,63,1,False
2013-05-03,15,1,7,70,1,False
2013-05-04,18,1,4,56,1,False
2013-05-05,16,1,3,46,1,False
2013-05-06,14,1,7,73,2,False
2013-05-07,14,2,7,70,1,False
2013-05-08,16,2,5,73,2,False
2013-05-09,12,2,7,65,2,False
2013-05-10,12,1,5,58,1,False
2013-05-11,15,1,2,43,1,False
2013-05-12,15,1,3,40,1,False
2013-05-13,17,0,6,66,2,False
2013-05-14,15,1,6,64,2,False
2013-05-15,16,1,7,65,1,False
2013-05-16,13,1,6,62,2,False
2013-05-17,16,1,5,57,1,False
2013-05-18,18,1,3,44,1,False
2013-05-19,17,1,2,44,1,False
2013-05-20,14,1,4,60,2,False
2013-05-21,10,1,8,58,2,False
2013-05-22,13,1,5,67,1,False
2013-05-23,15,1,6,63,2,False
2013-05-24,15,2,3,63,1,False
2013-05-25,14,0,2,53,0,False
2013-05-26,16,1,2,41,1,False
2013-05-27,12,0,2,45,1,False
2013-05-28,12,0,6,66,2,False
2013-05-29,14,1,6,75,2,False
2013-05-30,14,1,6,100,2,False
2013-05-31,15,1,7,68,1,False
2013-06-01,15,0,4,46,1,False
2013-06-02,13,0,3,41,1,False
2013-06-03,13,1,7,61,1,False
2013-06-04,13,0,6,72,2,False
2013-06-05,11,0,7,64,1,False
2013-06-06,13,0,6,58,1,False
2013-06-07,14,0,6,54,1,False
2013-06-08,17,0,4,42,0,False
2013-06-09,16,0,3,43,1,False
2013-06-10,15,0,7,59,1,False
2013-06-11,15,1,7,56,1,False
2013-06-12,14,0,5,59,0,False
2013-06-13,14,1,6,63,1,False
2013-06-14,14,1,5,54,1,False
2013-06-15,15,0,3,39,1,False
2013-06-16,11,0,2,39,1,False
2013-06-17,16,1,5,58,1,False
2013-06-18,17,0,8,61,1,False
2013-06-19,13,1,6,62,1,False
2013-06-20,13,0,5,68,1,False
2013-06-21,11,1,6,62,1,False
2013-06-22,14,0,2,41,2,False
2013-06-23,15,0,4,41,0,False
2013-06-24,14,1,7,56,1,False
2013-06-25,12,1,7,62,2,False
2013-06-26,15,1,5,64,1,False
2013-06-27,10,2,6,57,1,False
2013-06-28,15,1,3,58,1,False
2013-06-29,19,1,3,40,1,False
2013-06-30,13,1,2,39,1,False
2013-07-01,14,1,7,60,1,False
2013-07-02,13,1,5,61,1,False
2013-07-03,13,1,6,61,1,False
2013-07-04,11,1,2,43,1,False
2013-07-05,13,1,6,47,1,False
2013-07-06,15,0,2,58,2,False
2013-07-07,15,0,2,52,1,False
2013-07-08,17,0,8,59,2,False
2013-07-09,13,1,8,58,1,False
2013-07-10,17,1,7,59,1,False
2013-07-11,13,0,7,58,1,False
2013-07-12,12,1,7,59,0,False
2013-07-13,17,1,2,43,1,False
2013-07-14,12,1,5,36,2,False
2013-07-15,16,1,5,58,1,False
2013-07-16,15,0,6,61,1,False
2013-07-17,16,2,7,57,1,False
2013-07-18,14,1,6,70,1,False
2013-07-19,16,1,8,53,1,False
2013-07-20,14,2,3,41,1,False
2013-07-21,11,1,4,42,2,False
2013-07-22,11,1,9,60,1,False
2013-07-23,15,1,7,68,1,False
2013-07-24,15,2,6,59,0,False
2013-07-25,17,1,7,56,1,False
2013-07-26,16,0,5,61,1,False
2013-07-27,13,0,3,40,0,False
2013-07-28,17,1,3,45,2,False
2013-07-29,14,0,6,68,1,False
2013-07-30,16,1,7,59,1,False
2013-07-31,16,0,6,61,1,False
2013-08-01,13,1,4,60,1,False
2013-08-02,14,1,6,53,0,False
2013-08-03,15,2,4,45,1,False
2013-08-04,16,1,3,45,1,False
2013-08-05,15,1,7,60,1,False
2013-08-06,14,0,7,61,1,False
2013-08-07,17,1,7,68,1,False
2013-08-08,14,1,6,61,1,False
2013-08-09,14,1,6,54,1,False
2013-08-10,16,1,3,39,2,False
2013-08-11,14,1,3,38,1,False
2013-08-12,14,0,6,57,1,False
2013-08-13,17,1,5,56,1,False
2013-08-14,10,1,6,62,1,False
2013-08-15,17,1,7,59,1,False
2013-08-16,13,0,8,56,2,False
2013-08-17,10,1,3,37,1,False
2013-08-18,14,1,2,45,1,False
2013-08-19,13,1,7,57,1,False
2013-08-20,14,1,7,65,1,False
2013-08-21,14,1,7,64,2,False
2013-08-22,13,2,6,66,2,False
2013-08-23,16,1,6,56,1,False
2013-08-24,14,1,3,41,1,False
2013-08-25,15,1,2,39,1,False
2013-08-26,13,1,6,61,1,False
2013-08-27,13,1,6,73,1,False
2013-08-28,13,1,6,62,2,False
2013-08-29,15,1,8,60,1,False
2013-08-30,14,1,5,59,1,False
2013-08-31,14,1,1,39,2,False
2013-09-01,18,1,2,38,1,False
2013-09-02,16,0,2,51,1,False
2013-09-03,17,1,6,61,2,False
2013-09-04,14,1,6,70,1,False
2013-09-05,12,1,6,73,2,False
2013-09-06,14,1,6,71,1,False
2013-09-07,13,1,4,49,1,False
2013-09-08,13,1,4,53,2,False
2013-09-09,14,1,8,68,2,False
2013-09-10,15,2,7,68,3,False
2013-09-11,12,2,5,67,2,False
2013-09-12,15,2,5,72,3,False
2013-09-13,14,1,4,69,2,False
2013-09-14,12,1,2,47,0,False
2013-09-15,11,1,2,50,2,False
2013-09-16,15,1,4,70,2,False
2013-09-17,13,2,6,77,4,False
2013-09-18,15,2,3,69,2,False
2013-09-19,12,1,6,72,2,False
2013-09-20,15,2,6,71,1,False
2013-09-21,13,2,3,51,1,False
2013-09-22,14,3,4,54,2,False
2013-09-23,12,2,5,80,2,False
2013-09-24,13,1,8,76,3,False
2013-09-25,16,1,6,77,2,False
2013-09-26,14,3,8,75,2,False
2013-09-27,15,1,6,70,1,False
2013-09-28,15,1,4,51,2,False
2013-09-29,13,1,3,48,2,False
2013-09-30,15,3,10,79,3,False
2013-10-01,11,1,7,87,3,False
2013-10-02,15,2,7,77,2,False
2013-10-03,16,1,6,79,2,False
2013-10-04,15,2,5,70,2,False
2013-10-05,16,3,4,48,1,False
2013-10-06,16,2,2,57,1,False
2013-10-07,18,2,7,77,1,False
2013-10-08,14,3,6,79,2,False
2013-10-09,14,3,7,80,2,False
2013-10-10,14,1,7,78,3,False
2013-10-11,16,2,8,66,1,False
