date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2009-10-01,5,0,0,0,56,False
2009-10-02,6,0,1,0,69,False
2009-10-03,5,0,0,1,65,False
2009-10-04,3,1,0,2,56,False
2009-10-05,6,0,0,1,58,False
2009-10-06,3,0,0,0,65,False
2009-10-07,2,0,0,1,57,False
2009-10-08,5,0,0,0,62,False
2009-10-09,5,1,0,0,57,False
2009-10-10,1,1,0,1,65,False
2009-10-11,3,1,0,0,59,False
2009-10-12,5,1,0,0,61,False
2009-10-13,4,1,0,1,62,False
2009-10-14,6,1,1,0,63,False
2009-10-15,1,0,1,0,59,False
2009-10-16,3,1,0,0,62,False
2009-10-17,5,0,0,0,65,False
2009-10-18,5,0,0,1,71,False
2009-10-19,6,0,0,1,57,False
2009-10-20,1,0,0,0,53,False
2009-10-21,4,2,0,0,59,False
2009-10-22,5,1,0,0,76,False
2009-10-23,1,1,0,0,51,False
2009-10-24,2,1,0,0,69,False
2009-10-25,5,2,0,0,65,False
2009-10-26,3,1,0,1,56,False
2009-10-27,4,0,0,0,61,False
2009-10-28,7,1,0,0,55,False
2009-10-29,4,0,0,0,68,False
2009-10-30,3,0,0,0,61,False
2009-10-31,2,0,0,1,55,False
2009-11-01,5,1,0,0,61,False
2009-11-02,3,0,0,1,59,False
2009-11-03,4,1,0,1,69,False
2009-11-04,3,0,0,1,74,False
2009-11-05,5,1,0,0,66,False
2009-11-06,3,0,0,0,78,False
2009-11-07,1,0,0,0,70,False
2009-11-08,1,0,0,0,75,False
2009-11-09,2,1,0,0,64,False
2009-11-10,4,1,0,1,68,False
2009-11-11,4,0,0,0,67,False
2009-11-12,6,1,0,0,74,False
2009-11-13,4,1,0,1,60,False
2009-11-14,6,0,0,1,83,False
2009-11-15,4,1,0,2,73,False
2009-11-16,2,1,0,0,57,False
2009-11-17,2,1,0,0,66,False
2009-11-18,4,1,0,0,69,False
2009-11-19,4,0,0,1,58,False
2009-11-20,5,1,0,1,70,False
2009-11-21,2,0,0,1,70,False
2009-11-22,6,0,0,0,55,False
2009-11-23,2,1,0,1,69,False
2009-11-24,3,1,0,1,61,False
2009-11-25,3,1,0,1,57,False
2009-11-26,3,0,1,0,69,False
2009-11-27,2,1,1,0,60,False
2009-11-28,2,0,1,0,67,False
2009-11-29,5,0,0,1,73,False
2009-11-30,4,1,0,0,61,False
2009-12-01,4,1,0,1,64,False
2009-12-02,5,0,0,0,68,False
2009-12-03,4,0,0,1,68,False
2009-12-04,3,1,0,0,65,False
2009-12-05,2,0,1,0,64,False
2009-12-06,1,0,0,1,70,False
2009-12-07,4,0,0,1,65,False
2009-12-08,4,1,0,0,65,False
2009-12-09,6,1,0,0,70,False
2009-12-10,8,1,0,1,82,False
2009-12-11,6,0,0,0,70,False
2009-12-12,2,0,0,0,78,False
2009-12-13,2,0,0,0,76,False
2009-12-14,5,1,0,1,77,False
2009-12-15,3,0,1,1,84,False
2009-12-16,6,1,0,1,83,False
2009-12-17,5,1,0,0,86,False
2009-12-18,1,0,0,1,80,False
2009-12-19,3,1,0,0,73,False
2009-12-20,2,0,0,1,55,False
2009-12-21,5,0,0,1,73,False
2009-12-22,6,1,0,0,78,False
2009-12-23,2,1,0,0,82,False
2009-12-24,2,0,0,0,63,False
2009-12-25,0,0,1,0,77,False
2009-12-26,2,0,0,0,68,False
2009-12-27,1,1,0,1,73,False
2009-12-28,3,1,0,0,81,False
2009-12-29,2,1,0,0,68,False
2009-12-30,2,0,0,1,74,False
2009-12-31,2,2,0,1,68,False
2010-01-01,1,0,0,0,75,False
2010-01-02,3,1,0,0,85,False
2010-01-03,4,0,0,0,67,False
2010-01-04,3,1,0,1,80,False
2010-01-05,1,0,0,1,74,False
2010-01-06,4,0,0,0,67,False
2010-01-07,5,1,0,0,67,False
2010-01-08,3,0,0,1,66,False
2010-01-09,2,0,0,0,76,False
2010-01-10,1,0,0,2,80,False
2010-01-11,2,0,0,0,77,False
2010-01-12,4,1,0,1,78,False
2010-01-13,4,1,0,1,72,False
2010-01-14,3,0,0,0,74,False
2010-01-15,4,0,0,1,73,False
2010-01-16,3,0,0,0,74,False
2010-01-17,0,0,0,0,75,False
2010-01-18,3,0,1,0,67,False
2010-01-19,3,1,0,2,62,False
2010-01-20,5,1,1,0,73,False
2010-01-21,1,1,0,1,77,False
2010-01-22,2,0,0,1,68,False
2010-01-23,1,0,1,0,66,False
2010-01-24,4,0,0,0,73,False
2010-01-25,5,1,0,0,72,False
2010-01-26,5,1,0,0,88,False
2010-01-27,5,1,0,0,74,False
2010-01-28,5,1,1,1,95,False
2010-01-29,4,1,0,0,85,False
2010-01-30,1,0,1,0,77,False
2010-01-31,1,0,1,0,85,False
2010-02-01,5,1,0,0,77,False
2010-02-02,3,1,0,1,77,False
2010-02-03,3,0,0,1,82,False
2010-02-04,5,0,0,1,84,False
2010-02-05,4,1,1,0,86,False
2010-02-06,4,0,0,2,100,False
2010-02-07,3,0,1,0,79,False
2010-02-08,3,1,0,0,76,False
2010-02-09,3,1,0,0,86,False
2010-02-10,4,1,0,0,67,False
2010-02-11,2,0,0,0,60,False
2010-02-12,4,0,0,1,68,False
2010-02-13,3,0,0,1,76,False
2010-02-14,1,0,0,0,80,False
2010-02-15,2,0,0,1,66,False
2010-02-16,6,0,0,1,70,False
2010-02-17,3,1,0,0,80,False
2010-02-18,2,0,1,0,63,False
2010-02-19,2,0,0,1,63,False
2010-02-20,4,0,0,0,71,False
2010-02-21,3,0,0,1,90,False
2010-02-22,4,0,0,0,65,False
2010-02-23,3,0,0,2,68,False
2010-02-24,3,1,0,0,59,False
2010-02-25,2,0,0,0,72,False
2010-02-26,7,0,0,0,78,False
2010-02-27,2,0,0,0,83,False
2010-02-28,3,1,0,0,67,False
2010-03-01,7,1,0,1,77,False
2010-03-02,2,1,0,1,73,False
2010-03-03,7,1,0,0,85,False
2010-03-04,2,1,1,0,77,False
2010-03-05,2,0,0,0,73,False
2010-03-06,4,0,0,0,70,False
2010-03-07,4,1,1,0,69,False
2010-03-08,5,1,0,1,58,False
2010-03-09,5,0,0,1,78,False
2010-03-10,8,0,0,1,63,False
2010-03-11,1,1,0,1,87,False
2010-03-12,2,1,0,1,83,False
2010-03-13,5,0,0,0,83,False
2010-03-14,5,1,0,0,71,False
2010-03-15,3,0,0,0,64,False
2010-03-16,4,1,1,0,75,False
2010-03-17,4,0,0,1,66,False
2010-03-18,3,0,0,1,73,False
2010-03-19,0,0,0,0,74,False
2010-03-20,2,2,0,0,67,False
2010-03-21,2,1,0,1,65,False
2010-03-22,5,0,0,1,76,False
2010-03-23,6,0,0,0,69,False
2010-03-24,4,1,0,0,65,False
2010-03-25,8,1,0,0,61,False
2010-03-26,5,1,0,0,71,False
2010-03-27,3,0,0,1,86,False
2010-03-28,1,0,0,0,69,False
2010-03-29,3,0,1,0,80,False
2010-03-30,1,1,0,2,59,False
2010-03-31,5,1,1,2,67,False
2010-04-01,1,1,0,1,63,False
2010-04-02,5,1,0,0,73,False
2010-04-03,5,0,0,0,77,False
2010-04-04,1,1,0,0,62,False
2010-04-05,5,1,0,0,65,False
2010-04-06,2,0,0,0,73,False
2010-04-07,5,0,0,1,64,False
2010-04-08,2,0,0,1,53,False
2010-04-09,2,0,0,0,66,False
2010-04-10,4,1,0,0,64,False
2010-04-11,5,0,0,1,68,False
2010-04-12,4,0,0,0,52,False
2010-04-13,4,0,0,1,64,False
2010-04-14,4,0,0,1,56,False
2010-04-15,3,0,0,0,56,False
2010-04-16,4,0,0,1,89,False
2010-04-17,2,0,0,0,81,False
2010-04-18,2,0,0,0,76,False
2010-04-19,5,1,0,1,54,False
2010-04-20,2,1,0,2,64,False
