date,squander,tariff,underworld,uneconomical,unemployed
2011-11-22,0.0,50.0706561053,52.5924525383,0.0,48.4604743936
2011-11-23,0.0,20.0282624421,52.5924525383,0.0,36.3453557952
2011-11-24,0.0,10.0141312211,61.3578612946,0.0,12.1151185984
2011-11-25,0.0,10.0141312211,61.3578612946,0.0,24.2302371968
2011-11-26,0.0,20.0282624421,70.123270051,0.0,48.4604743936
2011-11-27,0.0,20.0282624421,78.8886788074,0.0,24.2302371968
2011-11-28,0.0,50.0706561053,43.8270437819,0.0,48.4604743936
2011-11-29,0.0,30.0423936632,43.8270437819,0.0,48.4604743936
2011-11-30,0.0,50.0706561053,43.8270437819,0.0,48.4604743936
2011-12-01,0.0,50.0706561053,70.123270051,0.0,48.4604743936
2011-12-02,0.0,50.0706561053,70.123270051,0.0,48.4604743936
2011-12-03,0.0,10.0141312211,61.3578612946,0.0,12.1151185984
2011-12-04,0.0,20.0282624421,87.6540875638,0.0,36.3453557952
2011-12-05,0.0,40.0565248843,78.8886788074,0.0,36.3453557952
2011-12-06,0.0,40.0565248843,61.3578612946,0.0,48.4604743936
2011-12-07,0.0,50.0706561053,70.123270051,0.0,48.4604743936
2011-12-08,0.0,50.0706561053,61.3578612946,0.0,48.4604743936
2011-12-09,0.0,50.0706561053,52.5924525383,0.0,36.3453557952
2011-12-10,0.0,10.0141312211,105.184905077,0.0,24.2302371968
2011-12-11,0.0,30.0423936632,70.123270051,0.0,24.2302371968
2011-12-12,0.0,60.0847873264,78.8886788074,0.0,48.4604743936
2011-12-13,0.0,50.0706561053,87.6540875638,0.0,36.3453557952
2011-12-14,0.0,70.0989185475,131.481131346,0.0,48.4604743936
2011-12-15,0.0,40.0565248843,70.123270051,0.0,36.3453557952
2011-12-16,0.0,50.0706561053,61.3578612946,0.0,48.4604743936
2011-12-17,0.0,10.0141312211,78.8886788074,0.0,36.3453557952
2011-12-18,0.0,10.0141312211,105.184905077,0.0,36.3453557952
2011-12-19,0.0,20.0282624421,87.6540875638,0.0,48.4604743936
2011-12-20,0.0,30.0423936632,78.8886788074,0.0,36.3453557952
2011-12-21,0.0,20.0282624421,96.4194963202,0.0,24.2302371968
2011-12-22,0.0,30.0423936632,122.715722589,0.0,60.575592992
2011-12-23,0.0,10.0141312211,140.246540102,0.0,36.3453557952
2011-12-24,0.0,10.0141312211,122.715722589,0.0,24.2302371968
2011-12-25,0.0,0.0,175.308175128,0.0,12.1151185984
2011-12-26,0.0,10.0141312211,184.073583884,0.0,24.2302371968
2011-12-27,0.0,10.0141312211,131.481131346,0.0,36.3453557952
2011-12-28,0.0,10.0141312211,131.481131346,0.0,24.2302371968
2011-12-29,0.0,20.0282624421,149.011948858,0.0,24.2302371968
2011-12-30,0.0,30.0423936632,105.184905077,0.0,24.2302371968
2011-12-31,0.0,10.0141312211,131.481131346,0.0,24.2302371968
2012-01-01,0.0,20.0282624421,201.604401397,0.0,24.2302371968
2012-01-02,0.0,10.0141312211,175.308175128,0.0,48.4604743936
2012-01-03,0.0,40.0565248843,184.073583884,0.0,36.3453557952
2012-01-04,0.0,30.0423936632,184.073583884,0.0,48.4604743936
2012-01-05,0.0,40.0565248843,131.481131346,0.0,36.3453557952
2012-01-06,0.0,20.0282624421,140.246540102,0.0,36.3453557952
2012-01-07,0.0,10.0141312211,192.83899264,0.0,36.3453557952
2012-01-08,0.0,10.0141312211,254.196853935,0.0,24.2302371968
2012-01-09,0.0,30.0423936632,175.308175128,0.0,36.3453557952
2012-01-10,0.0,40.0565248843,166.542766371,0.0,36.3453557952
2012-01-11,0.0,40.0565248843,166.542766371,0.0,36.3453557952
2012-01-12,0.0,40.0565248843,280.493080204,0.0,60.575592992
2012-01-13,0.0,20.0282624421,175.308175128,0.0,24.2302371968
2012-01-14,0.0,10.0141312211,236.666036422,0.0,36.3453557952
2012-01-15,0.0,10.0141312211,289.25848896,0.0,24.2302371968
2012-01-16,0.0,40.0565248843,254.196853935,0.0,36.3453557952
2012-01-17,0.0,50.0706561053,227.900627666,0.0,48.4604743936
2012-01-18,0.0,40.0565248843,254.196853935,0.0,60.575592992
2012-01-19,0.0,40.0565248843,262.962262691,0.0,48.4604743936
2012-01-20,0.0,50.0706561053,604.81320419,0.0,36.3453557952
2012-01-21,0.0,10.0141312211,841.479240612,0.0,36.3453557952
2012-01-22,0.0,10.0141312211,876.540875638,0.0,24.2302371968
2012-01-23,0.0,40.0565248843,560.986160408,0.0,36.3453557952
2012-01-24,0.0,40.0565248843,315.55471523,0.0,48.4604743936
2012-01-25,0.0,40.0565248843,219.135218909,0.0,48.4604743936
2012-01-26,0.0,50.0706561053,236.666036422,0.0,48.4604743936
2012-01-27,0.0,50.0706561053,324.320123986,0.0,36.3453557952
2012-01-28,0.0,10.0141312211,420.739620306,0.0,36.3453557952
2012-01-29,0.0,20.0282624421,411.97421155,0.0,36.3453557952
2012-01-30,0.0,50.0706561053,289.25848896,0.0,48.4604743936
2012-01-31,0.0,40.0565248843,210.369810153,0.0,36.3453557952
2012-02-01,0.0,50.0706561053,175.308175128,0.0,60.575592992
2012-02-02,0.0,40.0565248843,131.481131346,0.0,48.4604743936
2012-02-03,0.0,50.0706561053,166.542766371,0.0,48.4604743936
2012-02-04,0.0,20.0282624421,236.666036422,0.0,36.3453557952
2012-02-05,0.0,20.0282624421,324.320123986,0.0,36.3453557952
2012-02-06,0.0,30.0423936632,175.308175128,0.0,48.4604743936
2012-02-07,0.0,50.0706561053,122.715722589,0.0,48.4604743936
2012-02-08,0.0,40.0565248843,113.950313833,0.0,36.3453557952
2012-02-09,0.0,60.0847873264,105.184905077,0.0,36.3453557952
2012-02-10,0.0,50.0706561053,105.184905077,0.0,36.3453557952
2012-02-11,0.0,20.0282624421,175.308175128,0.0,24.2302371968
2012-02-12,0.0,20.0282624421,157.777357615,0.0,36.3453557952
2012-02-13,0.0,50.0706561053,105.184905077,0.0,48.4604743936
2012-02-14,0.0,40.0565248843,105.184905077,0.0,24.2302371968
2012-02-15,0.0,50.0706561053,149.011948858,0.0,48.4604743936
2012-02-16,0.0,50.0706561053,122.715722589,0.0,60.575592992
2012-02-17,0.0,60.0847873264,166.542766371,0.0,48.4604743936
2012-02-18,0.0,10.0141312211,192.83899264,0.0,36.3453557952
2012-02-19,0.0,10.0141312211,192.83899264,0.0,36.3453557952
2012-02-20,0.0,30.0423936632,131.481131346,0.0,48.4604743936
2012-02-21,0.0,50.0706561053,96.4194963202,0.0,36.3453557952
2012-02-22,0.0,50.0706561053,131.481131346,0.0,36.3453557952
2012-02-23,0.0,50.0706561053,105.184905077,0.0,36.3453557952
2012-02-24,0.0,30.0423936632,87.6540875638,0.0,36.3453557952
2012-02-25,0.0,20.0282624421,131.481131346,0.0,36.3453557952
2012-02-26,0.0,20.0282624421,140.246540102,0.0,24.2302371968
2012-02-27,0.0,40.0565248843,87.6540875638,0.0,36.3453557952
2012-02-28,0.0,40.0565248843,87.6540875638,0.0,36.3453557952
2012-02-29,0.0,40.0565248843,96.4194963202,0.0,36.3453557952
2012-03-01,0.0,50.0706561053,78.8886788074,0.0,48.4604743936
2012-03-02,0.0,30.0423936632,78.8886788074,0.0,36.3453557952
2012-03-03,0.0,20.0282624421,131.481131346,0.0,24.2302371968
2012-03-04,0.0,10.0141312211,157.777357615,0.0,36.3453557952
2012-03-05,0.0,40.0565248843,96.4194963202,0.0,24.2302371968
2012-03-06,0.0,50.0706561053,70.123270051,0.0,48.4604743936
2012-03-07,0.0,40.0565248843,70.123270051,0.0,48.4604743936
2012-03-08,0.0,40.0565248843,70.123270051,0.0,36.3453557952
2012-03-09,0.0,30.0423936632,70.123270051,0.0,36.3453557952
2012-03-10,0.0,10.0141312211,105.184905077,0.0,36.3453557952
2012-03-11,0.0,20.0282624421,105.184905077,0.0,36.3453557952
2012-03-12,0.0,40.0565248843,87.6540875638,0.0,36.3453557952
2012-03-13,0.0,40.0565248843,70.123270051,0.0,48.4604743936
2012-03-14,0.0,40.0565248843,61.3578612946,0.0,48.4604743936
2012-03-15,0.0,50.0706561053,61.3578612946,0.0,24.2302371968
2012-03-16,0.0,20.0282624421,78.8886788074,0.0,36.3453557952
2012-03-17,0.0,10.0141312211,96.4194963202,0.0,24.2302371968
2012-03-18,0.0,20.0282624421,105.184905077,0.0,12.1151185984
2012-03-19,0.0,40.0565248843,61.3578612946,0.0,36.3453557952
2012-03-20,0.0,40.0565248843,78.8886788074,0.0,36.3453557952
2012-03-21,0.0,40.0565248843,52.5924525383,0.0,48.4604743936
2012-03-22,0.0,40.0565248843,70.123270051,0.0,24.2302371968
2012-03-23,0.0,40.0565248843,70.123270051,0.0,48.4604743936
2012-03-24,0.0,10.0141312211,96.4194963202,0.0,24.2302371968
2012-03-25,0.0,10.0141312211,149.011948858,0.0,24.2302371968
2012-03-26,0.0,40.0565248843,78.8886788074,0.0,36.3453557952
2012-03-27,0.0,40.0565248843,70.123270051,0.0,36.3453557952
2012-03-28,0.0,40.0565248843,70.123270051,0.0,36.3453557952
2012-03-29,0.0,50.0706561053,70.123270051,0.0,24.2302371968
2012-03-30,0.0,30.0423936632,61.3578612946,0.0,36.3453557952
2012-03-31,0.0,20.0282624421,78.8886788074,0.0,12.1151185984
2012-04-01,0.0,10.0141312211,96.4194963202,0.0,24.2302371968
2012-04-02,0.0,40.0565248843,61.3578612946,0.0,36.3453557952
2012-04-03,0.0,50.0706561053,52.5924525383,0.0,24.2302371968
2012-04-04,0.0,50.0706561053,61.3578612946,0.0,36.3453557952
2012-04-05,0.0,40.0565248843,35.0616350255,0.0,36.3453557952
2012-04-06,0.0,20.0282624421,61.3578612946,0.0,36.3453557952
2012-04-07,0.0,10.0141312211,70.123270051,0.0,24.2302371968
2012-04-08,0.0,10.0141312211,87.6540875638,0.0,24.2302371968
2012-04-09,0.0,40.0565248843,70.123270051,0.0,36.3453557952
2012-04-10,0.0,40.0565248843,43.8270437819,0.0,36.3453557952
2012-04-11,0.0,30.0423936632,61.3578612946,0.0,36.3453557952
2012-04-12,0.0,40.0565248843,70.123270051,0.0,48.4604743936
2012-04-13,0.0,30.0423936632,52.5924525383,0.0,36.3453557952
2012-04-14,0.0,20.0282624421,70.123270051,0.0,36.3453557952
2012-04-15,0.0,10.0141312211,61.3578612946,0.0,36.3453557952
2012-04-16,0.0,30.0423936632,78.8886788074,0.0,36.3453557952
2012-04-17,0.0,40.0565248843,61.3578612946,0.0,48.4604743936
2012-04-18,0.0,40.0565248843,78.8886788074,0.0,36.3453557952
2012-04-19,0.0,50.0706561053,70.123270051,0.0,24.2302371968
2012-04-20,0.0,30.0423936632,61.3578612946,0.0,36.3453557952
2012-04-21,0.0,10.0141312211,96.4194963202,0.0,24.2302371968
2012-04-22,0.0,20.0282624421,87.6540875638,0.0,24.2302371968
2012-04-23,0.0,40.0565248843,61.3578612946,0.0,48.4604743936
2012-04-24,0.0,50.0706561053,61.3578612946,0.0,36.3453557952
2012-04-25,0.0,30.0423936632,105.184905077,0.0,48.4604743936
2012-04-26,0.0,40.0565248843,87.6540875638,0.0,36.3453557952
2012-04-27,0.0,30.0423936632,87.6540875638,0.0,36.3453557952
2012-04-28,0.0,20.0282624421,113.950313833,0.0,24.2302371968
2012-04-29,0.0,20.0282624421,131.481131346,0.0,24.2302371968
2012-04-30,0.0,40.0565248843,87.6540875638,0.0,36.3453557952
2012-05-01,0.0,50.0706561053,87.6540875638,0.0,48.4604743936
2012-05-02,0.0,50.0706561053,61.3578612946,0.0,36.3453557952
2012-05-03,0.0,40.0565248843,78.8886788074,0.0,24.2302371968
2012-05-04,0.0,30.0423936632,113.950313833,0.0,36.3453557952
2012-05-05,0.0,20.0282624421,105.184905077,0.0,36.3453557952
2012-05-06,0.0,20.0282624421,131.481131346,0.0,36.3453557952
2012-05-07,0.0,40.0565248843,96.4194963202,0.0,48.4604743936
2012-05-08,0.0,50.0706561053,166.542766371,0.0,36.3453557952
2012-05-09,0.0,50.0706561053,227.900627666,0.0,48.4604743936
2012-05-10,0.0,40.0565248843,219.135218909,0.0,36.3453557952
2012-05-11,0.0,50.0706561053,227.900627666,0.0,36.3453557952
2012-05-12,0.0,10.0141312211,280.493080204,0.0,12.1151185984
2012-05-13,0.0,10.0141312211,298.023897717,0.0,24.2302371968
2012-05-14,0.0,40.0565248843,166.542766371,0.0,36.3453557952
2012-05-15,0.0,40.0565248843,140.246540102,0.0,36.3453557952
2012-05-16,0.0,30.0423936632,105.184905077,0.0,48.4604743936
2012-05-17,0.0,40.0565248843,105.184905077,0.0,36.3453557952
2012-05-18,0.0,40.0565248843,131.481131346,0.0,24.2302371968
2012-05-19,0.0,20.0282624421,131.481131346,0.0,24.2302371968
2012-05-20,0.0,10.0141312211,201.604401397,0.0,24.2302371968
2012-05-21,0.0,30.0423936632,105.184905077,0.0,24.2302371968
2012-05-22,0.0,29.627386519,72.7633091945,0.0,24.7886274709
2012-05-23,0.0,32.9193183544,85.41779775,0.0,33.0515032946
2012-05-24,0.0,23.0435228481,79.0905534722,0.0,37.1829412064
2012-05-25,0.0,23.0435228481,88.5814198889,0.0,33.0515032946
2012-05-26,0.0,6.58386367089,136.035751972,0.0,37.1829412064
2012-05-27,0.0,6.58386367089,173.999217639,0.0,16.5257516473
2012-05-28,0.0,13.1677273418,129.708507694,0.0,24.7886274709
2012-05-29,0.0,23.0435228481,79.0905534722,0.0,57.8401307655
2012-05-30,0.0,29.627386519,75.9269313333,0.0,33.0515032946
2012-05-31,0.0,26.3354546836,69.5996870556,0.0,37.1829412064
2012-06-01,0.0,23.0435228481,82.2541756111,0.0,28.9200653827
2012-06-02,0.0,3.29193183544,151.853862667,0.0,37.1829412064
2012-06-03,0.0,9.87579550633,117.054019139,0.0,16.5257516473
2012-06-04,0.0,23.0435228481,88.5814198889,0.0,20.6571895591
2012-06-05,0.0,36.2112501899,75.9269313333,0.0,28.9200653827
2012-06-06,0.0,23.0435228481,69.5996870556,0.0,24.7886274709
2012-06-07,0.0,19.7515910127,50.6179542222,0.0,24.7886274709
2012-06-08,0.0,19.7515910127,53.7815763611,0.0,28.9200653827
2012-06-09,0.0,6.58386367089,98.0722863056,0.0,20.6571895591
2012-06-10,0.0,6.58386367089,88.5814198889,0.0,37.1829412064
2012-06-11,0.0,19.7515910127,66.4360649167,0.0,41.3143791182
2012-06-12,0.0,23.0435228481,53.7815763611,0.0,33.0515032946
2012-06-13,0.0,19.7515910127,63.2724427778,0.0,41.3143791182
2012-06-14,0.0,23.0435228481,63.2724427778,0.0,33.0515032946
2012-06-15,0.0,19.7515910127,50.6179542222,0.0,20.6571895591
2012-06-16,0.0,6.58386367089,94.9086641667,0.0,37.1829412064
2012-06-17,0.0,9.87579550633,98.0722863056,0.0,20.6571895591
2012-06-18,0.0,9.87579550633,63.2724427778,0.0,33.0515032946
2012-06-19,0.0,19.7515910127,63.2724427778,0.0,45.44581703
2012-06-20,0.0,16.4596591772,50.6179542222,0.0,33.0515032946
2012-06-21,0.0,29.627386519,50.6179542222,0.0,33.0515032946
2012-06-22,0.0,19.7515910127,75.9269313333,0.0,24.7886274709
2012-06-23,0.0,3.29193183544,75.9269313333,0.0,20.6571895591
2012-06-24,0.0,9.87579550633,145.526618389,0.0,16.5257516473
2012-06-25,0.0,23.0435228481,88.5814198889,0.0,33.0515032946
2012-06-26,0.0,23.0435228481,53.7815763611,0.0,33.0515032946
2012-06-27,0.0,19.7515910127,53.7815763611,0.0,33.0515032946
2012-06-28,0.0,23.0435228481,53.7815763611,0.0,45.44581703
2012-06-29,0.0,23.0435228481,47.4543320833,0.0,45.44581703
2012-06-30,0.0,3.29193183544,63.2724427778,0.0,24.7886274709
2012-07-01,0.0,9.87579550633,91.7450420278,0.0,24.7886274709
2012-07-02,0.0,9.87579550633,63.2724427778,0.0,49.5772549418
2012-07-03,0.0,13.1677273418,50.6179542222,0.0,20.6571895591
2012-07-04,0.0,9.87579550633,60.1088206389,0.0,20.6571895591
2012-07-05,0.0,23.0435228481,66.4360649167,0.0,28.9200653827
2012-07-06,0.0,23.0435228481,63.2724427778,0.0,33.0515032946
2012-07-07,0.0,6.58386367089,79.0905534722,0.0,33.0515032946
2012-07-08,0.0,3.29193183544,82.2541756111,0.0,20.6571895591
2012-07-09,0.0,19.7515910127,50.6179542222,0.0,28.9200653827
2012-07-10,0.0,16.4596591772,47.4543320833,0.0,49.5772549418
2012-07-11,0.0,19.7515910127,56.9451985,0.0,28.9200653827
2012-07-12,0.0,16.4596591772,47.4543320833,0.0,37.1829412064
2012-07-13,0.0,16.4596591772,60.1088206389,0.0,28.9200653827
2012-07-14,0.0,3.29193183544,56.9451985,0.0,20.6571895591
2012-07-15,0.0,6.58386367089,85.41779775,0.0,28.9200653827
2012-07-16,0.0,19.7515910127,104.399530583,0.0,41.3143791182
2012-07-17,0.0,23.0435228481,56.9451985,0.0,41.3143791182
2012-07-18,0.0,26.3354546836,47.4543320833,0.0,33.0515032946
2012-07-19,0.0,19.7515910127,53.7815763611,0.0,28.9200653827
2012-07-20,0.0,16.4596591772,53.7815763611,0.0,28.9200653827
2012-07-21,0.0,6.58386367089,88.5814198889,0.0,24.7886274709
2012-07-22,0.0,6.58386367089,101.235908444,0.0,28.9200653827
2012-07-23,0.0,19.7515910127,47.4543320833,0.0,37.1829412064
2012-07-24,0.0,23.0435228481,44.2907099445,0.0,45.44581703
2012-07-25,0.0,23.0435228481,50.6179542222,0.0,33.0515032946
2012-07-26,0.0,19.7515910127,63.2724427778,0.0,45.44581703
2012-07-27,0.0,19.7515910127,41.1270878056,0.0,28.9200653827
2012-07-28,0.0,6.58386367089,91.7450420278,0.0,28.9200653827
2012-07-29,0.0,6.58386367089,85.41779775,0.0,33.0515032946
2012-07-30,0.0,16.4596591772,60.1088206389,0.0,33.0515032946
2012-07-31,0.0,19.7515910127,50.6179542222,0.0,37.1829412064
2012-08-01,0.0,23.0435228481,41.1270878056,0.0,28.9200653827
2012-08-02,0.0,16.4596591772,44.2907099445,0.0,28.9200653827
2012-08-03,0.0,23.0435228481,50.6179542222,0.0,28.9200653827
2012-08-04,0.0,6.58386367089,60.1088206389,0.0,28.9200653827
2012-08-05,0.0,3.29193183544,66.4360649167,0.0,20.6571895591
2012-08-06,0.0,16.4596591772,56.9451985,0.0,37.1829412064
2012-08-07,0.0,19.7515910127,60.1088206389,0.0,33.0515032946
2012-08-08,0.0,16.4596591772,47.4543320833,0.0,37.1829412064
2012-08-09,0.0,16.4596591772,44.2907099445,0.0,33.0515032946
2012-08-10,0.0,13.1677273418,53.7815763611,0.0,20.6571895591
2012-08-11,0.0,9.87579550633,66.4360649167,0.0,16.5257516473
2012-08-12,0.0,6.58386367089,72.7633091945,0.0,24.7886274709
2012-08-13,0.0,13.1677273418,44.2907099445,0.0,41.3143791182
2012-08-14,0.0,19.7515910127,34.7998435278,0.0,37.1829412064
2012-08-15,0.0,16.4596591772,44.2907099445,0.0,28.9200653827
2012-08-16,0.0,13.1677273418,47.4543320833,0.0,37.1829412064
2012-08-17,0.0,9.87579550633,53.7815763611,0.0,24.7886274709
2012-08-18,0.0,3.29193183544,56.9451985,0.0,16.5257516473
2012-08-19,0.0,3.29193183544,56.9451985,0.0,24.7886274709
2012-08-20,0.0,26.3354546836,79.0905534722,0.0,28.9200653827
2012-08-21,0.0,13.1677273418,60.1088206389,0.0,33.0515032946
2012-08-22,0.0,19.7515910127,50.6179542222,0.0,33.0515032946
2012-08-23,0.0,16.4596591772,47.4543320833,0.0,28.9200653827
2012-08-24,0.0,23.0435228481,34.7998435278,0.0,24.7886274709
2012-08-25,0.0,3.29193183544,63.2724427778,0.0,24.7886274709
2012-08-26,0.0,6.58386367089,60.1088206389,0.0,20.6571895591
2012-08-27,0.0,26.3354546836,47.4543320833,0.0,33.0515032946
2012-08-28,0.0,29.627386519,37.9634656667,0.0,28.9200653827
2012-08-29,0.0,29.627386519,41.1270878056,0.0,37.1829412064
2012-08-30,0.0,19.7515910127,34.7998435278,0.0,37.1829412064
2012-08-31,0.0,23.0435228481,31.6362213889,0.0,66.1030065891
2012-09-01,0.0,9.87579550633,60.1088206389,0.0,33.0515032946
2012-09-02,0.0,29.627386519,82.2541756111,0.0,28.9200653827
2012-09-03,0.0,16.4596591772,75.9269313333,0.0,33.0515032946
2012-09-04,0.0,19.7515910127,56.9451985,0.0,41.3143791182
2012-09-05,0.0,29.627386519,53.7815763611,0.0,45.44581703
2012-09-06,0.0,29.627386519,47.4543320833,0.0,37.1829412064
2012-09-07,0.0,19.7515910127,37.9634656667,0.0,53.7086928537
2012-09-08,0.0,6.58386367089,41.1270878056,0.0,28.9200653827
2012-09-09,0.0,13.1677273418,72.7633091945,0.0,24.7886274709
2012-09-10,0.0,23.0435228481,50.6179542222,0.0,53.7086928537
2012-09-11,0.0,19.7515910127,50.6179542222,0.0,41.3143791182
2012-09-12,0.0,23.0435228481,47.4543320833,0.0,41.3143791182
2012-09-13,0.0,39.5031820253,37.9634656667,0.0,33.0515032946
2012-09-14,0.0,29.627386519,37.9634656667,0.0,28.9200653827
2012-09-15,0.0,9.87579550633,69.5996870556,0.0,16.5257516473
2012-09-16,0.0,16.4596591772,63.2724427778,0.0,16.5257516473
2012-09-17,0.0,32.9193183544,44.2907099445,0.0,41.3143791182
2012-09-18,0.0,29.627386519,34.7998435278,0.0,37.1829412064
2012-09-19,0.0,29.627386519,44.2907099445,0.0,33.0515032946
2012-09-20,0.0,42.7951138608,41.1270878056,0.0,41.3143791182
2012-09-21,0.0,29.627386519,63.2724427778,0.0,28.9200653827
2012-09-22,0.0,6.58386367089,82.2541756111,0.0,20.6571895591
2012-09-23,0.0,6.58386367089,126.544885556,0.0,20.6571895591
2012-09-24,0.0,32.9193183544,63.2724427778,0.0,33.0515032946
2012-09-25,0.0,32.9193183544,60.1088206389,0.0,41.3143791182
2012-09-26,0.0,29.627386519,53.7815763611,0.0,37.1829412064
2012-09-27,0.0,32.9193183544,47.4543320833,0.0,41.3143791182
2012-09-28,0.0,39.5031820253,44.2907099445,0.0,33.0515032946
2012-09-29,0.0,13.1677273418,110.726774861,0.0,33.0515032946
2012-09-30,0.0,19.7515910127,66.4360649167,0.0,33.0515032946
2012-10-01,0.0,42.7951138608,56.9451985,0.0,37.1829412064
2012-10-02,0.0,42.7951138608,37.9634656667,0.0,37.1829412064
2012-10-03,0.0,39.5031820253,41.1270878056,0.0,37.1829412064
2012-10-04,0.0,29.627386519,50.6179542222,0.0,61.9715686773
2012-10-05,0.0,26.3354546836,47.4543320833,0.0,57.8401307655
2012-10-06,0.0,9.87579550633,53.7815763611,0.0,37.1829412064
2012-10-07,0.0,16.4596591772,60.1088206389,0.0,37.1829412064
2012-10-08,0.0,29.627386519,37.9634656667,0.0,37.1829412064
2012-10-09,0.0,36.2112501899,31.6362213889,0.0,33.0515032946
2012-10-10,0.0,29.627386519,63.2724427778,0.0,28.9200653827
2012-10-11,0.0,36.2112501899,50.6179542222,0.0,33.0515032946
2012-10-12,0.0,26.3354546836,37.9634656667,0.0,45.44581703
2012-10-13,0.0,13.1677273418,53.7815763611,0.0,24.7886274709
2012-10-14,0.0,16.4596591772,60.1088206389,0.0,33.0515032946
2012-10-15,0.0,39.5031820253,53.7815763611,0.0,41.3143791182
2012-10-16,0.0,36.2112501899,44.2907099445,0.0,53.7086928537
2012-10-17,0.0,52.6709093671,56.9451985,0.0,66.1030065891
2012-10-18,0.0,55.9628412026,50.6179542222,0.0,57.8401307655
2012-10-19,0.0,32.9193183544,41.1270878056,0.0,41.3143791182
2012-10-20,0.0,9.87579550633,104.399530583,0.0,20.6571895591
2012-10-21,0.0,16.4596591772,123.381263417,0.0,37.1829412064
2012-10-22,0.0,46.0870456962,66.4360649167,0.0,28.9200653827
2012-10-23,0.0,49.3789775317,63.2724427778,0.0,45.44581703
2012-10-24,0.0,46.0870456962,53.7815763611,0.0,45.44581703
2012-10-25,0.0,52.6709093671,53.7815763611,0.0,37.1829412064
2012-10-26,0.0,29.627386519,60.1088206389,0.0,24.7886274709
2012-10-27,0.0,6.58386367089,82.2541756111,0.0,24.7886274709
2012-10-28,0.0,19.7515910127,110.726774861,0.0,28.9200653827
2012-10-29,0.0,42.7951138608,79.0905534722,0.0,45.44581703
2012-10-30,0.0,39.5031820253,75.9269313333,0.0,33.0515032946
2012-10-31,0.0,39.5031820253,53.7815763611,0.0,37.1829412064
2012-11-01,0.0,32.9193183544,69.5996870556,0.0,41.3143791182
2012-11-02,0.0,36.2112501899,47.4543320833,0.0,33.0515032946
2012-11-03,0.0,13.1677273418,63.2724427778,0.0,20.6571895591
2012-11-04,0.0,23.0435228481,69.5996870556,0.0,37.1829412064
2012-11-05,0.0,36.2112501899,34.7998435278,0.0,37.1829412064
2012-11-06,0.0,39.5031820253,28.47259925,0.0,57.8401307655
2012-11-07,0.0,42.7951138608,28.47259925,0.0,70.234444501
2012-11-08,0.0,46.0870456962,34.7998435278,0.0,45.44581703
2012-11-09,0.0,42.7951138608,50.6179542222,0.0,49.5772549418
2012-11-10,0.0,16.4596591772,50.6179542222,0.0,28.9200653827
2012-11-11,0.0,16.4596591772,44.2907099445,0.0,28.9200653827
2012-11-12,0.0,36.2112501899,37.9634656667,0.0,37.1829412064
2012-11-13,0.0,49.3789775317,50.6179542222,0.0,41.3143791182
2012-11-14,0.0,42.7951138608,44.2907099445,0.0,45.44581703
2012-11-15,0.0,49.3789775317,50.6179542222,0.0,53.7086928537
2012-11-16,0.0,46.0870456962,44.2907099445,0.0,28.9200653827
2012-11-17,0.0,16.4596591772,50.6179542222,0.0,28.9200653827
2012-11-18,0.0,16.4596591772,44.2907099445,0.0,28.9200653827
2012-11-19,0.0,46.0870456962,44.2907099445,0.0,33.0515032946
2012-11-20,0.0,32.9193183544,41.1270878056,0.0,33.0515032946
2012-11-21,0.0,29.627386519,41.1270878056,0.0,33.0515032946
2012-11-22,0.0,13.1677273418,66.4360649167,0.0,24.7886274709
2012-11-23,0.0,13.1677273418,41.1270878056,0.0,33.0515032946
2012-11-24,0.0,13.1677273418,41.1270878056,0.0,20.6571895591
2012-11-25,0.0,19.7515910127,98.0722863056,0.0,20.6571895591
2012-11-26,0.0,32.9193183544,60.1088206389,0.0,33.0515032946
2012-11-27,0.0,55.9628412026,53.7815763611,0.0,28.9200653827
2012-11-28,0.0,52.6709093671,31.6362213889,0.0,37.1829412064
2012-11-29,0.0,39.5031820253,37.9634656667,0.0,33.0515032946
2012-11-30,0.0,39.5031820253,44.2907099445,0.0,33.0515032946
2012-12-01,0.0,9.87579550633,50.6179542222,0.0,33.0515032946
2012-12-02,0.0,19.7515910127,56.9451985,0.0,20.6571895591
2012-12-03,0.0,39.5031820253,41.1270878056,0.0,41.3143791182
2012-12-04,0.0,46.0870456962,47.4543320833,0.0,33.0515032946
2012-12-05,0.0,42.7951138608,37.9634656667,0.0,41.3143791182
2012-12-06,0.0,49.3789775317,37.9634656667,0.0,28.9200653827
2012-12-07,0.0,49.3789775317,37.9634656667,0.0,37.1829412064
2012-12-08,0.0,13.1677273418,44.2907099445,0.0,24.7886274709
2012-12-09,0.0,26.3354546836,53.7815763611,0.0,20.6571895591
2012-12-10,0.0,36.2112501899,34.7998435278,0.0,41.3143791182
2012-12-11,0.0,52.6709093671,37.9634656667,0.0,41.3143791182
2012-12-12,0.0,55.9628412026,47.4543320833,0.0,37.1829412064
2012-12-13,0.0,42.7951138608,34.7998435278,0.0,41.3143791182
2012-12-14,0.0,36.2112501899,44.2907099445,0.0,37.1829412064
2012-12-15,0.0,13.1677273418,47.4543320833,0.0,12.3943137355
2012-12-16,0.0,16.4596591772,44.2907099445,0.0,20.6571895591
2012-12-17,0.0,42.7951138608,66.4360649167,0.0,28.9200653827
2012-12-18,0.0,36.2112501899,69.5996870556,0.0,33.0515032946
